Date,Franchise,New_Titles,Hours_Viewed_M,Revenue_Attribution_M,Social_Mentions_M
2017-04-30 05:47:07.646140,National Geographic,0,168.72883324606022,55.46825392225675,2.466787087570346
2017-04-30 05:47:07.646140,ESPN Originals,2,112.89649640613642,17.549728332670686,12.829858124900122
2017-05-31 05:47:07.646140,Marvel,2,6.142030179532446,14.98247269884622,5.55580906343891
2017-05-31 05:47:07.646140,Star Wars,3,224.82388685100187,9.549650454050909,2.3458461391079934
2017-05-31 05:47:07.646140,Pixar,2,95.4936820235871,37.96614947546152,3.231108067795456
2017-05-31 05:47:07.646140,Disney Animation,0,4.12652705444891,110.26566383444441,6.403769029563362
2017-05-31 05:47:07.646140,National Geographic,1,18.429557030749045,27.168047918508975,5.838133905181203
2017-05-31 05:47:07.646140,ESPN Originals,2,437.22863639421314,8.381740262271741,0.014295285071203655
2017-06-30 05:47:07.646140,Marvel,1,3.2158943057227733,10.02487376518338,0.2824553557505015
2017-06-30 05:47:07.646140,Star Wars,2,4.084925382550765,29.780119384509636,6.52182944317002
2017-06-30 05:47:07.646140,Pixar,2,684.75031473002,59.32372549613404,2.715924092933848
2017-06-30 05:47:07.646140,Disney Animation,2,278.96426018410085,13.443454311870179,7.707504312819112
2017-06-30 05:47:07.646140,National Geographic,3,30.028511663578207,204.44979552931355,5.47220840525331
2017-06-30 05:47:07.646140,ESPN Originals,1,274.2154822518971,5.851987160735303,1.7371946015209974
2017-07-31 05:47:07.646140,Marvel,2,166.97050654730538,10.919292975825408,8.943311525817585
2017-07-31 05:47:07.646140,Star Wars,3,28.116124388206053,9.35640781371599,3.058051322455746
2017-07-31 05:47:07.646140,Pixar,0,83.34350083440066,105.01023257868707,3.1307086611398187
2017-07-31 05:47:07.646140,Disney Animation,1,68.40058020826066,90.4228746787339,12.185917348771948
2017-07-31 05:47:07.646140,National Geographic,0,15.959196425494923,26.465894869022762,0.7423885844326381
2017-07-31 05:47:07.646140,ESPN Originals,2,90.11207749725115,13.776126213390624,1.602153027433609
2017-08-31 05:47:07.646140,Marvel,2,166.16926191541882,53.27277041416589,0.27264662360635306
2017-08-31 05:47:07.646140,Star Wars,2,80.59111200502342,244.52271235602367,7.066995645055075
2017-08-31 05:47:07.646140,Pixar,5,264.75513736941343,51.996895241627286,4.6645609155756755
2017-08-31 05:47:07.646140,Disney Animation,2,32.1351993809093,4.426365466420167,7.364693684762612
2017-08-31 05:47:07.646140,National Geographic,6,48.71891863669088,39.374862750107084,0.3230084794281523
2017-08-31 05:47:07.646140,ESPN Originals,0,63.430594463112136,10.128277152935903,8.276341102760249
2017-09-30 05:47:07.646140,Marvel,1,119.40042273178197,48.92225952120585,1.2811517916540782
2017-09-30 05:47:07.646140,Star Wars,2,179.02793006862763,25.967015347660112,2.1682222741797563
2017-09-30 05:47:07.646140,Pixar,2,72.53464299891012,0.6870502181723906,2.3845377052926224
2017-09-30 05:47:07.646140,Disney Animation,3,101.98258103759565,37.366139433667264,7.123197441120309
2017-09-30 05:47:07.646140,National Geographic,4,38.5056751593132,59.15074785850204,1.6553679579673877
2017-09-30 05:47:07.646140,ESPN Originals,2,166.5565179474918,52.34128989713148,1.3769587878037264
2017-10-31 05:47:07.646140,Marvel,3,22.436794876358896,4.088251583163532,9.456880819597533
2017-10-31 05:47:07.646140,Star Wars,2,82.40679025263583,26.380502731874444,8.581605598566272
2017-10-31 05:47:07.646140,Pixar,1,11.873908639256108,0.3217043815639619,1.2719627652091627
2017-10-31 05:47:07.646140,Disney Animation,0,362.6629828489853,5.721386016209472,8.491293871821307
2017-10-31 05:47:07.646140,National Geographic,2,95.00874995007892,9.523153433069401,18.00364855491468
2017-10-31 05:47:07.646140,ESPN Originals,4,111.59834298043825,121.12309798899949,0.903223458702382
2017-11-30 05:47:07.646140,Marvel,1,337.42296850346986,147.97332121978351,5.4190876305240545
2017-11-30 05:47:07.646140,Star Wars,1,90.61467001620117,33.66772604077438,3.5739942154540314
2017-11-30 05:47:07.646140,Pixar,4,191.49422757865602,1.0729380812862197,4.839324882547265
2017-11-30 05:47:07.646140,Disney Animation,2,51.57488473342441,10.985385041297219,0.7705016745685458
2017-11-30 05:47:07.646140,National Geographic,4,25.382184692400084,56.67817942064966,5.25690074985935
2017-11-30 05:47:07.646140,ESPN Originals,1,297.1648554071213,157.12768072748818,13.743048142980633
2017-12-31 05:47:07.646140,Marvel,2,58.97954297419141,3.592616655344627,9.70381458673159
2017-12-31 05:47:07.646140,Star Wars,0,145.92442338593833,86.6398573945684,0.3586740306278685
2017-12-31 05:47:07.646140,Pixar,0,10.095474399250172,14.262748415567817,2.8820784770852876
2017-12-31 05:47:07.646140,Disney Animation,3,119.02529753629669,11.868324506526024,10.334209532604696
2017-12-31 05:47:07.646140,National Geographic,1,271.1772061001858,23.30358042962427,1.9498820008988968
2017-12-31 05:47:07.646140,ESPN Originals,3,22.420936878035906,84.13565803541275,12.636652098469344
2018-01-31 05:47:07.646140,Marvel,4,41.89064723771117,0.1242467240440089,9.051870490482335
2018-01-31 05:47:07.646140,Star Wars,1,53.22675727043583,42.591326253874115,1.6535771371463106
2018-01-31 05:47:07.646140,Pixar,2,80.55041319613264,25.377651433398853,5.8289454593593195
2018-01-31 05:47:07.646140,Disney Animation,3,24.703047603090315,24.04561578685495,20.244465291823918
2018-01-31 05:47:07.646140,National Geographic,1,18.09639835590529,56.364047015128484,2.9265961606468185
2018-01-31 05:47:07.646140,ESPN Originals,2,2.1842787987507895,41.98401308395546,4.177701036896412
2018-02-28 05:47:07.646140,Marvel,3,268.0854107083492,12.93004273156601,1.6364689279962512
2018-02-28 05:47:07.646140,Star Wars,1,67.51531193479508,210.44446288608526,7.949273851121088
2018-02-28 05:47:07.646140,Pixar,0,23.969469401953138,71.03136095116866,0.4884781014815005
2018-02-28 05:47:07.646140,Disney Animation,2,6.846391027938706,32.04601818643222,1.7252162497344306
2018-02-28 05:47:07.646140,National Geographic,0,567.0660498297685,46.9212873718943,2.942119435463896
2018-02-28 05:47:07.646140,ESPN Originals,2,134.59690226402932,58.677159681212146,1.584750589141259
2018-03-31 05:47:07.646140,Marvel,2,15.740129934368488,52.3123513662007,1.387211446422266
2018-03-31 05:47:07.646140,Star Wars,4,57.285456658830405,35.47409407669909,4.569708215450711
2018-03-31 05:47:07.646140,Pixar,2,34.32017636915984,24.64705175285514,1.7343518048377806
2018-03-31 05:47:07.646140,Disney Animation,1,48.52257044196324,77.39494737899861,25.29690903761244
2018-03-31 05:47:07.646140,National Geographic,4,149.02161000626225,49.36569094435987,1.4486037449286517
2018-03-31 05:47:07.646140,ESPN Originals,2,40.45368927758804,80.52218890044894,0.4348384283868024
2018-04-30 05:47:07.646140,Marvel,1,118.494388393087,37.60830669263838,8.215120163167809
2018-04-30 05:47:07.646140,Star Wars,2,107.02123297458976,41.728186903277006,0.5140435089573273
2018-04-30 05:47:07.646140,Pixar,3,154.44636207787542,54.04570829759802,4.355175694530627
2018-04-30 05:47:07.646140,Disney Animation,3,99.69102113685744,194.45682067352143,0.00039565700328192345
2018-04-30 05:47:07.646140,National Geographic,1,35.72847080370373,23.195625052877872,5.25370337197419
2018-04-30 05:47:07.646140,ESPN Originals,0,18.63791935228221,27.21739934862304,3.3513069966499023
2018-05-31 05:47:07.646140,Marvel,0,64.87095475332458,49.16679439943395,5.512008949039227
2018-05-31 05:47:07.646140,Star Wars,2,429.0141647268887,78.70355164858653,6.861339950679664
2018-05-31 05:47:07.646140,Pixar,2,207.6651575146441,61.84153181014074,8.104142687412997
2018-05-31 05:47:07.646140,Disney Animation,3,240.29124723357847,46.43854191575388,2.997036866600016
2018-05-31 05:47:07.646140,National Geographic,1,265.2457774610328,22.00174443079639,2.768075803204255
2018-05-31 05:47:07.646140,ESPN Originals,2,169.71239810154734,8.124978951135759,0.42677989135021865
2018-06-30 05:47:07.646140,Marvel,1,206.17234252459969,12.077779151969894,12.541835829656105
2018-06-30 05:47:07.646140,Star Wars,2,25.26880120321447,79.202475534667,15.766876816147164
2018-06-30 05:47:07.646140,Pixar,1,131.27572660227932,24.40133469381164,3.049227193962763
2018-06-30 05:47:07.646140,Disney Animation,3,34.57248540049419,40.20693095292424,2.4419002890386605
2018-06-30 05:47:07.646140,National Geographic,3,107.03299201162942,2.071103536064922,3.0799146739446996
2018-06-30 05:47:07.646140,ESPN Originals,2,49.01863750117647,2.843443183676896,8.019198591753728
2018-07-31 05:47:07.646140,Marvel,2,20.82697755992336,6.839519888815797,3.665328390215692
2018-07-31 05:47:07.646140,Star Wars,4,7.133778858526782,105.74085815167376,9.439355734861122
2018-07-31 05:47:07.646140,Pixar,2,234.98020092807758,50.08388080861397,17.438479888717417
2018-07-31 05:47:07.646140,Disney Animation,0,244.28145241193127,125.5264138076351,1.1457279053022607
2018-07-31 05:47:07.646140,National Geographic,0,34.2260952951178,1.237161213624754,0.02365240698067337
2018-07-31 05:47:07.646140,ESPN Originals,2,2.858346586726684,232.06639085443416,9.3388156777589
2018-08-31 05:47:07.646140,Marvel,1,211.4615247256428,85.60830778812587,1.5578450580130623
2018-08-31 05:47:07.646140,Star Wars,1,11.915856827148554,6.984986965925572,8.175361535816982
2018-08-31 05:47:07.646140,Pixar,3,15.310169022444004,54.40586407670259,4.13664879865973
2018-08-31 05:47:07.646140,Disney Animation,2,303.5741366836365,27.126875974079358,0.7735613133416934
2018-08-31 05:47:07.646140,National Geographic,3,67.22275312289305,33.312508589736424,3.292771220178183
2018-08-31 05:47:07.646140,ESPN Originals,7,190.98713684342567,5.866510826620456,2.216060953755224
2018-09-30 05:47:07.646140,Marvel,7,201.72596086983066,12.769543274848068,1.193700313834913
2018-09-30 05:47:07.646140,Star Wars,2,22.91435635488814,35.242546771492265,5.401486475589527
2018-09-30 05:47:07.646140,Pixar,1,27.34949650705975,106.80621119262904,2.690832807266394
2018-09-30 05:47:07.646140,Disney Animation,2,90.12562303707826,3.589209535360342,1.0152213586760745
2018-09-30 05:47:07.646140,National Geographic,3,96.2241784880199,37.60492010815999,3.926909214087785
2018-09-30 05:47:07.646140,ESPN Originals,1,10.659247709426497,91.53681676657175,8.087956908836563
2018-10-31 05:47:07.646140,Marvel,0,69.52007501655892,5.0280962221379895,1.7238049659568377
2018-10-31 05:47:07.646140,Star Wars,2,4.269665885365067,23.813659557474796,1.568417121094662
2018-10-31 05:47:07.646140,Pixar,0,44.69481227265879,29.193167072735232,4.468621117772525
2018-10-31 05:47:07.646140,Disney Animation,1,12.8627296676598,64.10731228573515,9.146837943656386
2018-10-31 05:47:07.646140,National Geographic,1,149.82398191990316,29.998490630218843,4.045518461490118
2018-10-31 05:47:07.646140,ESPN Originals,5,174.7088161841671,21.280176818751805,0.07327580359431142
2018-11-30 05:47:07.646140,Marvel,1,22.54573252658176,80.25098760758547,3.1602582310429828
2018-11-30 05:47:07.646140,Star Wars,3,354.33242309020653,0.18774493295670017,2.828069408250192
2018-11-30 05:47:07.646140,Pixar,2,119.32255719853255,61.74409559584397,14.515591056833044
2018-11-30 05:47:07.646140,Disney Animation,4,155.42140911816543,39.00267296932681,0.8887141813228137
2018-11-30 05:47:07.646140,National Geographic,5,62.409590736933154,28.914354345751498,4.047925383050318
2018-11-30 05:47:07.646140,ESPN Originals,1,286.2046287793955,81.45156443152524,8.961722289650485
2018-12-31 05:47:07.646140,Marvel,3,13.907833423633779,21.823832353718657,2.906006006115953
2018-12-31 05:47:07.646140,Star Wars,6,54.982549616262524,31.17426848163068,12.250766772025159
2018-12-31 05:47:07.646140,Pixar,2,54.02309619803177,125.34809828310173,1.924074398343163
2018-12-31 05:47:07.646140,Disney Animation,1,338.7214260297693,3.7995341208485014,1.2241844849364998
2018-12-31 05:47:07.646140,National Geographic,0,40.94815383568811,43.42975538477988,6.871977166976535
2018-12-31 05:47:07.646140,ESPN Originals,4,170.80130702836075,111.24799957661642,2.757053489741721
2019-01-31 05:47:07.646140,Marvel,2,60.43792976422545,49.07405838342655,10.624604075936247
2019-01-31 05:47:07.646140,Star Wars,2,5.248110156029176,42.941917868011345,5.747668697398039
2019-01-31 05:47:07.646140,Pixar,0,43.670140937423575,22.229842944046585,1.855032847295208
2019-01-31 05:47:07.646140,Disney Animation,0,141.88420234880365,28.223402142665744,6.701112168397271
2019-01-31 05:47:07.646140,National Geographic,3,124.31867413137823,72.09041468930687,5.272075868892351
2019-01-31 05:47:07.646140,ESPN Originals,5,97.12305779360551,90.92968359646434,0.09092928187049426
2019-02-28 05:47:07.646140,Marvel,5,26.69272741764796,4.648290289959159,0.6793630849562278
2019-02-28 05:47:07.646140,Star Wars,1,200.59420074795446,29.031005264562733,1.4704083640506174
2019-02-28 05:47:07.646140,Pixar,0,2.280524521276427,2.1590088579574904,0.32035634643271904
2019-02-28 05:47:07.646140,Disney Animation,1,7.36216398602377,40.806439004767356,4.344554406754815
2019-02-28 05:47:07.646140,National Geographic,4,26.67445103898684,44.09615962804116,1.7702619512008502
2019-02-28 05:47:07.646140,ESPN Originals,4,80.37524496957657,131.89504204312627,2.8083264410692124
2019-03-31 05:47:07.646140,Marvel,3,48.72352259001562,135.85866912331664,0.8581151477808225
2019-03-31 05:47:07.646140,Star Wars,0,129.13213027482806,86.65833307117687,24.35398124384282
2019-03-31 05:47:07.646140,Pixar,4,68.97797789739933,31.066553733292196,1.0488658424635926
2019-03-31 05:47:07.646140,Disney Animation,2,3.5634788550881216,52.29861258263567,1.1777193481679973
2019-03-31 05:47:07.646140,National Geographic,4,280.6981818246623,20.389532965868895,29.904624042086798
2019-03-31 05:47:07.646140,ESPN Originals,2,83.35887994618764,17.08100581456199,28.448327441153896
2019-04-30 05:47:07.646140,Marvel,4,78.59484452320382,29.576320445587267,5.900108574523277
2019-04-30 05:47:07.646140,Star Wars,1,48.97394381904468,16.953131234873158,4.818876529080643
2019-04-30 05:47:07.646140,Pixar,2,70.28107021934919,1.021537425798133,2.332361581403269
2019-04-30 05:47:07.646140,Disney Animation,1,6.498880028942292,4.3094681746280905,1.6630833683811688
2019-04-30 05:47:07.646140,National Geographic,3,35.949620927751674,66.46449520850989,1.9662046412665999
2019-04-30 05:47:07.646140,ESPN Originals,0,106.67157340604085,31.579695975868045,4.939085614474735
2019-05-31 05:47:07.646140,Marvel,4,75.93630937554735,4.974475228078879,8.968232853302213
2019-05-31 05:47:07.646140,Star Wars,2,81.65024493586563,162.04166773936313,8.710603220571242
2019-05-31 05:47:07.646140,Pixar,2,54.32761535159337,40.09583968093147,4.743085395738708
2019-05-31 05:47:07.646140,Disney Animation,1,58.23322167516957,190.38096084166102,1.5069820217061005
2019-05-31 05:47:07.646140,National Geographic,7,44.83293181951218,69.31840695317561,5.882526135740147
2019-05-31 05:47:07.646140,ESPN Originals,1,93.46116975509334,27.623949155250884,4.753435829716809
2019-06-30 05:47:07.646140,Marvel,1,8.809829954804329,72.16181038860748,0.8411644330855359
2019-06-30 05:47:07.646140,Star Wars,1,66.79328901690657,54.86925175477001,0.30543004636503257
2019-06-30 05:47:07.646140,Pixar,4,205.73773318114343,3.0706235263517234,0.7680671264839168
2019-06-30 05:47:07.646140,Disney Animation,2,285.30801749296313,14.780395284788037,0.10895212495217436
2019-06-30 05:47:07.646140,National Geographic,3,99.84555710931038,9.81623162788605,2.2984904294114124
2019-06-30 05:47:07.646140,ESPN Originals,0,5.749728253016341,14.266364767158137,1.6838063889147967
2019-07-31 05:47:07.646140,Marvel,4,7.895015222833007,8.135734431931944,3.3054931945779016
2019-07-31 05:47:07.646140,Star Wars,1,184.86369671544244,10.531641885775205,1.8494357635355216
2019-07-31 05:47:07.646140,Pixar,1,38.23792464635332,56.19619123809275,5.078269161785142
2019-07-31 05:47:07.646140,Disney Animation,2,72.96107306162666,40.13404027659207,2.677938649893656
2019-07-31 05:47:07.646140,National Geographic,1,259.82126510361013,1.2320305059133503,6.644319499642312
2019-07-31 05:47:07.646140,ESPN Originals,2,36.94028215907733,39.64271192777531,13.843329718050018
2019-08-31 05:47:07.646140,Marvel,0,30.662733672973552,43.37616564740294,2.295066445995165
2019-08-31 05:47:07.646140,Star Wars,0,18.648163397149837,114.77056114381767,1.2236581793950272
2019-08-31 05:47:07.646140,Pixar,2,104.7359304553491,113.56553856469891,0.22176451506412664
2019-08-31 05:47:07.646140,Disney Animation,3,75.54734880442496,61.69993651120097,14.742992338195544
2019-08-31 05:47:07.646140,National Geographic,1,9.076047458946965,27.580065786633167,3.2188141717047056
2019-08-31 05:47:07.646140,ESPN Originals,1,55.484428019168575,42.18163032661014,1.2006135847388204
2019-09-30 05:47:07.646140,Marvel,3,22.01563011298311,88.01620550657185,2.5164189820056264
2019-09-30 05:47:07.646140,Star Wars,5,112.61238361139017,35.770057784983436,0.71525035214225
2019-09-30 05:47:07.646140,Pixar,1,1.3283871313125752,84.2632713046666,1.7307147864032544
2019-09-30 05:47:07.646140,Disney Animation,3,191.05222002604552,74.25909045696494,9.222228680765179
2019-09-30 05:47:07.646140,National Geographic,2,39.20554204445402,22.569807232464672,0.7510440335741495
2019-09-30 05:47:07.646140,ESPN Originals,1,136.112151670904,21.385403850203296,19.391562948114615
2019-10-31 05:47:07.646140,Marvel,2,2.56815691421473,30.15671612883906,3.501284170589278
2019-10-31 05:47:07.646140,Star Wars,3,30.777606416684883,82.13822573270569,4.61744659976084
2019-10-31 05:47:07.646140,Pixar,1,31.232246565742628,150.49732858334244,2.2056252262600275
2019-10-31 05:47:07.646140,Disney Animation,1,123.97704239738505,7.663917786737359,5.809860098794378
2019-10-31 05:47:07.646140,National Geographic,0,29.847537029426558,47.09298182737595,8.641012533729937
2019-10-31 05:47:07.646140,ESPN Originals,0,32.232060710079196,14.041908179608741,3.3882146714210304
2019-11-30 05:47:07.646140,Marvel,0,243.00092692868373,118.37660450234479,7.210208466301641
2019-11-30 05:47:07.646140,Star Wars,3,3.267496881765476,27.80539083858558,3.6945791285204272
2019-11-30 05:47:07.646140,Pixar,0,39.883008791408685,50.25555772596283,2.123252935973467
2019-11-30 05:47:07.646140,Disney Animation,2,54.124771890196165,27.654558537599776,24.75099324641972
2019-11-30 05:47:07.646140,National Geographic,2,150.45260171233886,62.49549003175553,3.535639969782669
2019-11-30 05:47:07.646140,ESPN Originals,3,282.91418215535845,62.213441290502736,0.523370192255759
2019-12-31 05:47:07.646140,Marvel,3,49.18873278232318,0.4592622201263779,13.037257427220316
2019-12-31 05:47:07.646140,Star Wars,1,233.5361597249994,69.09504892564593,0.14386000486839248
2019-12-31 05:47:07.646140,Pixar,2,62.960633157244914,26.433329290583156,3.8880722216054355
2019-12-31 05:47:07.646140,Disney Animation,1,44.76342558325036,50.7121705334127,2.0891376730695987
2019-12-31 05:47:07.646140,National Geographic,1,54.26109653775577,18.621474527207674,2.8433466866204253
2019-12-31 05:47:07.646140,ESPN Originals,1,34.10858717967876,48.08383271590528,1.0862887223875317
2020-01-31 05:47:07.646140,Marvel,2,56.517037755069985,35.785403739711015,9.532736112497219
2020-01-31 05:47:07.646140,Star Wars,1,190.20375992610957,33.71264744778722,1.658328692075721
2020-01-31 05:47:07.646140,Pixar,3,31.837248958404622,23.211656455416694,1.9741440762830595
