Date,Genre,Content_Type,Budget_M,Hours_Viewed_M,Completion_Rate,Rating,Awards_Noms
2016-02-29 05:47:07.877452,Comedy,Documentary,27.220031301341027,184.3865854968518,0.74846386578887,6.251873935200272,0
2016-02-29 05:47:07.877452,Comedy,Series,52.413089048395754,103.18642998160344,0.7799039185843674,7.697881432819473,2
2016-02-29 05:47:07.877452,Comedy,Series,64.67231631561704,48.934574517718374,0.6584309465755755,8.399871472401122,0
2016-02-29 05:47:07.877452,Comedy,Film,46.26189139630253,85.68229025961135,0.6825336032520133,5.025317638275041,0
2016-02-29 05:47:07.877452,Action,Film,35.12369869871065,92.89696376933854,0.866674974403478,6.5055150767990275,0
2016-02-29 05:47:07.877452,Action,Film,110.09906697316669,13.365873230340386,0.8317638446417756,6.98540940775958,0
2016-02-29 05:47:07.877452,Action,Series,66.0521863861249,14.071176313709897,0.45573823855326595,6.798327024987958,1
2016-02-29 05:47:07.877452,Action,Film,106.23368719756138,25.96571959508408,0.4330449713495869,7.3384211891650075,2
2016-02-29 05:47:07.877452,Action,Film,103.22522496387678,41.97310076333906,0.7268925079369665,8.2450637533432,0
2016-02-29 05:47:07.877452,Action,Documentary,7.269004027924928,159.05081962262847,0.8868966666051525,8.529879425840587,0
2016-02-29 05:47:07.877452,Action,Series,41.34681149580776,11.073734355968051,0.8220950357465281,5.940890025114806,0
2016-02-29 05:47:07.877452,Action,Documentary,24.582162425806914,3.1752123335364333,0.4357925840241964,6.512896482628942,1
2016-02-29 05:47:07.877452,Action,Series,16.531883835659038,20.507016877201774,0.3145495137678986,5.526842942517256,1
2016-02-29 05:47:07.877452,Action,Series,21.473985657237378,150.91732471574502,0.7274068842487409,7.148453520432965,1
2016-02-29 05:47:07.877452,Action,Film,5.456158305785325,22.44215172200278,0.34784363010921376,6.742000392955086,0
2016-02-29 05:47:07.877452,Action,Film,59.36729864972566,13.020611853134675,0.5915090332451058,7.568799017559467,0
2016-02-29 05:47:07.877452,Action,Film,34.04610105802426,150.52501201266927,0.5485242589380672,7.051152142934434,0
2016-02-29 05:47:07.877452,Action,Series,12.306277317800035,166.3973802648974,0.5736884521121827,7.342920623655482,1
2016-02-29 05:47:07.877452,Action,Documentary,34.68737468691156,138.9435491194824,0.8870929010214639,5.4648068869602024,0
2016-02-29 05:47:07.877452,Action,Series,57.33625016584177,22.182076148071587,0.6810035482381764,6.3557146751422815,1
2016-02-29 05:47:07.877452,Action,Film,84.46144599619052,50.303381694820004,0.8106954898781075,8.127269106605844,0
2016-02-29 05:47:07.877452,Documentary,Series,61.819599686972204,63.382652449004695,0.36289224215043503,7.771162386209095,1
2016-02-29 05:47:07.877452,Documentary,Series,52.221050539428454,60.63736418189585,0.8629612951151289,6.121004856343378,1
2016-02-29 05:47:07.877452,Documentary,Series,44.20115669414284,25.94598805074961,0.8364284928193556,8.35795681216853,0
2016-02-29 05:47:07.877452,Documentary,Series,58.11981721585162,8.351662816944614,0.33468677455877643,6.305407480752154,0
2016-02-29 05:47:07.877452,Documentary,Film,10.082663609476695,8.915779069739889,0.8327529331271014,6.274870469928979,1
2016-02-29 05:47:07.877452,Documentary,Series,27.14786192723259,102.70273015786174,0.48280278226589785,6.510726377518155,2
2016-02-29 05:47:07.877452,Documentary,Series,43.58152471051005,39.898182034526975,0.4801632779570137,7.8636585122014795,2
2016-02-29 05:47:07.877452,Documentary,Series,49.11889519810718,27.293741022688202,0.4970125895164342,5.169358536593592,0
2016-02-29 05:47:07.877452,Documentary,Film,121.40743013210361,90.2318459302665,0.8361616130079143,8.74353210042393,0
2016-02-29 05:47:07.877452,Documentary,Film,8.432664842408098,44.26739033670213,0.8263559392742155,5.13969146178962,1
2016-02-29 05:47:07.877452,Documentary,Film,120.46717245273645,7.128087399608004,0.6527999358048487,6.887589029984775,0
2016-02-29 05:47:07.877452,Documentary,Documentary,5.050627129782957,61.83261824546592,0.5086773107511102,7.224776286719954,0
2016-02-29 05:47:07.877452,Documentary,Series,19.279642396419565,53.615884635722885,0.3972936068116881,5.992267814800425,0
2016-02-29 05:47:07.877452,Documentary,Documentary,95.73651432731374,40.279554634401606,0.8574590267378516,5.433927792138652,0
2016-02-29 05:47:07.877452,Documentary,Series,14.381329006555346,93.11827075112295,0.6256874021406454,6.750874061296075,1
2016-02-29 05:47:07.877452,Reality,Documentary,89.3476396361269,1.9306516164974252,0.5802815969528567,6.885159852183378,0
2016-02-29 05:47:07.877452,Reality,Series,46.30072665353898,164.39246315427383,0.7320583145617541,8.837713024065145,1
2016-02-29 05:47:07.877452,Reality,Film,12.201523846484282,75.65548089102556,0.7671287057116313,8.999500842868263,1
2016-02-29 05:47:07.877452,Reality,Film,16.515335897023974,10.812570168859036,0.3434433934864344,6.878197797457651,0
2016-02-29 05:47:07.877452,Reality,Series,74.00328188296565,74.50563760977518,0.3011341751706559,8.83694171362268,1
2016-02-29 05:47:07.877452,Reality,Series,131.69710997699195,34.05647108802237,0.48250165034911846,8.169971953545716,0
2016-02-29 05:47:07.877452,Reality,Series,19.989971771320185,130.4097522333727,0.4737452223179417,8.924758374586306,1
2016-02-29 05:47:07.877452,Reality,Series,21.4038567993985,56.71024585069795,0.7935160066467091,6.19371884168299,0
2016-02-29 05:47:07.877452,Reality,Series,51.53368726128434,92.04040630694418,0.7206680385574908,6.220895934531743,0
2016-02-29 05:47:07.877452,Reality,Documentary,112.17902940412954,53.88112070945461,0.562489136172896,7.695959925166598,0
2016-02-29 05:47:07.877452,Reality,Film,16.05165934794387,6.735591207866524,0.7633055368426175,5.529307477352111,0
2016-02-29 05:47:07.877452,Reality,Documentary,32.115941652867804,230.0515834875443,0.7935250579512476,5.424744405224539,0
2016-02-29 05:47:07.877452,Kids,Series,35.442821535837695,7.549991865833287,0.8681752033362828,6.184315290030986,0
2016-02-29 05:47:07.877452,Kids,Documentary,8.375344738817756,40.73649500657051,0.3176284066607757,7.646487111415498,0
2016-02-29 05:47:07.877452,Kids,Series,16.887808607650097,145.18967773196425,0.6744404459472096,8.052555089500228,0
2016-02-29 05:47:07.877452,Kids,Documentary,9.114798892280568,26.385832664976594,0.5918011895907005,7.789316833340745,2
2016-02-29 05:47:07.877452,Kids,Series,12.600740292422802,53.55578909712091,0.5418718779428989,7.6808227713230055,1
2016-02-29 05:47:07.877452,Kids,Documentary,10.092626646111103,29.394689723563566,0.45802655491868255,8.428265467653471,1
2016-02-29 05:47:07.877452,Kids,Film,110.53057179333206,13.226910193058321,0.6451629037499375,7.594773186251102,0
2016-02-29 05:47:07.877452,Kids,Documentary,9.14981457622335,116.4155252852317,0.8956123679590063,5.008646443978307,1
2016-02-29 05:47:07.877452,Kids,Series,44.89098738685078,12.914874445925214,0.47273776136016216,5.359639442400713,1
2016-02-29 05:47:07.877452,Kids,Film,20.71509537360332,22.084162215846604,0.5541556352379758,7.377571626560224,0
2016-02-29 05:47:07.877452,Kids,Film,5.162014376096312,43.70930632219234,0.6937126905662092,7.49870034985225,0
2016-02-29 05:47:07.877452,Kids,Film,28.91973746406373,2.9908525853646135,0.6196711663206336,6.42861194398402,1
2016-02-29 05:47:07.877452,Kids,Film,35.946139784297046,26.606692241210684,0.330540695943221,5.509876975985688,1
2016-02-29 05:47:07.877452,Kids,Film,30.125133361816896,16.883428356325368,0.39044601849740695,7.62415276801968,2
2016-02-29 05:47:07.877452,Kids,Film,23.87014679485225,44.48128722536207,0.3385948528329852,5.345344467320638,0
2016-02-29 05:47:07.877452,Kids,Series,13.06713940238141,42.35380667411852,0.3876638803947501,5.507338238481794,4
2016-02-29 05:47:07.877452,Kids,Series,159.03661702515606,50.05089953159596,0.4484239704160367,5.964098752328182,0
2016-02-29 05:47:07.877452,Anime,Series,112.3445572820232,107.41419557193115,0.3865783531301617,8.383730542480013,1
2016-02-29 05:47:07.877452,Anime,Documentary,27.13196999914534,53.714434749409634,0.8080999883559682,5.828284710915458,1
2016-02-29 05:47:07.877452,Anime,Series,9.90361290520098,38.25282151497314,0.434455886006458,5.014458680252901,1
2016-02-29 05:47:07.877452,Anime,Series,23.92334237538678,93.01234134937576,0.6706361314489492,7.775461598398246,1
2016-02-29 05:47:07.877452,Anime,Series,38.88539528931599,171.07976829020106,0.5832095608262822,5.9996161752641815,0
2016-02-29 05:47:07.877452,Anime,Documentary,5.662264883930333,26.372593276961187,0.469030302699722,7.641958157928283,0
2016-02-29 05:47:07.877452,Anime,Series,21.98759365849751,7.187763847874582,0.8087762790103022,6.058318354379708,1
2016-02-29 05:47:07.877452,Anime,Film,32.99973990054757,3.2919404642228507,0.8692444629079547,7.515681408520029,0
2016-02-29 05:47:07.877452,Anime,Documentary,41.75307984313728,136.35180918155706,0.3286990462637998,8.455297093456,0
2016-02-29 05:47:07.877452,Anime,Series,49.9978459546453,0.8758407129305711,0.6178201221128345,5.066273375223201,0
2016-02-29 05:47:07.877452,Anime,Series,37.38551548486476,44.02473142780876,0.42421559733472664,5.928629939413081,1
2016-02-29 05:47:07.877452,Anime,Film,76.51903840018902,10.595383426050057,0.46626889613279016,6.009219036963424,0
2016-02-29 05:47:07.877452,Anime,Documentary,17.105427336141048,27.65321947497817,0.5740945775811769,8.894550911463313,0
2016-02-29 05:47:07.877452,Anime,Film,53.21712501354691,43.044502213860966,0.4677865507011278,5.111042608127605,0
2016-02-29 05:47:07.877452,Anime,Series,23.019839321564426,13.961709329841687,0.5391065008520565,7.510095202030115,0
2016-02-29 05:47:07.877452,International,Series,31.23139338382507,196.0486586828136,0.5643158158592696,7.870582624898477,2
2016-02-29 05:47:07.877452,International,Series,20.959734057365274,20.16023601831114,0.7058894087914566,6.107486716647563,0
2016-02-29 05:47:07.877452,International,Film,7.997349082358237,36.95710378516933,0.441592370110038,8.613734661043134,0
2016-02-29 05:47:07.877452,International,Series,7.683562805620049,105.8311576724617,0.8494235042572187,5.549275213643069,1
2016-02-29 05:47:07.877452,International,Series,56.76683204916663,25.57496319979694,0.8748127051695171,7.185796612378093,1
2016-02-29 05:47:07.877452,International,Series,16.703702243850053,123.95691416675069,0.41255012614745196,7.415215048899688,0
2016-02-29 05:47:07.877452,International,Documentary,9.007700906830863,4.041460964121557,0.586259317081903,8.76311907767408,0
2016-02-29 05:47:07.877452,International,Series,46.53292291179932,1.8820803947979712,0.82576711009151,7.4340302445046,0
2016-02-29 05:47:07.877452,International,Documentary,70.50146590597032,27.404372647027042,0.6845831272407221,7.00259859060145,1
2016-02-29 05:47:07.877452,International,Film,28.842220864462142,9.97372812617143,0.3054160380231103,7.124094860879206,1
2016-02-29 05:47:07.877452,International,Film,5.4536318345496815,89.54193845555898,0.6093784015181508,5.851822501446891,1
2016-03-31 05:47:07.877452,Drama,Series,113.01881891299661,3.622659817329628,0.3688339257333909,8.598989493861387,1
2016-03-31 05:47:07.877452,Drama,Series,18.75977732325606,31.553172572745563,0.8956604892719509,8.143305689176245,1
2016-03-31 05:47:07.877452,Drama,Series,9.52953290284795,69.12251348544663,0.6250682648447297,7.795618623571321,0
2016-03-31 05:47:07.877452,Drama,Film,30.387656410922695,28.341697147395585,0.48853728406089414,8.67341012719555,2
2016-03-31 05:47:07.877452,Drama,Film,19.99047077406457,17.8288569046412,0.7704674481496127,7.738883857929428,0
2016-03-31 05:47:07.877452,Drama,Series,14.930247938790059,63.99110831884549,0.7336534543623546,5.108489597082619,1
2016-03-31 05:47:07.877452,Drama,Film,5.560247241095899,9.999494864170288,0.37954441734164046,8.969436213374083,0
2016-03-31 05:47:07.877452,Drama,Series,20.61629682762372,98.05889328246293,0.8786703208740463,5.294531787694455,0
2016-03-31 05:47:07.877452,Drama,Series,5.889050245575355,31.49085270709826,0.8352841831255121,6.7742437819175265,0
2016-03-31 05:47:07.877452,Comedy,Documentary,22.570432236373303,49.80372733551574,0.6946414717720403,5.972422614387078,1
2016-03-31 05:47:07.877452,Comedy,Series,26.39510328770306,104.34722320416627,0.8033332097054694,5.6558152304271,1
2016-03-31 05:47:07.877452,Comedy,Film,15.125220168751662,41.20451011360065,0.5124589180404786,7.070349774693476,0
2016-03-31 05:47:07.877452,Comedy,Series,8.990985386578739,14.695166121697497,0.8321515092264387,6.222979810502473,2
2016-03-31 05:47:07.877452,Comedy,Film,6.722463901380911,81.75595258113833,0.7764363432605517,7.891550687635646,0
2016-03-31 05:47:07.877452,Comedy,Series,77.33664879372797,41.122725849288564,0.6733006230699798,8.678832257119314,3
2016-03-31 05:47:07.877452,Comedy,Film,68.16387359539628,77.92157351611674,0.8228309813956598,5.728681289360127,1
2016-03-31 05:47:07.877452,Comedy,Film,62.83532937459188,13.379169766834508,0.8394631704092722,7.999894172304266,0
2016-03-31 05:47:07.877452,Comedy,Film,22.766462455956475,33.731322281819104,0.4526721289711556,5.629504280283275,0
2016-03-31 05:47:07.877452,Comedy,Film,17.254837499725554,15.84690093110644,0.7641296155843468,6.88191785140383,0
2016-03-31 05:47:07.877452,Comedy,Series,82.67984786081517,72.85104079083324,0.424159845336878,8.580722698421685,0
2016-03-31 05:47:07.877452,Comedy,Series,22.363880102793242,206.92146728781893,0.32693160887936173,5.181122657022959,0
2016-03-31 05:47:07.877452,Comedy,Series,59.82610518485394,23.493725893586983,0.5004950062209925,7.536574451898147,1
2016-03-31 05:47:07.877452,Comedy,Series,13.868174972347289,4.648667161212648,0.46969456298647233,7.45630848730194,0
2016-03-31 05:47:07.877452,Comedy,Series,91.06505705197198,9.402202436579797,0.46312989722203274,6.755512090750983,0
2016-03-31 05:47:07.877452,Action,Series,15.265765834864123,53.62409241674864,0.5865241118654996,5.125502267211563,0
2016-03-31 05:47:07.877452,Action,Series,84.29753407042158,101.11218175394323,0.6403686405137837,8.714373937332843,0
2016-03-31 05:47:07.877452,Action,Series,22.46640771519496,66.47621834196622,0.7482399840878324,7.216029673773616,0
2016-03-31 05:47:07.877452,Action,Film,44.665881943005004,65.67929884073426,0.3793422444839957,6.1777061064245515,2
2016-03-31 05:47:07.877452,Action,Film,32.461942035972775,1.247533818273377,0.7708322945186611,6.808631386120673,0
2016-03-31 05:47:07.877452,Action,Film,69.66577900199616,105.93783095117986,0.3235149409409318,6.3660066752035,2
2016-03-31 05:47:07.877452,Action,Film,80.48972699893096,75.02078003955894,0.4655295194253155,7.20070445478044,0
2016-03-31 05:47:07.877452,Action,Series,17.843768650002012,17.739433951799732,0.3704893890967938,7.964236468101982,1
2016-03-31 05:47:07.877452,Action,Series,144.45477416301168,72.81149008653179,0.33626253947104745,7.126232436237469,0
2016-03-31 05:47:07.877452,Action,Film,20.1077222043095,26.50542186882784,0.8845524339188168,6.28220667975221,1
2016-03-31 05:47:07.877452,Action,Film,29.24513103122604,77.50021653278256,0.5494641908774311,5.73374000447286,2
2016-03-31 05:47:07.877452,Action,Series,7.949306194868635,47.70799816828236,0.8571210266284887,5.737579838860702,2
2016-03-31 05:47:07.877452,Action,Series,13.845092565836115,18.122537399389067,0.7605534072072171,7.310050354214971,0
2016-03-31 05:47:07.877452,Action,Film,13.495429925307786,15.641620130204453,0.8506984079096944,5.079357208216444,1
2016-03-31 05:47:07.877452,Documentary,Film,27.958299970864786,41.33932935703818,0.3668472771765043,8.195599921864346,0
2016-03-31 05:47:07.877452,Documentary,Film,14.454084576569144,29.921204154722066,0.5188675613806619,7.56836645441788,1
2016-03-31 05:47:07.877452,Documentary,Series,26.341494153085012,21.796451766445244,0.5731673499668285,8.323209175118404,0
2016-03-31 05:47:07.877452,Documentary,Series,8.999934992821327,0.2260090373889819,0.7259094588286357,5.993528769221211,1
2016-03-31 05:47:07.877452,Documentary,Series,23.78177917884923,16.906620316968315,0.8320937859692341,5.445265691082797,1
2016-03-31 05:47:07.877452,Documentary,Series,27.14945486519814,29.38095025872777,0.5972594194610806,5.147013874695922,2
2016-03-31 05:47:07.877452,Documentary,Series,8.146239769533594,78.36299866655477,0.6890727621065924,7.107805460815204,1
2016-03-31 05:47:07.877452,Documentary,Series,30.0806513544559,43.30598891853113,0.3035217102784867,6.926119917115545,0
2016-03-31 05:47:07.877452,Documentary,Series,13.406085194626009,214.87245737105667,0.8206953911989343,6.575519610472709,0
2016-03-31 05:47:07.877452,Documentary,Documentary,6.360570199953486,10.583554687923948,0.4858270365574613,7.8460921042617695,1
2016-03-31 05:47:07.877452,Documentary,Series,29.510563434148384,1.0882479051169875,0.5750744306106071,5.370681472166888,0
2016-03-31 05:47:07.877452,Reality,Series,16.98924357945177,5.125357418734669,0.613900070513182,5.907077152820574,1
2016-03-31 05:47:07.877452,Reality,Series,19.01116846523773,11.43281936008147,0.4547846872151102,7.452126138188351,0
2016-03-31 05:47:07.877452,Reality,Film,6.50695726090519,5.262989594594291,0.3501254622480482,6.701364164885456,0
2016-03-31 05:47:07.877452,Reality,Series,27.276445088965254,25.196376735593734,0.7042057374627967,8.279340730504686,1
2016-03-31 05:47:07.877452,Reality,Film,59.06783482400281,19.27352613335888,0.516221812314317,5.634869231978272,1
2016-03-31 05:47:07.877452,Reality,Film,47.73815730553305,70.62479894066215,0.5386990713040631,8.317238158877746,0
2016-03-31 05:47:07.877452,Reality,Series,28.336240233763046,47.191145151629385,0.39219171795663055,8.174641156134802,0
2016-03-31 05:47:07.877452,Reality,Documentary,53.047373350921205,107.79109557695605,0.7093261447054929,5.8197590129952985,2
2016-03-31 05:47:07.877452,Reality,Series,14.634967686042835,1.9467416030733247,0.7847520056458358,7.185107133554566,1
2016-03-31 05:47:07.877452,Reality,Film,16.276505710045747,26.08552956336863,0.8043773307861428,8.833850316125634,0
2016-03-31 05:47:07.877452,Reality,Series,26.34070050640605,7.815380015193428,0.5917056300845758,5.14020416711522,0
2016-03-31 05:47:07.877452,Reality,Film,84.06077625734596,34.032240042367434,0.46243750562902874,7.620839547924131,0
2016-03-31 05:47:07.877452,Reality,Series,62.048987464351804,64.20175957100506,0.8692614139808293,7.750270395858384,0
2016-03-31 05:47:07.877452,Reality,Series,39.789050767354176,51.22521351774636,0.8777617272452952,8.427073823901921,0
2016-03-31 05:47:07.877452,Reality,Series,29.295461464834748,6.35875538967915,0.8003448582252893,6.3570694842572735,0
2016-03-31 05:47:07.877452,Reality,Series,23.940903403832067,31.582044003299576,0.47688667141837066,5.153938024814433,1
2016-03-31 05:47:07.877452,Kids,Series,10.231620418428857,116.13360513350135,0.7080699232122445,8.923734905133106,2
2016-03-31 05:47:07.877452,Kids,Documentary,15.228838431844864,8.142084268768516,0.5115063922105696,6.938034577903392,0
2016-03-31 05:47:07.877452,Kids,Series,41.12080544223596,54.37657108035915,0.5188864410698881,6.327991125603602,1
2016-03-31 05:47:07.877452,Kids,Film,11.649159873523008,16.843772497320057,0.48574898768033287,7.920809201373386,0
2016-03-31 05:47:07.877452,Kids,Series,17.289504177562193,33.6832890135471,0.30387839444282033,6.425057485961194,1
2016-03-31 05:47:07.877452,Kids,Series,26.512246927409123,39.7781061923938,0.342600581135449,6.9012452696283315,0
2016-03-31 05:47:07.877452,Kids,Series,16.376937737467742,21.155535472086097,0.8680629302767523,7.453149579199187,1
2016-03-31 05:47:07.877452,Kids,Film,24.387598660612863,45.00378251887426,0.3086831994133594,8.644398605267355,2
2016-03-31 05:47:07.877452,Kids,Series,38.742169927888064,12.537318295427285,0.7790508784323461,6.14709106263089,0
2016-03-31 05:47:07.877452,Kids,Series,19.36528439056859,7.869046853903622,0.8933805621491916,8.468041469916276,0
2016-03-31 05:47:07.877452,Kids,Film,6.0553105097753015,89.12126825583253,0.618050356126782,8.460610397098481,1
2016-03-31 05:47:07.877452,Kids,Documentary,48.5913559597175,50.69006243912582,0.5349614954653156,8.982167887930625,0
2016-03-31 05:47:07.877452,Anime,Film,29.213862579081432,94.92815608342373,0.816709697194048,6.7682708479979805,1
2016-03-31 05:47:07.877452,Anime,Series,20.956970981540827,1.6809874286841209,0.38360530830820505,8.838325077208648,0
2016-03-31 05:47:07.877452,Anime,Series,23.239104650868242,16.278083299071508,0.47972500789338124,5.412341929074724,0
2016-03-31 05:47:07.877452,Anime,Documentary,89.3230424529042,18.475572802637625,0.86331155533869,6.664564492746352,1
2016-03-31 05:47:07.877452,Anime,Film,10.368081149722602,18.051103313859212,0.8911444291758702,7.907672218366226,0
2016-03-31 05:47:07.877452,Anime,Film,50.374041576458225,64.57414465714162,0.874531303938143,7.390575185838075,0
2016-03-31 05:47:07.877452,Anime,Series,24.627091234127974,32.68755836529109,0.8905807856160046,7.418765114031302,0
2016-03-31 05:47:07.877452,Anime,Series,32.24856905229146,59.583230749706495,0.46054963498565665,6.818802463318472,0
2016-03-31 05:47:07.877452,Anime,Documentary,9.867674902137619,9.302060021342024,0.4790823841830673,5.203980492617211,1
2016-03-31 05:47:07.877452,Anime,Series,9.209454733161266,9.285967100732488,0.8947304513828804,7.786269962274603,0
2016-03-31 05:47:07.877452,Anime,Series,27.90313354840639,18.419097963811502,0.5082321292435231,5.7107904066020305,0
2016-03-31 05:47:07.877452,Anime,Series,16.348380827637893,31.312727017568864,0.49896720481448587,8.607197599520056,0
2016-03-31 05:47:07.877452,Anime,Series,5.705818832962134,31.69319862830774,0.6388691212451845,8.082392110074183,0
2016-03-31 05:47:07.877452,Anime,Film,10.056999510517683,108.97767049223437,0.6191293115951971,8.938634342528273,2
2016-03-31 05:47:07.877452,Anime,Series,7.310104963737439,81.87786019474956,0.4288074177940914,5.324729468141637,0
2016-03-31 05:47:07.877452,Anime,Documentary,22.4703684319556,75.47853709525982,0.7901369716584596,7.2731287982512765,0
2016-03-31 05:47:07.877452,Anime,Film,16.87429202463496,77.52891441517434,0.5672995018571182,5.480637904469694,0
2016-03-31 05:47:07.877452,Anime,Series,10.113216907364386,26.11674481755809,0.4746412710222028,6.826506783798516,0
2016-03-31 05:47:07.877452,Anime,Series,13.423146964627298,46.2314359938769,0.560388642824269,5.677030391638111,0
2016-03-31 05:47:07.877452,International,Film,8.664186528917776,17.530625837193586,0.431170782348092,6.235767079722178,0
2016-03-31 05:47:07.877452,International,Film,7.782416343904346,75.91134500835615,0.5492708584736252,7.070279728696157,0
2016-03-31 05:47:07.877452,International,Film,30.746874246760143,30.853246858694654,0.7808087476260019,7.971856227197431,0
2016-03-31 05:47:07.877452,International,Film,11.266845206652356,75.38660565016043,0.8375044824955243,6.152741768640673,0
2016-03-31 05:47:07.877452,International,Series,14.917945773060776,11.760639855266088,0.5465571560463915,7.181797726910467,0
2016-03-31 05:47:07.877452,International,Film,17.586731060774625,16.346545462396918,0.571500003535615,5.089756500388536,0
2016-03-31 05:47:07.877452,International,Film,37.49664969192235,8.508228364333178,0.5906223137533513,7.057797670537468,0
2016-03-31 05:47:07.877452,International,Documentary,31.841535984467537,17.990559350726123,0.643748531358583,7.000271099518817,0
2016-03-31 05:47:07.877452,International,Series,68.33645361133394,58.09406747806592,0.34479209696950397,6.505351524736096,0
2016-04-30 05:47:07.877452,Drama,Series,17.2835950352314,127.16819110996656,0.48479229153103165,5.754752794494168,1
2016-04-30 05:47:07.877452,Drama,Series,21.44706709084712,9.414778978522406,0.5524146906749487,6.219332827768319,0
2016-04-30 05:47:07.877452,Drama,Documentary,56.851474368030864,166.78686055687476,0.4691450321537341,8.118867086369502,0
2016-04-30 05:47:07.877452,Drama,Series,47.73401399584259,31.811483049849354,0.6086667073809422,5.406430542924317,1
2016-04-30 05:47:07.877452,Drama,Series,35.60367955161608,37.386709529363564,0.5874422713005719,6.875558292915809,1
2016-04-30 05:47:07.877452,Drama,Series,11.443316161755066,22.877169854838826,0.8203829492340359,6.071661626170691,0
2016-04-30 05:47:07.877452,Drama,Series,32.94812151975789,1.7950369689623786,0.8115387880969716,5.2469629681895,2
2016-04-30 05:47:07.877452,Drama,Film,9.9626187928624,11.840873784427487,0.3255391136607783,8.214090616952209,2
2016-04-30 05:47:07.877452,Drama,Film,29.929357051366136,47.56755320455833,0.8261152455612836,6.107641829464357,0
2016-04-30 05:47:07.877452,Drama,Series,36.4714996631858,41.84192961172784,0.40022459396721566,5.9195736974988264,0
2016-04-30 05:47:07.877452,Drama,Series,40.754787019769246,20.640697568684956,0.3096489739246984,5.016105750601755,1
2016-04-30 05:47:07.877452,Drama,Documentary,18.481351404928063,45.28260390614101,0.8805179900187757,8.360238007542565,0
2016-04-30 05:47:07.877452,Drama,Film,24.970949332725212,1.682203854892219,0.8190465934202046,5.624272283015417,0
2016-04-30 05:47:07.877452,Comedy,Series,33.286157819813255,27.820921611805876,0.7889357417923183,8.272617639328766,1
2016-04-30 05:47:07.877452,Comedy,Film,14.800704645771672,25.583850486855038,0.5403767729656759,7.601055490047381,0
2016-04-30 05:47:07.877452,Comedy,Series,25.35700202616649,67.04989047437427,0.4835437429091885,6.837532296458402,0
2016-04-30 05:47:07.877452,Comedy,Series,11.633538118147403,68.81727577076407,0.5295718137660915,8.573564594698622,0
2016-04-30 05:47:07.877452,Comedy,Film,21.282846483277545,65.42537965712216,0.6726584983468028,8.705917239362279,4
2016-04-30 05:47:07.877452,Comedy,Film,10.726118095470339,120.83812576510373,0.3889459447087834,6.103303461270266,0
2016-04-30 05:47:07.877452,Comedy,Series,50.581831542369606,7.961443239093972,0.49858743689177376,5.3767402313682435,1
2016-04-30 05:47:07.877452,Comedy,Series,50.38520088679046,9.965677753908885,0.4938348682861414,5.663656295853354,0
2016-04-30 05:47:07.877452,Comedy,Series,13.811395649471786,56.19640463534862,0.5638099606375366,7.240648383589416,0
2016-04-30 05:47:07.877452,Comedy,Series,5.223688889501324,26.352369027150345,0.6081364140844359,7.497347001314099,0
