Date,Artist_Tier,Avg_Monthly_Streams_M,Payout_Per_Stream,Catalog_Share_Pct,Merch_Revenue_Index
2022-01-31 05:47:07.334844,Top 1000,604.4636125204095,0.00487342672265921,0.4751994096413841,58.143394924798244
2022-01-31 05:47:07.334844,Top 10000,35.3606345586861,0.0036167286466229575,0.31066391556714246,0.0
2022-01-31 05:47:07.334844,Long Tail,15.485516951088288,0.0045973061362992685,0.5151797744432088,0.0
2022-02-28 05:47:07.334844,Top 100,18500.415686774664,0.004134640455533338,0.5465028329976663,71.65092776041598
2022-02-28 05:47:07.334844,Top 1000,731.3631031228712,0.0034358347316435773,0.4941512509330048,50.70156821561345
2022-02-28 05:47:07.334844,Top 10000,313.109162247899,0.003566696875175829,0.5940168596131392,0.0
2022-02-28 05:47:07.334844,Long Tail,8.134823916822398,0.0045276401978942915,0.5975333843815192,0.0
2022-03-31 05:47:07.334844,Top 100,14155.88774872997,0.00423091282737353,0.47214822576950305,68.15534723900892
2022-03-31 05:47:07.334844,Top 1000,153.01874629435264,0.003114936839412665,0.41029083361115587,51.83532605450322
2022-03-31 05:47:07.334844,Top 10000,125.04619199249208,0.0030842107940936485,0.6434277562243482,0.0
2022-03-31 05:47:07.334844,Long Tail,1.6539482205062483,0.003591988305661537,0.6195250846409945,0.0
2022-04-30 05:47:07.334844,Top 100,854.5036185897161,0.0037148279656211707,0.5813213147145898,81.58222891657783
2022-04-30 05:47:07.334844,Top 1000,1050.6724182039725,0.004249903276803855,0.3151875007282114,51.27233193390609
2022-04-30 05:47:07.334844,Top 10000,39.152771463840836,0.0033179428855692463,0.6246606387538793,0.0
2022-04-30 05:47:07.334844,Long Tail,0.38831401538553584,0.004005733327885027,0.6338711403590896,0.0
2022-05-31 05:47:07.334844,Top 100,8989.03456344082,0.004646180792935995,0.40347228558230125,94.44582380706305
2022-05-31 05:47:07.334844,Top 1000,351.2454072534679,0.0030653734346411518,0.531912802654444,138.62507663866333
2022-05-31 05:47:07.334844,Top 10000,38.16972132262138,0.003986687860015418,0.4563216960475611,0.0
2022-05-31 05:47:07.334844,Long Tail,18.447288114293507,0.0038783518420939206,0.370102217650104,0.0
2022-06-30 05:47:07.334844,Top 100,14549.83134160755,0.004255793050797999,0.3259352165120773,51.95624946470302
2022-06-30 05:47:07.334844,Top 1000,1590.8508702168263,0.00401599384247082,0.4234535179084865,65.58882829120702
2022-06-30 05:47:07.334844,Top 10000,102.18028331048242,0.0037834364693257725,0.48685095428501257,0.0
2022-06-30 05:47:07.334844,Long Tail,3.787376937369295,0.0030300813774371727,0.6888925263621306,0.0
2022-07-31 05:47:07.334844,Top 100,8497.697598650686,0.004786388024244977,0.5355876134462123,76.14866849298608
2022-07-31 05:47:07.334844,Top 1000,167.8368073746429,0.004044435051200803,0.5348966873039157,148.05128140486866
2022-07-31 05:47:07.334844,Top 10000,41.52120896882485,0.004430817260380006,0.3098482088942629,0.0
2022-07-31 05:47:07.334844,Long Tail,0.5322747881021604,0.0038563549802524398,0.5573825627353193,0.0
2022-08-31 05:47:07.334844,Top 100,539.6366443309573,0.004418696023698621,0.49531549732847774,101.35345859149396
2022-08-31 05:47:07.334844,Top 1000,678.5518538725617,0.004480980347401739,0.6678999832592987,76.18908818908578
2022-08-31 05:47:07.334844,Top 10000,36.8475611172391,0.00440937746520797,0.31205435308866886,0.0
2022-08-31 05:47:07.334844,Long Tail,11.429860880049073,0.004286051631230352,0.43445038803136043,0.0
2022-09-30 05:47:07.334844,Top 100,41627.84283754317,0.0032884493548464896,0.6551144130519299,120.59090190750281
2022-09-30 05:47:07.334844,Top 1000,2612.236782858599,0.0035319517398901064,0.3378446371309769,133.22737934913678
2022-09-30 05:47:07.334844,Top 10000,1.3304885094090337,0.0037008546169691433,0.4291094951555337,0.0
2022-09-30 05:47:07.334844,Long Tail,18.679053981834436,0.004070997859648366,0.4050955717168693,0.0
2022-10-31 05:47:07.334844,Top 100,212.18435193483734,0.004000718844591093,0.528075506896641,64.96884581879576
2022-10-31 05:47:07.334844,Top 1000,503.71580792077066,0.004085383127579506,0.5831929422138648,77.00602832436888
2022-10-31 05:47:07.334844,Top 10000,396.98769199216076,0.003007308946638087,0.5392922270244254,0.0
2022-10-31 05:47:07.334844,Long Tail,7.955950557122393,0.00404161486687301,0.532741899656619,0.0
2022-11-30 05:47:07.334844,Top 100,37055.51599752758,0.003681251771256902,0.35432921656720634,116.14586870094237
2022-11-30 05:47:07.334844,Top 1000,2175.939738059006,0.003593588984954901,0.5309733218455844,111.14701124811776
2022-11-30 05:47:07.334844,Top 10000,64.89975131672723,0.004898388843016307,0.4730818597886317,0.0
2022-11-30 05:47:07.334844,Long Tail,6.9450486805092115,0.004775216270494253,0.4976339699220429,0.0
2022-12-31 05:47:07.334844,Top 100,16284.298570410589,0.004091068036798624,0.6986780485025791,83.88744026333174
2022-12-31 05:47:07.334844,Top 1000,997.9706787413502,0.004435315681127933,0.5195508434875477,117.56380247006084
2022-12-31 05:47:07.334844,Top 10000,59.398303547016475,0.0030714860840188526,0.3186329227260422,0.0
2022-12-31 05:47:07.334844,Long Tail,17.069778929365057,0.00410430271433443,0.38669228049275095,0.0
2023-01-31 05:47:07.334844,Top 100,212.55637245713197,0.004982774748821954,0.6798014151829914,81.6438523272368
2023-01-31 05:47:07.334844,Top 1000,2356.4119709490037,0.003056529261095751,0.607102812162353,109.71368941701714
2023-01-31 05:47:07.334844,Top 10000,4.166839884690037,0.004362308496310849,0.5658952783337118,0.0
2023-01-31 05:47:07.334844,Long Tail,0.9849903871335917,0.003195252511325361,0.39190313120798875,0.0
2023-02-28 05:47:07.334844,Top 100,42417.744964814956,0.0039854675461986995,0.4244511262158165,70.55973656724287
2023-02-28 05:47:07.334844,Top 1000,1335.8133850880697,0.004151203357850799,0.50372739327676,111.63393708097378
2023-02-28 05:47:07.334844,Top 10000,93.72648222338064,0.004535349179934527,0.5332428171656223,0.0
2023-02-28 05:47:07.334844,Long Tail,13.62474808702518,0.003968434281679061,0.5560125273462507,0.0
2023-03-31 05:47:07.334844,Top 100,27730.33360909352,0.0037919892787834104,0.5187073849367163,71.18062031882033
2023-03-31 05:47:07.334844,Top 1000,621.0984597146004,0.003240927809521231,0.3699965768490899,88.27720431490886
2023-03-31 05:47:07.334844,Top 10000,54.449518107761094,0.003750376284965674,0.5497864201967616,0.0
2023-03-31 05:47:07.334844,Long Tail,16.659814695136394,0.0030408557362738985,0.5071261682791708,0.0
2023-04-30 05:47:07.334844,Top 100,4359.510056794095,0.0035642399068100605,0.38313706148942234,137.3242457075209
2023-04-30 05:47:07.334844,Top 1000,382.6546543366496,0.004450284199847251,0.5380704913538451,88.45149281081646
2023-04-30 05:47:07.334844,Top 10000,34.52911299056737,0.004206292070841394,0.5061935971659091,0.0
2023-04-30 05:47:07.334844,Long Tail,42.72745270739642,0.004083350272264259,0.5929040115949233,0.0
2023-05-31 05:47:07.334844,Top 100,4286.640796341141,0.004731290238364802,0.5192792390926231,99.69968754115662
2023-05-31 05:47:07.334844,Top 1000,57.054665416808604,0.003346266899305527,0.481466294349005,61.74609117808342
2023-05-31 05:47:07.334844,Top 10000,267.2400385023112,0.0040692627477845605,0.3894084502282842,0.0
2023-05-31 05:47:07.334844,Long Tail,0.00595458838454533,0.0043338608890528705,0.6598257907699481,0.0
2023-06-30 05:47:07.334844,Top 100,19609.084574393288,0.004623594616857502,0.6665218994347791,51.78136403143997
2023-06-30 05:47:07.334844,Top 1000,42.24231175818311,0.003104171713757539,0.598112984099653,145.80620045938818
2023-06-30 05:47:07.334844,Top 10000,172.60883432586616,0.004562452387918386,0.6277317155754676,0.0
2023-06-30 05:47:07.334844,Long Tail,2.874802856342086,0.004396895163230539,0.3647054481851887,0.0
2023-07-31 05:47:07.334844,Top 100,3631.8493204358692,0.004736171248338732,0.4401211736418074,78.22056438016939
2023-07-31 05:47:07.334844,Top 1000,2006.8803648140367,0.004183406233128038,0.6219371497762833,146.00203400573187
2023-07-31 05:47:07.334844,Top 10000,35.08856357365398,0.00498391372866888,0.32051779066421054,0.0
2023-07-31 05:47:07.334844,Long Tail,0.5585931660879341,0.003515917008234066,0.5729353296199527,0.0
2023-08-31 05:47:07.334844,Top 100,14914.66619433324,0.00353735770266038,0.5997720009251855,88.5585906614077
2023-08-31 05:47:07.334844,Top 1000,1028.2053132020148,0.0049961426288419215,0.5773584670540923,74.61525295021357
2023-08-31 05:47:07.334844,Top 10000,53.59723444954783,0.003883112450339373,0.30618072157684406,0.0
2023-08-31 05:47:07.334844,Long Tail,3.2830127918875744,0.004825903230487966,0.5863227515436902,0.0
2023-09-30 05:47:07.334844,Top 100,9651.61032752318,0.0034234339021994857,0.4692658746376721,84.43886983738716
2023-09-30 05:47:07.334844,Top 1000,136.1211357538346,0.0033107026241377692,0.5454404408951997,124.0250215380049
2023-09-30 05:47:07.334844,Top 10000,89.16905991203075,0.003948876007349423,0.47047181776665775,0.0
2023-09-30 05:47:07.334844,Long Tail,13.955676816571287,0.004707718700908548,0.6712498042402202,0.0
2023-10-31 05:47:07.334844,Top 100,771.6972395496126,0.004812440502345643,0.5032321927403619,67.68714538786553
2023-10-31 05:47:07.334844,Top 1000,231.8391523546045,0.0031413553691503862,0.5061608450977709,148.40447157659136
2023-10-31 05:47:07.334844,Top 10000,138.55812247284695,0.0034826664957105366,0.4620590321338002,0.0
2023-10-31 05:47:07.334844,Long Tail,8.106780167557076,0.004725747309939154,0.692041146616295,0.0
2023-11-30 05:47:07.334844,Top 100,2689.980791550709,0.0030300479961624803,0.4935889196477947,56.70406136650431
2023-11-30 05:47:07.334844,Top 1000,487.0945197474148,0.004130543054943368,0.6595219479655249,108.65898682810989
2023-11-30 05:47:07.334844,Top 10000,26.45400871499352,0.0045794103010957,0.6829797622862651,0.0
2023-11-30 05:47:07.334844,Long Tail,5.328931963507355,0.0033436578819265378,0.6880348721513789,0.0
2023-12-31 05:47:07.334844,Top 100,7545.199715414684,0.0034208895545447186,0.4731703332435156,149.91501188148973
2023-12-31 05:47:07.334844,Top 1000,457.2807798555557,0.0033808648896854854,0.3214902174288439,102.78060722195842
2023-12-31 05:47:07.334844,Top 10000,70.93068085606279,0.0034804419842122906,0.668333438469902,0.0
2023-12-31 05:47:07.334844,Long Tail,4.474632054364575,0.0030222674329512807,0.4910344856203831,0.0
2024-01-31 05:47:07.334844,Top 100,8447.229148364548,0.00412437779108973,0.4632636179252312,135.26875509857658
2024-01-31 05:47:07.334844,Top 1000,1634.6388012734117,0.0033316604287549497,0.5882477217985356,129.81940181264747
2024-01-31 05:47:07.334844,Top 10000,7.775254954625133,0.004987182794083951,0.643680888196402,0.0
2024-01-31 05:47:07.334844,Long Tail,29.147223094559077,0.0031732006960637233,0.4584296168397205,0.0
2024-02-29 05:47:07.334844,Top 100,7128.957587775387,0.004859039401566967,0.38956518802839496,61.44736727538454
2024-02-29 05:47:07.334844,Top 1000,1787.3310504299905,0.00423780170928406,0.530124900105341,136.05868907658422
2024-02-29 05:47:07.334844,Top 10000,31.443300215134467,0.00489744401302656,0.612241223878837,0.0
2024-02-29 05:47:07.334844,Long Tail,7.657217482475246,0.0042890800949521605,0.4404650261515222,0.0
2024-03-31 05:47:07.334844,Top 100,5847.550445263211,0.00327923811581659,0.5094659436212721,111.82497464769344
2024-03-31 05:47:07.334844,Top 1000,641.2091936936779,0.004270161376063879,0.5864185123382619,50.382498620884775
2024-03-31 05:47:07.334844,Top 10000,31.787180010172197,0.0046889637898221035,0.6699099593427643,0.0
2024-03-31 05:47:07.334844,Long Tail,7.746362091417889,0.0040890709826582475,0.4809630162537502,0.0
2024-04-30 05:47:07.334844,Top 100,1821.7106077931044,0.00339577815570668,0.5444574866865679,87.79410887835178
2024-04-30 05:47:07.334844,Top 1000,183.3193468217804,0.003309822255647024,0.5680143115845595,82.82932077642468
2024-04-30 05:47:07.334844,Top 10000,74.28869959876452,0.0035842076619769046,0.4703887215678095,0.0
2024-04-30 05:47:07.334844,Long Tail,10.036725778767279,0.0044820920177372665,0.6749650337406305,0.0
2024-05-31 05:47:07.334844,Top 100,8381.842359564715,0.004272824682084505,0.4434516980619212,60.53607140189278
2024-05-31 05:47:07.334844,Top 1000,812.638427084962,0.0036520029322176365,0.3458793119237873,123.59377924077347
2024-05-31 05:47:07.334844,Top 10000,488.45969774248596,0.0040743564262586815,0.6760687950645728,0.0
2024-05-31 05:47:07.334844,Long Tail,15.045101947451005,0.00355497737311627,0.6643820100409561,0.0
2024-06-30 05:47:07.334844,Top 100,1930.8896172997502,0.0030355041987666265,0.4182833574712814,107.57666323918282
2024-06-30 05:47:07.334844,Top 1000,1702.423721218302,0.0034028503738534137,0.5028049752837159,143.4791723010942
2024-06-30 05:47:07.334844,Top 10000,462.0549744270534,0.003014278513072355,0.408286796283981,0.0
2024-06-30 05:47:07.334844,Long Tail,6.084495533594353,0.004226785977577428,0.3338808826979108,0.0
2024-07-31 05:47:07.334844,Top 100,10338.820285691534,0.004976226731576762,0.6752833737816314,71.62465166030788
2024-07-31 05:47:07.334844,Top 1000,307.68598106217155,0.00417608037164704,0.6986280583186733,88.23410833145779
2024-07-31 05:47:07.334844,Top 10000,17.779125032299245,0.004061287260806201,0.45416386045185186,0.0
2024-07-31 05:47:07.334844,Long Tail,1.901820915716351,0.0032276634253358854,0.47704400444524586,0.0
2024-08-31 05:47:07.334844,Top 100,5583.277808699413,0.004327730294231036,0.6562577621463465,137.2759624968047
2024-08-31 05:47:07.334844,Top 1000,615.8212632571046,0.0033167298008574377,0.6195636799155552,104.5625275720201
2024-08-31 05:47:07.334844,Top 10000,19.864491905832434,0.004964048647029788,0.5682675986546528,0.0
2024-08-31 05:47:07.334844,Long Tail,2.9148604259677287,0.004632734122386797,0.6439486426349605,0.0
2024-09-30 05:47:07.334844,Top 100,8584.964606410247,0.003959332316253496,0.4213967464009287,92.09487984649579
2024-09-30 05:47:07.334844,Top 1000,800.8641957405675,0.0030989116706306202,0.5455668168211641,79.21946270040617
2024-09-30 05:47:07.334844,Top 10000,57.10091644736458,0.003018351543302859,0.45105937804728413,0.0
2024-09-30 05:47:07.334844,Long Tail,7.675308766577686,0.0030291989428214415,0.6768491643809873,0.0
2024-10-31 05:47:07.334844,Top 100,15032.007628318266,0.003977511389378231,0.3488120505765517,68.63804921331601
2024-10-31 05:47:07.334844,Top 1000,744.1977368588728,0.004883317365154312,0.5754131523820624,51.991812402387836
2024-10-31 05:47:07.334844,Top 10000,75.12009102083036,0.004994467341965399,0.6340402849556933,0.0
2024-10-31 05:47:07.334844,Long Tail,17.30549239192994,0.0036812129287206578,0.6659954232336689,0.0
2024-11-30 05:47:07.334844,Top 100,649.6046412288624,0.0036499906962937628,0.548231450861156,108.78935831252645
2024-11-30 05:47:07.334844,Top 1000,1265.544021274111,0.0036865134739645956,0.4975113938219246,94.99036505460509
2024-11-30 05:47:07.334844,Top 10000,47.550289128250576,0.003093312122505408,0.5702151097968498,0.0
2024-11-30 05:47:07.334844,Long Tail,15.214025589253213,0.0035781926245944434,0.6576547522857912,0.0
2024-12-31 05:47:07.334844,Top 100,11306.955232679311,0.004444050575443336,0.6533904966173155,124.18488512788156
2024-12-31 05:47:07.334844,Top 1000,14.036944704629835,0.004127318529307037,0.30169899479808737,129.4044192324816
2024-12-31 05:47:07.334844,Top 10000,143.8947637912401,0.004370518140880309,0.5562805616858865,0.0
2024-12-31 05:47:07.334844,Long Tail,14.86140556402788,0.003166039665081061,0.665645887245867,0.0
2025-01-31 05:47:07.334844,Top 100,11061.554066404577,0.003615353120467814,0.6568280301233169,128.28417625613793
2025-01-31 05:47:07.334844,Top 1000,197.96403437754105,0.0034984209931719326,0.3920503253696632,62.1142170840993
2025-01-31 05:47:07.334844,Top 10000,62.644557429393416,0.0038898054254615333,0.6400143345085181,0.0
2025-01-31 05:47:07.334844,Long Tail,13.819256432846924,0.004554371855644278,0.516565651644112,0.0
2025-02-28 05:47:07.334844,Top 100,2300.61037823699,0.004883144396501248,0.47711505534187615,127.77150568260271
2025-02-28 05:47:07.334844,Top 1000,59.34285351966467,0.003644477020253546,0.4627048639086357,148.44564760746775
2025-02-28 05:47:07.334844,Top 10000,40.18168446049718,0.0034928373238242373,0.38771890047527924,0.0
2025-02-28 05:47:07.334844,Long Tail,9.366412066731673,0.004473156995407127,0.350997678937712,0.0
2025-03-31 05:47:07.334844,Top 100,13284.453204977885,0.0034783245798005896,0.5314984562209492,81.8466531325152
2025-03-31 05:47:07.334844,Top 1000,3120.854816300116,0.0031641278681616195,0.6345538956097415,113.3929655802695
2025-03-31 05:47:07.334844,Top 10000,17.916449568926527,0.003421749497481933,0.36895006292127147,0.0
2025-03-31 05:47:07.334844,Long Tail,4.523855241731869,0.0043871467069310915,0.5905919888007832,0.0
2025-04-30 05:47:07.334844,Top 100,5071.292207547698,0.0032096968553435978,0.3732650665128008,61.92970740273238
2025-04-30 05:47:07.334844,Top 1000,27.507276480525984,0.003310777599856268,0.439466399664665,51.61026151785054
2025-04-30 05:47:07.334844,Top 10000,34.10822122158329,0.004058554134041319,0.4650590320783504,0.0
2025-04-30 05:47:07.334844,Long Tail,8.653903227313121,0.004314142980236498,0.46498016803586467,0.0
2025-05-31 05:47:07.334844,Top 100,11054.115146202072,0.0046191207929795735,0.4135204963868885,116.5736909638692
2025-05-31 05:47:07.334844,Top 1000,316.5223130336925,0.004025124446310855,0.5220639891088364,123.04166302977625
2025-05-31 05:47:07.334844,Top 10000,10.292301073231458,0.003197456101407698,0.43852354354062806,0.0
2025-05-31 05:47:07.334844,Long Tail,18.536047546891197,0.003346872627051462,0.6052618815491007,0.0
2025-06-30 05:47:07.334844,Top 100,12541.454381803214,0.004448539491867941,0.654555611929662,59.44544515776601
2025-06-30 05:47:07.334844,Top 1000,141.01877606812744,0.003294595857584848,0.3759882770307584,120.17939514091323
2025-06-30 05:47:07.334844,Top 10000,12.97473380124693,0.004309332760643066,0.49007064933039324,0.0
2025-06-30 05:47:07.334844,Long Tail,8.314662977443524,0.003211372201070579,0.6634103920556469,0.0
2025-07-31 05:47:07.334844,Top 100,4197.149146036327,0.003579590407713693,0.45063849488396346,109.48933800842754
2025-07-31 05:47:07.334844,Top 1000,1095.0651535875584,0.004458949392399828,0.4738216768951515,123.42809442683013
2025-07-31 05:47:07.334844,Top 10000,20.413430718771956,0.0037156351220379597,0.436841032015046,0.0
2025-07-31 05:47:07.334844,Long Tail,3.775068312581911,0.00443923776414609,0.670463034903905,0.0
2025-08-31 05:47:07.334844,Top 100,1797.0557702381038,0.003614995624984476,0.4904079579648297,95.26936522472572
2025-08-31 05:47:07.334844,Top 1000,180.04517251912765,0.003645961570082333,0.6476035444685773,127.27180672982377
2025-08-31 05:47:07.334844,Top 10000,58.566241422633674,0.0034249348185381267,0.660353405393108,0.0
2025-08-31 05:47:07.334844,Long Tail,20.56783857743671,0.0038661262151426074,0.5909572244518709,0.0
2025-09-30 05:47:07.334844,Top 100,278.18569513884836,0.003205694029430018,0.5536336449453054,77.57949842060336
2025-09-30 05:47:07.334844,Top 1000,327.6138530679747,0.0044033265912280595,0.32599072497476117,114.7551807708214
2025-09-30 05:47:07.334844,Top 10000,35.44392991827772,0.004429131782297667,0.3482382358870865,0.0
2025-09-30 05:47:07.334844,Long Tail,6.133802558175168,0.0038211286966538774,0.4077989009757918,0.0
2025-10-31 05:47:07.334844,Top 100,5823.804649027428,0.004867713128691223,0.3569065589578603,99.40578901808495
2025-10-31 05:47:07.334844,Top 1000,709.2487015727141,0.0030158057336752125,0.4907654428067407,124.18302047621154
2025-10-31 05:47:07.334844,Top 10000,103.40092110466333,0.003386939383095091,0.39254092377946287,0.0
2025-10-31 05:47:07.334844,Long Tail,9.835812453692522,0.003714659794133215,0.6759337470928429,0.0
2025-11-30 05:47:07.334844,Top 100,4690.055380792994,0.003032529541449877,0.35860573605412843,147.48826514186044
2025-11-30 05:47:07.334844,Top 1000,869.2029103596369,0.004490991851609801,0.43206200788151644,115.96220481253214
2025-11-30 05:47:07.334844,Top 10000,21.014654723256676,0.003614736477352654,0.4910248096690681,0.0
2025-11-30 05:47:07.334844,Long Tail,26.691020199829975,0.004863358648372256,0.46576533702558826,0.0
2025-12-31 05:47:07.334844,Top 100,772.158606241088,0.004147481086348958,0.42024003734832904,118.28291498408774
2025-12-31 05:47:07.334844,Top 1000,2038.28415847136,0.0037541014049109096,0.5786704453535697,63.50969437972631
2025-12-31 05:47:07.334844,Top 10000,387.21592143736905,0.0036246037712682135,0.437943189428582,0.0
2025-12-31 05:47:07.334844,Long Tail,4.062198318576628,0.004733659893190644,0.31116505808162104,0.0
2026-01-31 05:47:07.334844,Top 100,12107.376697315984,0.00373952013118123,0.35847459306770607,149.93316405319226
2026-01-31 05:47:07.334844,Top 1000,918.1996633035147,0.004304862174027089,0.3359039875591291,55.40071633854644
2026-01-31 05:47:07.334844,Top 10000,120.60424839973683,0.0039048906724426335,0.31946637014037466,0.0
2026-01-31 05:47:07.334844,Long Tail,4.2629573468950985,0.004871357574507829,0.5729620194874342,0.0
