Date,Broker,AUM_B,Client_Accounts_M,NNA_B,Revenue_Per_Account
2018-03-31 05:58:04.255860,Fidelity,12148.437110786155,37.88132727223605,74.27225198493326,441.1940069357702
2018-03-31 05:58:04.255860,Vanguard,9575.047630893234,14.818753110037171,18.786270684127743,302.20743522126963
2018-03-31 05:58:04.255860,Morgan Stanley,5430.626155217878,13.957696631781545,79.88448527336156,440.99673003561753
2018-03-31 05:58:04.255860,Merrill,4039.3602850226653,10.8161029833168,42.4285154489175,231.91385893018452
2018-06-30 05:58:04.255860,Schwab,8640.39837262592,36.83690257172658,36.32368349090847,259.37074863719164
2018-06-30 05:58:04.255860,Fidelity,13352.229466112882,28.71814613680988,39.39773065830541,352.6339043043446
2018-06-30 05:58:04.255860,Vanguard,9019.126760576222,10.084094125593234,61.91386689642838,409.5414742804669
2018-06-30 05:58:04.255860,Morgan Stanley,5188.793596439591,13.193189924537068,-10.32835199473077,287.98558709874646
2018-06-30 05:58:04.255860,Merrill,4317.362761603735,7.655044629109361,25.65795144408359,392.150237955695
2018-09-30 05:58:04.255860,Schwab,8450.375549884291,23.169771282448032,22.615100565742758,313.14542624924206
2018-09-30 05:58:04.255860,Fidelity,13349.039920612111,21.53458274533599,37.19437106993696,256.80250020582366
2018-09-30 05:58:04.255860,Vanguard,9607.50471049228,7.462318392387091,40.166410951602835,498.80158255695017
2018-09-30 05:58:04.255860,Morgan Stanley,5423.26924660792,7.836445749652662,48.95741214419344,267.0595852710664
2018-09-30 05:58:04.255860,Merrill,4226.697085423604,8.151249608093604,-2.0965460426609117,328.23559863860976
2018-12-31 05:58:04.255860,Schwab,8576.29451646331,27.222694276677814,15.187212591256545,435.1789267244148
2018-12-31 05:58:04.255860,Fidelity,13677.997291953658,37.50137402330906,24.42772000043331,248.27773724768895
2018-12-31 05:58:04.255860,Vanguard,10188.820772330644,14.391180464072217,67.36411022699659,465.86395668583253
2018-12-31 05:58:04.255860,Morgan Stanley,5640.14987552633,11.624768380537432,70.12313254295066,309.680766120312
2018-12-31 05:58:04.255860,Merrill,4539.445719783215,6.30324199365891,35.85029384064286,373.54004397562613
2019-03-31 05:58:04.255860,Schwab,9180.289433033347,20.999505230758277,34.79874087040544,244.9380770605211
2019-03-31 05:58:04.255860,Fidelity,14384.07381434794,33.81138198032901,21.470216160804707,380.01905323387024
2019-03-31 05:58:04.255860,Vanguard,9574.062959958843,12.062999648503894,46.36968817224632,344.97264769269987
2019-03-31 05:58:04.255860,Morgan Stanley,5678.058277256116,9.331897024966677,44.09958882069296,420.26341436830563
2019-03-31 05:58:04.255860,Merrill,4408.36437084456,13.026818264365774,79.84718381229311,221.6394375274811
2019-06-30 05:58:04.255860,Schwab,9241.94108693944,21.421152641951256,56.6006647671022,290.8141857992134
2019-06-30 05:58:04.255860,Fidelity,14678.293056048646,37.1836117216676,30.295690056526265,326.12404368450666
2019-06-30 05:58:04.255860,Vanguard,10412.192465060396,13.84119960190503,11.011738881135154,300.1479160127173
2019-06-30 05:58:04.255860,Morgan Stanley,6199.491616728599,10.941513835542887,33.04688935643438,386.7886983062871
2019-06-30 05:58:04.255860,Merrill,4458.731502298207,9.65038652090073,18.283021825080255,499.7006968928122
2019-09-30 05:58:04.255860,Schwab,9755.305479610804,27.2120044829645,13.195138684503966,381.6170149267628
2019-09-30 05:58:04.255860,Fidelity,14859.702971596991,21.02922487003458,15.387924923214308,282.33984500815114
2019-09-30 05:58:04.255860,Vanguard,10301.12000518797,11.784972558577282,45.77086043338566,426.7621976897081
2019-09-30 05:58:04.255860,Morgan Stanley,5705.911552738002,11.178351817618985,7.904563214597477,472.9326623544997
2019-09-30 05:58:04.255860,Merrill,4802.392267096662,8.002973334604341,16.898788478967848,466.2977468134428
2019-12-31 05:58:04.255860,Schwab,9551.909969603259,35.45250357729655,70.75497115150563,401.5621599654771
2019-12-31 05:58:04.255860,Fidelity,14391.548706380152,20.094983152638488,34.509449170082966,420.70067048483315
2019-12-31 05:58:04.255860,Vanguard,10614.541907398549,10.732370902572347,6.472473661911822,447.34444847084364
2019-12-31 05:58:04.255860,Morgan Stanley,6170.931143418829,7.44138089227887,60.105318850600874,432.0334345276796
2019-12-31 05:58:04.255860,Merrill,4815.771184202705,8.227302039850116,32.25432459298168,241.5855445868384
2020-03-31 05:58:04.255860,Schwab,9551.85386367716,34.647426111863076,12.136402324366165,333.16323138563814
2020-03-31 05:58:04.255860,Fidelity,14663.743455754848,25.53194739620125,5.9793154786727705,473.28063307047375
2020-03-31 05:58:04.255860,Vanguard,10760.94764153335,11.996510968433661,40.554850555287366,273.1442427932099
2020-03-31 05:58:04.255860,Morgan Stanley,5971.58212094198,10.399777347507396,13.569990722862519,384.16146246392645
2020-03-31 05:58:04.255860,Merrill,4608.481700102995,13.178940143521876,12.296265157996363,238.97264442088584
2020-06-30 05:58:04.255860,Schwab,9683.724673912033,36.41087876934309,60.58548508062877,228.24520655141302
2020-06-30 05:58:04.255860,Fidelity,15085.473043368871,36.3586631946734,47.758964483581096,243.0552241265422
2020-06-30 05:58:04.255860,Vanguard,11337.186898401722,14.611493212860529,2.133921766181097,411.36410731880096
2020-06-30 05:58:04.255860,Morgan Stanley,6501.548256332205,13.603173088792715,13.434065495064457,410.82994589996457
2020-06-30 05:58:04.255860,Merrill,4994.403398647337,11.620965028047141,-11.160977312140067,375.7994151833745
2020-09-30 05:58:04.255860,Schwab,10013.640075623189,23.421286362710624,33.0724208532691,438.8050715334347
2020-09-30 05:58:04.255860,Fidelity,15744.047200489063,32.48161321105449,-6.566524982319559,483.7529640695419
2020-09-30 05:58:04.255860,Vanguard,11606.472029551462,11.083874674877961,-8.176893259218703,383.70559769007974
2020-09-30 05:58:04.255860,Morgan Stanley,6474.440740825756,6.007931315389605,-5.050432996035963,205.67010975604688
2020-09-30 05:58:04.255860,Merrill,4897.0442818433885,12.193665528374112,61.363505263188465,231.76283380031845
2020-12-31 05:58:04.255860,Schwab,9866.479062643384,27.092042480306993,76.63827615483665,353.4964459363366
2020-12-31 05:58:04.255860,Fidelity,15616.004557492193,26.531490632548397,5.496810456584673,444.93657989191604
2020-12-31 05:58:04.255860,Vanguard,10758.530600753236,8.345861332960109,60.415471023428985,259.7409613930427
2020-12-31 05:58:04.255860,Morgan Stanley,6447.260256125907,6.985399220044616,46.58946117397919,461.03895499873244
2020-12-31 05:58:04.255860,Merrill,4916.254182293995,6.319937291672027,25.163541553766983,234.97883329305327
2021-03-31 05:58:04.255860,Schwab,10088.212116589668,37.72677480434156,66.73743606047778,207.00474717223537
2021-03-31 05:58:04.255860,Fidelity,16330.425828065487,37.50483997388466,40.10505603663887,286.1903168874844
2021-03-31 05:58:04.255860,Vanguard,11918.959964129253,7.111257724387826,11.800868176565656,263.04392883782447
2021-03-31 05:58:04.255860,Morgan Stanley,6600.495585666039,7.810526742395552,-13.577968758748964,418.0000434437715
2021-03-31 05:58:04.255860,Merrill,5259.060885436931,9.131729493093866,43.82994963495411,282.45673664943615
2021-06-30 05:58:04.255860,Schwab,10368.804068874171,34.49106783402496,17.516747103765535,393.5606939138704
2021-06-30 05:58:04.255860,Fidelity,16491.95909439626,22.93767673363044,66.69720420924234,311.34517298879393
2021-06-30 05:58:04.255860,Vanguard,11957.15522839577,13.70156906211888,18.27318518269356,458.39323667823857
2021-06-30 05:58:04.255860,Morgan Stanley,6678.4569504786505,9.256937983767456,51.47874308793226,302.2349045559975
2021-06-30 05:58:04.255860,Merrill,5134.477677752327,14.973387213078228,-19.277935258321758,498.36050775676074
2021-09-30 05:58:04.255860,Schwab,10704.68483387089,28.448210664559905,75.44900714844555,283.78517723862126
2021-09-30 05:58:04.255860,Fidelity,17625.310117446636,22.726214556283402,10.856411924894244,233.62348402549748
2021-09-30 05:58:04.255860,Vanguard,12495.171153724134,9.311743452970811,-5.403535576502698,362.9804389475275
2021-09-30 05:58:04.255860,Morgan Stanley,6713.685347919605,10.194447217426891,-6.166311146957053,201.27523250599143
2021-09-30 05:58:04.255860,Merrill,5391.1515718024475,6.960837983852519,-7.6730352645496485,392.172056290346
2021-12-31 05:58:04.255860,Schwab,11014.60219559063,25.10716877983315,-18.89850805253785,251.14139029188152
2021-12-31 05:58:04.255860,Fidelity,17023.940985095007,25.818458481723734,57.05529579512201,228.14369181773066
2021-12-31 05:58:04.255860,Vanguard,12487.492136173842,9.251618265243941,7.0812353383584,444.2518722997014
2021-12-31 05:58:04.255860,Morgan Stanley,6932.028933863135,7.398841090585848,-6.989760976523778,202.58203557556067
2021-12-31 05:58:04.255860,Merrill,5582.465444049032,14.291381879663232,19.066875325950445,208.4522189908269
2022-03-31 05:58:04.255860,Schwab,11104.658779368903,24.601907691803405,78.58491538526029,313.31004179360457
2022-03-31 05:58:04.255860,Fidelity,17835.831199823177,27.41556680634869,68.53716035491044,230.37949592877712
2022-03-31 05:58:04.255860,Vanguard,12817.184041618557,14.300561346186843,51.8265933963688,206.72130722493822
2022-03-31 05:58:04.255860,Morgan Stanley,7531.691015063576,5.725440336919595,17.604518306379443,456.4594451933942
2022-03-31 05:58:04.255860,Merrill,5670.2029882332445,12.496034122606451,50.99725374184139,274.66660755797136
2022-06-30 05:58:04.255860,Schwab,11940.14120568533,36.145928040952775,-4.195547801796056,229.82231494749408
2022-06-30 05:58:04.255860,Fidelity,17829.26344380744,35.83559874227403,-0.597518704192761,414.8404533295321
2022-06-30 05:58:04.255860,Vanguard,12565.017957964392,5.149017210806502,-16.806017710478464,401.0699269556442
2022-06-30 05:58:04.255860,Morgan Stanley,7432.944069536508,11.422523783118994,14.401244180603985,276.2799684234918
2022-06-30 05:58:04.255860,Merrill,5686.742526642461,7.868961570998145,28.32088121034723,354.419676548031
2022-09-30 05:58:04.255860,Schwab,12141.374370408921,24.11718396526055,0.588251337878849,413.6082912456509
2022-09-30 05:58:04.255860,Fidelity,18336.188527187616,21.18711895077986,-3.323158529918717,401.28736873785994
2022-09-30 05:58:04.255860,Vanguard,13369.180546424297,9.44707334794956,74.90616808938259,227.38528723569885
2022-09-30 05:58:04.255860,Morgan Stanley,7454.176405874267,11.803388503169852,1.1801311748359589,464.92632872572733
2022-09-30 05:58:04.255860,Merrill,5992.18008071863,10.69499859294783,3.2289243284837466,222.37241199372545
2022-12-31 05:58:04.255860,Schwab,11734.572705100501,22.501787963631934,57.4062324793784,291.57428336414716
2022-12-31 05:58:04.255860,Fidelity,18610.19079436369,24.259632549588694,24.636384891970728,281.10384326231303
2022-12-31 05:58:04.255860,Vanguard,13674.841340158278,11.434837990758929,5.684090008382531,443.77391827780815
2022-12-31 05:58:04.255860,Morgan Stanley,7867.031147201511,14.908702229025277,49.69954880186763,350.97283906062984
2022-12-31 05:58:04.255860,Merrill,5704.146829119706,5.9555441076990885,-15.52495815056754,464.8441332714445
2023-03-31 05:58:04.255860,Schwab,12131.94254067755,36.293475646176375,-11.44546277689567,489.9215514706791
2023-03-31 05:58:04.255860,Fidelity,19937.619037972105,34.04266468443026,77.4876724935024,271.45071758809087
2023-03-31 05:58:04.255860,Vanguard,14449.883667133232,12.893052602332883,14.809032745076241,338.95109713524926
2023-03-31 05:58:04.255860,Morgan Stanley,8018.245465372703,11.832654154280295,67.69729609489296,396.7493019522708
2023-03-31 05:58:04.255860,Merrill,6125.346011923536,8.50895948027149,31.787280319912433,492.0916991029038
2023-06-30 05:58:04.255860,Schwab,13542.010404906889,23.28435180013435,50.35672522027421,499.93245731927374
2023-06-30 05:58:04.255860,Fidelity,18004.51100722049,33.20742561539339,16.267561000897842,316.8779199974286
2023-06-30 05:58:04.255860,Vanguard,14387.351418301689,14.524659151440812,69.9376518597315,353.664603489094
2023-06-30 05:58:04.255860,Morgan Stanley,7941.470060110298,11.96016026780724,25.739612692635035,491.0919288315219
2023-06-30 05:58:04.255860,Merrill,6272.969108204366,14.377182853298041,29.238159772560785,304.8532722285769
2023-09-30 05:58:04.255860,Schwab,12591.591629769568,37.69560928809451,-15.570971971565621,342.4580127076725
2023-09-30 05:58:04.255860,Fidelity,20433.115183674046,25.257004724675454,50.28400603860286,383.86238118821444
2023-09-30 05:58:04.255860,Vanguard,13895.804325781388,14.734293473818465,19.14267308918067,438.4389151425771
2023-09-30 05:58:04.255860,Morgan Stanley,8042.537096592414,10.506699431083826,46.25031420289292,387.77260732865267
2023-09-30 05:58:04.255860,Merrill,6326.8012278749475,14.682054214913041,-1.8520075389570279,274.04650281019724
2023-12-31 05:58:04.255860,Schwab,12963.627734785096,29.08443908351348,5.6192041253101905,410.36345812980977
2023-12-31 05:58:04.255860,Fidelity,21615.778689981336,34.533133979865326,-10.763194890575017,384.2646003359892
2023-12-31 05:58:04.255860,Vanguard,14689.78013607562,10.232212407348895,39.2085808351817,447.6132075449058
2023-12-31 05:58:04.255860,Morgan Stanley,8308.186228683402,8.694971162249075,-19.011562516778262,408.0088873373017
2023-12-31 05:58:04.255860,Merrill,6500.199912549893,8.965588845553796,78.21888259875648,316.255474458548
2024-03-31 05:58:04.255860,Schwab,13136.74598297411,27.042071423375717,54.74730590731284,414.8840083825143
2024-03-31 05:58:04.255860,Fidelity,20595.26469307505,30.077405614654495,32.674368163623676,445.4849073259331
2024-03-31 05:58:04.255860,Vanguard,15192.437548262587,12.029963687022343,36.274372797568496,421.69035267538555
2024-03-31 05:58:04.255860,Morgan Stanley,8627.071496039232,7.375835810209023,65.97570502351442,373.97526699210243
2024-03-31 05:58:04.255860,Merrill,6389.397309904863,6.990642998097753,15.56747063405713,447.43536398464244
2024-06-30 05:58:04.255860,Schwab,13310.539737507332,36.43655656355005,-2.1657418365491,357.46698791181416
2024-06-30 05:58:04.255860,Fidelity,21485.350364834572,27.973832512439117,11.758749395962537,464.7110074851627
2024-06-30 05:58:04.255860,Vanguard,15574.33711600728,6.295230837507936,6.793215792258462,251.50083094593248
2024-06-30 05:58:04.255860,Morgan Stanley,8782.686390020894,11.901532249370415,6.77027845985519,342.8008005045811
2024-06-30 05:58:04.255860,Merrill,6813.245365571083,9.396607107227947,75.23868518575634,472.22754417159587
2024-09-30 05:58:04.255860,Schwab,13787.363537824815,35.486742058764065,45.971696264580835,299.2318857311202
2024-09-30 05:58:04.255860,Fidelity,21393.63941597932,34.019658871233524,23.733180681217753,281.36385798399033
2024-09-30 05:58:04.255860,Vanguard,15723.200600152199,8.42357159459199,11.747973508256921,251.92905108773948
2024-09-30 05:58:04.255860,Morgan Stanley,8940.120496314594,12.078124929721145,73.32850620149084,387.1251766975687
2024-09-30 05:58:04.255860,Merrill,6940.889350511719,7.672411208335264,-14.399115137379376,204.70570820451377
2024-12-31 05:58:04.255860,Schwab,13619.585131847016,28.95072207142856,-9.056646511142256,257.1937430308468
2024-12-31 05:58:04.255860,Fidelity,21360.00105575708,27.388865321326175,73.25489541594666,309.784470102246
2024-12-31 05:58:04.255860,Vanguard,16059.169121766136,7.088290405200724,52.275111455971356,477.87550544578255
2024-12-31 05:58:04.255860,Morgan Stanley,8945.839190743585,8.016302605002881,53.97667022281659,294.204224887699
2024-12-31 05:58:04.255860,Merrill,7141.591296215623,7.706351249551728,-17.490885281286833,295.0866358584389
2025-03-31 05:58:04.255860,Schwab,14694.23183694119,37.24191211784519,64.67776001026873,394.8067022767861
2025-03-31 05:58:04.255860,Fidelity,22755.293628091706,35.75305066181009,52.480238389151296,265.25146485700594
2025-03-31 05:58:04.255860,Vanguard,17068.13408436485,13.323679441474832,38.138140997111385,483.5410854297188
2025-03-31 05:58:04.255860,Morgan Stanley,9425.089162322192,8.634117874889172,66.49677830018067,258.2627197096541
2025-03-31 05:58:04.255860,Merrill,7333.108492163476,9.181311356221313,2.3212205880610526,450.4785446223445
2025-06-30 05:58:04.255860,Schwab,14925.295365780821,26.771969666764935,-8.574323322078852,402.1306781575302
2025-06-30 05:58:04.255860,Fidelity,23643.587899002487,24.363294130934086,49.24673324762863,391.09889406088865
2025-06-30 05:58:04.255860,Vanguard,16842.720487631246,7.3004517820260615,-14.459603477954646,404.71801186709484
2025-06-30 05:58:04.255860,Morgan Stanley,9596.342647672931,12.914698455787597,15.589183770870958,277.93771237474596
2025-06-30 05:58:04.255860,Merrill,7367.557264346113,12.057871434870332,66.76457021876229,454.95153082049677
2025-09-30 05:58:04.255860,Schwab,14437.924211512624,21.76548914731294,-14.409177947487787,456.8948732194492
2025-09-30 05:58:04.255860,Fidelity,22340.95388250288,23.60087355736149,47.56886010676785,487.80995266441306
2025-09-30 05:58:04.255860,Vanguard,17750.908406597086,13.324349241468502,29.115882017998345,404.2024796465558
2025-09-30 05:58:04.255860,Morgan Stanley,9609.69377366455,8.961869639996683,13.949961405568562,353.08790038826544
2025-09-30 05:58:04.255860,Merrill,7251.476243942682,12.319145022611668,34.39416041244476,335.5110748373719
2025-12-31 05:58:04.255860,Schwab,15880.816235053506,32.64760367049781,62.73261309795493,292.5505285485969
2025-12-31 05:58:04.255860,Fidelity,23986.238002979186,39.426875975370905,13.401385555014674,304.7672538036219
2025-12-31 05:58:04.255860,Vanguard,17675.274418065095,13.655334465489604,57.26379709857396,376.912675716951
2025-12-31 05:58:04.255860,Morgan Stanley,10035.006610849661,11.700384127554397,-1.90508979056077,416.07398767058385
2025-12-31 05:58:04.255860,Merrill,7666.777319994824,9.735197248305493,2.0194578294413468,409.69157381557164
