Date,Margin_Loans_B,Securities_Lending_B,Avg_Margin_Rate,Margin_Utilization_Pct
2023-03-09 05:58:04.076301,62.463494712361026,34.82861379578709,7.926435731335513,33.46396454567207
2023-03-10 05:58:04.076301,52.13393802120325,49.55245442457997,6.506113048577388,48.88423541305493
2023-03-11 05:58:04.076301,43.76452575921522,43.89523181682095,7.282118676436129,42.18920699241379
2023-03-12 05:58:04.076301,65.31548012614722,27.131414282148786,6.173354684145285,33.64038361822267
2023-03-13 05:58:04.076301,65.89833087629691,26.943057411702434,5.042055599657651,48.31019116194174
2023-03-14 05:58:04.076301,52.83078860567632,37.86811627281967,7.249730550055726,32.036932965603015
2023-03-15 05:58:04.076301,78.87402721173372,31.469859483658496,5.058365837275629,40.978812616107184
2023-03-16 05:58:04.076301,68.03088526163532,29.643249245710013,6.41207047020804,33.932090868527666
2023-03-17 05:58:04.076301,72.25682364950924,24.743653065022723,6.971613849619058,34.25436602036137
2023-03-18 05:58:04.076301,53.10265818912777,34.070056450618736,7.4307266038183055,33.47930248017723
2023-03-19 05:58:04.076301,64.97554020353907,30.793202929012992,5.684106337282433,37.17904254786695
2023-03-20 05:58:04.076301,59.037266091029196,46.02040493886717,6.740297850369548,49.86813391181256
2023-03-21 05:58:04.076301,67.02892995611326,29.305402561411125,7.7486231766622895,37.687679314702876
2023-03-22 05:58:04.076301,59.84252871667302,31.60738590744,7.3035245276191825,30.90155368746566
2023-03-23 05:58:04.076301,75.54109530898683,25.238167123634177,6.378269345541299,35.62762889579707
2023-03-24 05:58:04.076301,72.39412647823148,44.897306458055525,7.444221458575637,46.3587707368188
2023-03-25 05:58:04.076301,75.29181984933837,45.11759014323469,6.606612703121532,33.30682502767834
2023-03-26 05:58:04.076301,67.75510722573416,37.2392538416452,5.012162245333945,38.69207932412235
2023-03-27 05:58:04.076301,55.37311850103442,48.42125964931897,5.628125358268201,36.87572281868406
2023-03-28 05:58:04.076301,47.73901140157088,42.70097386288058,6.71978921837187,38.88726361244106
2023-03-29 05:58:04.076301,59.4123443901414,31.87359331477233,7.0743695620719365,31.3548593074322
2023-03-30 05:58:04.076301,66.01478169612791,36.399219540741264,7.19711460566642,37.6860168370167
2023-03-31 05:58:04.076301,57.70690035753785,42.46827690574453,6.007453969784859,36.085963192933065
2023-04-01 05:58:04.076301,43.89193800042521,46.69793122163179,7.888223454010966,48.65085129249541
2023-04-02 05:58:04.076301,67.78637908471455,31.72564395607332,6.127212886793835,31.92495127014064
2023-04-03 05:58:04.076301,66.94680255727891,43.568692219622186,5.471624360859983,45.60819319711845
2023-04-04 05:58:04.076301,60.86463020476144,24.488749473413925,6.980563147799759,48.27280430509911
2023-04-05 05:58:04.076301,66.16513575352253,26.447486704594347,5.964033513051841,49.50392181799667
2023-04-06 05:58:04.076301,57.14023952297389,49.421196153389715,7.563605204487356,47.96929446898216
2023-04-07 05:58:04.076301,75.44723437320182,34.5872874256504,6.2722459702986555,42.66166523123825
2023-04-08 05:58:04.076301,73.09915888606099,39.508569915319356,7.380906435018472,40.626362621142775
2023-04-09 05:58:04.076301,43.22051380277272,23.224565881547335,5.396851212268429,45.35028526113408
2023-04-10 05:58:04.076301,46.0981747455091,47.73763262814807,7.171586817379538,44.327551581676566
2023-04-11 05:58:04.076301,56.230220400261544,30.04293885921345,7.090717391085271,34.869042546573255
2023-04-12 05:58:04.076301,76.45481092933673,47.565107564110946,7.012277724407137,34.480247195852556
2023-04-13 05:58:04.076301,68.8876761190507,39.764686805456954,6.4044201722762795,35.709710780176124
2023-04-14 05:58:04.076301,64.0576062711551,24.86116926025725,7.704068542422166,37.55703602369794
2023-04-15 05:58:04.076301,51.72508513395128,29.150697495385444,7.520954902755714,41.06599696684771
2023-04-16 05:58:04.076301,71.27797977759973,26.66556612851458,7.8718514005970714,36.135176544990415
2023-04-17 05:58:04.076301,62.013282869752786,47.38784083428649,6.86868835964121,34.98302897025594
2023-04-18 05:58:04.076301,45.66553779690152,35.417422739975486,5.509846105310375,32.56171593409875
2023-04-19 05:58:04.076301,43.47890129376434,36.10229476590955,7.978773601369513,37.56348340561846
2023-04-20 05:58:04.076301,54.674552160745435,36.30234806286195,5.405314656958148,30.245663083051017
2023-04-21 05:58:04.076301,52.707785877978026,40.246892189880995,5.7524204368268235,41.095259920736694
2023-04-22 05:58:04.076301,74.89164801413729,20.13979222164381,5.620740666310664,37.958689048508305
2023-04-23 05:58:04.076301,75.59697035896215,21.93198856729888,5.266468201753558,37.915646716110864
2023-04-24 05:58:04.076301,54.61744425452151,47.323178714378464,7.015542158335195,41.19024598905441
2023-04-25 05:58:04.076301,64.80832989030732,35.028464837974916,5.711946126724555,31.465785467307345
2023-04-26 05:58:04.076301,71.77365302937893,34.13292375881138,6.569428769030926,49.25963997976885
2023-04-27 05:58:04.076301,48.79610297301165,30.030651218918646,5.409689859394985,47.323791164806686
2023-04-28 05:58:04.076301,58.10586878070568,25.14505080972673,6.184325538895071,40.73527657254073
2023-04-29 05:58:04.076301,45.13196152266698,47.19485372901623,6.025717663931853,34.23355663956518
2023-04-30 05:58:04.076301,66.35730074425497,26.755528638252166,6.220853247392213,41.8863862213596
2023-05-01 05:58:04.076301,71.31538548721755,31.13147150059084,6.113304019314328,32.429777987982526
2023-05-02 05:58:04.076301,74.05182980314888,40.48770973852765,5.350103716288061,32.658509260191366
2023-05-03 05:58:04.076301,48.66065718096333,49.355581349753514,6.813043135319828,46.64027980462343
2023-05-04 05:58:04.076301,67.73239206792114,20.30083574583902,5.350192364342967,46.29801477503506
2023-05-05 05:58:04.076301,42.875119445750386,20.54185661947085,6.587903921564316,45.1567591367582
2023-05-06 05:58:04.076301,65.70943158719747,46.60592169824725,5.404193928762633,40.17150351414732
2023-05-07 05:58:04.076301,73.93678046895822,24.608116941768195,5.65030815222776,41.62220460490874
2023-05-08 05:58:04.076301,74.50436364135682,24.12041355033136,6.720216873043255,30.427125791177254
2023-05-09 05:58:04.076301,56.4321741993112,24.38243657459556,6.12506465157955,44.43713477478294
2023-05-10 05:58:04.076301,75.57637573921892,24.327979681523626,6.6918609790372034,49.183827404891446
2023-05-11 05:58:04.076301,62.40043447545982,37.22319595921494,5.9619802140505875,46.25070121426365
2023-05-12 05:58:04.076301,41.841424521926996,41.92242982745996,5.397163271764747,33.168852965975105
2023-05-13 05:58:04.076301,52.136452028376816,38.13289124822796,5.424924478151543,38.31920157525053
2023-05-14 05:58:04.076301,58.58717966359745,22.291686974286623,5.316952415028387,35.46146150094011
2023-05-15 05:58:04.076301,51.79317864592211,28.865868762166514,6.078429032803884,30.23181397533792
2023-05-16 05:58:04.076301,65.58760495949056,30.827334830061094,7.8821202366166165,38.25173996460823
2023-05-17 05:58:04.076301,72.29228044723357,20.74474169023714,5.79430697547226,39.791534920713566
2023-05-18 05:58:04.076301,71.25357502666773,37.773419606405426,7.9231508851347625,37.277278825743146
2023-05-19 05:58:04.076301,64.29310067206684,40.38445064239672,7.394669455076407,41.29300035418326
2023-05-20 05:58:04.076301,78.05840880233472,25.605440823917583,6.1242039582313135,36.729730405639515
2023-05-21 05:58:04.076301,59.38857648632116,39.68826173171716,7.08890167752734,38.63669221366793
2023-05-22 05:58:04.076301,70.18569309081114,27.142661466363954,5.291560719065302,38.239105311089766
2023-05-23 05:58:04.076301,50.27933865195904,41.342174203544275,6.986407335864809,33.1939203580003
2023-05-24 05:58:04.076301,74.71692232639539,29.84599352107307,7.644728234242223,37.88751146458955
2023-05-25 05:58:04.076301,55.68939660922967,35.542284274853216,5.105590609168354,44.12093149207683
2023-05-26 05:58:04.076301,70.39320176332444,32.340463485044,7.375996746142531,49.38324460134771
2023-05-27 05:58:04.076301,58.323319481842454,33.751829844221085,7.256741796278746,31.278402300237854
2023-05-28 05:58:04.076301,65.49616353161277,49.2075317251097,6.698653957734465,40.69794815048624
2023-05-29 05:58:04.076301,57.92794656129817,29.487266223891588,6.02348345007096,44.30004135892141
2023-05-30 05:58:04.076301,65.2562723779382,44.25693244622553,6.792416493228211,37.14091723675013
2023-05-31 05:58:04.076301,64.24120186159112,49.35927383816839,5.5611059884456315,42.32979388034383
2023-06-01 05:58:04.076301,77.9510441810266,33.21983903991205,5.725767234866795,49.95654683782574
2023-06-02 05:58:04.076301,54.43418246145108,47.45902817399619,5.849087256189449,42.0451912690756
2023-06-03 05:58:04.076301,46.02507213979283,46.084797995157416,5.30947050920006,34.855354879825754
2023-06-04 05:58:04.076301,72.86102771891771,49.52795079113665,6.704370809689059,30.28065295723438
2023-06-05 05:58:04.076301,65.09663952857429,21.774591448560024,6.324835439526382,36.29789289283335
2023-06-06 05:58:04.076301,57.74105953871363,28.709008666860736,5.4987811688510995,43.53961618710814
2023-06-07 05:58:04.076301,50.00051933980993,34.88506458581065,7.900960123105203,42.71149168606032
2023-06-08 05:58:04.076301,51.669861900331,26.997616768062333,6.806730471689723,41.6695832289591
2023-06-09 05:58:04.076301,76.14293778889987,28.662506865328456,5.592252773230327,48.70074179650664
2023-06-10 05:58:04.076301,60.71995035530708,35.52512441071919,5.631013129734111,47.45843108494771
2023-06-11 05:58:04.076301,71.30899542624726,38.0375219163425,7.507489798606817,33.00183248724963
2023-06-12 05:58:04.076301,67.5171214724775,40.20985613917247,7.841525698933543,46.56481539628953
2023-06-13 05:58:04.076301,73.66514299681117,23.1855034949911,6.533704690791743,45.59888758536048
2023-06-14 05:58:04.076301,56.17884893841681,28.854107782723062,5.876980039898044,31.521817449901263
2023-06-15 05:58:04.076301,67.43807165535922,37.67672745833407,6.98052631004636,39.69530544424925
2023-06-16 05:58:04.076301,51.94762949020826,33.4352564574253,5.576393783375251,49.87656999590368
2023-06-17 05:58:04.076301,78.51305929629439,37.26832500821182,6.153780508670765,33.06268965996564
2023-06-18 05:58:04.076301,75.7345541467755,20.18990188214815,7.016101647597551,44.311144641624765
2023-06-19 05:58:04.076301,75.89520799031617,33.76874665598989,5.785524455968067,44.767533206148656
2023-06-20 05:58:04.076301,79.68811637112319,30.136557017485266,7.601774623543532,40.48504889505175
2023-06-21 05:58:04.076301,78.53757109634759,33.50475532020787,6.801683174200419,33.85461209473435
2023-06-22 05:58:04.076301,45.63536377578413,36.330124662040646,7.81596034486832,48.754629324282824
2023-06-23 05:58:04.076301,77.61362484381057,47.36677463404084,7.911966130539929,44.9751715671246
2023-06-24 05:58:04.076301,63.40551648859873,39.04437379205283,7.139704020064614,43.958839768877645
2023-06-25 05:58:04.076301,52.96054028948038,46.80115106718963,6.053630189086575,39.25725095597872
2023-06-26 05:58:04.076301,54.73939667423446,31.743665808302165,7.03528280811383,31.43733632421098
2023-06-27 05:58:04.076301,41.297128663482916,24.68190029648169,6.544574566506446,49.50386665570958
2023-06-28 05:58:04.076301,47.9473489842647,29.954662256116205,7.403190814576432,30.671257445851946
2023-06-29 05:58:04.076301,49.239605947871766,28.720590068610154,5.234020553428942,33.97266122767125
2023-06-30 05:58:04.076301,55.137237566671516,26.53518730466987,6.632030891123043,46.5023749916784
2023-07-01 05:58:04.076301,64.84650281919119,49.13315376451516,7.3375734617420365,41.16165706542284
2023-07-02 05:58:04.076301,71.3030456587351,41.21329270226557,5.282451233328658,31.04899877782777
2023-07-03 05:58:04.076301,63.211274034984136,43.3831706593523,5.3258511117069425,35.919020096352426
2023-07-04 05:58:04.076301,54.1915290748701,37.41075226198858,7.726599251726177,35.347263435611836
2023-07-05 05:58:04.076301,47.164442422136304,22.05055457804815,5.59135162985075,35.757979388749824
2023-07-06 05:58:04.076301,77.14073288121965,40.32231635355924,5.418368371017284,31.260158298643795
2023-07-07 05:58:04.076301,65.21830424705855,28.98853898086101,7.493610419296158,34.53896558455542
2023-07-08 05:58:04.076301,58.01460112544567,48.11149854516916,7.816272123776375,48.08843658925202
2023-07-09 05:58:04.076301,52.12384301727897,33.64094081014364,6.975900543103626,36.26927585377084
2023-07-10 05:58:04.076301,70.942441476234,29.75328284535817,7.4331483854564295,42.616757383296
2023-07-11 05:58:04.076301,61.637917347662295,42.221445641895734,5.201460406926162,36.366656689023294
2023-07-12 05:58:04.076301,73.35858362148124,33.789491592915894,5.987474236872058,41.73540766559126
2023-07-13 05:58:04.076301,69.16258007020537,35.86840901920522,7.83722286688384,32.9513935738775
2023-07-14 05:58:04.076301,75.98930805972554,23.008595449275038,7.335836190786166,31.625287412890863
2023-07-15 05:58:04.076301,53.48360091144255,39.60647621951605,5.685285533250023,47.641239609916965
2023-07-16 05:58:04.076301,49.36214028829515,27.669689304150584,5.773457213602156,38.90533421635355
2023-07-17 05:58:04.076301,57.21945747915176,47.20075591025061,5.676223646133967,39.79824805532965
2023-07-18 05:58:04.076301,41.00054448820416,26.796315782050392,5.09644431368615,49.899511366475025
2023-07-19 05:58:04.076301,44.77602885463718,43.21193070148995,6.010102669863411,38.063284934744
2023-07-20 05:58:04.076301,78.9980344498824,42.49942577465973,7.758685315514016,39.86558264080765
2023-07-21 05:58:04.076301,49.499472859723916,43.045225247108924,5.44278522402183,37.306981008454514
2023-07-22 05:58:04.076301,41.94947240122864,20.28023188686097,6.021095476065777,36.7426336541226
2023-07-23 05:58:04.076301,44.617752013510106,26.705750383196616,7.422013588107374,46.01175328538537
2023-07-24 05:58:04.076301,46.82709349725155,31.488015379231484,7.241578325117639,32.657936925044694
2023-07-25 05:58:04.076301,45.83464432136872,26.051640213369122,7.8955980256112905,31.712932595857858
2023-07-26 05:58:04.076301,45.76553347223545,32.87508091042062,5.274324494643663,49.52476552763775
2023-07-27 05:58:04.076301,43.01215436743949,23.611959093702986,7.573958075330686,45.71736726766823
2023-07-28 05:58:04.076301,50.956188390198776,44.71318769897587,6.0675821300629345,31.164305963433613
2023-07-29 05:58:04.076301,69.52566359230599,21.026634979247714,6.7729664957269415,45.430840398336585
2023-07-30 05:58:04.076301,67.5578100972871,32.54856457960455,6.827236963715371,32.517925806509545
2023-07-31 05:58:04.076301,72.24951936841772,27.160473556946133,7.286348225943215,34.90620722651282
2023-08-01 05:58:04.076301,56.10798059970509,49.23227397579029,5.726090619024125,33.25551154389721
2023-08-02 05:58:04.076301,73.91408435157348,32.70989885690674,5.472737497969195,40.10041592742213
2023-08-03 05:58:04.076301,60.75009800657777,43.97794674244443,5.6199494710972715,41.06621223943854
2023-08-04 05:58:04.076301,76.31138032457476,24.213200265286996,6.20221310258698,41.14543092558295
2023-08-05 05:58:04.076301,58.16980794132573,32.65060646064328,6.8922541057780915,47.44457948454577
2023-08-06 05:58:04.076301,76.88197784818158,47.58767994984114,5.9198461437179875,46.451686291012685
2023-08-07 05:58:04.076301,46.8346112252966,40.152222414860304,6.138254810660056,49.62838218148735
2023-08-08 05:58:04.076301,63.38111510002474,33.60632445790678,6.131011399726943,37.44350966399748
2023-08-09 05:58:04.076301,47.3818261590281,33.79309039424182,6.159800157460712,49.41432910438401
2023-08-10 05:58:04.076301,69.66937666749571,32.90475379360355,5.837928246796281,36.17594507488959
2023-08-11 05:58:04.076301,76.08980740124346,39.7964784974923,7.31352998574019,40.49813555001921
2023-08-12 05:58:04.076301,77.96315480510746,20.505712354142652,6.556095793691555,34.96200360806399
2023-08-13 05:58:04.076301,58.780276658739055,44.885039902726106,6.247689128138191,35.612547976799675
2023-08-14 05:58:04.076301,63.687160886387815,31.331342884055125,5.5965926224288305,41.41000358604407
2023-08-15 05:58:04.076301,76.04450562236171,27.7597121807224,7.27352386266567,36.352338646702535
2023-08-16 05:58:04.076301,56.08001677415536,32.33427284581169,5.531117237492204,46.28306884362784
2023-08-17 05:58:04.076301,78.10371806311022,35.09674096671966,7.168430513277601,48.900379545808995
2023-08-18 05:58:04.076301,47.48782928461294,44.84628530546571,7.829230127825246,47.67939678900992
2023-08-19 05:58:04.076301,76.82317595950991,29.70879386708829,6.643532280057909,42.42725872921711
2023-08-20 05:58:04.076301,63.950333237565026,36.62306578088339,7.498851243977031,45.38915364848271
2023-08-21 05:58:04.076301,52.58257128493298,42.414087832807326,6.228696673999856,47.26173780751783
2023-08-22 05:58:04.076301,46.31341881797138,25.54931978002348,7.644212521707626,47.02078365887849
2023-08-23 05:58:04.076301,55.408039580285376,32.96251594945188,5.187809803198274,42.53334482689459
2023-08-24 05:58:04.076301,45.948001458880476,41.51714817167636,5.222547650108543,35.85802060933229
2023-08-25 05:58:04.076301,74.06216109786229,45.275942498317306,6.019021383048135,40.755389421152714
2023-08-26 05:58:04.076301,64.12964334462607,28.580376604669695,6.511448137998302,49.86593874486064
2023-08-27 05:58:04.076301,52.61737634929059,42.58269948586372,7.823250396889209,33.834019398634055
2023-08-28 05:58:04.076301,69.1506954791146,49.208842190613026,5.223039808964983,47.506078411740155
2023-08-29 05:58:04.076301,50.27913845611991,44.95366145386069,7.02086708064432,41.49246758261496
2023-08-30 05:58:04.076301,47.65897326145017,40.15135300275761,7.154595921778569,48.94054962591435
2023-08-31 05:58:04.076301,40.207382517721584,42.91931006737727,7.768777877367271,33.37267320799943
2023-09-01 05:58:04.076301,71.21828198015481,31.388347689219703,5.614211995999474,36.10630694300461
2023-09-02 05:58:04.076301,61.47691788019478,20.78370338213267,7.392205031427375,33.7872081802294
2023-09-03 05:58:04.076301,72.75781461213901,34.19686640188916,7.236401851527198,39.0279687236729
2023-09-04 05:58:04.076301,44.181504598907,31.5119665545427,5.318648988508695,31.19407003222222
2023-09-05 05:58:04.076301,72.65742377760614,42.47970762447654,5.419987701603743,36.1956346491009
2023-09-06 05:58:04.076301,56.15901375454446,46.20249159782314,6.898154661398628,44.97507883352801
2023-09-07 05:58:04.076301,61.56928540951454,32.17029686107078,5.750464091917193,37.844231285903525
2023-09-08 05:58:04.076301,79.81016798130852,22.60250438931731,6.186200069210984,38.9662130978071
2023-09-09 05:58:04.076301,67.37604102320822,34.87217208909168,7.720919596248934,45.79452802924509
2023-09-10 05:58:04.076301,75.38897537756218,35.92115313109796,5.362081237253389,39.464340222710774
2023-09-11 05:58:04.076301,63.36341846247913,44.58564290504032,6.203435756024588,34.46176538052502
2023-09-12 05:58:04.076301,42.75424894721922,23.038572278247617,6.328261884611877,46.39469974148814
2023-09-13 05:58:04.076301,56.85569888141765,33.93915588912287,6.2011128970105105,45.9773632256026
2023-09-14 05:58:04.076301,72.68658773616671,21.229484640743866,6.948565344143576,34.69006824878651
2023-09-15 05:58:04.076301,56.74661118700767,47.11874788004492,7.84928696703673,42.66097913675681
2023-09-16 05:58:04.076301,66.54506886056015,25.19177428017889,6.710871951075835,40.828781482306894
2023-09-17 05:58:04.076301,62.44769738322458,21.219236532003194,5.7952696634201795,36.79342811290461
2023-09-18 05:58:04.076301,79.38773142451986,49.565904404334724,6.061800949446674,48.61923723015455
2023-09-19 05:58:04.076301,44.030390313285906,43.69967401048077,7.704630021585454,40.03477458217958
2023-09-20 05:58:04.076301,71.16659540050527,41.17661818650502,7.330480353874884,47.25837365757862
2023-09-21 05:58:04.076301,58.865629905353465,37.5322315265848,6.915240176846249,49.96637386484136
2023-09-22 05:58:04.076301,63.87857254238855,48.80335099549613,7.400553462679438,46.94413813904795
2023-09-23 05:58:04.076301,65.47822521739943,40.61347636344662,6.585781646005937,49.61840247757261
2023-09-24 05:58:04.076301,55.36126166546225,40.097065817379324,7.226286774678183,43.71540442167897
2023-09-25 05:58:04.076301,74.60628006773341,47.289388795474224,6.59911097265989,35.28759384491016
2023-09-26 05:58:04.076301,63.036288649179625,32.352708589586385,7.064603115560637,33.714609044465405
2023-09-27 05:58:04.076301,63.04639051586954,43.955259743914084,6.168668030381356,46.50890393217648
2023-09-28 05:58:04.076301,53.863623801647826,37.46841629633202,5.641769817422071,39.429285915937115
2023-09-29 05:58:04.076301,72.15299204691242,29.996639396880887,6.454353458302734,34.338080403663064
2023-09-30 05:58:04.076301,74.65092636064985,33.732698971439596,6.174622760045767,38.817374970240174
2023-10-01 05:58:04.076301,52.01477424032896,47.1150973288486,7.2937124243069835,38.95851972958232
2023-10-02 05:58:04.076301,64.86082728055939,23.18608113507399,6.473400016077058,43.67473374250704
2023-10-03 05:58:04.076301,57.274771569266335,22.079342810282512,6.393119008113313,30.22686582724887
2023-10-04 05:58:04.076301,40.306940661125125,39.36554394921912,5.933236140657969,44.42219742697838
2023-10-05 05:58:04.076301,49.7796610821182,43.75099057661979,5.230126390756691,48.020832389628154
2023-10-06 05:58:04.076301,64.87256622283091,48.23292374269014,7.684384188650323,30.787361725885642
2023-10-07 05:58:04.076301,63.41110907799461,32.37617845100591,6.417715079483812,46.926782034235025
2023-10-08 05:58:04.076301,71.49348374481566,30.258407104108684,7.5327575356291945,42.58696023621324
2023-10-09 05:58:04.076301,61.98673825979332,39.928040664881316,5.359132109635396,43.588825766101756
2023-10-10 05:58:04.076301,56.48194097618264,27.309800368502177,7.847940446827603,32.53060178653923
2023-10-11 05:58:04.076301,40.94512947261698,39.614307950236544,6.997580475603049,36.00026792736608
2023-10-12 05:58:04.076301,51.42504710032113,37.585467216216074,6.60547604825755,41.01249675950414
2023-10-13 05:58:04.076301,52.0845696448241,48.96779643341843,5.623646321404349,49.92198916774798
2023-10-14 05:58:04.076301,46.09777066814883,37.51964589814911,6.274135466781678,49.45402835001539
2023-10-15 05:58:04.076301,70.57575737637197,30.68542228251996,6.053503645354315,35.270013158055484
2023-10-16 05:58:04.076301,63.97556619960825,22.741315788249718,5.303180024623214,31.28601896943349
2023-10-17 05:58:04.076301,79.03159687499931,28.448011147989043,7.961642961143178,48.624567849477906
2023-10-18 05:58:04.076301,65.78224241290874,39.86042803983442,6.961966044852748,42.92299587687245
2023-10-19 05:58:04.076301,75.58657721232967,42.29943216739793,5.669910650278891,43.15603711107238
2023-10-20 05:58:04.076301,47.074861087370316,36.779313950556286,7.152672133227611,46.17036387740741
2023-10-21 05:58:04.076301,66.00730584998657,36.662914144408994,7.351487768307374,31.91735350793936
2023-10-22 05:58:04.076301,51.43184585882884,47.218666987160475,7.764645490915334,32.07341532108352
2023-10-23 05:58:04.076301,68.32580527548242,41.05434584195651,7.5421822130213245,30.746334622395757
2023-10-24 05:58:04.076301,50.83736931421153,35.320959700551334,5.131773629162642,36.932530800426655
2023-10-25 05:58:04.076301,46.91207016217148,29.84542256947972,7.365053486489166,42.667058017128326
2023-10-26 05:58:04.076301,70.28820887504487,33.30148252331732,6.833299165311839,47.86106938907366
2023-10-27 05:58:04.076301,65.29225573688859,48.21474996518052,7.7683970104079,33.785561160471666
2023-10-28 05:58:04.076301,60.137924211132436,37.23236200700005,7.291695977940692,46.78751232209183
2023-10-29 05:58:04.076301,54.9919513362018,38.00581660536348,7.022274896151784,30.872338428982765
2023-10-30 05:58:04.076301,46.37896908706453,40.153573144562465,7.198431892342841,46.6919611521251
2023-10-31 05:58:04.076301,42.0817201385278,46.44076487872324,5.055444076238715,41.698426415458414
2023-11-01 05:58:04.076301,51.300521743503765,23.521732224259974,6.493558295380033,33.84433564052758
2023-11-02 05:58:04.076301,76.92580731337979,36.30629688461244,7.001700062388222,39.710799654285395
2023-11-03 05:58:04.076301,56.133202244579564,34.40218600412243,7.186478847966589,34.998741518698615
2023-11-04 05:58:04.076301,47.71853403247512,23.794863150372436,5.4653213849585125,42.96998218420963
2023-11-05 05:58:04.076301,70.1651906619942,39.420208306983035,7.714046016723408,40.30283141336126
2023-11-06 05:58:04.076301,55.233724597498195,25.752271953627805,5.333336298171273,41.611615423194486
2023-11-07 05:58:04.076301,64.26653386471351,45.88856705091364,7.614677711093992,48.12603021647523
2023-11-08 05:58:04.076301,41.202357562111956,46.117446519749706,7.777950713293117,46.622079876393855
2023-11-09 05:58:04.076301,51.647953840339596,33.92091166536922,6.479309869608817,36.453076967781904
2023-11-10 05:58:04.076301,61.93543953457761,46.08017054898867,6.629870340139728,42.66209130562605
2023-11-11 05:58:04.076301,53.41039124885147,46.533678825245666,6.700997536944526,32.13774404071375
2023-11-12 05:58:04.076301,75.91665539254292,26.00726841799969,6.053592268498696,44.36283489083573
2023-11-13 05:58:04.076301,74.00925256423895,20.60188033233464,5.530399629737161,48.44464913374526
2023-11-14 05:58:04.076301,59.615762581087836,35.66095914523994,7.3706131566985835,41.90117190948473
2023-11-15 05:58:04.076301,57.11567704010369,32.36933517513437,6.633955471698512,35.90015372837796
2023-11-16 05:58:04.076301,59.51756587655013,22.737047556808776,6.6675029525571805,36.954343410617135
2023-11-17 05:58:04.076301,63.91290825343317,21.874549103467178,7.215997520620829,49.49701216230639
