Date,Service,Revenue_B,Client_Penetration_Pct,NPS_Score
2021-09-30 05:58:04.122379,Wealth Management,3.7547687821565794,20.247313424828427,59.43669884328519
2021-09-30 05:58:04.122379,Retirement,3.2729666006391085,31.92994244807486,64.0042217616038
2021-09-30 05:58:04.122379,Trading,2.185780644259613,15.801043076638834,64.73238494539844
2021-09-30 05:58:04.122379,Banking,0.940230572574134,16.74340942375947,44.169037251708026
2021-09-30 05:58:04.122379,Advice,0.6451587824521063,13.317669575369296,47.31394849019679
2021-10-31 05:58:04.122379,Wealth Management,3.676443410037611,27.218526309452788,54.365001052932826
2021-10-31 05:58:04.122379,Retirement,2.1981232715590266,36.735253598788006,60.317993071155485
2021-10-31 05:58:04.122379,Trading,1.2340262697015443,24.825143387677905,65.34146577005643
2021-10-31 05:58:04.122379,Banking,0.6628195223972693,16.67051111927382,47.55808255719421
2021-10-31 05:58:04.122379,Advice,2.223285570603698,20.129843070576335,47.183565985239
2021-11-30 05:58:04.122379,Wealth Management,3.4330755620402593,35.09335455491987,61.018010557409205
2021-11-30 05:58:04.122379,Retirement,3.631882164832915,19.449974822768482,44.13378259121126
2021-11-30 05:58:04.122379,Trading,0.8059766889479079,24.408732803745146,45.910857695486435
2021-11-30 05:58:04.122379,Banking,1.3287861783939532,13.993155563917087,47.14584663681137
2021-11-30 05:58:04.122379,Advice,1.2149193962901375,27.701859615825636,62.301247360008226
2021-12-31 05:58:04.122379,Wealth Management,2.3569477003330968,23.25684140835259,68.65897432356172
2021-12-31 05:58:04.122379,Retirement,2.7506399480719694,37.58880817788857,41.95147740253514
2021-12-31 05:58:04.122379,Trading,1.1900197744472112,17.328512812995157,47.529962103746556
2021-12-31 05:58:04.122379,Banking,0.3447375946112895,12.184965401189517,56.63556978031054
2021-12-31 05:58:04.122379,Advice,2.788625837873274,27.642874832856396,61.81353967514196
2022-01-31 05:58:04.122379,Wealth Management,1.9212566667534392,35.20059993320142,58.74615418049514
2022-01-31 05:58:04.122379,Retirement,1.7871195959686184,39.464662433340614,49.40405115214748
2022-01-31 05:58:04.122379,Trading,1.0555172400485813,18.579242871306594,67.40994882941376
2022-01-31 05:58:04.122379,Banking,0.8945139713895716,11.720697638724998,42.450158118587595
2022-01-31 05:58:04.122379,Advice,2.615596389215321,26.063371650854684,61.49124849363902
2022-02-28 05:58:04.122379,Wealth Management,4.081176791859293,20.971553977710535,53.941753090389874
2022-02-28 05:58:04.122379,Retirement,3.672130116998872,36.75063494659961,44.51854108327759
2022-02-28 05:58:04.122379,Trading,1.511205210380157,19.888112727173713,69.77489372778837
2022-02-28 05:58:04.122379,Banking,0.36058068452483105,12.102286124071828,50.49718825369475
2022-02-28 05:58:04.122379,Advice,1.0284556248399488,27.696562336381454,59.08208777565381
2022-03-31 05:58:04.122379,Wealth Management,4.635357259668062,47.53377656686077,53.463709948036964
2022-03-31 05:58:04.122379,Retirement,1.247325990682488,23.413256588486178,67.41109439082386
2022-03-31 05:58:04.122379,Trading,0.5846793663957359,18.55177427504187,49.15687916274772
2022-03-31 05:58:04.122379,Banking,1.48562629162989,12.103980949858794,59.66935432624084
2022-03-31 05:58:04.122379,Advice,2.5613741156252083,35.16247970354422,56.55327680632506
2022-04-30 05:58:04.122379,Wealth Management,4.720483918242195,45.13492446804764,67.83623497507124
2022-04-30 05:58:04.122379,Retirement,2.467297654293017,34.3863207645744,61.0559006976554
2022-04-30 05:58:04.122379,Trading,0.8535600476122238,11.916488446949538,68.54453372535288
2022-04-30 05:58:04.122379,Banking,0.6290664772659001,7.671889938297947,40.204664327196724
2022-04-30 05:58:04.122379,Advice,0.672777109977972,21.997703451655266,65.3110393608819
2022-05-31 05:58:04.122379,Wealth Management,1.6836330379575717,52.15151647699402,51.691870148882316
2022-05-31 05:58:04.122379,Retirement,0.8124584001476184,47.12710164309862,61.65177537532292
2022-05-31 05:58:04.122379,Trading,1.2706682911117846,15.558366497568827,65.21305375237166
2022-05-31 05:58:04.122379,Banking,0.8103819785233891,9.962242084408173,59.12113451332961
2022-05-31 05:58:04.122379,Advice,2.091987844696771,31.20857744984978,63.3530395902819
2022-06-30 05:58:04.122379,Wealth Management,4.800120256413747,49.36132145290814,63.36792813537767
2022-06-30 05:58:04.122379,Retirement,2.8590015761168113,27.356409462301748,47.49011303804424
2022-06-30 05:58:04.122379,Trading,1.4690242974595387,26.87351163907327,50.69207011866383
2022-06-30 05:58:04.122379,Banking,0.7427087781565733,10.168097764700487,53.20307388685586
2022-06-30 05:58:04.122379,Advice,0.7050750095485808,15.438794274823938,40.14799584053468
2022-07-31 05:58:04.122379,Wealth Management,2.2077840031640443,27.140907320316806,56.59667717338826
2022-07-31 05:58:04.122379,Retirement,3.2356189043333887,19.90088359300238,64.15018182099233
2022-07-31 05:58:04.122379,Trading,0.9330983171992724,18.241639035241707,56.81636148566779
2022-07-31 05:58:04.122379,Banking,1.3306927943162001,12.575632314442768,63.264286731613595
2022-07-31 05:58:04.122379,Advice,1.5964262776686187,13.430826390376362,53.660420012465515
2022-08-31 05:58:04.122379,Wealth Management,4.158885410154436,30.243818599594995,41.810864469272886
2022-08-31 05:58:04.122379,Retirement,2.1238146568077783,32.10931471547019,67.68089835313128
2022-08-31 05:58:04.122379,Trading,0.7094543481223441,10.495752694700505,67.3134236728567
2022-08-31 05:58:04.122379,Banking,0.743319634889216,11.87437521245077,57.93357375120296
2022-08-31 05:58:04.122379,Advice,1.4107667505459751,34.18289246231006,47.24727458697769
2022-09-30 05:58:04.122379,Wealth Management,2.5224746449190505,47.330136234968855,42.586621259208414
2022-09-30 05:58:04.122379,Retirement,2.346250934451229,38.62045011540014,62.61138363224464
2022-09-30 05:58:04.122379,Trading,1.6836862813624835,27.42796897005114,47.09677330118378
2022-09-30 05:58:04.122379,Banking,1.4866873160018936,15.680176145099537,61.18634672838536
2022-09-30 05:58:04.122379,Advice,2.845223425154033,20.142914457948912,43.291925159948505
2022-10-31 05:58:04.122379,Wealth Management,4.991913546454928,55.389230875795576,59.452359065784954
2022-10-31 05:58:04.122379,Retirement,2.00611177640075,36.13649901925401,43.49832002420348
2022-10-31 05:58:04.122379,Trading,1.0820805318522386,21.67166138469076,60.10422427447866
2022-10-31 05:58:04.122379,Banking,0.7343117422273714,6.046450692470246,61.132861598990424
2022-10-31 05:58:04.122379,Advice,1.4851362436316264,16.344229561644383,44.70536517440655
2022-11-30 05:58:04.122379,Wealth Management,1.7079371629683915,49.67982671914295,49.2521151717473
2022-11-30 05:58:04.122379,Retirement,3.5306077866340533,46.58762419701963,64.30132201685512
2022-11-30 05:58:04.122379,Trading,1.6885208114550492,16.67522775227043,62.45694631592025
2022-11-30 05:58:04.122379,Banking,1.055561292202972,8.499043935474399,40.09127978361731
2022-11-30 05:58:04.122379,Advice,2.4717104650613284,15.586117460653075,67.3307360473321
2022-12-31 05:58:04.122379,Wealth Management,3.228462569206254,58.74100500307147,45.110848222749524
2022-12-31 05:58:04.122379,Retirement,3.4190202367475973,35.52951259956125,43.235203210446336
2022-12-31 05:58:04.122379,Trading,0.8845878277892298,22.789390340426582,57.283702172260206
2022-12-31 05:58:04.122379,Banking,0.39205175492849337,11.098541232994773,61.40127760887398
2022-12-31 05:58:04.122379,Advice,2.5073002657769448,29.213656614379268,61.741243097695126
2023-01-31 05:58:04.122379,Wealth Management,4.580885922984998,20.349481579340456,53.98471985885541
2023-01-31 05:58:04.122379,Retirement,1.4714466178875698,24.742736658019723,49.571899589343126
2023-01-31 05:58:04.122379,Trading,2.2117975890025128,24.419304647747904,60.8220161468117
2023-01-31 05:58:04.122379,Banking,0.7930210698774757,6.191596549866347,61.873360139915235
2023-01-31 05:58:04.122379,Advice,2.3948207666785635,22.735897289752607,68.02527887908556
2023-02-28 05:58:04.122379,Wealth Management,2.558264352645347,50.76035978284759,49.59379959414425
2023-02-28 05:58:04.122379,Retirement,3.6432982702430667,37.654871078565655,58.50565469405302
2023-02-28 05:58:04.122379,Trading,1.4414717161032526,22.479099080477596,44.31098697283132
2023-02-28 05:58:04.122379,Banking,0.5940530700420763,15.608514432359177,60.821652084995314
2023-02-28 05:58:04.122379,Advice,1.8055865615531683,15.118646572514304,50.133416860367994
2023-03-31 05:58:04.122379,Wealth Management,2.4396945624282633,58.27860809922398,45.60613563349686
2023-03-31 05:58:04.122379,Retirement,2.863905672268792,26.943505983251686,57.40245991395271
2023-03-31 05:58:04.122379,Trading,1.2925182334146474,23.808588579992744,63.11128281031699
2023-03-31 05:58:04.122379,Banking,1.3165460967896014,9.51896072908139,68.58830670937819
2023-03-31 05:58:04.122379,Advice,1.909962583032327,35.4154657910685,41.37015963332714
2023-04-30 05:58:04.122379,Wealth Management,1.812464955983899,54.65158904669712,67.65792298059682
2023-04-30 05:58:04.122379,Retirement,1.234935278777893,39.811510648466985,62.23879725900841
2023-04-30 05:58:04.122379,Trading,1.0941592167995502,16.33862113112592,54.87445631226811
2023-04-30 05:58:04.122379,Banking,0.7624569234979198,11.663789087724512,69.57763463050917
2023-04-30 05:58:04.122379,Advice,0.9830318394811783,32.57259892392267,66.13921387625517
2023-05-31 05:58:04.122379,Wealth Management,3.579780504250553,45.034122753648546,55.29127600105137
2023-05-31 05:58:04.122379,Retirement,3.872839742821734,45.78515392867335,46.44791966302128
2023-05-31 05:58:04.122379,Trading,2.3928691362081853,11.89054901978918,60.18354340460948
2023-05-31 05:58:04.122379,Banking,1.2034641884714652,17.670136953838544,43.55093457734857
2023-05-31 05:58:04.122379,Advice,0.7144281859967248,26.804559369804874,55.047043780998514
2023-06-30 05:58:04.122379,Wealth Management,4.787935180671347,59.180498034200056,45.189291969499266
2023-06-30 05:58:04.122379,Retirement,1.7699361984515112,19.199974838193935,47.66668416892322
2023-06-30 05:58:04.122379,Trading,1.6971994272771682,18.769750545281248,60.049391118398646
2023-06-30 05:58:04.122379,Banking,0.41324817122354024,16.626794343505207,66.00897573428895
2023-06-30 05:58:04.122379,Advice,2.6247139887630295,35.60669677293672,46.23063582541468
2023-07-31 05:58:04.122379,Wealth Management,2.9411157433391844,30.696583063119547,40.19840928881995
2023-07-31 05:58:04.122379,Retirement,1.2825873812301616,16.369254074925472,43.36214556056578
2023-07-31 05:58:04.122379,Trading,0.8270053333995997,20.755647493746025,42.32910649504611
2023-07-31 05:58:04.122379,Banking,1.4408249075115682,16.41455014846376,64.54083878068745
2023-07-31 05:58:04.122379,Advice,2.083117867932181,12.92032663390775,61.96228989085954
2023-08-31 05:58:04.122379,Wealth Management,1.8445760309039962,52.4675508443721,66.4963134867669
2023-08-31 05:58:04.122379,Retirement,3.537501646233418,31.371899624884755,63.70594540393461
2023-08-31 05:58:04.122379,Trading,0.8523897451479745,15.925305949002684,43.32815533680462
2023-08-31 05:58:04.122379,Banking,1.411687773340809,13.273246875196788,60.227485373440004
2023-08-31 05:58:04.122379,Advice,1.2740948041911089,33.15353203228811,50.3926774529882
2023-09-30 05:58:04.122379,Wealth Management,3.309820511282926,46.380168963467995,63.93163487532891
2023-09-30 05:58:04.122379,Retirement,3.128288457719799,36.72000273085621,60.26805783258803
2023-09-30 05:58:04.122379,Trading,1.3580375379440608,25.97487220399036,62.9535532630461
2023-09-30 05:58:04.122379,Banking,0.47134829077495555,9.317145554642012,63.62389273712833
2023-09-30 05:58:04.122379,Advice,1.2832612041344384,34.80240988427266,67.79376456591493
2023-10-31 05:58:04.122379,Wealth Management,2.9259773278437575,23.993317853752323,57.65581097122395
2023-10-31 05:58:04.122379,Retirement,1.673400104895771,23.053748671126627,67.49667717531145
2023-10-31 05:58:04.122379,Trading,0.6633139268809765,12.947349180105643,55.487147867539164
2023-10-31 05:58:04.122379,Banking,0.5250292602482042,10.214675329687966,43.27995652808341
2023-10-31 05:58:04.122379,Advice,1.019260586164289,32.94443127452532,46.23736360492826
2023-11-30 05:58:04.122379,Wealth Management,3.273323228283471,58.81531680697237,47.63956400235228
2023-11-30 05:58:04.122379,Retirement,3.6778057711573258,33.160508772908024,48.98116665293972
2023-11-30 05:58:04.122379,Trading,0.9896772587974996,27.36647511725565,56.09810112608836
2023-11-30 05:58:04.122379,Banking,0.5574213190188358,10.181070344596494,68.13770490065282
2023-11-30 05:58:04.122379,Advice,2.2455668384129637,13.448127362690112,59.032163042781235
2023-12-31 05:58:04.122379,Wealth Management,4.641924769115012,40.45222145075855,56.67849185520751
2023-12-31 05:58:04.122379,Retirement,3.6892388684655972,40.93268652989559,55.754741531572634
2023-12-31 05:58:04.122379,Trading,2.210241735914601,14.645153880725195,58.740335367742546
2023-12-31 05:58:04.122379,Banking,1.3767098125260946,16.203134060837137,46.75447297600249
2023-12-31 05:58:04.122379,Advice,1.7742947824873576,28.992524259992724,60.27536413184657
2024-01-31 05:58:04.122379,Wealth Management,3.3125936581064805,26.863688550122248,53.80228764082929
2024-01-31 05:58:04.122379,Retirement,3.7702272108566257,37.074165735346945,67.7338401816211
2024-01-31 05:58:04.122379,Trading,0.5205036874893898,16.886452268396173,51.76044316612092
2024-01-31 05:58:04.122379,Banking,0.8412284904028295,11.384376719071563,59.13937879452414
2024-01-31 05:58:04.122379,Advice,2.981696245537433,34.81224678685045,60.95100635636157
2024-02-29 05:58:04.122379,Wealth Management,4.612360436813098,38.09891705048904,59.65941730663876
2024-02-29 05:58:04.122379,Retirement,1.343068433744917,27.854355128358755,62.59041536072086
2024-02-29 05:58:04.122379,Trading,2.395688968766409,25.466313520137465,42.571065389139996
2024-02-29 05:58:04.122379,Banking,0.37141168092363036,10.654797473621406,48.47071495376124
2024-02-29 05:58:04.122379,Advice,1.5917768736883373,26.853655717909266,46.791304052623744
2024-03-31 05:58:04.122379,Wealth Management,1.854562285422848,58.93739487632382,60.78729039214215
2024-03-31 05:58:04.122379,Retirement,3.211828101142652,29.434865903491325,60.65462509120751
2024-03-31 05:58:04.122379,Trading,1.5587135069778848,23.767085632043564,45.925705171769955
2024-03-31 05:58:04.122379,Banking,0.9707102234368348,6.08127983128623,49.945353978589225
2024-03-31 05:58:04.122379,Advice,0.7954777258019091,12.03266928627624,63.61668996630464
2024-04-30 05:58:04.122379,Wealth Management,1.97598006438783,41.47913621080305,64.0886043286671
2024-04-30 05:58:04.122379,Retirement,1.280934631425118,34.70374305243666,60.10757581561759
2024-04-30 05:58:04.122379,Trading,2.2219028270722587,20.3691305193576,51.384511841931115
2024-04-30 05:58:04.122379,Banking,1.0220629868923603,15.997221927599801,57.98316800313981
2024-04-30 05:58:04.122379,Advice,2.0007879173740957,33.74704228022749,46.0520743170396
2024-05-31 05:58:04.122379,Wealth Management,2.9421776827923036,40.00597804027426,46.16022771140607
2024-05-31 05:58:04.122379,Retirement,2.3416141737459504,43.53006668192677,41.57075749327012
2024-05-31 05:58:04.122379,Trading,0.77851445484498,21.356270139008622,46.88496904250786
2024-05-31 05:58:04.122379,Banking,1.1518727303148097,6.850978812889412,40.556374485138086
2024-05-31 05:58:04.122379,Advice,1.0579732873460868,26.732910002668735,66.82629663942001
2024-06-30 05:58:04.122379,Wealth Management,4.49844388324576,54.69942095496408,69.28470072284726
2024-06-30 05:58:04.122379,Retirement,1.2030647422534722,24.81049663144427,53.25212375138489
2024-06-30 05:58:04.122379,Trading,2.4840084863069927,24.192042682933753,64.9623607613774
2024-06-30 05:58:04.122379,Banking,0.8824455616193282,16.305355533359503,50.65273845880314
2024-06-30 05:58:04.122379,Advice,1.02667968897481,13.970957586138761,65.2052101885347
2024-07-31 05:58:04.122379,Wealth Management,4.749742625253633,43.773556052946056,46.76426723526324
2024-07-31 05:58:04.122379,Retirement,1.809131996446384,39.97360665204741,53.85146762359382
2024-07-31 05:58:04.122379,Trading,1.438501301498361,23.846200999677162,61.330273113842104
2024-07-31 05:58:04.122379,Banking,0.6815232389884227,14.718168409405932,68.47923183766324
2024-07-31 05:58:04.122379,Advice,1.954576144054228,19.75263342636997,44.25560440132923
2024-08-31 05:58:04.122379,Wealth Management,3.802991591151461,46.8362788351399,40.573253926624005
2024-08-31 05:58:04.122379,Retirement,3.359376560336651,24.616019280464457,50.375901489226635
2024-08-31 05:58:04.122379,Trading,1.044716287859421,20.567423970141782,65.99188236426319
2024-08-31 05:58:04.122379,Banking,1.2084745131536112,15.295236061597098,50.61661266728418
2024-08-31 05:58:04.122379,Advice,0.9615100980035208,30.659939669726622,45.14293071910506
2024-09-30 05:58:04.122379,Wealth Management,3.9795592422494606,32.13011568422018,58.705451641656
2024-09-30 05:58:04.122379,Retirement,1.016787675342476,33.342006289673186,53.76661498660658
2024-09-30 05:58:04.122379,Trading,1.8553331540344866,20.475504510652943,50.69650372894802
2024-09-30 05:58:04.122379,Banking,0.34944851887098155,17.367513418460845,48.372806281474226
2024-09-30 05:58:04.122379,Advice,2.7516010419824988,17.282553780131263,48.65746694169725
2024-10-31 05:58:04.122379,Wealth Management,1.4214549399513414,50.99909439934109,47.52994225786513
2024-10-31 05:58:04.122379,Retirement,3.337447883192249,31.602330003231476,67.1446707286439
2024-10-31 05:58:04.122379,Trading,2.4165475820019156,10.445910386456262,69.03307166327326
2024-10-31 05:58:04.122379,Banking,1.4321937863682417,10.632157196876689,53.37972969806168
2024-10-31 05:58:04.122379,Advice,1.6127859526922015,34.637523235316046,47.18037388372719
2024-11-30 05:58:04.122379,Wealth Management,3.229825350241162,35.10467945991192,58.528344673217696
2024-11-30 05:58:04.122379,Retirement,3.6597078952141473,33.35521197726052,46.22042610371314
2024-11-30 05:58:04.122379,Trading,1.0490018676712298,18.43958025014232,55.29109789207776
2024-11-30 05:58:04.122379,Banking,0.9260415436674835,13.608573207650176,69.879321410253
2024-11-30 05:58:04.122379,Advice,0.9551410205508056,23.718442270963966,69.68118878037725
2024-12-31 05:58:04.122379,Wealth Management,2.5237578050847143,58.223023329480824,69.94829405037926
2024-12-31 05:58:04.122379,Retirement,1.0317463436865129,29.434893676196708,50.90951219247176
2024-12-31 05:58:04.122379,Trading,0.9702767113043018,29.1250373472769,54.519876173496876
2024-12-31 05:58:04.122379,Banking,0.8855472531079336,16.521638969144938,59.007484451677904
2024-12-31 05:58:04.122379,Advice,1.0561407885442053,33.5886867481464,53.884188591476516
2025-01-31 05:58:04.122379,Wealth Management,4.88288931809206,32.37114647529101,57.683908929563884
2025-01-31 05:58:04.122379,Retirement,1.851787377475446,25.95702118890031,50.91246831490339
2025-01-31 05:58:04.122379,Trading,1.7995084453123171,18.625987686425965,57.3804599724375
2025-01-31 05:58:04.122379,Banking,1.129243760129483,12.267178283644666,53.15469046657581
2025-01-31 05:58:04.122379,Advice,0.9122544360431157,18.920924569157638,52.878928423156665
2025-02-28 05:58:04.122379,Wealth Management,4.605524373870075,31.507509430013577,41.620886552662334
2025-02-28 05:58:04.122379,Retirement,0.8598077684865579,32.420330623820995,45.31842671021094
2025-02-28 05:58:04.122379,Trading,1.622764314575414,25.205451378673406,51.63551147653494
2025-02-28 05:58:04.122379,Banking,0.8719762058444827,9.429426552136622,48.397291433484405
2025-02-28 05:58:04.122379,Advice,2.7745478807003754,22.01354110508784,54.57620745299742
2025-03-31 05:58:04.122379,Wealth Management,3.824418261765073,26.869293026987012,66.54920318200882
2025-03-31 05:58:04.122379,Retirement,1.5568293117048633,30.10210542503598,50.63211863242958
2025-03-31 05:58:04.122379,Trading,0.5105372225374534,21.772451097769768,42.55386299370029
2025-03-31 05:58:04.122379,Banking,0.39432316751469215,17.82936762658425,69.48296345837839
2025-03-31 05:58:04.122379,Advice,1.7490581546969024,15.05212012747916,62.207034447765686
2025-04-30 05:58:04.122379,Wealth Management,2.240677881236903,42.628623983920164,59.56147488018201
2025-04-30 05:58:04.122379,Retirement,2.625004605089351,43.96386974489625,49.41609998271174
2025-04-30 05:58:04.122379,Trading,1.2688647242417113,25.04282917418918,66.68365762351524
2025-04-30 05:58:04.122379,Banking,0.30244263808347766,9.508242913439398,55.92759546034769
2025-04-30 05:58:04.122379,Advice,1.5175714574208277,12.36702206845095,44.058918116199635
2025-05-31 05:58:04.122379,Wealth Management,3.7761450001607932,48.04543261008055,42.988528211684894
2025-05-31 05:58:04.122379,Retirement,2.5415495752957558,46.45288039697595,56.039533046378935
2025-05-31 05:58:04.122379,Trading,1.2519079383964469,17.616348637920154,68.6432999069317
2025-05-31 05:58:04.122379,Banking,0.5239406026350945,17.084653488509673,57.142554891784314
2025-05-31 05:58:04.122379,Advice,1.9045151667214355,17.13226403358061,68.31016704625947
2025-06-30 05:58:04.122379,Wealth Management,2.0711853272056095,50.04436686239235,67.83287985973433
2025-06-30 05:58:04.122379,Retirement,2.194757208896229,32.735467060804744,64.6428613552121
2025-06-30 05:58:04.122379,Trading,2.4924922436394907,28.391018120806862,44.49178255915914
2025-06-30 05:58:04.122379,Banking,0.5396804329740679,9.6295361901262,62.9001447516216
2025-06-30 05:58:04.122379,Advice,2.279507193564106,28.62564819938139,65.75659293540376
2025-07-31 05:58:04.122379,Wealth Management,4.621399547391162,44.237570466182234,46.874210118017984
2025-07-31 05:58:04.122379,Retirement,3.5673717084641847,28.968251353857752,56.04044594585099
2025-07-31 05:58:04.122379,Trading,0.7748392722968032,19.463745825767592,58.977194628782904
2025-07-31 05:58:04.122379,Banking,0.6280265361980686,17.454506820094682,57.33476413819132
2025-07-31 05:58:04.122379,Advice,0.7163495923752856,20.371531756314194,65.93690459054108
2025-08-31 05:58:04.122379,Wealth Management,2.3011215018789835,36.085283973974256,48.44013416397434
2025-08-31 05:58:04.122379,Retirement,1.6331714304374216,24.573189008112106,58.12116874831823
2025-08-31 05:58:04.122379,Trading,0.7505532311348038,12.549158887470234,48.48830880219375
2025-08-31 05:58:04.122379,Banking,1.096870138527464,9.346076037838529,54.05160832741053
2025-08-31 05:58:04.122379,Advice,2.7789930083865726,31.819815992037384,64.955416494199
2025-09-30 05:58:04.122379,Wealth Management,3.9466228832515498,30.477593188296698,47.39374441827006
2025-09-30 05:58:04.122379,Retirement,1.248609737338075,33.60652735710893,41.822124266802724
2025-09-30 05:58:04.122379,Trading,1.0956396874779732,27.819403529082738,52.49591992959783
2025-09-30 05:58:04.122379,Banking,0.6564443044730462,9.098855952705586,55.7313382637229
2025-09-30 05:58:04.122379,Advice,2.9961693724941694,23.984192850884938,64.80004918025884
2025-10-31 05:58:04.122379,Wealth Management,3.5359831751874458,56.715293098744716,67.24087145108189
2025-10-31 05:58:04.122379,Retirement,3.590122102965979,36.42377849496112,69.59167242000812
2025-10-31 05:58:04.122379,Trading,1.423867419213045,12.394663111546507,48.13452802711734
2025-10-31 05:58:04.122379,Banking,0.6237493260967001,8.678388120049222,45.28317082148621
2025-10-31 05:58:04.122379,Advice,0.8932031538341567,14.512922196234001,60.5897424299351
2025-11-30 05:58:04.122379,Wealth Management,1.2110568337433265,20.128908778953353,43.244241016633715
2025-11-30 05:58:04.122379,Retirement,1.9521356506030842,39.97462685288409,43.57718695720841
2025-11-30 05:58:04.122379,Trading,1.0975966701501376,14.795708495955946,52.59138541226318
2025-11-30 05:58:04.122379,Banking,1.0693210944993594,11.300971796202697,60.07458054830817
2025-11-30 05:58:04.122379,Advice,1.5600755045534302,20.42591058524662,49.515431473005265
2025-12-31 05:58:04.122379,Wealth Management,2.0184866381792514,25.698788198444063,48.149001992242916
2025-12-31 05:58:04.122379,Retirement,0.9220177342135067,47.6265230116112,40.55474878180962
2025-12-31 05:58:04.122379,Trading,1.9340949323396344,14.331882634815145,50.22940593151871
2025-12-31 05:58:04.122379,Banking,1.08348734833766,12.161519780465143,64.41869023099494
2025-12-31 05:58:04.122379,Advice,0.7875974207364265,28.863245867879932,46.3837546333322
2026-01-31 05:58:04.122379,Wealth Management,3.6605701337623158,44.35826489923143,49.16611569187044
2026-01-31 05:58:04.122379,Retirement,2.6471232676441567,29.011999615851046,58.50401333895883
2026-01-31 05:58:04.122379,Trading,1.1226045755653795,19.6012741986668,54.046952356747454
2026-01-31 05:58:04.122379,Banking,0.9611303663255265,13.242608103669092,42.2245924493306
2026-01-31 05:58:04.122379,Advice,2.4879457302706283,13.036022771827218,69.33221280086562
