Date,Firm,AUM_B,Advisor_Count_K,Revenue_Per_Advisor_K,Client_Retention_Pct
2017-03-31 05:58:04.121213,Merrill Lynch,3888.6666273792703,17.011104013252368,586.7556910858913,92.3792982831935
2017-06-30 05:58:04.121213,Fidelity,12193.762731940787,14.004882882916345,720.2129945350453,92.17618628750637
2017-06-30 05:58:04.121213,Schwab,7974.761465292851,10.754194202283372,917.8487835930603,95.88133188825103
2017-06-30 05:58:04.121213,Vanguard,8602.677339118707,2.849348490642054,649.6559406045934,97.40975473402271
2017-06-30 05:58:04.121213,Morgan Stanley WM,4948.898296416977,10.556389733326593,721.42084252755,93.45594431622419
2017-06-30 05:58:04.121213,Merrill Lynch,3959.166455022499,17.650760492802466,857.4877104704318,93.1034240752201
2017-09-30 05:58:04.121213,Fidelity,12408.946638113426,11.631311408273085,695.8798577943938,92.7937830647571
2017-09-30 05:58:04.121213,Schwab,8095.547114434671,13.802587027955733,1143.1598722398462,92.80679613471813
2017-09-30 05:58:04.121213,Vanguard,9195.698060539955,1.716135359762818,1194.8783476191302,96.45079075647594
2017-09-30 05:58:04.121213,Morgan Stanley WM,5197.8001338217255,18.610166466436983,802.7395772136882,95.73926695773852
2017-09-30 05:58:04.121213,Merrill Lynch,3869.4043045450867,15.15251614194556,932.2884649320157,95.61964869312192
2017-12-31 05:58:04.121213,Fidelity,12233.701469210098,19.883449973321326,701.8014237627888,95.1887126004878
2017-12-31 05:58:04.121213,Schwab,8163.370102723244,13.210151724567854,828.9620118767127,96.79806947315241
2017-12-31 05:58:04.121213,Vanguard,9211.78542625613,1.5935824565242305,640.2296360496672,93.23101535876317
2017-12-31 05:58:04.121213,Morgan Stanley WM,5239.967213499293,12.791864931708206,922.3991872725792,97.1667642472789
2017-12-31 05:58:04.121213,Merrill Lynch,4026.0029735807175,11.253151253651884,860.694713006092,92.46590464924351
2018-03-31 05:58:04.121213,Fidelity,12983.972608046224,18.905780423126547,832.9463419699847,97.89470142551427
2018-03-31 05:58:04.121213,Schwab,8044.297630904976,14.178101344272921,1139.0522269609148,96.54209983635185
2018-03-31 05:58:04.121213,Vanguard,9447.572064349115,2.741619263646756,671.6889251490603,97.46035307209887
2018-03-31 05:58:04.121213,Morgan Stanley WM,5331.369417888618,18.7708253961325,789.3784014139778,95.44604334442833
2018-03-31 05:58:04.121213,Merrill Lynch,4115.775444952517,16.901536811445553,646.2124718602688,92.01448166743636
2018-06-30 05:58:04.121213,Fidelity,12692.179608506254,17.300360185397267,1097.4446475831157,92.2237195640196
2018-06-30 05:58:04.121213,Schwab,8435.583107263981,19.668779194806184,1068.0729685483934,95.93985451005206
2018-06-30 05:58:04.121213,Vanguard,9233.262445540764,2.295830444898515,1174.4211040049042,95.65066145710394
2018-06-30 05:58:04.121213,Morgan Stanley WM,5263.92071884414,19.906613057737708,1058.6164947305388,93.68214080742878
2018-06-30 05:58:04.121213,Merrill Lynch,4320.622236755322,19.246790559808566,702.0554602135164,94.22115500122553
2018-09-30 05:58:04.121213,Fidelity,12974.643802947528,10.866661359615211,986.631892409673,97.72486250874299
2018-09-30 05:58:04.121213,Schwab,8281.718553796143,14.152730728713376,534.9306436360902,96.38418329327571
2018-09-30 05:58:04.121213,Vanguard,10019.744244237638,2.2716904082449956,1002.4876238503595,96.47494063967223
2018-09-30 05:58:04.121213,Morgan Stanley WM,5458.555877267326,12.916569351075077,1016.5439425293268,92.61625562617111
2018-09-30 05:58:04.121213,Merrill Lynch,4212.491214159322,14.560790039080008,637.2580117927951,94.65171785303751
2018-12-31 05:58:04.121213,Fidelity,13544.565351007961,16.22379246848893,577.6649469501883,95.33257847707588
2018-12-31 05:58:04.121213,Schwab,8483.184879885293,13.16001471411248,840.5145395978107,94.57121827053366
2018-12-31 05:58:04.121213,Vanguard,10094.551820017448,2.206921738953035,952.0141094980788,95.61107740192062
2018-12-31 05:58:04.121213,Morgan Stanley WM,5679.395450080321,14.108212920944263,835.6334243156525,92.5607836796491
2018-12-31 05:58:04.121213,Merrill Lynch,4360.539549644069,17.46403588681431,841.565427078071,94.75125413188672
2019-03-31 05:58:04.121213,Fidelity,13937.713758676871,12.047217167914239,730.2379067544186,96.8188780616271
2019-03-31 05:58:04.121213,Schwab,8704.613629389634,17.0376450809537,1118.2415951837525,97.46609315791522
2019-03-31 05:58:04.121213,Vanguard,10202.380417192304,2.5004249630027613,679.8587108415148,95.0417849771371
2019-03-31 05:58:04.121213,Morgan Stanley WM,5600.508532140627,16.482091058435415,1185.0305130707243,97.0461258550366
2019-03-31 05:58:04.121213,Merrill Lynch,4341.578406352902,11.368852793682436,1134.864236439878,94.47987171679395
2019-06-30 05:58:04.121213,Fidelity,14508.947962856379,19.706584383104715,959.0055787614259,94.77910738320735
2019-06-30 05:58:04.121213,Schwab,9074.510861469062,14.991213767588622,1126.1333239399714,95.99541686234
2019-06-30 05:58:04.121213,Vanguard,10544.84445693081,1.7350732166379614,938.0916370694963,97.47471147269093
2019-06-30 05:58:04.121213,Morgan Stanley WM,5868.803426128106,18.560174297709672,1029.7477538845671,94.55491997438706
2019-06-30 05:58:04.121213,Merrill Lynch,4636.729631491493,10.046916108997477,1146.3478352302996,94.98396244196434
2019-09-30 05:58:04.121213,Fidelity,14688.282285465953,19.845867540481688,997.7607226887845,94.27777088622771
2019-09-30 05:58:04.121213,Schwab,9368.990871535048,17.074056904169385,710.5966277495801,96.10012033268495
2019-09-30 05:58:04.121213,Vanguard,10277.143897545515,2.829850008233267,842.6058013429553,95.42577446543321
2019-09-30 05:58:04.121213,Morgan Stanley WM,6116.725389234142,10.997811250549697,1043.2289695935222,96.09980663380625
2019-09-30 05:58:04.121213,Merrill Lynch,4458.020786864396,11.317529345761798,1156.5287803782444,95.92134075660785
2019-12-31 05:58:04.121213,Fidelity,14595.42093473985,13.219559180504456,911.8001201014059,97.61359532431942
2019-12-31 05:58:04.121213,Schwab,9588.082108157603,19.615814870004897,1092.465776139065,97.5290599633118
2019-12-31 05:58:04.121213,Vanguard,10869.552179364618,1.2405143477716523,734.4254859348363,96.03613781621758
2019-12-31 05:58:04.121213,Morgan Stanley WM,6057.599804900986,15.663923378672921,1065.7670810075915,97.50607343301122
2019-12-31 05:58:04.121213,Merrill Lynch,4558.386938801807,19.439927378300617,1099.7311163300922,97.8854061201825
2020-03-31 05:58:04.121213,Fidelity,15082.6121503512,15.62276512568899,770.5485725368175,93.4421508323625
2020-03-31 05:58:04.121213,Schwab,9685.225875766708,17.649010566679475,645.1467980171656,96.0359492661712
2020-03-31 05:58:04.121213,Vanguard,11110.863389412221,1.5002078424471748,995.8907275521436,95.65440884134519
2020-03-31 05:58:04.121213,Morgan Stanley WM,6080.2902423464,19.90997788981544,514.2206484034988,95.33034645422731
2020-03-31 05:58:04.121213,Merrill Lynch,4855.434763065799,12.68756445847719,626.7469313547599,97.92495654552941
2020-06-30 05:58:04.121213,Fidelity,14928.00554020858,15.067758093069392,1111.2036639480796,95.34264112243417
2020-06-30 05:58:04.121213,Schwab,9816.695564100228,13.351437271804382,1024.5724403369907,93.13456773327736
2020-06-30 05:58:04.121213,Vanguard,11017.336922160408,2.7921582756039482,1029.0337799758488,96.40953362759981
2020-06-30 05:58:04.121213,Morgan Stanley WM,6137.357691873692,13.905224309121312,1043.263397919099,93.42584138356092
2020-06-30 05:58:04.121213,Merrill Lynch,4976.642410131568,10.417828338691471,691.0294432360276,92.72535087570148
2020-09-30 05:58:04.121213,Fidelity,16152.265795253064,10.420370756056949,1084.8910671636575,97.80344106775611
2020-09-30 05:58:04.121213,Schwab,9920.695435074116,15.092487897669539,1092.5801391130738,93.20380503173682
2020-09-30 05:58:04.121213,Vanguard,11682.422626538964,2.4562396106602127,658.8172105986903,95.62432251372108
2020-09-30 05:58:04.121213,Morgan Stanley WM,6403.4413609698995,15.308996149032463,918.894713274563,92.04286942228585
2020-09-30 05:58:04.121213,Merrill Lynch,5036.6777299065725,11.18729989689611,905.325207133749,93.16190312855211
2020-12-31 05:58:04.121213,Fidelity,16343.18200563846,18.246840635525896,931.2320176673134,95.57895533956058
2020-12-31 05:58:04.121213,Schwab,10050.615520399662,15.350293649492976,555.5164734687517,94.82515808616381
2020-12-31 05:58:04.121213,Vanguard,11590.152680961843,1.1280943725119739,896.2826648034571,97.45967449451182
2020-12-31 05:58:04.121213,Morgan Stanley WM,6457.755088461898,17.786700694626226,562.1380971191791,96.55847016304442
2020-12-31 05:58:04.121213,Merrill Lynch,5091.248336827536,18.783971783592197,1140.7872995129912,94.60291985214256
2021-03-31 05:58:04.121213,Fidelity,15969.373827582262,15.084688115737828,696.1049394394424,97.83498198990775
2021-03-31 05:58:04.121213,Schwab,10243.996794200915,19.663987484104723,881.3264885382895,92.1701509317432
2021-03-31 05:58:04.121213,Vanguard,11895.299450609751,1.7598229600337028,1137.4612788824375,95.4599150909652
2021-03-31 05:58:04.121213,Morgan Stanley WM,6735.303767238092,12.909623272083625,648.8673406885742,97.3563466254596
2021-03-31 05:58:04.121213,Merrill Lynch,5319.58626886731,13.956821808443923,1103.9330792793226,96.53850611642638
2021-06-30 05:58:04.121213,Fidelity,16986.197119848293,14.653401036757286,517.3489637494267,97.71490546935425
2021-06-30 05:58:04.121213,Schwab,10859.6311237367,15.135457202984337,625.6262423427944,94.5020980423348
2021-06-30 05:58:04.121213,Vanguard,11740.7318779799,2.9267522288621786,992.1876926669637,95.27341843667024
2021-06-30 05:58:04.121213,Morgan Stanley WM,6743.396957724111,14.705502401855568,1194.357133632581,96.66995691030269
2021-06-30 05:58:04.121213,Merrill Lynch,5345.464266947482,10.906018666800017,917.5973903839563,96.4141480566835
2021-09-30 05:58:04.121213,Fidelity,16828.14472817119,13.183525961642857,961.6587854953698,97.50961566778588
2021-09-30 05:58:04.121213,Schwab,11111.699193883233,10.9537929910714,1058.9571340285224,97.77012401373133
2021-09-30 05:58:04.121213,Vanguard,12406.852792730046,2.5526606826342526,745.2222813785141,95.33981130330443
2021-09-30 05:58:04.121213,Morgan Stanley WM,7074.2740806009715,10.63167139616576,797.7109507017059,96.41525379951449
2021-09-30 05:58:04.121213,Merrill Lynch,5482.782817985105,14.984359646666302,905.9922977100846,92.90001893936926
2021-12-31 05:58:04.121213,Fidelity,16786.266999261567,16.49186400340188,929.6026968179315,94.26125730344361
2021-12-31 05:58:04.121213,Schwab,11221.296005905137,15.379033210069931,571.4006594739091,94.47510051781772
2021-12-31 05:58:04.121213,Vanguard,12437.955461778753,1.741855583080723,946.8905020234104,97.14437513401752
2021-12-31 05:58:04.121213,Morgan Stanley WM,6984.533642067701,16.084423921581156,822.8424397531921,92.93297178302426
2021-12-31 05:58:04.121213,Merrill Lynch,5719.204228459536,10.64428308919907,1019.589075785186,93.10746624792615
2022-03-31 05:58:04.121213,Fidelity,17884.535716990435,13.736621409686254,787.4531436566895,94.29062831011838
2022-03-31 05:58:04.121213,Schwab,11488.26757635576,17.687193443240517,564.0664884488189,97.23483669867589
2022-03-31 05:58:04.121213,Vanguard,12418.961718585075,1.5949988279272163,814.0300723025038,97.90930230223083
2022-03-31 05:58:04.121213,Morgan Stanley WM,7080.531917664762,18.35837328822878,924.8132454626176,94.96921258240702
2022-03-31 05:58:04.121213,Merrill Lynch,5688.891541229687,10.492207059820599,1101.780378081064,96.27847471629758
2022-06-30 05:58:04.121213,Fidelity,18639.155993276694,17.586966279508243,843.9037786151645,94.03222611226741
2022-06-30 05:58:04.121213,Schwab,11563.587776056087,12.882241623535467,1063.2046546683239,94.10897294326291
2022-06-30 05:58:04.121213,Vanguard,13475.65857038114,2.5780298039363467,645.3051398192845,95.14161757355008
2022-06-30 05:58:04.121213,Morgan Stanley WM,7357.017667323652,12.263785630569963,1054.3436299968541,92.88489869758845
2022-06-30 05:58:04.121213,Merrill Lynch,5887.928703030512,14.600974685049225,551.0808083250624,97.63045439611288
2022-09-30 05:58:04.121213,Fidelity,18674.550636173823,19.87628981922249,1079.349139838519,92.90512924681819
2022-09-30 05:58:04.121213,Schwab,11533.4709779318,14.074198048174102,1014.3231824289644,93.31657520094842
2022-09-30 05:58:04.121213,Vanguard,13039.785674351637,1.4306048446238568,831.3303488394213,97.5927306558797
2022-09-30 05:58:04.121213,Morgan Stanley WM,7773.414857524339,17.10315503021502,865.0730738418036,94.12255713486053
2022-09-30 05:58:04.121213,Merrill Lynch,5852.019439588291,17.778909350380808,1186.1866653989239,97.31969421389537
2022-12-31 05:58:04.121213,Fidelity,18831.706241417443,18.32565256635459,722.6135251066132,92.83843625469503
2022-12-31 05:58:04.121213,Schwab,12269.042768004709,16.603203781673677,1074.408335650821,95.37039498418793
2022-12-31 05:58:04.121213,Vanguard,13786.222978930302,2.9811133483455636,738.9127222206631,96.50353163253052
2022-12-31 05:58:04.121213,Morgan Stanley WM,7582.830686543495,14.513158896582695,970.9091108796234,95.21142261042158
2022-12-31 05:58:04.121213,Merrill Lynch,6034.437873881008,17.990724341824553,1121.067159578855,94.70843755757386
2023-03-31 05:58:04.121213,Fidelity,19505.535886701473,15.843068116831846,525.9612304894949,94.32954185554291
2023-03-31 05:58:04.121213,Schwab,11998.074217769567,13.014351039021282,544.7371990135797,92.84368083582174
2023-03-31 05:58:04.121213,Vanguard,14105.387885526823,2.4836341631404,1134.826795786795,92.53405754977311
2023-03-31 05:58:04.121213,Morgan Stanley WM,7706.908834050528,11.038161870329379,1135.2433412771093,96.26525010575851
2023-03-31 05:58:04.121213,Merrill Lynch,6027.097282796552,17.739311156078944,794.9740266830064,97.17606052422904
2023-06-30 05:58:04.121213,Fidelity,19895.88907549731,10.583918896444715,1184.3616056973087,93.45842894653718
2023-06-30 05:58:04.121213,Schwab,12388.353669310794,17.955444479400427,820.7793983359744,93.26747871001378
2023-06-30 05:58:04.121213,Vanguard,14298.717811813258,1.8594208109487158,500.38020207542263,95.21085422804993
2023-06-30 05:58:04.121213,Morgan Stanley WM,7966.317415236899,18.663829305544144,740.4836025160328,95.6875313609833
2023-06-30 05:58:04.121213,Merrill Lynch,6427.539493366573,13.332187798947164,899.7035693939179,96.78539905204035
2023-09-30 05:58:04.121213,Fidelity,20004.39791021895,17.642909471962977,1104.7954879058248,93.84931505983916
2023-09-30 05:58:04.121213,Schwab,12572.821075904689,17.021500767536352,1090.7325724637888,97.0811832624001
2023-09-30 05:58:04.121213,Vanguard,14566.983924473627,2.9360931648033786,1072.3462238304064,95.27432713520913
2023-09-30 05:58:04.121213,Morgan Stanley WM,8391.364025564702,19.879399769999782,1021.6416114314322,96.84621661989841
2023-09-30 05:58:04.121213,Merrill Lynch,6163.399845195998,16.042648702542884,958.4442909579748,96.36315892499108
2023-12-31 05:58:04.121213,Fidelity,20809.340994968625,15.135827944571728,1184.979710388148,94.09859619660556
2023-12-31 05:58:04.121213,Schwab,12981.929618129112,12.000306801962843,837.3038588263091,96.1602130195037
2023-12-31 05:58:04.121213,Vanguard,14708.9155781463,2.984744144154811,1052.9933108264222,94.89209031015908
2023-12-31 05:58:04.121213,Morgan Stanley WM,8630.264611103936,11.880575502523564,639.8216457603987,96.78401357940945
2023-12-31 05:58:04.121213,Merrill Lynch,6602.326807769546,16.003332150003295,889.2680755321419,92.5046016940735
2024-03-31 05:58:04.121213,Fidelity,20747.433916640068,11.633846143467537,763.5990904734242,93.14227786794726
2024-03-31 05:58:04.121213,Schwab,13164.731826267938,16.381807819438052,1182.4206860030506,93.81177125876184
2024-03-31 05:58:04.121213,Vanguard,15093.964889714374,1.235374147519587,918.8826786157861,92.79230344962666
2024-03-31 05:58:04.121213,Morgan Stanley WM,9067.555803784773,11.058397599466636,874.4840586764624,93.36915059011373
2024-03-31 05:58:04.121213,Merrill Lynch,6802.209230986754,10.941792916387472,659.3995768643811,92.68513620023275
2024-06-30 05:58:04.121213,Fidelity,21581.207275960907,15.151675828094355,1112.1091529669316,95.8985824522705
2024-06-30 05:58:04.121213,Schwab,13563.339036859235,14.252568190038401,819.5602545536635,93.38182087957618
2024-06-30 05:58:04.121213,Vanguard,15120.86010583546,2.439186771098189,1035.6089210645046,95.5531406018776
2024-06-30 05:58:04.121213,Morgan Stanley WM,8544.57222457267,18.04436729444192,667.4218917500677,95.93543668000444
2024-06-30 05:58:04.121213,Merrill Lynch,6615.457260389695,14.765350951764711,1130.4160720473333,95.2522998658929
2024-09-30 05:58:04.121213,Fidelity,21153.97160043809,15.802429980432924,1164.5772869339119,94.97477828866737
2024-09-30 05:58:04.121213,Schwab,13733.594789312467,15.752438411600586,1108.684516354955,97.70744390322704
2024-09-30 05:58:04.121213,Vanguard,15379.218850459141,2.1035798938734382,818.6006078915373,97.70656264067597
2024-09-30 05:58:04.121213,Morgan Stanley WM,8899.178858149618,17.497278171786725,668.5809661891251,95.678700701506
2024-09-30 05:58:04.121213,Merrill Lynch,6806.991162198967,12.240692280717507,759.8654312559376,92.96206003176162
2024-12-31 05:58:04.121213,Fidelity,22191.005134564643,16.13955843501295,1158.925203292228,96.34837579202629
2024-12-31 05:58:04.121213,Schwab,14207.938939941178,17.73029900661155,1087.1471536820263,96.89512818617784
2024-12-31 05:58:04.121213,Vanguard,16561.61433152198,2.2866501505188066,780.3436074460983,93.22195094563503
2024-12-31 05:58:04.121213,Morgan Stanley WM,9005.101809385962,13.495298241171394,808.1248622663236,92.2059990840866
2024-12-31 05:58:04.121213,Merrill Lynch,6791.046710113424,12.392582355338087,850.1543706783035,94.18220023732076
2025-03-31 05:58:04.121213,Fidelity,22089.84976322623,13.906165241427301,791.6153206650489,96.9436052574212
2025-03-31 05:58:04.121213,Schwab,14575.363124523137,14.989327266877732,556.3432221514227,95.65173708606845
2025-03-31 05:58:04.121213,Vanguard,16280.966584578942,1.4109242328383498,700.7325057848764,94.39067485716525
2025-03-31 05:58:04.121213,Morgan Stanley WM,9474.009998585783,14.050567343578766,804.734955833162,92.27057333144946
2025-03-31 05:58:04.121213,Merrill Lynch,6886.874168155938,18.363734602550135,727.6781416130681,95.71265252401184
2025-06-30 05:58:04.121213,Fidelity,22332.919443303297,10.789744634437074,1045.6932312431156,97.92626113230016
2025-06-30 05:58:04.121213,Schwab,14706.986105125472,10.150649805289401,599.056964445487,97.23830477039145
2025-06-30 05:58:04.121213,Vanguard,16661.875985589526,2.0077954254741233,611.0091866120857,94.86800492013752
2025-06-30 05:58:04.121213,Morgan Stanley WM,9419.360421012385,10.324249921853607,976.3446617272317,94.26583498241953
2025-06-30 05:58:04.121213,Merrill Lynch,7280.857540998847,10.120072205167986,665.441723603224,92.48662452004353
2025-09-30 05:58:04.121213,Fidelity,22518.775387870082,16.908228991218902,638.8286749306867,97.20485812992361
2025-09-30 05:58:04.121213,Schwab,14853.412720942197,10.049963214854268,610.7986461652838,97.27094138727885
2025-09-30 05:58:04.121213,Vanguard,17342.356356051492,2.646285553088396,704.6241151973189,96.63387847060655
2025-09-30 05:58:04.121213,Morgan Stanley WM,9537.560550123602,14.992993294345748,543.5596306966173,96.23285322395564
2025-09-30 05:58:04.121213,Merrill Lynch,7310.555907815199,19.27606903296505,849.2557834404091,96.35294492270684
2025-12-31 05:58:04.121213,Fidelity,24656.451065173136,13.569756520593113,677.6401709557888,93.23073172565566
2025-12-31 05:58:04.121213,Schwab,15084.39276121594,15.312309854213503,589.2032037807895,92.26187434839615
2025-12-31 05:58:04.121213,Vanguard,17276.526016920536,2.2735468367940745,779.6999578881224,93.04654672210884
2025-12-31 05:58:04.121213,Morgan Stanley WM,9713.55508722357,17.37868290163576,1039.0569315055461,94.07661372057595
2025-12-31 05:58:04.121213,Merrill Lynch,7372.690733177902,11.959575094381796,1142.1410751835372,97.01371863977353
