Date,Bank,Risk_Category,Risk_Score,Control_Effectiveness,Residual_Risk,Trend
2016-03-31 05:42:17.579860,JPMorgan,Reputational Risk,7.029143753425522,0.7719719427317514,25.020560114283192,Deteriorating
2016-03-31 05:42:17.579860,JPMorgan,Model Risk,8.696303922785143,0.8599990967658272,34.12206699894488,Stable
2016-03-31 05:42:17.579860,JPMorgan,Cyber Risk,28.82265842603865,0.7978439230272425,12.370404757880035,Improving
2016-03-31 05:42:17.579860,Citigroup,Credit Risk,50.87740832903991,0.9423027045505838,24.205732060765143,Improving
2016-03-31 05:42:17.579860,Citigroup,Market Risk,9.820308135461698,0.8319734802341212,28.026831543637545,Stable
2016-03-31 05:42:17.579860,Citigroup,Operational Risk,51.61886214549741,0.7671689424087377,39.73096151967764,Deteriorating
2016-03-31 05:42:17.579860,Citigroup,Liquidity Risk,49.195200583519195,0.7875143897161871,20.51641347203742,Improving
2016-03-31 05:42:17.579860,Citigroup,Compliance Risk,39.95265644596827,0.8671875340647512,31.297776200162815,Deteriorating
2016-03-31 05:42:17.579860,Citigroup,Reputational Risk,54.40731062042783,0.7814362149210634,37.9173299988345,Improving
2016-03-31 05:42:17.579860,Citigroup,Model Risk,56.09034647624945,0.7892596825877054,35.13884804541321,Improving
2016-03-31 05:42:17.579860,Citigroup,Cyber Risk,59.25708285372642,0.8331345505938688,15.375361629743601,Stable
2016-03-31 05:42:17.579860,Wells Fargo,Credit Risk,47.386087166789935,0.7349714405868646,36.01059838748373,Stable
2016-03-31 05:42:17.579860,Wells Fargo,Market Risk,62.483469317000704,0.8266096624224109,16.108176918286663,Improving
2016-03-31 05:42:17.579860,Wells Fargo,Operational Risk,43.06327618451856,0.7049270534657033,21.36899193246947,Stable
2016-03-31 05:42:17.579860,Wells Fargo,Liquidity Risk,61.80560545708633,0.8162313355186067,28.361336116176265,Stable
2016-03-31 05:42:17.579860,Wells Fargo,Compliance Risk,49.09336042027053,0.8385892254980835,28.103366503699945,Deteriorating
2016-03-31 05:42:17.579860,Wells Fargo,Reputational Risk,70.95992120474503,0.8844665291160146,19.186609172665793,Improving
2016-03-31 05:42:17.579860,Wells Fargo,Model Risk,54.93535202619222,0.9476935443039058,13.810211344932146,Improving
2016-03-31 05:42:17.579860,Wells Fargo,Cyber Risk,54.06819641627755,0.8291846412452539,38.36559936207036,Improving
2016-03-31 05:42:17.579860,Goldman Sachs,Credit Risk,15.162190089877113,0.8685220977225938,32.82237377287194,Stable
2016-03-31 05:42:17.579860,Goldman Sachs,Market Risk,33.86285592449255,0.7361892607674928,36.16987520642249,Improving
2016-03-31 05:42:17.579860,Goldman Sachs,Operational Risk,82.39551303080924,0.8721536149904939,36.690719452174214,Stable
2016-03-31 05:42:17.579860,Goldman Sachs,Liquidity Risk,40.232672756487176,0.8609860636251953,15.402749137051558,Improving
2016-03-31 05:42:17.579860,Goldman Sachs,Compliance Risk,19.978012860528256,0.9041439422294246,14.810262723165799,Stable
2016-03-31 05:42:17.579860,Goldman Sachs,Reputational Risk,33.68838614074658,0.9341446741981898,12.42737856382966,Improving
2016-03-31 05:42:17.579860,Goldman Sachs,Model Risk,38.20138399698629,0.9376056878805145,23.02714648637342,Stable
2016-03-31 05:42:17.579860,Goldman Sachs,Cyber Risk,34.552834877986975,0.7674363995969631,23.425186003704848,Stable
2016-03-31 05:42:17.579860,Morgan Stanley,Credit Risk,36.97682018933819,0.7351394003612339,31.14581382223896,Deteriorating
2016-03-31 05:42:17.579860,Morgan Stanley,Market Risk,26.41174448950968,0.802458324887979,11.037324645728471,Improving
2016-03-31 05:42:17.579860,Morgan Stanley,Operational Risk,55.17210678855609,0.8611776481700358,37.58409538200724,Stable
2016-03-31 05:42:17.579860,Morgan Stanley,Liquidity Risk,44.53775739292738,0.9163858404634266,34.735688462348584,Stable
2016-03-31 05:42:17.579860,Morgan Stanley,Compliance Risk,27.68771102214509,0.7424754731456851,30.579950442208133,Stable
2016-03-31 05:42:17.579860,Morgan Stanley,Reputational Risk,79.22297492690551,0.833165718232979,37.556419319368125,Stable
2016-03-31 05:42:17.579860,Morgan Stanley,Model Risk,60.47411430400864,0.7119994432302201,32.30418257564506,Improving
2016-03-31 05:42:17.579860,Morgan Stanley,Cyber Risk,63.31127551268439,0.9001218257029824,24.224737087260536,Deteriorating
2016-04-30 05:42:17.579860,Bank of America,Credit Risk,40.20801033609078,0.8417470039972983,27.96022881648951,Stable
2016-04-30 05:42:17.579860,Bank of America,Market Risk,24.475353112053714,0.9416964660241901,35.808439790009565,Stable
2016-04-30 05:42:17.579860,Bank of America,Operational Risk,64.3279700200917,0.7541509770250614,22.376736652046972,Improving
2016-04-30 05:42:17.579860,Bank of America,Liquidity Risk,34.60355664593674,0.8888813848602374,10.665811387305817,Stable
2016-04-30 05:42:17.579860,Bank of America,Compliance Risk,64.56909799508804,0.9127443211628681,36.58753404509904,Deteriorating
2016-04-30 05:42:17.579860,Bank of America,Reputational Risk,70.26703014767462,0.8677657505859824,33.0387733841855,Stable
2016-04-30 05:42:17.579860,Bank of America,Model Risk,75.59901039870054,0.8192704854752502,37.932454808355075,Stable
2016-04-30 05:42:17.579860,Bank of America,Cyber Risk,38.81363022151399,0.8951757830099879,32.15628630734256,Improving
2016-04-30 05:42:17.579860,JPMorgan,Credit Risk,48.64849222749544,0.7081112516626118,26.478718941156338,Stable
2016-04-30 05:42:17.579860,JPMorgan,Market Risk,15.492092092254111,0.7610341703291361,20.87034308070232,Improving
2016-04-30 05:42:17.579860,JPMorgan,Operational Risk,48.291068327587524,0.9182422489122521,22.36557548304874,Stable
2016-04-30 05:42:17.579860,JPMorgan,Liquidity Risk,57.86200449911624,0.7547070348652865,19.827270821852906,Improving
2016-04-30 05:42:17.579860,JPMorgan,Compliance Risk,37.53263862476736,0.8354171552304742,26.263619779781934,Deteriorating
2016-04-30 05:42:17.579860,JPMorgan,Reputational Risk,24.917785314097703,0.7510068982779076,25.389657156455005,Stable
2016-04-30 05:42:17.579860,JPMorgan,Model Risk,33.070345241530084,0.8986584721375698,26.93822246601506,Stable
2016-04-30 05:42:17.579860,JPMorgan,Cyber Risk,57.9551512926636,0.7354587098038482,38.87327477178256,Stable
2016-04-30 05:42:17.579860,Citigroup,Credit Risk,49.753834513348735,0.9463425882218195,33.34813649391352,Stable
2016-04-30 05:42:17.579860,Citigroup,Market Risk,43.39340038123142,0.7340270331609253,29.068121975404523,Deteriorating
2016-04-30 05:42:17.579860,Citigroup,Operational Risk,40.314617878834596,0.7640997469716225,31.66350399836258,Improving
2016-04-30 05:42:17.579860,Citigroup,Liquidity Risk,47.03443611288966,0.9293761442384221,36.19446831515021,Stable
2016-04-30 05:42:17.579860,Citigroup,Compliance Risk,11.538331423391552,0.9437886821344716,31.88181614723925,Deteriorating
2016-04-30 05:42:17.579860,Citigroup,Reputational Risk,39.290488090186706,0.7837699376511662,15.362946783592252,Stable
2016-04-30 05:42:17.579860,Citigroup,Model Risk,42.63005118044113,0.8443992239750009,15.69996416625148,Stable
2016-04-30 05:42:17.579860,Citigroup,Cyber Risk,53.64955613223134,0.8752367937408255,36.44130502807375,Improving
2016-04-30 05:42:17.579860,Wells Fargo,Credit Risk,44.11355764772321,0.7255846189824087,12.352843695907744,Improving
2016-04-30 05:42:17.579860,Wells Fargo,Market Risk,31.457241882092873,0.7415353147556082,19.470885298463884,Deteriorating
2016-04-30 05:42:17.579860,Wells Fargo,Operational Risk,57.69153341294091,0.8780734941880899,23.252029499897684,Stable
2016-04-30 05:42:17.579860,Wells Fargo,Liquidity Risk,46.664450369310146,0.8009341337968745,25.62535233537287,Deteriorating
2016-04-30 05:42:17.579860,Wells Fargo,Compliance Risk,48.491138432908684,0.8278427666891413,31.09254284519363,Improving
2016-04-30 05:42:17.579860,Wells Fargo,Reputational Risk,25.15790989101744,0.9067731843867102,19.862322113360943,Deteriorating
2016-04-30 05:42:17.579860,Wells Fargo,Model Risk,20.628196815876635,0.8393064524279893,17.687291141935805,Deteriorating
2016-04-30 05:42:17.579860,Wells Fargo,Cyber Risk,39.78130082992211,0.8991404591008325,20.925069814617164,Improving
2016-04-30 05:42:17.579860,Goldman Sachs,Credit Risk,15.530594148165324,0.8574043842706587,29.59279294275836,Improving
2016-04-30 05:42:17.579860,Goldman Sachs,Market Risk,32.58839615632063,0.7437397194817499,30.446296659536802,Stable
2016-04-30 05:42:17.579860,Goldman Sachs,Operational Risk,51.575881465450706,0.7882386098171243,30.792484838121318,Improving
2016-04-30 05:42:17.579860,Goldman Sachs,Liquidity Risk,51.103411614679786,0.7321060081300137,28.130374715610657,Improving
2016-04-30 05:42:17.579860,Goldman Sachs,Compliance Risk,52.21355035290668,0.8875256245473742,17.48987978962368,Deteriorating
2016-04-30 05:42:17.579860,Goldman Sachs,Reputational Risk,32.729794719689494,0.8181871972023922,19.68243159201109,Deteriorating
2016-04-30 05:42:17.579860,Goldman Sachs,Model Risk,58.98879557135101,0.7066543335026942,17.18634803982497,Improving
2016-04-30 05:42:17.579860,Goldman Sachs,Cyber Risk,71.38315376923858,0.718469146495884,24.67889569544615,Stable
2016-04-30 05:42:17.579860,Morgan Stanley,Credit Risk,41.86009878939487,0.9434564055226906,21.680560373768955,Improving
2016-04-30 05:42:17.579860,Morgan Stanley,Market Risk,48.86368211898773,0.855956260140056,13.469287478866663,Stable
2016-04-30 05:42:17.579860,Morgan Stanley,Operational Risk,12.97058216275059,0.7191587044004932,26.434596119842737,Stable
2016-04-30 05:42:17.579860,Morgan Stanley,Liquidity Risk,17.055220095779177,0.9493133260433726,22.127049692821164,Stable
2016-04-30 05:42:17.579860,Morgan Stanley,Compliance Risk,52.38130700413351,0.8121663284548051,11.511216936507974,Deteriorating
2016-04-30 05:42:17.579860,Morgan Stanley,Reputational Risk,31.34691481643716,0.8269161267579589,20.477497984564405,Stable
2016-04-30 05:42:17.579860,Morgan Stanley,Model Risk,26.229203052825888,0.8383186672681627,23.98227369858627,Improving
2016-04-30 05:42:17.579860,Morgan Stanley,Cyber Risk,40.36807893504888,0.8473886661630746,21.35651940036814,Deteriorating
2016-05-31 05:42:17.579860,Bank of America,Credit Risk,45.865055770369935,0.7274588367882394,28.630323049224565,Improving
2016-05-31 05:42:17.579860,Bank of America,Market Risk,51.024901157593995,0.8479784205252224,37.70459616389767,Deteriorating
2016-05-31 05:42:17.579860,Bank of America,Operational Risk,83.84729355964974,0.8843344267761166,10.346220131828725,Deteriorating
2016-05-31 05:42:17.579860,Bank of America,Liquidity Risk,41.36769474645992,0.857480070978677,33.84078188417757,Improving
2016-05-31 05:42:17.579860,Bank of America,Compliance Risk,36.19902910927341,0.857162305566971,15.284376287082853,Improving
2016-05-31 05:42:17.579860,Bank of America,Reputational Risk,56.72288222245522,0.7605030587744106,13.091527969768693,Improving
2016-05-31 05:42:17.579860,Bank of America,Model Risk,23.803438426182893,0.8725926373424213,25.506935244553496,Stable
2016-05-31 05:42:17.579860,Bank of America,Cyber Risk,21.33767888081985,0.7210560815059343,39.640087986518175,Stable
2016-05-31 05:42:17.579860,JPMorgan,Credit Risk,52.34925180636624,0.7176232580193234,18.53665270761939,Stable
2016-05-31 05:42:17.579860,JPMorgan,Market Risk,50.17848832094282,0.9276587604556206,39.19055850629141,Stable
2016-05-31 05:42:17.579860,JPMorgan,Operational Risk,65.06894259471076,0.8847701673895118,35.26044403234735,Stable
2016-05-31 05:42:17.579860,JPMorgan,Liquidity Risk,50.72374174745728,0.8496969095853566,24.002102291907164,Stable
2016-05-31 05:42:17.579860,JPMorgan,Compliance Risk,50.76775741607452,0.8428509009579663,17.246408430127634,Stable
2016-05-31 05:42:17.579860,JPMorgan,Reputational Risk,44.32811132347231,0.8997642495850071,30.324055112410765,Deteriorating
2016-05-31 05:42:17.579860,JPMorgan,Model Risk,43.803968367547924,0.910068848509141,28.18639033454448,Improving
2016-05-31 05:42:17.579860,JPMorgan,Cyber Risk,32.42343757384238,0.7788426834327831,13.520064439487522,Improving
2016-05-31 05:42:17.579860,Citigroup,Credit Risk,57.40845208057458,0.7464803578366594,19.935335705650473,Improving
2016-05-31 05:42:17.579860,Citigroup,Market Risk,42.88341746819937,0.7228609233085308,23.20369256856492,Deteriorating
2016-05-31 05:42:17.579860,Citigroup,Operational Risk,46.99295773309031,0.709382639114914,26.508449169560198,Improving
2016-05-31 05:42:17.579860,Citigroup,Liquidity Risk,42.62819624789245,0.8960026601119664,25.076614300771737,Improving
2016-05-31 05:42:17.579860,Citigroup,Compliance Risk,49.14273545348388,0.7629475153322964,15.52173821223574,Improving
2016-05-31 05:42:17.579860,Citigroup,Reputational Risk,19.83556278647599,0.94297767303594,12.487569903657288,Deteriorating
2016-05-31 05:42:17.579860,Citigroup,Model Risk,16.192048295022573,0.9260575145007438,30.01777841417806,Improving
2016-05-31 05:42:17.579860,Citigroup,Cyber Risk,65.4939294426928,0.9233192648007286,25.064965763501352,Improving
2016-05-31 05:42:17.579860,Wells Fargo,Credit Risk,49.50913987424347,0.7290787996078832,31.18991735170527,Deteriorating
2016-05-31 05:42:17.579860,Wells Fargo,Market Risk,40.03662232942098,0.8254430384877379,38.290811784647126,Deteriorating
2016-05-31 05:42:17.579860,Wells Fargo,Operational Risk,13.608869792802675,0.8215987092621895,39.67119324967767,Improving
2016-05-31 05:42:17.579860,Wells Fargo,Liquidity Risk,14.724016208455318,0.7133567822285491,16.713009318235425,Stable
2016-05-31 05:42:17.579860,Wells Fargo,Compliance Risk,56.5547303959485,0.8257358360406597,29.870886826902485,Deteriorating
2016-05-31 05:42:17.579860,Wells Fargo,Reputational Risk,68.79901272490937,0.7433412221600604,12.001711008798218,Stable
2016-05-31 05:42:17.579860,Wells Fargo,Model Risk,29.93322598080619,0.851927121480511,28.896144841282947,Stable
2016-05-31 05:42:17.579860,Wells Fargo,Cyber Risk,33.01020390233022,0.8920575104225517,34.35464814895409,Improving
2016-05-31 05:42:17.579860,Goldman Sachs,Credit Risk,66.92891613750949,0.8780180715585412,16.078375543908283,Stable
2016-05-31 05:42:17.579860,Goldman Sachs,Market Risk,20.400865719659627,0.9253619666951818,16.613470708523625,Deteriorating
2016-05-31 05:42:17.579860,Goldman Sachs,Operational Risk,47.2343441405171,0.9005690495113905,11.88177537405773,Stable
2016-05-31 05:42:17.579860,Goldman Sachs,Liquidity Risk,21.84118738759471,0.883160927494849,19.679417998802137,Deteriorating
2016-05-31 05:42:17.579860,Goldman Sachs,Compliance Risk,52.12221515697263,0.7726578919274882,17.277950259795972,Deteriorating
2016-05-31 05:42:17.579860,Goldman Sachs,Reputational Risk,53.823359059265975,0.8612868962813457,14.569332084283221,Deteriorating
2016-05-31 05:42:17.579860,Goldman Sachs,Model Risk,48.172358059088175,0.8431499153007045,27.47207741002039,Stable
2016-05-31 05:42:17.579860,Goldman Sachs,Cyber Risk,52.01529355798172,0.7282395503987986,10.493132137105842,Stable
2016-05-31 05:42:17.579860,Morgan Stanley,Credit Risk,50.01334390935784,0.8139516807496183,39.84889995009388,Improving
2016-05-31 05:42:17.579860,Morgan Stanley,Market Risk,24.06228168266386,0.7664805806000574,15.332133098321277,Improving
2016-05-31 05:42:17.579860,Morgan Stanley,Operational Risk,33.307073877681994,0.8408552813433899,31.130910516051436,Stable
2016-05-31 05:42:17.579860,Morgan Stanley,Liquidity Risk,51.381681546815464,0.8128699623777169,31.693742691974798,Improving
2016-05-31 05:42:17.579860,Morgan Stanley,Compliance Risk,47.35075003427281,0.7933099616961172,15.086011654600604,Stable
2016-05-31 05:42:17.579860,Morgan Stanley,Reputational Risk,45.13065700661388,0.7848528686935263,32.957350721688236,Deteriorating
2016-05-31 05:42:17.579860,Morgan Stanley,Model Risk,41.15596946126516,0.934672834944722,23.60676558203935,Stable
2016-05-31 05:42:17.579860,Morgan Stanley,Cyber Risk,22.734533227036234,0.7464735042669923,36.959257957248695,Deteriorating
2016-06-30 05:42:17.579860,Bank of America,Credit Risk,75.12053547961852,0.8608805259554251,36.825281502608085,Improving
2016-06-30 05:42:17.579860,Bank of America,Market Risk,69.21801408542568,0.7011323035297287,32.47049790253735,Improving
2016-06-30 05:42:17.579860,Bank of America,Operational Risk,57.56457329569622,0.742259931120627,30.713714426977432,Improving
2016-06-30 05:42:17.579860,Bank of America,Liquidity Risk,29.78082072992721,0.7168855002471768,11.798355242315482,Improving
2016-06-30 05:42:17.579860,Bank of America,Compliance Risk,49.287157515232465,0.9230106258466013,37.92727793642901,Stable
2016-06-30 05:42:17.579860,Bank of America,Reputational Risk,65.5885409377103,0.7130778645979328,35.386169741732225,Improving
2016-06-30 05:42:17.579860,Bank of America,Model Risk,25.911812002566272,0.911719949231454,16.857986541249783,Stable
2016-06-30 05:42:17.579860,Bank of America,Cyber Risk,52.8420669043475,0.7070052923318637,11.397897597849592,Improving
2016-06-30 05:42:17.579860,JPMorgan,Credit Risk,30.74193051172461,0.860679479052369,35.516768347943156,Improving
2016-06-30 05:42:17.579860,JPMorgan,Market Risk,56.80374860468188,0.8045169629492364,25.835168189909687,Stable
2016-06-30 05:42:17.579860,JPMorgan,Operational Risk,64.4197261639839,0.8211246999794265,30.33917180486732,Improving
2016-06-30 05:42:17.579860,JPMorgan,Liquidity Risk,14.537809934664681,0.766064030897033,15.183623418134264,Improving
2016-06-30 05:42:17.579860,JPMorgan,Compliance Risk,40.07100790826391,0.8187570252408247,35.231958545867094,Stable
2016-06-30 05:42:17.579860,JPMorgan,Reputational Risk,49.104248710438135,0.8797059203702041,39.65348790806612,Improving
2016-06-30 05:42:17.579860,JPMorgan,Model Risk,38.34931371458359,0.8705807019508605,28.14256168330974,Improving
2016-06-30 05:42:17.579860,JPMorgan,Cyber Risk,35.786351515996515,0.7070670124014771,18.075973635629904,Improving
2016-06-30 05:42:17.579860,Citigroup,Credit Risk,43.737699224910806,0.7473208775888063,24.74769548374152,Stable
2016-06-30 05:42:17.579860,Citigroup,Market Risk,50.2415748736072,0.7092170472398811,35.461352032140404,Stable
2016-06-30 05:42:17.579860,Citigroup,Operational Risk,41.987029484486726,0.939796481531926,39.411892771448954,Improving
2016-06-30 05:42:17.579860,Citigroup,Liquidity Risk,53.232362878544464,0.9273622626609762,17.398438966411952,Stable
2016-06-30 05:42:17.579860,Citigroup,Compliance Risk,51.048582821947754,0.8671745083540117,29.671839776373893,Deteriorating
2016-06-30 05:42:17.579860,Citigroup,Reputational Risk,70.96748508037389,0.861105974405701,24.053646455008117,Stable
2016-06-30 05:42:17.579860,Citigroup,Model Risk,35.41329407359778,0.7134948303886299,25.8552579538681,Improving
2016-06-30 05:42:17.579860,Citigroup,Cyber Risk,50.59584134542376,0.9352197308891781,10.189151580735139,Stable
2016-06-30 05:42:17.579860,Wells Fargo,Credit Risk,28.51016879612431,0.7517948303267463,13.650725987156829,Improving
2016-06-30 05:42:17.579860,Wells Fargo,Market Risk,27.451422649252425,0.8952900903867831,24.080955386368437,Improving
2016-06-30 05:42:17.579860,Wells Fargo,Operational Risk,34.30792766573271,0.8738942301472715,32.10168615107443,Deteriorating
2016-06-30 05:42:17.579860,Wells Fargo,Liquidity Risk,71.22929010315825,0.7676840811042147,39.39473334970754,Improving
2016-06-30 05:42:17.579860,Wells Fargo,Compliance Risk,19.89151280038894,0.725504192934704,11.865155063219882,Improving
2016-06-30 05:42:17.579860,Wells Fargo,Reputational Risk,11.463090477004657,0.8742221665701083,38.8991930642929,Stable
2016-06-30 05:42:17.579860,Wells Fargo,Model Risk,55.11029207059491,0.9013508685962099,29.81314938341653,Deteriorating
2016-06-30 05:42:17.579860,Wells Fargo,Cyber Risk,50.76600906969067,0.7862489575951164,36.89174270092123,Stable
2016-06-30 05:42:17.579860,Goldman Sachs,Credit Risk,56.199786073650934,0.7688701722373723,39.907556297915704,Improving
2016-06-30 05:42:17.579860,Goldman Sachs,Market Risk,49.28240752956567,0.7617499221099067,17.819767419983616,Stable
2016-06-30 05:42:17.579860,Goldman Sachs,Operational Risk,55.557498584445646,0.7123648789227226,17.460195230328303,Stable
2016-06-30 05:42:17.579860,Goldman Sachs,Liquidity Risk,50.007109513594905,0.8889101247385494,27.89839023001429,Deteriorating
2016-06-30 05:42:17.579860,Goldman Sachs,Compliance Risk,43.32074971863706,0.7244289287843195,37.09229330517697,Stable
2016-06-30 05:42:17.579860,Goldman Sachs,Reputational Risk,53.43633718567204,0.7449817561046412,35.51534707828905,Deteriorating
