Date,Company,Complaint_Count,Timely_Response_Pct,Consumer_Disputed_Pct,Median_Resolution_Days,Complaints_7d,Complaints_30d,Complaints_90d,Complaints_YoY_Change,Complaint_Velocity,Response_Risk_Score,Dispute_Risk_Score,Resolution_Risk_Score,Composite_Risk_Score
2016-02-21 05:41:48.424478,Equifax,412,0.9580997289195662,0.25556128658048943,26.28358208955224,6803.0,,,,0.08917707332692926,4.190027108043381,25.556128658048944,8.761194029850746,14.107817804587816
2016-02-22 05:41:48.424478,Equifax,1322,0.9556701219600358,0.25406106412980295,25.732558139534884,7226.0,,,,0.14462220814192928,4.432987803996424,25.406106412980296,8.577519379844961,14.065594720344535
2016-02-23 05:41:48.424478,Equifax,1060,0.9515142397937375,0.2556015130357981,22.4,6733.0,,,,-0.022218995062445512,4.84857602062625,25.560151303579808,7.466666666666666,13.918633327619798
2016-02-24 05:41:48.424478,Equifax,1076,0.9531559074407913,0.24943778601544844,26.39080459770115,6219.0,,,,-0.12371424545582643,4.684409255920874,24.943778601544846,8.796934865900383,14.021914677164316
2016-02-25 05:41:48.424478,Equifax,945,0.9516758597304658,0.248623404274901,23.267605633802816,6273.0,,,,-0.01707928549044191,4.832414026953424,24.8623404274901,7.755868544600939,13.72142094246235
2016-02-26 05:41:48.424478,Equifax,1173,0.9545730895746949,0.2542133099448203,24.475,6238.0,,,,-0.07200238024397498,4.542691042530511,25.421330994482027,8.158333333333335,13.978839710551965
2016-02-27 05:41:48.424478,Equifax,291,0.9583344218164546,0.24919098601376452,24.346938775510203,6279.0,,,,-0.05692400120156205,4.166557818354544,24.91909860137645,8.1156462585034,13.652300663607964
2016-02-28 05:41:48.424478,Equifax,485,0.957057209203304,0.24341902123385561,24.304347826086957,6352.0,,,,-0.06629428193444065,4.2942790796696055,24.341902123385562,8.101449275362318,13.455479355863805
2016-02-29 05:41:48.424478,Equifax,1111,0.9577673982656162,0.24608382313304936,21.804878048780488,6141.0,,,,-0.1501522280653197,4.223260173438382,24.608382313304936,7.268292682926829,13.290818782231538
2016-03-01 05:41:48.424478,Equifax,1110,0.9545573518612394,0.25313702010171124,21.703703703703702,6191.0,,,,-0.08049903460567354,4.544264813876064,25.313702010171124,7.234567901234568,13.65913061860164
2016-03-02 05:41:48.424478,Equifax,1648,0.9553605555989152,0.2517460873450227,23.797752808988765,6763.0,,,,0.08747387039717003,4.463944440108481,25.174608734502268,7.932584269662922,13.788802106732328
2016-03-03 05:41:48.424478,Equifax,1584,0.9544452130591615,0.2459006406364061,24.013333333333332,7402.0,28983.0,,,0.1799776821297625,4.555478694083847,24.59006406364061,8.004444444444443,13.604002567014732
2016-03-04 05:41:48.424478,Equifax,2103,0.9562843372245896,0.24548451477756825,24.674698795180724,8332.0,29980.0,,,0.33568451426739343,4.371566277541039,24.548451477756824,8.224899598393575,13.598320353883114
2016-03-05 05:41:48.424478,Equifax,385,0.9532095606938482,0.2521262865066608,24.9,8426.0,29021.0,,,0.3419334288899507,4.679043930615179,25.21262865066608,8.299999999999999,13.978764639450986
2016-03-06 05:41:48.424478,Equifax,405,0.9645830849189296,0.2473961743167869,22.575757575757574,8346.0,28438.0,,,0.3139168765743072,3.5416915081070366,24.73961743167869,7.525252525252525,13.215930182679346
2016-03-07 05:41:48.424478,Equifax,1313,0.952617945279139,0.24913617729344037,26.022222222222222,8548.0,29445.0,,,0.3919557075394886,4.738205472086099,24.913617729344036,8.674074074074074,13.989130955585667
2016-03-08 05:41:48.424478,Equifax,687,0.9554105617965702,0.2485249878944479,24.870588235294118,8125.0,29747.0,,,0.31238895170408654,4.458943820342975,24.85249878944479,8.290196078431372,13.765741485410222
2016-03-09 05:41:48.424478,Equifax,1479,0.954471796303657,0.24631896844939907,25.64835164835165,7956.0,30394.0,,,0.17640100547094484,4.552820369634302,24.631896844939906,8.549450549450551,13.783440013701417
2016-03-10 05:41:48.424478,Equifax,1027,0.9554138188777125,0.25256317334433165,25.325581395348838,7399.0,30441.0,,,-0.00040529586598214706,4.458618112228752,25.256317334433163,8.441860465116278,13.972670506976774
2016-03-11 05:41:48.424478,Equifax,1515,0.9558108871292234,0.245625374237376,24.96590909090909,6811.0,30577.0,,,-0.18254920787325968,4.418911287077664,24.5625374237376,8.321969696969697,13.647279264709248
2016-03-12 05:41:48.424478,Equifax,227,0.9571206747925641,0.24549892826272507,20.72222222222222,6653.0,29198.0,,,-0.21042012817469735,4.2879325207435866,24.549892826272508,6.907407407407407,13.1785591089543
2016-03-13 05:41:48.424478,Equifax,213,0.9526768202305568,0.2523963988948255,21.733333333333334,6461.0,28543.0,,,-0.2258566978193146,4.732317976944323,25.23963988948255,7.2444444444444445,13.68888468220965
2016-03-14 05:41:48.424478,Equifax,1015,0.9522951922110703,0.24141630719158125,22.227272727272727,6163.0,29244.0,,,-0.27901263453439396,4.7704807788929715,24.141630719158126,7.409090909090908,13.310523794058415
2016-03-15 05:41:48.424478,Equifax,1250,0.9578055502635306,0.258839852470663,22.747252747252748,6726.0,30227.0,,,-0.17218461538461538,4.219444973646935,25.8839852470663,7.582417582417583,13.894152865645875
2016-03-16 05:41:48.424478,Equifax,2034,0.9598738669607951,0.25204587693842206,25.75,7281.0,31362.0,,,-0.08484162895927605,4.012613303920487,25.204587693842207,8.583333333333332,13.860619068713028
2016-03-17 05:41:48.424478,Equifax,1495,0.9536564087780746,0.25022202878622174,25.674698795180724,7749.0,31304.0,,,0.047303689687795636,4.634359122192544,25.022202878622174,8.558232931726907,13.966658767624704
2016-03-18 05:41:48.424478,Equifax,1813,0.9521433456705464,0.2484375918980681,26.70886075949367,8047.0,31527.0,,,0.1814711496109236,4.785665432945363,24.84375918980681,8.90295358649789,14.044089381755702
2016-03-19 05:41:48.424478,Equifax,464,0.9552953495124803,0.23594392334961853,25.65573770491803,8284.0,31100.0,,,0.24515256275364505,4.47046504875197,23.594392334961853,8.55191256830601,13.344470219102135
2016-03-20 05:41:48.424478,Equifax,393,0.9579922790732808,0.2527900846988658,25.31578947368421,8464.0,30285.0,,,0.3100139297322395,4.200772092671922,25.279008469886584,8.43859649122807,13.903413963124633
2016-03-21 05:41:48.424478,Equifax,1105,0.9561437469229389,0.25088770337420957,22.8,8554.0,31140.0,,,0.3879604088917734,4.385625307706109,25.088770337420957,7.6,13.631195727280215
2016-03-22 05:41:48.424478,Equifax,801,0.9534014150556037,0.24750587839902974,23.294117647058822,8105.0,31529.0,,,0.20502527505203694,4.659858494439629,24.750587839902973,7.764705882352941,13.627604448998959
2016-03-23 05:41:48.424478,Equifax,1982,0.9532397216473316,0.26321965280830334,24.74390243902439,8053.0,32189.0,,,0.10602939156709246,4.676027835266838,26.321965280830334,8.247967479674795,14.405984706814625
2016-03-24 05:41:48.424478,Equifax,1597,0.958955442090609,0.2599952798149674,24.10126582278481,8155.0,32726.0,,,0.05239385727190604,4.104455790939099,25.99952798149674,8.033755274261603,14.041274512158909
2016-03-25 05:41:48.424478,Equifax,1430,0.955641674549041,0.2555673244393898,24.30952380952381,7772.0,33080.0,,,-0.03417422641978374,4.435832545095897,25.55673244393898,8.103174603174603,13.984395122056743
2016-03-26 05:41:48.424478,Equifax,420,0.9574236375298228,0.23715234775791952,26.949152542372882,7728.0,32555.0,,,-0.06711733462095604,4.257636247017715,23.715234775791952,8.983050847457628,13.458300038659385
2016-03-27 05:41:48.424478,Equifax,647,0.957261140308357,0.234430963913155,24.65573770491803,7982.0,32029.0,,,-0.05694706994328924,4.273885969164304,23.4430963913155,8.218579234972678,13.124978117767293
2016-03-28 05:41:48.424478,Equifax,1331,0.9536149796685225,0.2419847058675002,25.988235294117647,8208.0,33069.0,,,-0.040448912789338376,4.638502033147751,24.19847058675002,8.662745098039217,13.669762374056099
2016-03-29 05:41:48.424478,Equifax,942,0.9563957131977768,0.24092388839140014,26.5609756097561,8349.0,33526.0,,,0.030104873534855026,4.3604286802223164,24.092388839140014,8.853658536585366,13.601181700698312
2016-03-30 05:41:48.424478,Equifax,1984,0.9517193834777852,0.26185129992197526,23.20689655172414,8351.0,34399.0,,,0.03700484291568351,4.828061652221482,26.185129992197524,7.735632183908047,14.24316014771787
2016-03-31 05:41:48.424478,Equifax,798,0.951659822176162,0.2455776472536235,26.098765432098766,7552.0,34087.0,,,-0.07394236664622933,4.834017782383803,24.55776472536235,8.699588477366255,13.88318776806996
2016-04-01 05:41:48.424478,Equifax,649,0.9577209225335818,0.25197624453861417,24.8,6771.0,33088.0,,,-0.12879567678847148,4.227907746641824,25.197624453861415,8.266666666666666,13.827422105537114
2016-04-02 05:41:48.424478,Equifax,235,0.9559663216152464,0.2501717148352775,24.086206896551722,6586.0,31739.0,,,-0.14777432712215322,4.403367838475358,25.01717148352775,8.028735632183908,13.736499634608881
2016-04-03 05:41:48.424478,Equifax,185,0.9542298916102415,0.25051263273941377,25.29090909090909,6124.0,29821.0,,,-0.23277374091706338,4.577010838975848,25.051263273941377,8.43030303030303,13.922699470360214
2016-04-04 05:41:48.424478,Equifax,1539,0.9592252511084228,0.24518567150156909,23.838709677419356,6332.0,30975.0,,,-0.2285575048732943,4.077474889157717,24.51856715015691,7.946236559139786,13.414540294552015
2016-04-05 05:41:48.424478,Equifax,1210,0.9549921111567531,0.24372630915117754,23.797619047619047,6600.0,31780.0,,,-0.20948616600790515,4.500788884324692,24.372630915117753,7.932539682539682,13.479050936106415
2016-04-06 05:41:48.424478,Equifax,1860,0.9523129475675208,0.23912602196686777,23.20689655172414,6476.0,32327.0,,,-0.22452400910070647,4.768705243247917,23.912602196686777,7.735632183908047,13.3163421068215
2016-04-07 05:41:48.424478,Equifax,1508,0.9598600887551907,0.24955031754058624,24.795454545454547,7186.0,33148.0,,,-0.048463983050847426,4.013991124480931,24.955031754058624,8.265151515151516,13.665755493513185
2016-04-08 05:41:48.424478,Equifax,985,0.9555488236686555,0.2575227765516546,24.482758620689655,7522.0,32654.0,,,0.11091419288140592,4.445117633134455,25.75227765516546,8.160919540229886,14.082722214075487
2016-04-09 05:41:48.424478,Equifax,358,0.9515673503704937,0.2349797933829685,25.22222222222222,7645.0,31985.0,,,0.16079562708776196,4.843264962950633,23.49797933829685,8.407407407407407,13.374393446426152
2016-04-10 05:41:48.424478,Equifax,343,0.9538639545352687,0.25161457843018953,20.9,7803.0,30813.0,,,0.27416721097322005,4.613604546473127,25.16145784301895,6.966666666666667,13.538664501149519
2016-04-11 05:41:48.424478,Equifax,999,0.9545352996337132,0.23965094533951622,26.210526315789473,7263.0,31585.0,,,0.14703095388502851,4.54647003662868,23.96509453395162,8.736842105263158,13.571031456148201
2016-04-12 05:41:48.424478,Equifax,1193,0.9536359673102777,0.2448843925505737,23.674157303370787,7246.0,32565.0,,,0.0978787878787879,4.636403268972233,24.488439255057372,7.891385767790262,13.553712413051699
2016-04-13 05:41:48.424478,Equifax,1890,0.9541845590529864,0.24475783805938775,25.04705882352941,7276.0,33440.0,,,0.12353304508956153,4.581544094701362,24.475783805938775,8.349019607843136,13.66948263313886
2016-04-14 05:41:48.424478,Equifax,1095,0.9554323520956808,0.25803845376354523,23.569767441860463,6863.0,33285.0,,,-0.044948510993598645,4.456764790431922,25.803845376354523,7.856589147286821,14.015544331857432
2016-04-15 05:41:48.424478,Equifax,1071,0.9571786765918039,0.2658653515581448,23.729411764705883,6949.0,32322.0,,,-0.0761765487902154,4.2821323408196115,26.586535155814477,7.909803921568628,14.292194941042263
2016-04-16 05:41:48.424478,Equifax,359,0.9563008249426062,0.25306272727127704,24.546875,6950.0,31186.0,,,-0.09090909090909094,4.369917505739385,25.306272727127705,8.182291666666666,13.888171842572898
2016-04-17 05:41:48.424478,Equifax,382,0.9591621201254872,0.25776997394319046,25.22222222222222,6989.0,29755.0,,,-0.10431885172369604,4.083787987451282,25.776997394319046,8.407407407407407,14.058157576185227
2016-04-18 05:41:48.424478,Equifax,1006,0.9583219815414403,0.25118335289784344,26.182926829268293,6996.0,30297.0,,,-0.03676166873192899,4.167801845855967,25.118335289784344,8.727642276422765,13.915967352597358
2016-04-19 05:41:48.424478,Equifax,1147,0.9543958151827638,0.24266839568522852,24.556818181818183,6950.0,31051.0,,,-0.04085012420645873,4.560418481723616,24.26683956852285,8.18560606060606,13.530543190108043
2016-04-20 05:41:48.424478,Equifax,1348,0.9556625341592017,0.24979022171391146,26.802325581395348,6408.0,31294.0,,,-0.11929631665750418,4.4337465840798345,24.979022171391147,8.934108527131782,14.001965401919945
2016-04-21 05:41:48.424478,Equifax,1595,0.955574713929129,0.2682955071952352,24.692307692307693,6908.0,32088.0,,,0.006556899315168341,4.4425286070871035,26.82955071952352,8.230769230769232,14.533809639166309
2016-04-22 05:41:48.424478,Equifax,1680,0.9568789542103183,0.24748673369163302,24.211764705882352,7517.0,31786.0,,,0.08173837962296737,4.312104578968167,24.748673369163303,8.070588235294117,13.614277191944009
2016-04-23 05:41:48.424478,Equifax,323,0.9551077756853015,0.2433552448235408,24.868852459016395,7481.0,30512.0,,,0.07640287769784182,4.489222431469853,24.335524482354078,8.289617486338798,13.567861768284228
2016-04-24 05:41:48.424478,Equifax,465,0.9552960076273219,0.24791596544961864,25.836363636363636,7564.0,29547.0,,,0.08227214193733001,4.470399237267808,24.791596544961862,8.612121212121211,13.84139475280145
2016-04-25 05:41:48.424478,Equifax,1271,0.9557870676636702,0.2477310803440568,25.44705882352941,7829.0,30398.0,,,0.11906803887935968,4.4212932336329835,24.77310803440568,8.482352941176469,13.78033706620511
2016-04-26 05:41:48.424478,Equifax,1257,0.9546729574315935,0.2364495474481194,26.988235294117647,7939.0,31008.0,,,0.14230215827338122,4.532704256840647,23.64495474481194,8.996078431372549,13.516616704388735
2016-04-27 05:41:48.424478,Equifax,859,0.9495149296952886,0.2504781423118817,23.54022988505747,7450.0,30536.0,,,0.1626092384519351,5.048507030471139,25.04781423118817,7.846743295019158,13.887700790122357
2016-04-28 05:41:48.424478,Equifax,1765,0.956078379412778,0.24243304281677325,22.238636363636363,7620.0,31359.0,,,0.10306890561667625,4.392162058722205,24.243304281677325,7.412878787878788,13.238833966651228
2016-04-29 05:41:48.424478,Equifax,923,0.9563316365272075,0.2396228844102625,26.146341463414632,6863.0,30298.0,,,-0.0870027936676866,4.366836347279246,23.96228844102625,8.715447154471544,13.509600426935737
2016-04-30 05:41:48.424478,Equifax,526,0.9553905848448055,0.24273338292280486,23.71641791044776,7066.0,30026.0,,,-0.05547386713006286,4.460941515519446,24.273338292280485,7.9054726368159205,13.419259562612806
2016-05-01 05:41:48.424478,Equifax,285,0.9509504057211174,0.2511000338448266,23.666666666666668,6886.0,29662.0,,,-0.08963511369645694,4.904959427888256,25.11000338448266,7.888888888888889,13.882155848826208
2016-05-02 05:41:48.424478,Equifax,813,0.9526656128118947,0.2519680089930928,24.406976744186046,6428.0,30240.0,90962.0,,-0.17895005747860515,4.733438718810534,25.19680089930928,8.135658914728682,13.939449649785477
2016-05-03 05:41:48.424478,Equifax,1450,0.9575460507097041,0.25637822865123505,23.380434782608695,6621.0,31505.0,91306.0,,-0.16601587101650084,4.2453949290295885,25.637822865123503,7.793478260869565,13.866791103019148
2016-05-04 05:41:48.424478,Equifax,1691,0.9585629839441516,0.2492666126080095,25.63888888888889,7453.0,31657.0,91653.0,,0.0004026845637583598,4.1437016055848375,24.92666126080095,8.546296296296296,13.777663874884722
2016-05-05 05:41:48.424478,Equifax,1535,0.9537775276021074,0.2400240311749554,25.4,7223.0,31982.0,92200.0,,-0.05209973753280839,4.622247239789257,24.00240311749554,8.466666666666665,13.527635418934993
2016-05-06 05:41:48.424478,Equifax,1259,0.9535935059616901,0.24364168940870484,25.453488372093023,7559.0,31381.0,93153.0,,0.10141337607460299,4.640649403830988,24.364168940870485,8.484496124031008,13.683211234706793
2016-05-07 05:41:48.424478,Equifax,189,0.9548650269519184,0.24971160616594107,23.93220338983051,7222.0,30062.0,92957.0,,0.022077554486272355,4.513497304808157,24.97116061659411,7.9774011299435035,13.735733777063142
2016-05-08 05:41:48.424478,Equifax,235,0.9516840370793888,0.24803279379573032,24.166666666666668,7172.0,29312.0,92360.0,,0.04153354632587858,4.831596292061125,24.80327937957303,8.055555555555555,13.787457306114216
2016-05-09 05:41:48.424478,Equifax,931,0.9546181443107838,0.2553578220755323,22.698795180722893,7290.0,29885.0,92311.0,,0.13410080896079646,4.538185568921616,25.535782207553233,7.566265060240964,13.845648071770066
2016-05-10 05:41:48.424478,Equifax,860,0.9596323364190177,0.24979890096644594,26.160493827160494,6700.0,30402.0,91792.0,,0.011931732366712078,4.036766358098232,24.979890096644596,8.720164609053498,13.81903532880336
2016-05-11 05:41:48.424478,Equifax,724,0.9558483589319836,0.24280165911325724,23.317073170731707,5733.0,30127.0,90910.0,,-0.23077955185831212,4.4151641068016385,24.280165911325724,7.772357723577236,13.368322913643953
2016-05-12 05:41:48.424478,Equifax,1116,0.9563216560792523,0.24959357981467897,26.91025641025641,5314.0,30050.0,91158.0,,-0.2642946144261388,4.367834392074766,24.959357981467896,8.970085470085468,13.985119151235228
2016-05-13 05:41:48.424478,Equifax,725,0.9579107699342133,0.24031820095961978,25.05952380952381,4780.0,28885.0,91569.0,,-0.36764122238391317,4.208923006578669,24.03182009596198,8.353174603174603,13.381357321310775
2016-05-14 05:41:48.424478,Equifax,279,0.9578618377617819,0.24943204788114887,27.16949152542373,4870.0,28069.0,91581.0,,-0.3256715591248962,4.213816223821809,24.943204788114887,9.056497175141244,13.958375934934871
2016-05-15 05:41:48.424478,Equifax,420,0.9563397967774525,0.24994511912633424,25.53448275862069,5055.0,27418.0,91102.0,,-0.295175683212493,4.366020322254749,24.994511912633424,8.511494252873565,13.861059137591864
2016-05-16 05:41:48.424478,Equifax,874,0.9558185065587297,0.2596569784400907,22.5,4998.0,27933.0,90423.0,,-0.31440329218107,4.418149344127031,25.96569784400907,7.5,13.96172394084174
2016-05-17 05:41:48.424478,Equifax,1022,0.9603405279096114,0.2513269488935621,21.72,5160.0,28573.0,89855.0,,-0.22985074626865676,3.965947209038856,25.13269488935621,7.24,13.414862118454142
2016-05-18 05:41:48.424478,Equifax,888,0.9528339742501027,0.2532210691562575,23.86842105263158,5324.0,28455.0,89852.0,,-0.07134135705564282,4.716602574989725,25.322106915625746,7.9561403508771935,13.930665644010375
2016-05-19 05:41:48.424478,Equifax,935,0.959048715655513,0.24955925190780656,28.807692307692307,5143.0,28243.0,89579.0,,-0.032179149416635355,4.095128434448703,24.955925190780658,9.602564102564102,14.091677837416105
2016-05-20 05:41:48.424478,Equifax,1288,0.9567337956599853,0.2386044039577738,23.325842696629213,5706.0,28183.0,90617.0,,0.19372384937238496,4.326620434001471,23.86044039577738,7.775280898876405,13.174746558174315
2016-05-21 05:41:48.424478,Equifax,315,0.9546233572441272,0.2528220379458087,24.553571428571427,5742.0,26903.0,90520.0,,0.17905544147843933,4.537664275587283,25.28220379458087,8.18452380952381,13.929537943365677
2016-05-22 05:41:48.424478,Equifax,234,0.9546884288185761,0.26027535955506254,25.203389830508474,5556.0,25457.0,89432.0,,0.0991097922848665,4.531157118142392,26.027535955506252,8.401129943502823,14.290700500696067
2016-05-23 05:41:48.424478,Equifax,840,0.9578557563846766,0.24468943754783334,24.2,5522.0,25974.0,89212.0,,0.10484193677470999,4.214424361532343,24.468943754783336,8.066666666666666,13.471904810373038
2016-05-24 05:41:48.424478,Equifax,774,0.9551234990513331,0.2620331937824408,23.41025641025641,5274.0,26283.0,88910.0,,0.02209302325581386,4.487650094866691,26.20331937824408,7.803418803418803,14.168648420783281
2016-05-25 05:41:48.424478,Equifax,907,0.9521054504076003,0.2539907103145705,23.67948717948718,5293.0,25919.0,88872.0,,-0.005822689706987183,4.789454959239969,25.399071031457048,7.893162393162393,13.964413618303528
2016-05-26 05:41:48.424478,Equifax,707,0.9539436283759902,0.24389184286542218,23.795454545454547,5065.0,25369.0,88406.0,,-0.015166245382072674,4.605637162400978,24.389184286542218,7.931818181818182,13.516910317882635
2016-05-27 05:41:48.424478,Equifax,1027,0.9532639441911125,0.2409767206140094,24.50588235294118,4804.0,25537.0,89142.0,,-0.1580792148615493,4.673605580888751,24.09767206140094,8.168627450980392,13.491738734121117
2016-05-28 05:41:48.424478,Equifax,405,0.9553220808147629,0.25797479565994874,23.70909090909091,4894.0,24177.0,89062.0,,-0.1476837338906305,4.467791918523711,25.797479565994873,7.903030303030304,14.030238492864154
2016-05-29 05:41:48.424478,Equifax,279,0.9529827915843693,0.2527905581110579,25.0625,4939.0,23533.0,88230.0,,-0.11105111591072714,4.701720841563073,25.27905581110579,8.354166666666668,14.028388576911237
2016-05-30 05:41:48.424478,Equifax,1455,0.954439895195198,0.2394815430516303,24.38372093023256,5554.0,24462.0,88575.0,,0.005795001810938061,4.556010480480199,23.94815430516303,8.127906976744187,13.384436959232527
2016-05-31 05:41:48.424478,Equifax,454,0.9537785755135402,0.26090282630821576,25.842105263157894,5234.0,24631.0,87381.0,,-0.007584376185058805,4.622142448645983,26.090282630821577,8.614035087719298,14.406966313238215
2016-06-01 05:41:48.424478,Equifax,742,0.9547453603082949,0.2532252668179739,25.322222222222223,5069.0,24560.0,86539.0,,-0.04232004534290568,4.525463969170507,25.32252668179739,8.440740740740742,14.018872085692331
2016-06-02 05:41:48.424478,Equifax,865,0.956501981726002,0.250805335563786,24.13095238095238,5227.0,23975.0,85301.0,,0.0319842053307009,4.349801827399801,25.080533556378597,8.043650793650793,13.750249208866618
2016-06-03 05:41:48.424478,Equifax,1013,0.9563767439430865,0.25194795517367874,25.061728395061728,5213.0,23297.0,85929.0,,0.08513738551207317,4.362325605691353,25.194795517367872,8.353909465020577,13.892788728160728
2016-06-04 05:41:48.424478,Equifax,170,0.9539310291904611,0.2402839052587322,23.054545454545455,4978.0,21932.0,85694.0,,0.017163874131589596,4.606897080953887,24.02839052587322,7.684848484848485,13.29887988009
2016-06-05 05:41:48.424478,Equifax,252,0.9520722444790118,0.25197462167629736,25.48076923076923,4951.0,20925.0,84633.0,,0.0024296416278599686,4.792775552098815,25.197462167629737,8.493589743589743,14.064894455758463
2016-06-06 05:41:48.424478,Equifax,906,0.9581685170251801,0.25663811297837574,23.695121951219512,4402.0,21642.0,84852.0,,-0.20741807706157722,4.183148297481987,25.663811297837576,7.8983739837398375,13.889981203501579
2016-06-07 05:41:48.424478,Equifax,820,0.9516082315981593,0.2533127638063161,23.678571428571427,4768.0,22227.0,84193.0,,-0.08903324417271685,4.839176840184067,25.33127638063161,7.892857142857142,13.952120747165008
2016-06-08 05:41:48.424478,Equifax,1038,0.9510263476999665,0.2435133087976592,24.941860465116278,5064.0,22334.0,84204.0,,-0.000986387847701664,4.897365230003348,24.35133087976592,8.313953488372093,13.703927967419
2016-06-09 05:41:48.424478,Equifax,760,0.952067941365046,0.24228253225307012,24.91891891891892,4959.0,22234.0,83449.0,,-0.0512722402907978,4.793205863495398,24.22825322530701,8.306306306306308,13.621154941063317
2016-06-10 05:41:48.424478,Equifax,1214,0.9552456790805449,0.26264260597755473,24.45,5160.0,22724.0,84436.0,,-0.010166890466142386,4.475432091945509,26.264260597755474,8.149999999999999,14.293333866685842
2016-06-11 05:41:48.424478,Equifax,274,0.9509834001513433,0.2393321254894472,24.9811320754717,5264.0,21882.0,84497.0,,0.057452792286058596,4.9016599848656695,23.93321254894472,8.327044025157234,13.541896222584759
2016-06-12 05:41:48.424478,Equifax,362,0.9523829753497218,0.2589849778930731,24.05,5374.0,21519.0,83844.0,,0.08543728539688944,4.761702465027817,25.898497789307314,8.016666666666666,14.192909855231271
2016-06-13 05:41:48.424478,Equifax,815,0.9537119654255726,0.24840275917520144,24.19753086419753,5283.0,22055.0,83409.0,,0.200136301681054,4.628803457442743,24.840275917520145,8.065843621399177,13.744504490660635
2016-06-14 05:41:48.424478,Equifax,1313,0.9556448949167968,0.2495350067855634,25.29268292682927,5776.0,22948.0,82688.0,,0.21140939597315445,4.435510508320317,24.95350067855634,8.43089430894309,13.84132171660156
2016-06-15 05:41:48.424478,Equifax,2012,0.9549017042775164,0.25446220366738614,23.67032967032967,6750.0,24086.0,83205.0,,0.33293838862559233,4.509829572248359,25.446220366738615,7.8901098901098905,13.898469985402922
