Date,Slots_Sessions_K,Table_Sessions_K,Live_Dealer_Sessions_K,Avg_Session_Minutes,RTP_Pct
2023-03-22 06:02:51.537558,296.2224811302093,34.61246982997228,30.16394261087801,33.10357732195942,95.63171337657742
2023-03-23 06:02:51.537558,178.49262330141875,64.20909580036708,49.131274024799644,30.23276038602577,94.26674553854453
2023-03-24 06:02:51.537558,103.03290304651395,80.67300535110044,33.4436598596593,26.932712460554065,96.12570535850271
2023-03-25 06:02:51.537558,189.5694464988192,74.11721567501151,59.83226398510333,36.60976222514914,93.77575168154175
2023-03-26 06:02:51.537558,209.12746686828083,55.67418661990848,37.08526908805053,24.72919615486939,95.25076071768883
2023-03-27 06:02:51.537558,164.5987864896894,57.065425647303435,25.683356113411733,25.116094750337407,94.10461388547975
2023-03-28 06:02:51.537558,288.5575235783164,45.304636535772694,23.511796192794996,44.927720928272414,96.97072308319157
2023-03-29 06:02:51.537558,221.9978128023571,81.27665532666805,38.917684887995534,31.844990020735295,92.33647472766313
2023-03-30 06:02:51.537558,163.23326159449329,48.31402655335321,24.558338035362738,36.7455874825721,95.49519549543696
2023-03-31 06:02:51.537558,345.1054867454613,88.0492477214797,33.09416738108443,43.35491215932381,93.31464996945942
2023-04-01 06:02:51.537558,478.48019876974536,135.63675539230127,20.998271173303365,35.85001530872315,93.07183638150771
2023-04-02 06:02:51.537558,206.30840394118215,117.45230256792642,33.698095184924966,25.760040510796454,95.75315284512811
2023-04-03 06:02:51.537558,356.8039104050714,86.45221030802372,44.65618967124174,41.434372231563394,96.22710067040546
2023-04-04 06:02:51.537558,333.89562361173313,84.71836282913696,46.37552626390651,32.35028288855718,92.64814491069602
2023-04-05 06:02:51.537558,386.38804500914705,47.770278591602136,29.3845184854835,30.61249512224521,95.9266539898376
2023-04-06 06:02:51.537558,109.09231045129978,38.96367365367505,36.04755126773911,29.255318392048178,95.65999777198779
2023-04-07 06:02:51.537558,186.8158035850767,39.92668758805173,37.91862348968108,24.23986797932652,96.67164919054434
2023-04-08 06:02:51.537558,495.09248869982156,130.19498918468312,62.337504332789614,24.176102424098037,92.73589842068814
2023-04-09 06:02:51.537558,435.4535039298122,133.26573072896744,33.07809903641148,41.18895189760483,93.77658458706868
2023-04-10 06:02:51.537558,306.8871227541468,48.250467663952314,41.68212858724506,34.55333525836002,94.23798684584148
2023-04-11 06:02:51.537558,244.72453894395676,93.31667253306992,22.458016675552773,36.56427355908492,93.72970498577463
2023-04-12 06:02:51.537558,133.768063234291,40.459379574910564,10.12649612059417,42.723647701350444,96.56524317683817
2023-04-13 06:02:51.537558,156.45723120078924,85.9722034429189,39.705179076791715,40.16783971176147,93.45410781048867
2023-04-14 06:02:51.537558,339.25275319386657,90.80073053970973,30.685280643969655,23.52511402145515,94.11184207761579
2023-04-15 06:02:51.537558,503.0209126942733,53.24245106449504,28.783779273550795,27.799945579773986,92.63798048310503
2023-04-16 06:02:51.537558,296.3116642259211,139.3647945312778,46.357771258751484,25.598626626614994,92.06200495340678
2023-04-17 06:02:51.537558,114.950501635111,76.77627854082311,33.81631586494214,33.682730441896695,95.32242462025566
2023-04-18 06:02:51.537558,328.8500195160773,65.39482632992824,39.49394212492034,34.154050689381656,95.17072926298367
2023-04-19 06:02:51.537558,391.31808948543585,90.04989034618137,26.309756460978768,29.196309939771787,92.16168210642378
2023-04-20 06:02:51.537558,228.84680232774352,98.81167029977605,44.49707980237544,34.624797285618634,93.39012937387629
2023-04-21 06:02:51.537558,361.1983810849984,42.07120415089332,41.282497817621675,30.8452790971278,94.72164331746859
2023-04-22 06:02:51.537558,287.29643312048904,136.4011954759578,33.98437808464181,33.62495122138728,93.82350821282719
2023-04-23 06:02:51.537558,181.46042439093426,73.01812140072713,63.58714446996013,22.476239504427856,96.2156310085468
2023-04-24 06:02:51.537558,300.215491193004,72.12258005484195,33.57071590995974,38.425739811747775,95.12835590299271
2023-04-25 06:02:51.537558,169.4346361390779,72.36277540092237,44.18484566883054,42.08406537091134,92.54169920565687
2023-04-26 06:02:51.537558,315.25216137718155,37.318410180412464,20.19695402018858,23.052732981264842,92.75106783708956
2023-04-27 06:02:51.537558,133.55430602871186,93.90347439428814,42.58784736120668,35.71171778891615,93.24389439229027
2023-04-28 06:02:51.537558,292.2075257918068,33.50150218758418,30.920602608867426,33.988026745497635,96.1926592751731
2023-04-29 06:02:51.537558,317.19632229683054,115.5422537950715,43.112721657068036,38.74334719214207,93.83127859277306
2023-04-30 06:02:51.537558,375.5905602603255,109.07547343208269,62.241283143121215,20.138170912316284,92.43329129160455
2023-05-01 06:02:51.537558,118.26871682795293,91.47600198839774,45.125140160844204,32.638602374073955,92.3148503013673
2023-05-02 06:02:51.537558,295.8568248368316,43.37965159695756,31.392848719672493,41.50427828107227,92.88423646352629
2023-05-03 06:02:51.537558,143.2293437075819,70.88865605091384,30.73441890435777,31.38795862326986,92.6423566195653
2023-05-04 06:02:51.537558,105.24600350825308,65.51968067148056,46.611595139489765,32.302476821227714,93.09221031385131
2023-05-05 06:02:51.537558,354.81861790397136,31.957031158463145,40.436334368266714,41.16913729626985,96.05748545735429
2023-05-06 06:02:51.537558,305.2072210192066,136.1762499034251,25.151091032431992,37.068192953886985,93.57206990046541
2023-05-07 06:02:51.537558,141.19749170146324,84.27863515816983,52.599595410986794,35.431937155003716,95.95555075369333
2023-05-08 06:02:51.537558,104.3776932595419,48.55936979479211,12.842996754719715,29.857023173668363,96.11271311500577
2023-05-09 06:02:51.537558,389.89029386279617,75.65650390042751,42.64451707819215,27.180713972566352,95.81873377482843
2023-05-10 06:02:51.537558,172.9908994757883,54.391659318880755,25.123067901130447,33.37593393229558,95.06739470656595
2023-05-11 06:02:51.537558,304.8785236014625,32.29522712957327,23.00760824443954,42.844873491612375,94.71654986782657
2023-05-12 06:02:51.537558,312.1665992328872,42.89543422562252,19.92156939811279,42.23431328677128,94.19493927363992
2023-05-13 06:02:51.537558,519.640984864427,76.33800283474744,41.112949123239524,26.459848440670925,95.1728288198206
2023-05-14 06:02:51.537558,228.51149423847153,85.86216700357222,57.82189089772569,32.63559022387485,96.33119723193629
2023-05-15 06:02:51.537558,372.08402732242166,79.28548723549264,17.062114564427986,36.22417724707387,94.35768862326188
2023-05-16 06:02:51.537558,199.9887773390314,77.77340137747912,28.543940071279025,25.13503384714117,96.4567172961972
2023-05-17 06:02:51.537558,376.90816256872665,81.22036113663708,48.64919151205096,33.59656324629793,92.8252206702778
2023-05-18 06:02:51.537558,259.0194725409882,66.33962082899215,32.122474702228104,33.63687272381231,95.04426261170951
2023-05-19 06:02:51.537558,277.2356080724266,70.37358838196958,21.980176616602233,34.935457525777814,94.47013346958235
2023-05-20 06:02:51.537558,496.9539939388858,82.04826083231288,68.62889885051096,35.52438515206386,92.33003759872321
2023-05-21 06:02:51.537558,420.52789779752624,54.5125035644594,36.00240891594332,40.96639188478248,93.21232243571019
2023-05-22 06:02:51.537558,303.94526015084983,82.19740697567988,31.201797142243368,23.10379999786926,96.4294176427037
2023-05-23 06:02:51.537558,207.72734782916527,87.40987742739594,35.70523894246633,43.32108949196795,94.52626501356212
2023-05-24 06:02:51.537558,107.49628282475314,86.46987819946037,17.989994500478904,26.03705325241406,95.65787341305335
2023-05-25 06:02:51.537558,224.76161206514362,69.02178570982178,36.742683538912296,33.19829596205789,92.62525405672804
2023-05-26 06:02:51.537558,149.84852062092983,93.3537000897855,27.82116613040568,31.71071510660352,96.66352709529018
2023-05-27 06:02:51.537558,322.8505756498611,85.66544863199442,63.05341014602635,26.321606085594834,92.33652778176085
2023-05-28 06:02:51.537558,384.7761339839268,110.92652851818436,57.85169365905057,33.93822085383695,92.62040067245283
2023-05-29 06:02:51.537558,284.7856749115595,82.62956764599089,48.048179815841074,24.581431437906048,95.32594949851726
2023-05-30 06:02:51.537558,364.4084481477387,61.72504028721849,37.30414736671639,27.291045583678475,92.68325433972258
2023-05-31 06:02:51.537558,148.02467770219278,43.82869480844612,20.44743123730441,25.769715755515936,93.46071461137663
2023-06-01 06:02:51.537558,292.0118783816923,81.5037141645391,47.50285727231766,43.46293611114437,96.4535462888543
2023-06-02 06:02:51.537558,233.71624094380758,71.96300458175408,42.54146410819847,33.61830734417954,93.4380523416603
2023-06-03 06:02:51.537558,450.43424618936297,60.946592208654906,16.465700360101884,31.17800453863914,95.89128877081052
2023-06-04 06:02:51.537558,193.83022778475473,116.7058101980869,21.207057251522638,33.425839999547314,96.05735021093153
2023-06-05 06:02:51.537558,327.2891970577444,32.89313388051486,14.770365047797217,30.07034539272115,94.08845810895903
2023-06-06 06:02:51.537558,282.23745765022596,54.19287319927931,37.74839625939255,22.802741206886285,96.22579333209164
2023-06-07 06:02:51.537558,171.070210307528,55.26117857539081,24.363889023418924,34.65858099060292,95.81779446961116
2023-06-08 06:02:51.537558,258.5219545082751,85.83242590976187,49.319647268147136,35.276475634928715,95.50322050133227
2023-06-09 06:02:51.537558,106.99324876923755,68.16191657567136,44.50770158747014,43.56573953081115,94.83107986391732
2023-06-10 06:02:51.537558,372.1942907864021,117.8704128835041,58.26121515240472,36.152309970201365,93.0132701232612
2023-06-11 06:02:51.537558,230.45455391557869,139.49409524551163,32.65246506724653,24.03330762457884,93.15388840584048
2023-06-12 06:02:51.537558,342.1463568038851,75.91284897410439,41.63775708764233,34.70953824039619,95.88787709286177
2023-06-13 06:02:51.537558,385.5904609031244,80.24921898554518,42.35427142847777,23.801957585101924,92.94990584849808
2023-06-14 06:02:51.537558,373.2715333984722,81.18306843808134,23.547225096879764,29.549400301440485,93.75702373914751
2023-06-15 06:02:51.537558,369.7788736210285,59.19646780235177,20.48310908166556,40.77761597907728,95.06515450878224
2023-06-16 06:02:51.537558,186.70780312264358,52.297790202087235,40.99705388779656,34.36307272061618,96.58222781850078
2023-06-17 06:02:51.537558,470.26705615464476,99.47517636821331,48.6347725629449,26.485540238801075,96.51970706448364
2023-06-18 06:02:51.537558,273.0881667088346,127.40484902951614,29.851491610233037,39.24038805360061,92.06145601573957
2023-06-19 06:02:51.537558,105.01672489225065,39.05582572312015,19.08077666194762,37.74156850521205,95.04816390153825
2023-06-20 06:02:51.537558,362.80656464683295,60.372846670112274,33.864849895054896,29.458583905001923,92.18279179074594
2023-06-21 06:02:51.537558,327.71098509253267,39.493494678745165,22.802707426725615,22.727452160391195,92.50034117375571
2023-06-22 06:02:51.537558,172.10276555852707,88.58788589084543,44.781432810477845,38.40723303689986,95.89232062681126
2023-06-23 06:02:51.537558,224.88869083971966,45.33025728567405,37.072510861744156,32.68727396777012,93.32130043394736
2023-06-24 06:02:51.537558,191.02396351748482,60.10423373186433,68.26441162265054,29.436102232539785,92.57314313411294
2023-06-25 06:02:51.537558,298.6023564500217,131.60018349315237,61.4497222528524,44.6146963609924,94.12474285421095
2023-06-26 06:02:51.537558,397.4614068113045,51.2119573667818,10.48135311169018,39.135323390775554,94.45120941662213
2023-06-27 06:02:51.537558,309.0276624727631,65.87590922520018,34.22231421577407,40.81277898782797,96.93174120346485
2023-06-28 06:02:51.537558,339.19469856742376,61.506866642494295,41.658275258665405,22.893370784306097,94.70429768862762
2023-06-29 06:02:51.537558,190.84196316303442,58.689983283126125,44.54451091066431,42.570417954512145,92.89642435348671
2023-06-30 06:02:51.537558,162.0681700055606,80.94679176412033,43.01432421754726,43.73622666593652,92.61250063194305
2023-07-01 06:02:51.537558,316.71098624545135,139.63204320841336,50.86286499492701,40.14889953776036,95.07162256843796
2023-07-02 06:02:51.537558,182.1148223463042,95.79705437116577,37.50761482245626,28.981766565954786,92.98066118735325
2023-07-03 06:02:51.537558,357.0379482107157,58.82254382425733,40.5183283368864,31.415231704896655,94.3937054660946
2023-07-04 06:02:51.537558,216.68105804158108,34.36757733077219,23.180163048032583,25.10961739040509,95.39807941036243
2023-07-05 06:02:51.537558,179.14207121693596,99.37999934586315,43.47213325889954,33.74201874086716,95.29153841567883
2023-07-06 06:02:51.537558,292.65274513040947,63.26635221517333,38.18718546188763,42.06303893941544,94.68569241267618
2023-07-07 06:02:51.537558,365.1907257378884,75.92184394758706,45.033410378688686,41.29018168696773,92.63482068167544
2023-07-08 06:02:51.537558,219.79665480546723,79.01132328965993,25.713671112187875,26.54522945239927,92.64080733947331
2023-07-09 06:02:51.537558,385.60008734053986,83.45658108627707,15.278375352561483,41.51250156640647,96.37681922134526
2023-07-10 06:02:51.537558,346.27165208792843,42.062841757046186,45.60343390867003,39.57847268107362,96.97874201552895
2023-07-11 06:02:51.537558,162.71377634171594,99.4788327037992,41.53569018862106,37.526927331024794,95.71741163190617
2023-07-12 06:02:51.537558,118.72772291857765,58.31967641985013,41.452357413500934,34.28067392410861,96.07662269848085
2023-07-13 06:02:51.537558,217.8209533346003,43.508569210515695,13.225508635073119,22.44099275816604,94.98525363195643
2023-07-14 06:02:51.537558,131.68638402658462,50.40295768812466,45.108112383313966,28.77342589812318,94.97329069163271
2023-07-15 06:02:51.537558,444.3895093188134,108.83355811473938,65.67043097943899,32.713770356394214,93.38282360202233
2023-07-16 06:02:51.537558,289.94690208188524,121.84320265446529,30.03041392691441,31.159186984741957,95.9285323084576
2023-07-17 06:02:51.537558,224.9211993130414,89.42306652737187,12.909407996501997,31.82813030887845,93.88087816439295
2023-07-18 06:02:51.537558,398.97122318897414,46.89830968585784,39.44792554975671,28.97880959385279,93.81138763310514
2023-07-19 06:02:51.537558,335.46175034771085,92.39412654281645,14.609933468172201,29.85935697975673,96.8834339933234
2023-07-20 06:02:51.537558,391.79781196951893,36.96515410613776,31.797764219341357,35.55558134537379,96.61448404001783
2023-07-21 06:02:51.537558,261.92339253159935,39.0494500735097,37.9764274045846,25.83851565934686,93.84153545965911
2023-07-22 06:02:51.537558,226.54336020307127,97.6073204938572,50.93181210765518,37.57929767633167,94.50938642026416
2023-07-23 06:02:51.537558,558.4919358136793,62.29237912071338,18.80369373359348,30.91513407009282,92.78571620910022
2023-07-24 06:02:51.537558,178.36244477726606,47.19174459733613,35.04299953297608,34.50837749766724,92.16741743390625
2023-07-25 06:02:51.537558,163.70420147332945,85.37600296672132,16.655387226312257,42.76968939747929,95.28374575290427
2023-07-26 06:02:51.537558,124.86399835774546,70.49860591971189,28.586823604262015,21.489982079300468,92.67797141287878
2023-07-27 06:02:51.537558,260.87742126345006,78.50387627456809,41.53060525175752,41.18581458441273,93.46629875396744
2023-07-28 06:02:51.537558,295.43810841575464,94.33461684327185,28.080943437429706,24.006584183134457,94.6572955180926
2023-07-29 06:02:51.537558,423.91731886687614,49.604730901621124,56.894280091217894,32.0963518437141,95.54497705046158
2023-07-30 06:02:51.537558,365.62526950448614,122.62352128251337,19.68239090909586,34.46673958861021,93.43293067272928
2023-07-31 06:02:51.537558,320.55154655532976,90.55641135430945,48.70203057980212,41.510708085232096,93.59351761089835
2023-08-01 06:02:51.537558,193.41307162292566,71.42124567714247,47.822965178588625,32.02533301038398,92.81186084552766
2023-08-02 06:02:51.537558,247.05611747509616,99.01257817183138,33.63534692935349,40.198492432005644,93.66085106071539
2023-08-03 06:02:51.537558,277.9845766274082,59.20599719833336,19.100010367267753,31.153081024112538,96.3343588876081
2023-08-04 06:02:51.537558,243.35752686352316,79.48688988417234,43.985149617478385,43.6512990316168,94.98325212934834
2023-08-05 06:02:51.537558,348.5811768053339,89.52011087513588,40.61337915951914,22.03338641149812,95.97195922909565
2023-08-06 06:02:51.537558,140.7651659657757,66.25271061481556,57.4358783849033,22.473080656344077,93.58040175291559
2023-08-07 06:02:51.537558,152.46718137474946,94.53587719211096,17.156703579470076,38.15306381773217,94.90909659916146
2023-08-08 06:02:51.537558,214.6662802001454,85.51572220811441,31.35870196943619,23.342714470696215,93.0583673249612
2023-08-09 06:02:51.537558,261.88948940178904,74.09684359947804,38.93325165480284,30.47455562818236,94.99732260604655
2023-08-10 06:02:51.537558,350.97837518817005,98.07551009360482,14.072121761482851,37.728040715940644,96.92839866249872
2023-08-11 06:02:51.537558,241.2479972237744,68.26924921663878,14.762031730098828,33.5851176622142,94.82739437609209
2023-08-12 06:02:51.537558,231.8373836692147,70.28297377000864,20.607809157994993,40.70589987984762,93.50386353730528
2023-08-13 06:02:51.537558,416.2634131624534,71.81132032173083,49.69206243666531,44.02790503767784,96.15905707776014
2023-08-14 06:02:51.537558,189.07880986967876,70.30413772828791,48.43214436347206,24.649015794285,93.75583187763613
2023-08-15 06:02:51.537558,307.3089765423308,99.59807841208766,13.038233227586034,44.801232518705575,93.25374085763326
2023-08-16 06:02:51.537558,248.44189256936454,87.85226017235011,41.3900668470674,22.861003831806844,94.05472814717874
2023-08-17 06:02:51.537558,150.8041816413037,55.012869915629665,23.232561169277467,24.44753682913587,96.41562616418254
2023-08-18 06:02:51.537558,228.8387834224909,49.434696505547905,37.40090727284072,33.45035929950619,96.75111197675736
2023-08-19 06:02:51.537558,377.0143190200234,67.15709151419662,41.06700860647885,40.295132559170895,92.82499293363975
2023-08-20 06:02:51.537558,453.8806488797803,134.0460016161658,63.294615359670395,32.390960191929445,94.31995921877434
2023-08-21 06:02:51.537558,118.04482072528563,68.29258491436691,27.194157456209336,34.20282548255976,92.23691421602109
2023-08-22 06:02:51.537558,285.67718483888507,79.21896299217478,42.3974423536143,25.8272437194516,96.79148665269435
2023-08-23 06:02:51.537558,244.98393829047865,58.31321598485331,38.47264408151346,37.20932078544925,96.25250352501335
2023-08-24 06:02:51.537558,137.92855563073536,90.83104899379526,37.79502129806075,20.026512024772604,95.27737237907874
2023-08-25 06:02:51.537558,225.03560170024159,49.89964037488571,19.035210475851486,40.56211149207074,96.38760718106674
2023-08-26 06:02:51.537558,386.3886921887487,118.93563223871466,21.747828441248764,28.44755746986899,94.28721086366471
2023-08-27 06:02:51.537558,466.87029603324214,51.26761002615695,66.07102638601562,44.59941561077687,96.36933596087172
2023-08-28 06:02:51.537558,232.3449977368472,40.79398901072603,16.857739907796873,43.29676028825389,95.00645954414232
2023-08-29 06:02:51.537558,217.06464233157513,75.04909172181947,16.320898718875313,23.554275291971365,95.09399783013892
2023-08-30 06:02:51.537558,307.7986395957687,98.16289885096793,10.122544715097451,25.212818576665484,95.34481161874474
2023-08-31 06:02:51.537558,276.27844601867383,93.28653816716542,22.102802918974376,37.4673432107832,95.6922202556378
2023-09-01 06:02:51.537558,334.75622136439057,33.08031911687515,15.63389698413047,39.86152488233468,94.44712524880262
2023-09-02 06:02:51.537558,487.88147845035064,53.24399439866729,46.67335017266082,24.55979542798933,93.94865172492756
2023-09-03 06:02:51.537558,511.2446112920075,136.54194757987864,58.50073669088055,26.734982004211517,94.07747189867938
2023-09-04 06:02:51.537558,195.59359078697142,98.56576668746293,13.905638896711672,34.59296037285545,96.97263874345897
2023-09-05 06:02:51.537558,323.1547371905889,53.97435365831889,48.40834096036572,24.36998709775919,92.713850848716
2023-09-06 06:02:51.537558,149.53196945011362,76.79043198292409,25.742157350381056,32.99053434660559,92.97809879552922
2023-09-07 06:02:51.537558,291.0065234285562,69.78633043024462,21.105834742031256,26.845974476765026,95.67686117600617
2023-09-08 06:02:51.537558,250.4926938989639,32.14558389439489,34.41425659012232,44.979372138650206,96.58100032562679
2023-09-09 06:02:51.537558,148.42643000473828,103.75329282835396,22.32769843327904,34.21696215895692,94.54075778776911
2023-09-10 06:02:51.537558,201.51403785542325,137.4463743028782,23.905106520207518,30.37872974222833,95.30549973966568
2023-09-11 06:02:51.537558,309.32840317592587,55.152996332481365,34.77995835394859,26.87791511182297,94.85632985686264
2023-09-12 06:02:51.537558,182.53707819694213,92.54743515297231,35.44663678036822,36.68421204267871,95.35005979040923
2023-09-13 06:02:51.537558,119.78644531569111,58.089584385598236,32.84207815294114,35.68894292072955,96.23418043700241
2023-09-14 06:02:51.537558,195.30462469055513,44.96032246950466,25.521999458033253,38.534918181353916,95.41576603604153
2023-09-15 06:02:51.537558,315.877361337143,66.29015359629294,38.75194587590473,24.51552093447655,94.397443112747
2023-09-16 06:02:51.537558,234.19936505066255,86.94217038608421,39.85332680556217,37.22810215114414,95.88646436638778
2023-09-17 06:02:51.537558,201.45579731857313,101.34131449521789,17.522268134974357,43.78614258648103,95.61834727387513
2023-09-18 06:02:51.537558,333.4997074761109,84.07503428411519,27.390580882259957,30.411274830404622,95.44346369641599
2023-09-19 06:02:51.537558,387.7666266031736,77.84725811775085,10.822802195964755,33.117683452609,94.55588259023165
2023-09-20 06:02:51.537558,307.2548109843534,78.23458786017939,44.34228296020403,36.41491659936921,92.28107711881161
2023-09-21 06:02:51.537558,123.64046800287292,86.8868027142498,41.16159945824958,36.618106513167334,93.79112854183592
2023-09-22 06:02:51.537558,138.9778724117491,75.72709177394987,31.87802742706137,40.18830222137473,92.05016773189782
2023-09-23 06:02:51.537558,481.96212010059764,81.28461768791547,66.56608388542364,38.23093452947957,92.1274245066088
2023-09-24 06:02:51.537558,202.33541906952104,73.49296970882318,45.31479674556327,39.09491706952499,95.78349616099541
2023-09-25 06:02:51.537558,268.19682727199495,52.92583116387849,14.125366868096432,44.38466187524001,96.49236305701129
2023-09-26 06:02:51.537558,163.8115259310162,90.4024646812217,24.484361523992444,24.75393759919971,94.92581143049213
2023-09-27 06:02:51.537558,240.59488570977072,47.14622143587955,10.14158290218909,26.720434909894347,96.64955162826261
2023-09-28 06:02:51.537558,311.9066945388304,64.6475861540705,26.079340641652934,27.460676096409227,92.3956576589216
2023-09-29 06:02:51.537558,187.07645247264523,94.26191726288074,49.277184622183306,22.69833871449264,92.58011614770354
2023-09-30 06:02:51.537558,381.4068556623942,86.57762318009456,29.62980454820929,22.2439117952893,94.13421760210998
2023-10-01 06:02:51.537558,470.55612215716445,90.82468308621013,57.39330310411386,34.88477016137669,95.98103425126578
2023-10-02 06:02:51.537558,333.96320884515245,79.27260930766731,17.129056711602363,32.62454946955447,93.47468548637082
2023-10-03 06:02:51.537558,156.28172292919828,94.25887837740778,13.356041632645056,38.5371315508701,95.36464127533316
2023-10-04 06:02:51.537558,252.42064159218182,35.01367704944177,29.08434096367978,20.971039142303315,92.19541267228894
2023-10-05 06:02:51.537558,220.9714029743315,67.59174591790418,48.28027397874917,20.72556376658521,96.12410859462476
2023-10-06 06:02:51.537558,386.1350747457133,96.07989197141403,35.886058721105826,23.831765514890677,92.94275060218887
2023-10-07 06:02:51.537558,141.88269046595985,135.52760968315073,15.824997873610222,26.948056242097614,92.73917829851173
