Date,Operator,Market_Share_Pct,Handle_B,GGR_M,Hold_Pct
2023-12-31 06:02:51.376323,Others,8.93462524112422,2.323013412890676,41.707579555160336,9.014220093919633
2024-03-31 06:02:51.376323,FanDuel,37.306435303678356,1.2905691247326145,206.40711057579992,11.3502228575195
2024-03-31 06:02:51.376323,DraftKings,34.42425390470878,5.538159127875931,120.02849818633462,10.01411763096879
2024-03-31 06:02:51.376323,BetMGM,14.292887477612584,0.8563401382913638,44.009394770157975,7.832970983467248
2024-03-31 06:02:51.376323,Caesars,11.445612223709192,1.4589216748235074,50.11033238859625,7.910819142121156
2024-03-31 06:02:51.376323,Others,10.553433183122186,2.008801590060735,18.66479517720238,7.875414815330366
2024-06-30 06:02:51.376323,FanDuel,40.64071293927592,1.1900037955068925,109.99173473774488,8.463884982695067
2024-06-30 06:02:51.376323,DraftKings,30.226558377122892,4.522765927455799,104.75282147459541,7.939576832890693
2024-06-30 06:02:51.376323,BetMGM,11.224552643868234,2.5033191081910724,72.19033816958463,7.193311684602208
2024-06-30 06:02:51.376323,Caesars,3.3576011869111175,0.7348831623119866,44.582569816461515,9.985832231231162
2024-06-30 06:02:51.376323,Others,8.104459512231916,1.8731060620186417,39.62094246162855,10.66331585833968
2024-09-30 06:02:51.376323,FanDuel,40.53321511693042,6.2520936901742035,179.5128270071544,8.594579241699117
2024-09-30 06:02:51.376323,DraftKings,29.640990349067245,3.7647829952152994,73.16847237929441,11.989445784089503
2024-09-30 06:02:51.376323,BetMGM,12.08199750381473,1.6077763779980994,69.99507762306774,9.467022209267485
2024-09-30 06:02:51.376323,Caesars,6.789615665784584,1.461817692663204,38.671675270908835,8.7326310729743
2024-09-30 06:02:51.376323,Others,8.821367943635474,2.188529587798624,12.864367064426087,10.43134067101469
2024-12-31 06:02:51.376323,FanDuel,39.58371898608321,9.065208205583534,110.6319875498309,7.861175108483111
2024-12-31 06:02:51.376323,DraftKings,29.862649281502396,3.6314410590745947,51.93796865424478,11.221072311646056
2024-12-31 06:02:51.376323,BetMGM,9.233049478632262,2.2492787500841267,64.72290532023173,10.384836175144901
2024-12-31 06:02:51.376323,Caesars,4.966103427930138,1.311379945518444,13.44584680877631,10.196092555716238
2024-12-31 06:02:51.376323,Others,14.431027893043705,1.5048131095440942,56.161040578253065,11.050339400363534
2025-03-31 06:02:51.376323,FanDuel,39.961289448693556,8.450446550825712,102.2615573110122,7.350700301630262
2025-03-31 06:02:51.376323,DraftKings,30.255982102562484,0.9128731114286063,115.72675226571417,8.822476743075367
2025-03-31 06:02:51.376323,BetMGM,14.121820938171492,1.7589963940596192,48.414885579996906,8.383447754687507
2025-03-31 06:02:51.376323,Caesars,7.598197396813768,1.4311570309689214,46.683440903333576,11.562030416121068
2025-03-31 06:02:51.376323,Others,7.840658539606029,1.2052992625807215,32.66729584601289,8.454722777510396
2025-06-30 06:02:51.376323,FanDuel,40.77993491815697,2.588041533870041,151.36077159195457,10.569752853602497
2025-06-30 06:02:51.376323,DraftKings,29.252464420597814,4.70496082848869,152.47076193015621,9.372635240891272
2025-06-30 06:02:51.376323,BetMGM,11.514125926559567,1.513133361268984,44.21225740770841,8.498230964345197
2025-06-30 06:02:51.376323,Caesars,7.243467486940414,1.468384051525353,51.48618455407448,11.063013942846357
2025-06-30 06:02:51.376323,Others,9.565190753955955,1.8707752947762046,50.76270074350083,10.415214291636403
2025-09-30 06:02:51.376323,FanDuel,39.43029309582115,2.416458809404094,107.53378603130932,8.868850679806297
2025-09-30 06:02:51.376323,DraftKings,29.41201168256432,2.4907979010440773,91.40843078704481,7.876723352737374
2025-09-30 06:02:51.376323,BetMGM,10.516498038887212,0.34003800028316733,79.67193876344233,9.303106900306549
2025-09-30 06:02:51.376323,Caesars,9.339099161013245,1.1062388723023828,52.06979989260512,10.508753479212984
2025-09-30 06:02:51.376323,Others,10.103426824101001,1.7348512443251585,67.21407784589421,8.34104176717903
2025-12-31 06:02:51.376323,FanDuel,38.92346756274118,7.454072412994515,165.6242803580561,10.05827314739601
2025-12-31 06:02:51.376323,DraftKings,28.92690430144095,4.713208709398772,67.11910704526233,10.683417949199471
2025-12-31 06:02:51.376323,BetMGM,11.432606992320062,2.861868088546021,64.21246893796383,10.115778646402106
2025-12-31 06:02:51.376323,Caesars,6.5477750729314845,1.2749120986330982,43.64033976522393,11.470984283130543
2025-12-31 06:02:51.376323,Others,7.30244159844711,1.7673366853036983,66.71241410454446,11.432493321712666
