Date,Region,GGR_M,Occupancy_Pct,RevPAR,F_B_Revenue_M
2017-03-31 06:02:51.479188,International,282.8425052577772,94.88099253200488,51.27982105501776,46.29287779019702
2017-06-30 06:02:51.479188,Las Vegas,1090.767808426955,79.66395696673179,260.98887574325903,127.38051503527262
2017-06-30 06:02:51.479188,Atlantic City,185.36626057986757,84.082562670815,233.28965646250379,54.97410684254437
2017-06-30 06:02:51.479188,Regional,334.25754035399035,93.01451066724717,171.84615035459802,113.37047654216171
2017-06-30 06:02:51.479188,Tribal,434.6135814932954,85.54563433820043,139.9349390896571,33.11099063106136
2017-06-30 06:02:51.479188,International,262.82361709884464,71.98298961293227,55.91064654935494,37.12379661103107
2017-09-30 06:02:51.479188,Las Vegas,1139.6060699688858,74.61988550697845,165.13270274139256,228.55374786775874
2017-09-30 06:02:51.479188,Atlantic City,573.510526398495,91.69600656394803,121.45773237210413,82.37301162224006
2017-09-30 06:02:51.479188,Regional,230.5801245404719,71.7460329820093,278.64594308528496,192.73703933363234
2017-09-30 06:02:51.479188,Tribal,267.66873341607754,87.78618253129913,85.95583636440819,67.70331626055994
2017-09-30 06:02:51.479188,International,166.59805585208883,86.68319777838522,87.14304821316097,77.73007436235346
2017-12-31 06:02:51.479188,Las Vegas,620.0978860358505,92.7858853093985,285.9160988471373,286.44428367439195
2017-12-31 06:02:51.479188,Atlantic City,265.88596738391846,93.15327426601503,163.27786354878458,61.65933645357342
2017-12-31 06:02:51.479188,Regional,471.7440137695292,80.24888313923397,179.96794431132906,113.6021072336401
2017-12-31 06:02:51.479188,Tribal,299.28040990873984,79.05844020447958,81.03546574376917,87.46302740025624
2017-12-31 06:02:51.479188,International,177.5286094171155,94.05895802662093,104.65140704767232,30.428700232808964
2018-03-31 06:02:51.479188,Las Vegas,734.8331403358262,80.7329750846554,179.46070788889332,298.378199778047
2018-03-31 06:02:51.479188,Atlantic City,227.52332175632188,93.56890933411574,99.14525602677263,108.98494703668547
2018-03-31 06:02:51.479188,Regional,305.5491614041296,83.74747765341158,242.50801306165232,108.97524541645774
2018-03-31 06:02:51.479188,Tribal,171.67649147317562,89.45673617574408,88.22579097609497,73.41639333437939
2018-03-31 06:02:51.479188,International,307.5599913393278,91.10910017268185,74.04172501129844,59.9291396221061
2018-06-30 06:02:51.479188,Las Vegas,793.7218751298826,73.67797698422682,360.7845347117632,106.68384366722228
2018-06-30 06:02:51.479188,Atlantic City,454.6806195442547,80.29106500242852,193.86860153533374,134.74292571004716
2018-06-30 06:02:51.479188,Regional,390.1236100966063,86.45270530541404,287.97112482581406,69.12848171691786
2018-06-30 06:02:51.479188,Tribal,357.13195733742043,82.29875416104771,108.75271657928104,76.6928755100947
2018-06-30 06:02:51.479188,International,294.889284015517,73.45329166102083,119.75130686798437,52.833084562724984
2018-09-30 06:02:51.479188,Las Vegas,420.64075427208144,86.80205804357055,196.88267236301374,92.48606843532076
2018-09-30 06:02:51.479188,Atlantic City,576.3294667851277,81.86624745627725,164.4829547756724,49.088590621768304
2018-09-30 06:02:51.479188,Regional,681.904279855653,81.14659547758166,159.0627192742859,102.00396327137378
2018-09-30 06:02:51.479188,Tribal,330.23301962997266,82.5929925603276,149.94413538194897,33.00445249348181
2018-09-30 06:02:51.479188,International,182.76048256361025,85.37365398766967,41.88403864877341,46.87313389108499
2018-12-31 06:02:51.479188,Las Vegas,1133.1511799887367,84.70107985270445,209.52446314311675,269.145684833163
2018-12-31 06:02:51.479188,Atlantic City,463.7608826210321,74.33232693605576,88.77453503466714,80.48626057805065
2018-12-31 06:02:51.479188,Regional,630.8944491999498,87.74212509996863,124.99382146356106,131.4002268401773
2018-12-31 06:02:51.479188,Tribal,419.31667578233305,70.46894848990117,96.37094234433508,68.28556677087425
2018-12-31 06:02:51.479188,International,80.37448771534451,73.36611273119694,87.50229816292719,28.16466173873297
2019-03-31 06:02:51.479188,Las Vegas,1054.9830088267254,70.06120462897428,297.0069729526041,181.0007118296582
2019-03-31 06:02:51.479188,Atlantic City,194.4595993544425,88.03066286811263,214.2820145548245,111.64839099353799
2019-03-31 06:02:51.479188,Regional,247.3351757790717,74.91268340866796,134.71657238882983,94.7034855042781
2019-03-31 06:02:51.479188,Tribal,368.02814929545406,84.2630002180327,93.1687123396731,30.221871428786958
2019-03-31 06:02:51.479188,International,220.0703344170747,75.55301989454267,65.7561150728075,75.77789715077074
2019-06-30 06:02:51.479188,Las Vegas,545.9033704412784,91.72146952220032,255.11394731916516,239.3671717027236
2019-06-30 06:02:51.479188,Atlantic City,184.04879736219556,90.0457004977072,175.46742775532027,45.22387535299509
2019-06-30 06:02:51.479188,Regional,207.07651525779616,78.44513263313132,179.4901880404468,174.1850224572558
2019-06-30 06:02:51.479188,Tribal,247.7095162059513,88.9687064492493,67.69782649948417,117.6916843353499
2019-06-30 06:02:51.479188,International,262.93090931728074,79.48806647122075,90.93698619263475,23.76791012547676
2019-09-30 06:02:51.479188,Las Vegas,632.6442613009439,93.81620175010916,361.9759420319962,180.0998167237294
2019-09-30 06:02:51.479188,Atlantic City,268.3279434317234,82.06437907171964,117.39257367489668,64.92872649459638
2019-09-30 06:02:51.479188,Regional,583.3755388950511,74.61517601151718,229.96305846589314,146.028741424941
2019-09-30 06:02:51.479188,Tribal,397.5742616893516,90.4009206462615,70.87504188254798,33.877146694463136
2019-09-30 06:02:51.479188,International,285.537646120264,77.84529327851567,71.53357848150127,58.30647155206281
2019-12-31 06:02:51.479188,Las Vegas,685.4798052978932,73.98027637911176,154.20585228561526,174.44850676489045
2019-12-31 06:02:51.479188,Atlantic City,203.17487850691904,75.57639139464199,182.38712400316524,71.04112383266491
2019-12-31 06:02:51.479188,Regional,789.36316445138,77.75709470658865,144.12868568154508,171.64461207623555
2019-12-31 06:02:51.479188,Tribal,419.7172667161808,92.99993483616593,115.09283144588801,69.16523039311447
2019-12-31 06:02:51.479188,International,203.2438501126827,72.53830039816054,74.50643620188262,41.278099864210084
2020-03-31 06:02:51.479188,Las Vegas,1194.6689177474336,79.31626380962653,169.39330495292455,226.14888572552803
2020-03-31 06:02:51.479188,Atlantic City,513.6580562390333,86.58756903375745,165.33881929100016,136.72830904304683
2020-03-31 06:02:51.479188,Regional,294.2786860486055,79.31446077480317,289.7790538195156,157.03289816756805
2020-03-31 06:02:51.479188,Tribal,329.5849966945268,71.33142573227309,131.4208536895452,71.51608751475138
2020-03-31 06:02:51.479188,International,189.39277852143604,92.04681506689829,65.48471389401799,56.974086679160635
2020-06-30 06:02:51.479188,Las Vegas,628.1414941801959,84.41275445749997,393.3166790998814,133.92977266846148
2020-06-30 06:02:51.479188,Atlantic City,417.9664603658184,79.64858795830757,202.46697564153692,134.52837399638693
2020-06-30 06:02:51.479188,Regional,463.3825303316841,92.09192915512098,104.82045854591232,116.90933513058802
2020-06-30 06:02:51.479188,Tribal,459.9103403523146,91.54023552808084,105.5662111753031,43.283667557433766
2020-06-30 06:02:51.479188,International,237.11630840911786,89.80244437285836,72.54722719565558,48.462584712766954
2020-09-30 06:02:51.479188,Las Vegas,699.8081369607817,86.04497538923073,191.20005248185296,262.81132561530256
2020-09-30 06:02:51.479188,Atlantic City,537.9104140184867,75.78673543466246,138.16419571001256,89.9497748529966
2020-09-30 06:02:51.479188,Regional,663.1646383290604,81.60899802993427,259.1824344663379,78.68241476224809
2020-09-30 06:02:51.479188,Tribal,365.75752762864175,89.50965466908569,162.44454326687102,67.50869497618797
2020-09-30 06:02:51.479188,International,224.54779210429774,82.24310675260632,48.87324589063178,70.61549336835462
2020-12-31 06:02:51.479188,Las Vegas,524.833712379676,82.27686220525605,186.8991319443558,189.45808523050425
2020-12-31 06:02:51.479188,Atlantic City,364.7660755279116,85.77862323490831,117.15566632965377,138.54734303547076
2020-12-31 06:02:51.479188,Regional,256.00609748413757,85.35771567614259,167.2699120019518,195.35020057175717
2020-12-31 06:02:51.479188,Tribal,407.9640521030768,71.91326063540046,106.89720361088298,102.31912323886854
2020-12-31 06:02:51.479188,International,153.88682272248897,84.26077910135443,73.88085635164099,76.37153660131436
2021-03-31 06:02:51.479188,Las Vegas,1041.4340860071989,92.31700395764967,286.6370119858202,272.31992841782323
2021-03-31 06:02:51.479188,Atlantic City,418.73803430813473,74.0520714905366,168.801357723519,92.79623185285799
2021-03-31 06:02:51.479188,Regional,343.5229359560257,94.2045714165597,209.07379737268312,121.52253933262418
2021-03-31 06:02:51.479188,Tribal,370.2174337249053,94.8554274562002,172.5015688951779,96.54809701272384
2021-03-31 06:02:51.479188,International,286.93799249680046,70.29638965206297,102.88103106048048,31.667669345746038
2021-06-30 06:02:51.479188,Las Vegas,599.2014735354321,71.71878559277198,180.09777366820146,137.79750422218135
2021-06-30 06:02:51.479188,Atlantic City,493.79294571056147,87.15251139748177,117.42838026187354,78.81685501191771
2021-06-30 06:02:51.479188,Regional,256.66463701167646,87.28931159518598,280.34609523845666,83.88250365311973
2021-06-30 06:02:51.479188,Tribal,138.2604297566116,77.35750005602402,83.19003264078053,97.19171811559451
2021-06-30 06:02:51.479188,International,283.83206079593805,86.56362748108877,119.44646634168055,48.394215486907854
2021-09-30 06:02:51.479188,Las Vegas,977.1377556595104,94.81714347428273,157.01548679905466,192.7967423505425
2021-09-30 06:02:51.479188,Atlantic City,180.4268283230459,71.81902636263148,180.3103677685148,66.87322658023675
2021-09-30 06:02:51.479188,Regional,519.2346930930095,80.77218999379092,229.47138082546348,125.81819537148257
2021-09-30 06:02:51.479188,Tribal,309.46853252737833,92.57219480258192,136.47013870165947,62.67311102507051
2021-09-30 06:02:51.479188,International,282.1961935643139,78.51256609153414,73.37502660455537,72.7298838998896
2021-12-31 06:02:51.479188,Las Vegas,355.8231321816926,73.40706386477801,389.939334049042,164.30279713752876
2021-12-31 06:02:51.479188,Atlantic City,538.4690487493533,87.8724023106646,131.7930561987112,87.63759070334966
2021-12-31 06:02:51.479188,Regional,288.5146002287479,71.1753147591394,238.29579286086076,171.17163577203166
2021-12-31 06:02:51.479188,Tribal,140.99234818213063,88.69438204323622,102.52774996284037,97.9953828719498
2021-12-31 06:02:51.479188,International,227.64628433691357,93.11032752578345,43.41250842198169,76.47152229432128
2022-03-31 06:02:51.479188,Las Vegas,1006.5260602164012,90.66191106161432,238.328572472776,136.19327177053043
2022-03-31 06:02:51.479188,Atlantic City,388.94309321346407,81.48406125590922,234.7832823706063,113.46986432031652
2022-03-31 06:02:51.479188,Regional,659.5491483086645,94.27679195040676,145.72633074641942,160.48382255371504
2022-03-31 06:02:51.479188,Tribal,364.0970351826932,92.37122201783339,60.846319962297926,51.407817918700246
2022-03-31 06:02:51.479188,International,254.97238235064188,70.30204919092017,117.76092166816721,74.07877145689419
2022-06-30 06:02:51.479188,Las Vegas,695.8396571169962,88.99085391251454,221.10148200839342,260.34762458215954
2022-06-30 06:02:51.479188,Atlantic City,464.58056794008644,76.90070551133518,158.04527370578228,73.79958913946551
2022-06-30 06:02:51.479188,Regional,430.5562006924066,85.58675369625502,195.16344536186824,63.20577311997159
2022-06-30 06:02:51.479188,Tribal,347.99104999890153,85.77338079606484,112.9363740981993,92.92122243452899
2022-06-30 06:02:51.479188,International,98.04084291517735,83.89245711320518,79.02909742692623,55.83972051486093
2022-09-30 06:02:51.479188,Las Vegas,347.87363300168,94.1585216876106,183.18812312682167,178.71414690882582
2022-09-30 06:02:51.479188,Atlantic City,541.6674217268226,73.95703681359444,111.27676936619673,125.82307167361392
2022-09-30 06:02:51.479188,Regional,761.8712436806702,89.02720578795717,210.50399619664987,117.35689455040688
2022-09-30 06:02:51.479188,Tribal,140.22646418661336,73.3184253083327,155.99177112127344,112.92657025574077
2022-09-30 06:02:51.479188,International,101.64785964105393,82.12629325259626,107.29171861431583,64.46188682624303
2022-12-31 06:02:51.479188,Las Vegas,810.5393894361223,93.37289879463472,199.54157400696846,96.04506636979207
2022-12-31 06:02:51.479188,Atlantic City,330.03510223532896,84.21237826791624,98.63223389796903,84.42576757512025
2022-12-31 06:02:51.479188,Regional,699.4148191344219,82.70152344564207,183.10361355302842,96.38273044255625
2022-12-31 06:02:51.479188,Tribal,375.3846066851867,81.55151984682618,140.12364001854377,31.738191372380665
2022-12-31 06:02:51.479188,International,270.6069365697934,84.00472459936046,49.20198717617413,37.99843409946945
2023-03-31 06:02:51.479188,Las Vegas,739.3093716041425,89.86392239390995,407.28369844072625,180.87378557297188
2023-03-31 06:02:51.479188,Atlantic City,280.48100491813796,80.12738268277828,171.91666740298137,100.27414711653634
2023-03-31 06:02:51.479188,Regional,731.7623245175891,77.06893070167706,287.57840537604164,172.67440153299302
2023-03-31 06:02:51.479188,Tribal,279.6489575644428,92.14566372264119,143.94730403000497,55.574138484477984
2023-03-31 06:02:51.479188,International,142.00918724788252,84.23905823000283,105.53045712284927,59.33206080422994
2023-06-30 06:02:51.479188,Las Vegas,436.3008708313393,85.9500959971553,274.7721540045287,125.40091908816467
2023-06-30 06:02:51.479188,Atlantic City,230.86776038936043,92.79526331974611,115.28467893830732,89.72004241467054
2023-06-30 06:02:51.479188,Regional,375.3429952745205,71.21030826542423,288.96338700603184,160.00427296507704
2023-06-30 06:02:51.479188,Tribal,370.13226953983525,87.05807550316354,95.53761421647035,40.55205690576799
2023-06-30 06:02:51.479188,International,151.26090797908665,87.02815345786055,118.63649103258106,41.92742806741136
2023-09-30 06:02:51.479188,Las Vegas,1111.8556229520411,91.54788549520167,224.08712182526398,186.04945930207575
2023-09-30 06:02:51.479188,Atlantic City,480.2679509440499,92.16191562855792,237.35155848928727,143.50422543515367
2023-09-30 06:02:51.479188,Regional,634.8140533957691,87.43222168021414,175.9768520430508,177.70528782913544
2023-09-30 06:02:51.479188,Tribal,263.06148069663897,88.46055440646164,86.18108965590478,102.98064598786121
2023-09-30 06:02:51.479188,International,218.57672153762738,72.87327042573985,40.100162628967524,71.0027976914342
2023-12-31 06:02:51.479188,Las Vegas,862.4934398494383,94.80979489112114,319.30733864067247,87.23175282447914
2023-12-31 06:02:51.479188,Atlantic City,441.1121095747154,72.5265313151233,155.1736395563093,66.01182825850206
2023-12-31 06:02:51.479188,Regional,426.66193454641876,88.45800582257216,124.72133716912145,84.8460973185207
2023-12-31 06:02:51.479188,Tribal,208.178704324899,70.88805766276745,125.79870965952358,33.870956636743855
2023-12-31 06:02:51.479188,International,207.96632751617506,70.8177127995232,101.21476492622097,63.41552304939409
2024-03-31 06:02:51.479188,Las Vegas,930.984217597352,87.13374910551445,380.3376532830546,82.34230844588325
2024-03-31 06:02:51.479188,Atlantic City,394.76573741802605,86.5041991668353,138.637651918317,103.04628985107684
2024-03-31 06:02:51.479188,Regional,320.5898752704624,76.08658884809903,184.6152503032184,80.40669135016992
2024-03-31 06:02:51.479188,Tribal,319.66094057965347,85.79346972593578,90.72250540524446,41.35718289610264
2024-03-31 06:02:51.479188,International,128.53149059722725,76.35131956654511,98.6017645154006,53.61889473776919
2024-06-30 06:02:51.479188,Las Vegas,651.0261810231959,84.42046017294138,376.5122307607307,208.63369435245954
2024-06-30 06:02:51.479188,Atlantic City,284.4842555130037,94.32893053465376,156.39759520205325,78.20326494206594
2024-06-30 06:02:51.479188,Regional,330.40785411447666,85.81136150997538,116.98733145609457,72.56836777416585
2024-06-30 06:02:51.479188,Tribal,436.7593945760741,70.31825264740974,96.49365916819063,45.27683081711511
2024-06-30 06:02:51.479188,International,110.58043916941179,86.12705029779536,66.4560576597087,67.82659208836242
2024-09-30 06:02:51.479188,Las Vegas,642.0313550057872,93.07302852680107,214.9661115051079,95.95778676610527
2024-09-30 06:02:51.479188,Atlantic City,185.47615411304344,92.74620042950473,166.79729886439088,86.3481515959569
2024-09-30 06:02:51.479188,Regional,503.49623012487905,91.1493141396986,179.36231848485048,168.13352125134367
2024-09-30 06:02:51.479188,Tribal,231.11112246527273,88.3481008437937,115.55495046768623,118.12699033610338
2024-09-30 06:02:51.479188,International,133.71200260711745,87.822904063217,92.5038047926025,69.411931612674
2024-12-31 06:02:51.479188,Las Vegas,1079.6461170739535,93.73736155293687,300.1844142492556,127.74268809839208
2024-12-31 06:02:51.479188,Atlantic City,460.0183655121584,78.66516667940239,208.57675602897444,62.522003857030136
2024-12-31 06:02:51.479188,Regional,446.54415550822836,72.22855747529437,266.54642364578615,57.18161576395646
2024-12-31 06:02:51.479188,Tribal,168.2821560244334,81.33754963518884,124.41155149106987,94.12097639910341
2024-12-31 06:02:51.479188,International,255.13744477258376,70.68823727029609,102.2175094708092,61.807551708523526
2025-03-31 06:02:51.479188,Las Vegas,1032.164913532934,89.12236150105174,219.53012199880754,149.4246054242464
2025-03-31 06:02:51.479188,Atlantic City,239.65660713445092,87.80091488182131,238.41004407508214,98.91499893734829
2025-03-31 06:02:51.479188,Regional,253.57604890412568,91.03614565532546,174.31456007139016,126.33266815536727
2025-03-31 06:02:51.479188,Tribal,468.53128790153363,74.59670714705935,84.54783696970568,55.62116653218411
2025-03-31 06:02:51.479188,International,226.36090611530167,75.15706288754616,57.805941972620246,60.01706131588392
2025-06-30 06:02:51.479188,Las Vegas,618.4422203178067,74.08097476554029,441.1064216612965,222.7244976930034
2025-06-30 06:02:51.479188,Atlantic City,442.53072598238936,89.43345947715784,201.72160643280847,80.09580142943793
2025-06-30 06:02:51.479188,Regional,476.08735732740627,75.20421745860348,249.31109215109,123.11441734449805
2025-06-30 06:02:51.479188,Tribal,445.82343667034013,88.39900250101844,178.68967097479083,70.2874893907482
2025-06-30 06:02:51.479188,International,162.7153245080982,70.48248822826305,74.4125435167602,69.88125905405649
2025-09-30 06:02:51.479188,Las Vegas,787.6884307038874,82.28088645751927,340.14088070186983,139.71260275345313
2025-09-30 06:02:51.479188,Atlantic City,420.08538317471476,78.06990380399013,209.54972090264107,136.19892887451923
2025-09-30 06:02:51.479188,Regional,441.62550588622594,88.866276859964,124.67091726802795,80.92884063120945
2025-09-30 06:02:51.479188,Tribal,226.60009563642873,92.67640439676954,156.83534793443707,58.447836560954016
2025-09-30 06:02:51.479188,International,192.86578908290366,78.69521117407432,97.42690934165813,71.6716514175552
2025-12-31 06:02:51.479188,Las Vegas,1018.2810819642212,84.0152488781723,271.79265481131216,114.82422077026808
2025-12-31 06:02:51.479188,Atlantic City,559.8691093969,93.57292347045208,204.23101577593056,95.12759204448928
2025-12-31 06:02:51.479188,Regional,467.8694735905264,79.73964236025401,114.87839648695936,79.2942079601266
2025-12-31 06:02:51.479188,Tribal,401.84732570517104,79.104786670106,140.56379393466187,88.91094491435868
2025-12-31 06:02:51.479188,International,109.67381262705976,83.49657895571876,82.16114436522801,66.88026616646718
