Date,New_Enrollments_K,Active_Members_M,Tier_Credits_Earned_B,Reward_Redemptions_M,Digital_Engagement_Pct
2023-03-23 06:02:51.480315,14.480351364476993,55.81760954254331,1.4506369859086214,2.9822086780147767,45.58700684102622
2023-03-24 06:02:51.480315,16.07414455741859,61.104883614281604,1.095296514931173,3.7024764406135917,43.952980892116756
2023-03-25 06:02:51.480315,12.988054880426095,57.24976317692325,2.43649900552308,4.194136328596859,36.91344621520349
2023-03-26 06:02:51.480315,15.54029169534702,63.848971378888926,2.0702032180431527,3.300994172880718,46.261402698340696
2023-03-27 06:02:51.480315,13.265916959609445,61.639232287767214,1.769626029117819,4.857250558432097,33.802082910495464
2023-03-28 06:02:51.480315,15.646552217869752,59.036798815516875,0.7674758145465376,3.959286262196477,44.07023702693202
2023-03-29 06:02:51.480315,7.42100518935821,58.141708753546325,1.2825100743574156,3.573428065714286,46.32490261521009
2023-03-30 06:02:51.480315,7.063648092218496,58.15167639894122,1.5089238726294398,3.3163904478791975,46.113052784793275
2023-03-31 06:02:51.480315,18.963301762128758,56.81272512484699,1.8417148161566859,1.3099576710897036,31.71931286505488
2023-04-01 06:02:51.480315,14.739412988189738,63.65950967882196,2.0082541798050992,3.089954282100161,47.122664278564436
2023-04-02 06:02:51.480315,16.86011703210147,60.78899136512593,0.7231998923976627,1.678791627069984,43.13143315102445
2023-04-03 06:02:51.480315,5.671333101918589,62.22726389372081,0.6680451095859605,2.3146360622617426,33.304182869580195
2023-04-04 06:02:51.480315,14.95922570069758,61.75689170821812,1.3575408541562677,4.400731260194634,47.65760823861989
2023-04-05 06:02:51.480315,5.2648828597726975,59.85163616740222,1.6274973371407606,1.8307561507374763,49.66782681036492
2023-04-06 06:02:51.480315,7.593155062720784,55.907799574318865,1.7419132550757976,2.054328859794763,34.57555489784788
2023-04-07 06:02:51.480315,7.297995815745815,61.86260780016258,1.96442173298708,3.585419819038037,43.28470514253702
2023-04-08 06:02:51.480315,11.222019863070386,62.33825922679705,0.7213377695799765,6.492663378022873,43.52833849187401
2023-04-09 06:02:51.480315,24.113218207790773,61.05751628644459,1.7383778390595117,2.8799057402001607,49.82900754574835
2023-04-10 06:02:51.480315,11.206551481781855,60.12618316711267,1.4281284183622018,1.1401582465871947,47.97990662769298
2023-04-11 06:02:51.480315,12.42397481231166,59.61132794779154,0.5770192426461184,3.7760653558978063,34.355692396641054
2023-04-12 06:02:51.480315,7.451938823112374,56.189433610439096,1.088688649039605,4.659293980865201,44.95347821451314
2023-04-13 06:02:51.480315,8.721092268939264,55.27508676771259,1.7565100727497533,4.368100237851566,33.35865471955258
2023-04-14 06:02:51.480315,7.243727493433414,60.05080227122793,0.9380175588427235,2.3125708605521145,37.056689342982885
2023-04-15 06:02:51.480315,25.681267106468667,59.28169728515156,1.6987445824102367,6.201629433836466,30.511911186749362
2023-04-16 06:02:51.480315,11.428213199536868,60.95395206578505,1.2820105855733537,6.287315888543715,35.60604847618541
2023-04-17 06:02:51.480315,6.93301084217828,60.80803693770321,1.9230025883862414,1.6754524707666518,31.995336920671406
2023-04-18 06:02:51.480315,12.953954117004272,61.04731249415478,0.9751874790877949,2.8776263752357987,37.51088433649487
2023-04-19 06:02:51.480315,15.45695058617692,58.87397327673085,1.67777960139277,4.959188476717278,43.06842516063183
2023-04-20 06:02:51.480315,12.143682869512018,56.729862191429696,1.1402075415790414,1.7703178267706519,31.240883295300115
2023-04-21 06:02:51.480315,12.918581771263534,55.68741647413388,1.1871953760725356,3.943988141731109,31.97060462223566
2023-04-22 06:02:51.480315,18.906247713822772,55.11877675590247,2.5497793780285725,1.5108219757169936,37.93946103336005
2023-04-23 06:02:51.480315,13.110240818081763,58.89595494033809,1.2165257449923534,5.258040431182214,41.3032760786855
2023-04-24 06:02:51.480315,14.18001771952194,62.877061202299245,0.8201548035078896,4.987749319110957,40.9387340476875
2023-04-25 06:02:51.480315,13.281651374623417,64.58169373268524,0.8940177652120767,4.468481693856614,45.79209334231399
2023-04-26 06:02:51.480315,12.917203136847908,61.17295321558283,1.5199045412383247,4.441043037210154,44.77769305624379
2023-04-27 06:02:51.480315,6.633214474194241,59.9700014364717,0.5410651361733941,2.1074288183382697,30.265398920674304
2023-04-28 06:02:51.480315,12.293901526515908,63.51910009348598,1.2418991923510256,2.066393907492214,30.697145528497614
2023-04-29 06:02:51.480315,16.832288278980098,55.76643722523521,1.1234623536705068,1.4808379217311927,31.239353547250406
2023-04-30 06:02:51.480315,15.68221774246472,56.171339001340804,2.5557291572376606,6.484156488935289,41.07016998811941
2023-05-01 06:02:51.480315,13.834961263036051,57.8354751742849,1.6020243661396294,2.5014545724521087,40.420759063905464
2023-05-02 06:02:51.480315,6.001004286708639,56.843215350716115,1.9676676386813956,3.905033083688601,35.59087617792116
2023-05-03 06:02:51.480315,5.285869205846852,55.67037369913003,1.4036585890609647,2.276164704922778,46.843726149474534
2023-05-04 06:02:51.480315,10.38185026612518,58.51709367824789,1.504401939471211,2.4295711367818074,49.97192601517765
2023-05-05 06:02:51.480315,9.73399893982006,57.69411831990851,1.6828504886353832,2.181838646291137,49.182830067668014
2023-05-06 06:02:51.480315,19.82097788525156,58.440800391373195,0.8782224181899895,2.3616038157485244,39.98676843528566
2023-05-07 06:02:51.480315,9.348007683144072,63.09613108582091,2.3432149000209104,5.224141445243517,31.91289806797923
2023-05-08 06:02:51.480315,6.333238763272506,59.501611024578544,1.7469324718050656,3.6134907385933195,33.945906265695164
2023-05-09 06:02:51.480315,11.990363032103042,64.87613937262738,0.9357818374086441,4.1034440430464345,32.740756270467934
2023-05-10 06:02:51.480315,9.295741100382935,61.712478348008474,0.7301485287199005,3.0188233747878517,31.13360099822349
2023-05-11 06:02:51.480315,18.063797352610276,63.391385745385115,0.8605249072610521,2.0434663520619973,44.30917212174128
2023-05-12 06:02:51.480315,5.015188569096004,61.761225947640206,0.723161542030734,1.2066235961079657,38.78240547804113
2023-05-13 06:02:51.480315,11.398507486452601,60.19042641075366,2.440639637019261,5.897648317020405,36.944948394892016
2023-05-14 06:02:51.480315,9.081402208753023,62.949895407935806,2.404520534009972,2.841878836990214,32.6016162523922
2023-05-15 06:02:51.480315,5.765801483088243,58.20862020919336,0.6831856977921864,4.691377808179368,35.71536346989557
2023-05-16 06:02:51.480315,8.643749859737806,61.57439732443224,1.3805317487210034,3.597853555956302,34.203789028817866
2023-05-17 06:02:51.480315,11.39759279553956,57.01845734291964,1.2252539561199713,3.591745712587824,44.405418188533595
2023-05-18 06:02:51.480315,17.720579639030294,62.10302332063244,1.742881538038266,3.7466736538600487,39.36264068632468
2023-05-19 06:02:51.480315,14.238539979505179,59.23773438869751,0.6142900272100349,1.8170464554282777,44.76004248794275
2023-05-20 06:02:51.480315,7.716218255275681,60.407002836037606,2.17772861433777,5.940324763935826,48.731926119445944
2023-05-21 06:02:51.480315,22.57293327662987,64.32863726609824,2.5513559415623543,2.37052922013981,38.23719250387213
2023-05-22 06:02:51.480315,13.155792165206192,56.628965947221495,1.2497460395152005,1.7781321466575863,46.95820167721718
2023-05-23 06:02:51.480315,6.514910458506353,60.41026059366347,1.4913974122269742,1.46090112579286,35.68992925857668
2023-05-24 06:02:51.480315,13.398368274319974,59.373957159718294,1.3121479541811523,2.4466284463908456,44.041406595139954
2023-05-25 06:02:51.480315,12.3221025949107,56.91080808382475,1.0143909384451792,4.0932398098734,48.62232020412231
2023-05-26 06:02:51.480315,19.012122553783765,61.622043151788425,1.1885258672499606,3.7080150616398453,39.13651320583065
2023-05-27 06:02:51.480315,21.02009257446045,55.14521403069801,1.5728624796706856,5.492064036144808,39.511476004884784
2023-05-28 06:02:51.480315,24.337478679450093,56.23941156667222,2.0703828037741916,5.159570245136724,44.25443406119498
2023-05-29 06:02:51.480315,11.427164199284922,60.82972457909365,0.5024390970149877,2.6283723978140543,32.73526363075029
2023-05-30 06:02:51.480315,7.157387569597924,57.79326604633229,1.489417919561455,4.605808333620241,33.17633822562071
2023-05-31 06:02:51.480315,8.724409306315138,58.99808570434737,1.8556581931517933,2.0440453744056093,46.53481254535267
2023-06-01 06:02:51.480315,7.880423836538632,58.69155895350783,1.7273185770038586,1.8654124770701972,37.0186239948932
2023-06-02 06:02:51.480315,17.750094631796248,64.1254780367222,1.2143217093512662,4.607078296300756,44.912762096924666
2023-06-03 06:02:51.480315,25.04099706517493,64.08248216925341,1.379373418090073,5.357154033308667,46.98522940609901
2023-06-04 06:02:51.480315,6.607775599599736,60.799731283736136,2.365963785359967,2.5982215889523577,44.29911721842127
2023-06-05 06:02:51.480315,9.435128539348426,57.839170430743565,1.604554546541066,2.943174589282607,46.83725346555888
2023-06-06 06:02:51.480315,14.251877663007978,60.684574455789765,0.7654899089625231,4.126931602126,41.60321419948914
2023-06-07 06:02:51.480315,10.878184110326298,60.67527972860496,1.629850576062969,1.685904219636556,37.98192698289908
2023-06-08 06:02:51.480315,13.939870836502404,58.75769764761952,1.7125817805075751,4.476614780958602,33.92187792696707
2023-06-09 06:02:51.480315,18.177052446915233,62.50130069638921,0.687873082413992,1.5732871413338572,38.86412622831192
2023-06-10 06:02:51.480315,25.553767818184244,61.22957215346654,0.9873983363460784,5.202624460175666,35.60525763049077
2023-06-11 06:02:51.480315,21.251315299557703,63.33973867796973,2.399680803977265,1.3769383753853315,49.8477183244894
2023-06-12 06:02:51.480315,6.009237092102052,60.331726272537914,0.6843866578517024,2.530035318543282,34.21599570168289
2023-06-13 06:02:51.480315,15.103069130654898,56.177230303488855,1.0041041741245387,2.464891102138501,40.489981360722645
2023-06-14 06:02:51.480315,14.082138921858808,61.65975220817573,1.752441070223549,1.3626458240484478,47.48439233639486
2023-06-15 06:02:51.480315,11.546032350691592,55.5474827896076,1.7802839485524957,1.409080693884305,36.33923687895646
2023-06-16 06:02:51.480315,7.807688707592593,58.769739237123616,0.6062677110400208,4.941091540202763,47.68999546494248
2023-06-17 06:02:51.480315,6.66831569630792,63.69588552518798,2.5552642229077636,1.4702377183537843,44.96720614252746
2023-06-18 06:02:51.480315,19.03359561492478,63.42773781658314,1.0003206123508488,4.441478314718154,43.78734660439217
2023-06-19 06:02:51.480315,14.63214197422818,58.74874217699631,1.9029208180720973,4.370182793773125,47.185955814699376
2023-06-20 06:02:51.480315,16.33071286212872,55.9288333399407,1.0366297904679147,2.518526921132803,49.83444516081675
2023-06-21 06:02:51.480315,8.372733162720015,63.65085965228874,1.9298789672501249,2.388465011888437,31.10098578127485
2023-06-22 06:02:51.480315,19.355706264355472,61.024062223506114,0.5323646093879988,3.6361222188257916,35.038977966698816
2023-06-23 06:02:51.480315,18.378192448453433,63.452609670536724,1.332495860095765,2.4628196369034825,33.9682445993953
2023-06-24 06:02:51.480315,13.247761297641127,60.21441791570398,1.9394151026582476,5.04098015533256,39.43636682301537
2023-06-25 06:02:51.480315,7.539781857406948,58.79510527370347,2.162782563408371,6.471089616979622,46.33057319909065
2023-06-26 06:02:51.480315,12.415751832792632,55.311521684721704,1.5186948645643246,3.3096179032497264,45.63198117804053
2023-06-27 06:02:51.480315,11.834428144686923,55.130916267163244,1.6855869399246726,3.967964346025956,42.93930599571349
2023-06-28 06:02:51.480315,17.16004494616074,64.3367817371422,1.4645172104903827,2.541579248843858,39.77500047043675
2023-06-29 06:02:51.480315,17.938486585440028,59.36245703021446,1.1811123907035253,3.370439870129418,47.119485918783205
2023-06-30 06:02:51.480315,17.91256739209546,63.95409136469712,1.5325207624476855,1.9839142869939188,37.91472787562379
2023-07-01 06:02:51.480315,20.455081790672384,58.065097028651884,2.3260417442584944,2.8317540983738727,49.700871810391945
2023-07-02 06:02:51.480315,7.182168205751899,56.369013127169076,2.21649737550235,6.056959096761793,33.61581592062033
2023-07-03 06:02:51.480315,12.19701860230137,57.2474267211506,1.0310778304769694,2.403412022110363,47.37333582827894
2023-07-04 06:02:51.480315,10.343372393102495,62.94104123714516,0.9047601383934334,2.605874326413875,35.12364950685091
2023-07-05 06:02:51.480315,15.489853059108658,62.50454990140456,1.8541417752324851,2.7194965878088024,40.42458176178965
2023-07-06 06:02:51.480315,12.963984903568072,58.50258943301538,1.208334326888261,2.8067326562815444,46.23978614338077
2023-07-07 06:02:51.480315,18.017312981095714,56.998680849768164,1.4525935262027987,3.1337136695593144,37.80385566345851
2023-07-08 06:02:51.480315,22.85402315383351,60.344379046181324,2.4256005551126942,5.308582791733079,49.82393419785973
2023-07-09 06:02:51.480315,7.97668543069183,64.89470007994208,1.248350988689905,1.3341447091634255,42.39577422150802
2023-07-10 06:02:51.480315,14.097203213067573,62.86997805139697,1.4829503993348085,4.616717213957753,35.18276052184929
2023-07-11 06:02:51.480315,17.64911145711518,64.78810436318658,0.7542852724904088,2.7839092312041633,37.41202035474511
2023-07-12 06:02:51.480315,18.557500060471366,61.08904863275997,1.6232098360026628,3.976575689854089,37.659878562459355
2023-07-13 06:02:51.480315,12.055792817915423,61.1185333603744,0.6558696280123772,4.336952450634444,38.80390776172197
2023-07-14 06:02:51.480315,13.65415463342314,55.493896040907806,1.1332698558134289,4.598168097835529,32.15002587413325
2023-07-15 06:02:51.480315,25.570641154914032,55.34789668858309,1.0810804135844208,3.5376986355917746,35.83557169041372
2023-07-16 06:02:51.480315,21.972165722491756,62.0314201205855,2.1285680151556927,2.0335202607739182,44.748065555431
2023-07-17 06:02:51.480315,17.524190998886773,63.43414328168038,1.7293674696420314,1.6093049959597985,32.054127358334846
2023-07-18 06:02:51.480315,6.405165551977942,60.3871716056038,0.5810913318611093,4.95007945209663,38.768123647925925
2023-07-19 06:02:51.480315,15.234421671106396,62.34387419493129,1.235309982653778,4.482970698516242,38.659131076400065
2023-07-20 06:02:51.480315,18.83147056167136,56.651889811700315,1.8461603058751164,1.3030131817710502,31.667546966569407
2023-07-21 06:02:51.480315,14.690331117714367,55.89468526313279,0.8208770653244506,2.4437227947152707,42.1444911294166
2023-07-22 06:02:51.480315,22.033593506242603,58.381815167095404,2.436521777869777,2.953342521779337,48.509081035301236
2023-07-23 06:02:51.480315,21.562945191534475,55.97350459633674,2.3200149967539434,3.443400461834388,44.961150171791076
2023-07-24 06:02:51.480315,18.01370462445344,61.03971021127614,1.9351695519172458,4.81468229750126,49.06516199945485
2023-07-25 06:02:51.480315,13.142023804559155,59.010727160942906,1.3930240452994846,4.211463828887805,48.29503888686206
2023-07-26 06:02:51.480315,16.594055106795746,56.59456723575314,1.8332352595037706,2.763856760125055,32.94661025139065
2023-07-27 06:02:51.480315,12.740774786259275,55.995508226977286,1.9054841234491442,1.626173689946484,44.505649122687686
2023-07-28 06:02:51.480315,9.129798669023288,60.973169633466576,0.9795966242388061,1.4157843687667797,41.9436404936756
2023-07-29 06:02:51.480315,23.633836446662457,59.79053529587064,1.6370192424719945,4.595831742756481,39.64828456907695
2023-07-30 06:02:51.480315,22.949726889577793,56.682540881557266,0.6773816640235049,5.528571627801213,34.35660579119603
2023-07-31 06:02:51.480315,13.120559462816013,64.08923919029203,0.8130619642108949,2.7190063950388623,35.72176488605082
2023-08-01 06:02:51.480315,15.143897110839847,64.3672685868202,1.28281090735483,3.8645327079839484,31.49164503943856
2023-08-02 06:02:51.480315,14.305962905570643,58.73935875785916,0.9859395191432992,3.909126758765307,42.314725213180026
2023-08-03 06:02:51.480315,19.45201690073495,58.062983022008275,0.5804495952013078,1.8178580794890595,33.15461422696794
2023-08-04 06:02:51.480315,14.726924536681093,61.03912658721316,0.953252118802656,3.17486936341087,47.60899223942236
2023-08-05 06:02:51.480315,7.562489650260716,58.457229201978386,2.5731706112797412,6.126129623829575,30.48754367632537
2023-08-06 06:02:51.480315,25.061890393352176,64.54635524307332,0.7291444825490682,2.260585772443511,44.883276860811954
2023-08-07 06:02:51.480315,12.778797236058193,56.28383942527787,1.8135904095533406,2.447795106126174,39.985234304497794
2023-08-08 06:02:51.480315,14.29125973645148,56.577520773079534,0.8865401729670062,3.838639858151149,39.649291190719254
2023-08-09 06:02:51.480315,13.210808588860766,63.416898301820225,1.0686017366689828,3.996439921406789,37.38944059684896
2023-08-10 06:02:51.480315,11.81740817268101,61.43516484505192,0.9155563761736712,1.1363630386877697,41.39241264279219
2023-08-11 06:02:51.480315,12.960161369476939,64.94661080120714,1.1964511272508427,3.9194169607274802,46.66182498694099
2023-08-12 06:02:51.480315,13.140282122832943,61.84115109630322,1.1950561438114606,2.4444692475279988,49.89368096913057
2023-08-13 06:02:51.480315,15.54601049145578,55.05995354319378,1.6616945949303055,3.216866942461799,36.090053160857344
2023-08-14 06:02:51.480315,7.3333811804149835,55.14352685519311,1.4746449819801688,4.778258543354852,32.64259089253746
2023-08-15 06:02:51.480315,7.447066142755261,62.960584377184055,1.7075116119091795,2.8611771081267565,40.07377435084337
2023-08-16 06:02:51.480315,5.499475399517847,63.06867745605333,1.3972726698943274,4.9418144874688235,48.291932084049236
2023-08-17 06:02:51.480315,15.858569949550082,58.787959812859306,1.3194532114208661,4.884731873381815,43.57999858794949
2023-08-18 06:02:51.480315,13.13611635917262,62.18297659719206,1.3010219017145888,4.696019022778962,38.103961954097564
2023-08-19 06:02:51.480315,20.204452599610317,56.314635438344645,0.8244452420463891,2.144745140053403,47.201521621308935
2023-08-20 06:02:51.480315,20.65747121174718,56.404321556953896,1.4449429099954392,3.1206541250783384,31.058017758660014
2023-08-21 06:02:51.480315,12.727336057689596,64.09756869896502,1.7564115525748871,3.150614939958211,35.39131826156385
2023-08-22 06:02:51.480315,7.957732106409237,62.48704206521893,1.9581610734186312,4.337410955798724,39.57418033542007
2023-08-23 06:02:51.480315,12.147374848552117,55.117165315727235,0.626218088470611,2.364543542994937,49.04857874044454
2023-08-24 06:02:51.480315,15.958900878370274,64.0401330709153,1.9190675407313236,3.3435922606855253,38.30693468045797
2023-08-25 06:02:51.480315,6.742520735404686,61.867096059436,1.2114266726173046,4.8289007024068065,32.6304649583569
2023-08-26 06:02:51.480315,17.83104467100006,61.88547013134864,2.430506894734244,4.413854217352533,42.135657458516185
2023-08-27 06:02:51.480315,11.94811526514441,60.603006790157,1.8715331068874537,4.576675436778793,42.190029313963855
2023-08-28 06:02:51.480315,14.468059025029596,64.3427879923179,1.6650307814791852,3.9714566607949,45.39468016167073
2023-08-29 06:02:51.480315,5.1829941747534845,58.25678967150315,1.06287379334284,3.881800266133992,39.12776068646355
2023-08-30 06:02:51.480315,13.430305458322437,62.0521423959937,0.9260736089783794,1.2983259173648385,38.41279246966502
2023-08-31 06:02:51.480315,7.552955539969345,62.04861514014842,1.1498850324834327,4.027368336276228,35.088320039428204
2023-09-01 06:02:51.480315,11.833748172781403,63.11600373077197,1.6682110503004877,1.3786776071814781,36.0913779663045
2023-09-02 06:02:51.480315,11.28483518240988,61.17097550566213,1.0852157005790481,4.6453459300157816,33.35900847718267
2023-09-03 06:02:51.480315,18.7639485857753,57.17652240384154,0.9370812710567978,3.516967595943884,49.52057336315855
2023-09-04 06:02:51.480315,14.004592094491954,56.2602452681266,1.0130296437636306,1.4119316260279886,39.007426054818794
2023-09-05 06:02:51.480315,5.950813150958403,62.215419599742965,1.102705009683397,1.0819237791441894,40.027280689683394
2023-09-06 06:02:51.480315,17.61617295044479,56.216963274814795,1.8775336334380361,4.317600575510339,37.05729293480025
2023-09-07 06:02:51.480315,11.034885912458648,57.20363822978035,1.0998490898222173,4.668753308120065,42.438854959223534
2023-09-08 06:02:51.480315,11.988732570638966,60.41647720863486,1.6852401186615453,4.242991285857963,43.437629738645136
2023-09-09 06:02:51.480315,11.111997871537696,63.72282608057543,1.6502510498471379,1.6861276203866782,37.91553520897551
2023-09-10 06:02:51.480315,19.571550701013447,61.835759673541446,2.5987727502065177,3.208079120564493,49.98438003585872
2023-09-11 06:02:51.480315,16.10234941903104,64.38411420250782,0.704492419020774,1.3397159255220124,42.05625775799033
2023-09-12 06:02:51.480315,5.084846511784974,59.225512830318145,1.3446148810932639,4.467303840082954,48.56662201321302
2023-09-13 06:02:51.480315,10.028101774018644,59.3817375977652,0.8433154453991896,2.4544177020145725,38.15214706251562
2023-09-14 06:02:51.480315,12.4271490872672,61.49117543835429,1.6664277320630352,2.906711753779919,39.821406285931474
2023-09-15 06:02:51.480315,17.5266092532205,56.29790071025152,0.940876863621984,3.4213032181768788,44.87724966235295
2023-09-16 06:02:51.480315,11.999991384220944,60.98254148471725,1.064914489465085,5.231609254223603,30.068922406237437
2023-09-17 06:02:51.480315,12.416383981867858,59.67458975173101,1.127531165953251,2.6769821858579124,37.158696151740195
2023-09-18 06:02:51.480315,7.412727963539773,59.47923162650042,1.9339885266543642,1.0896371373790688,46.735918787655265
2023-09-19 06:02:51.480315,19.360249603467253,61.98603227756079,1.3013669769719391,4.062418737724858,40.54530042319203
2023-09-20 06:02:51.480315,5.3755871227193275,61.01022268766522,1.2312813142805048,2.4561241371787528,48.090516847418264
2023-09-21 06:02:51.480315,13.022175372694512,64.9986744920379,1.2921525083322738,2.8931782466814955,48.238807882918366
2023-09-22 06:02:51.480315,13.035493981770081,58.302778778746784,1.9783027115015261,1.7711750523643843,44.50128854163702
2023-09-23 06:02:51.480315,20.420126599067984,61.04824489436505,2.250893550756008,6.260963559159255,42.71319162606096
2023-09-24 06:02:51.480315,7.779136432587835,59.45759912746802,1.8225170227225256,4.651267692702016,30.218297874118615
2023-09-25 06:02:51.480315,15.056420677725999,58.99297295281085,1.1141351769481365,2.645485728541507,44.151231241056564
2023-09-26 06:02:51.480315,9.852182311497431,63.97163814410198,1.7020959105913267,1.0747763700005772,37.61328590582298
2023-09-27 06:02:51.480315,16.40552309051961,59.1866789149716,1.372097209422939,2.3176894263195877,31.556050811849033
2023-09-28 06:02:51.480315,15.182056291402915,61.5065009428787,1.0114678532705876,2.67404537165768,49.926464214676564
2023-09-29 06:02:51.480315,6.55569046192081,61.86137294235647,1.9763184642617704,2.1267671728421846,44.20197557713194
2023-09-30 06:02:51.480315,24.465268742655812,62.92964533666711,2.343752390556457,3.432769753335122,41.87479332479491
2023-10-01 06:02:51.480315,8.023252775321163,64.81369612948991,2.1293524183071892,5.929788976443981,31.6814861078162
