Date,Total_Bets_M,Avg_Bet_Size,Parlay_Volume_Pct,Live_Betting_Pct,Mobile_Pct
2023-03-14 06:02:51.377185,5.736595888426416,33.83138532670016,29.540422336458494,26.47624445758218,93.20504912560335
2023-03-15 06:02:51.377185,10.897786408795023,42.01188386562617,32.547105991902775,25.86238587197829,88.41898549661133
2023-03-16 06:02:51.377185,35.69584444449399,36.33675230856509,31.35274557592063,44.46282961305903,87.56873986992414
2023-03-17 06:02:51.377185,30.993232495645625,71.41050787319871,25.686584661295445,30.44014727366166,92.30736873298686
2023-03-18 06:02:51.377185,24.486867708303155,68.58996747604063,34.60448526677438,29.053361283015814,87.48205921663
2023-03-19 06:02:51.377185,34.52497218289006,43.03870176465075,25.322225644309402,39.55325724051899,90.6124627544889
2023-03-20 06:02:51.377185,28.58687113055413,34.78558566922464,39.129352836997874,26.57520310684254,87.98831127458475
2023-03-21 06:02:51.377185,21.284180920588767,28.029290350763898,27.337640528143847,30.037415203238286,89.19733780662075
2023-03-22 06:02:51.377185,17.562899235423814,58.31046528616841,31.86629686029503,44.01935723618088,85.50855006595857
2023-03-23 06:02:51.377185,19.66863006967682,38.95802442188126,31.586898927729543,36.89291353292158,89.81054726686675
2023-03-24 06:02:51.377185,32.86064427919237,57.45279011253714,35.46405514683073,32.29492524060718,90.10517624647417
2023-03-25 06:02:51.377185,30.513692974922254,29.361892579706556,26.988875380665732,25.60597690941604,87.42429931269008
2023-03-26 06:02:51.377185,33.262302790368565,53.5883687903975,37.2891383400707,42.71892962611839,91.16792189177242
2023-03-27 06:02:51.377185,27.134323919210598,42.56570411312074,25.34471483877106,29.99802676020042,90.53651707547812
2023-03-28 06:02:51.377185,25.24170890122949,56.62082337740314,22.947308813659234,37.686582535621596,87.56047829713586
2023-03-29 06:02:51.377185,23.58221908337283,43.81693207843712,38.041918016444434,38.60766804488993,91.75323464219166
2023-03-30 06:02:51.377185,26.88326933787575,30.48204991244593,27.557200014702296,42.56865916969309,93.923058784779
2023-03-31 06:02:51.377185,15.832655380890683,67.17197196962353,31.899897766816732,25.531813862563922,88.1777890604428
2023-04-01 06:02:51.377185,6.579625704502999,67.76035565683281,35.77523670685646,43.27851722599021,91.37080518592997
2023-04-02 06:02:51.377185,16.325249103372848,74.76464490170927,25.053335183130667,41.01695622598449,85.08665367746063
2023-04-03 06:02:51.377185,18.703966737505844,73.19016801395645,31.682785649680653,44.16265915656957,88.30475109127673
2023-04-04 06:02:51.377185,18.095434975829416,66.92634138782785,33.66662332045457,33.42735873150629,89.29630607707092
2023-04-05 06:02:51.377185,14.980865254679484,70.702262952246,21.492033576021885,41.656794313466,92.20228128194735
2023-04-06 06:02:51.377185,15.13795210454404,63.80682597353589,27.468314312245088,41.28213701192886,90.24949331822302
2023-04-07 06:02:51.377185,19.26497790471747,32.40229707649097,35.88641412279621,39.08674823407059,86.22727194281522
2023-04-08 06:02:51.377185,17.60128864982091,57.71347409543518,34.934944252164215,28.676021570309985,86.14215557889464
2023-04-09 06:02:51.377185,18.683765994677564,31.012875937961777,27.59189153731516,29.836332069559717,88.64479856263053
2023-04-10 06:02:51.377185,6.899718328806293,59.786956368485285,34.54036464239152,35.210696066806584,87.47127761537277
2023-04-11 06:02:51.377185,6.532627624148385,43.68139297769627,24.42746480834782,42.92344095732582,87.24975487072241
2023-04-12 06:02:51.377185,5.187780931552151,47.407720020707224,30.48535444089398,36.311339113308634,93.90397047722993
2023-04-13 06:02:51.377185,12.093048544251662,44.94794734155315,38.04772877595582,35.947257619466455,92.30722888941852
2023-04-14 06:02:51.377185,16.959864062246666,31.31971521339341,38.965096992919456,29.713810321890534,85.3433667652937
2023-04-15 06:02:51.377185,19.97424280990153,56.50211920741182,27.810389780976674,27.133381027389248,86.2899405588541
2023-04-16 06:02:51.377185,12.092563374268252,55.26836891824253,38.612985643761306,35.24546430498592,86.56969953492415
2023-04-17 06:02:51.377185,6.633859154411791,41.354491905959755,27.27976969458257,40.22935828952807,85.05311225214106
2023-04-18 06:02:51.377185,10.28323214057309,74.01162948260776,24.9953401960157,26.836032656733646,89.90477653798592
2023-04-19 06:02:51.377185,6.803207355132198,42.27866989453559,35.20621381427239,28.69072146901553,94.03157991501072
2023-04-20 06:02:51.377185,11.467077975518231,51.92992456849508,35.32943133428343,44.83182927344488,88.9538236992042
2023-04-21 06:02:51.377185,10.400111320471884,70.54967021212053,34.0527232658301,33.345927048474785,90.49254032494676
2023-04-22 06:02:51.377185,7.135439262599725,49.78936817604008,27.949552353684325,30.489972676243962,87.7422312762133
2023-04-23 06:02:51.377185,11.181886943215604,50.512190726544425,38.385326304796024,35.08634042685997,92.77818447300473
2023-04-24 06:02:51.377185,18.0325076093768,60.89893676960171,37.92508332898717,30.821769676882063,88.8493369752027
2023-04-25 06:02:51.377185,6.723479528823963,31.486350400995033,27.109738213276263,37.4935544812155,89.50106367377604
2023-04-26 06:02:51.377185,9.885578984522818,60.080113216000065,31.301848217464315,40.041307878661364,94.74498276440207
2023-04-27 06:02:51.377185,13.59801197613877,26.414647406792717,29.778163463491722,32.30579919293489,94.37975358219049
2023-04-28 06:02:51.377185,16.53579757404019,54.94530001556168,35.24208479657963,38.04613632353919,89.93398276289663
2023-04-29 06:02:51.377185,17.39762763006275,57.887955156812474,21.964853997234112,37.63389816767137,85.81786006012922
2023-04-30 06:02:51.377185,13.894992583397633,41.3118548864168,25.088778178131147,44.19990803931697,87.1568391527792
2023-05-01 06:02:51.377185,16.639897788291854,46.917764389195625,28.372364527962965,26.38005647765334,91.14651981972008
2023-05-02 06:02:51.377185,7.711935506994921,48.733352025915536,34.116677530088594,30.849559221888736,94.43298926470418
2023-05-03 06:02:51.377185,10.966277320072477,25.793088421962747,31.041694645926206,38.82742863410647,87.33982540263591
2023-05-04 06:02:51.377185,14.190652331784703,53.71658006349516,34.208138125220756,36.42676195471772,91.02062075168853
2023-05-05 06:02:51.377185,18.592163850992996,66.1865103452543,32.89193393864013,38.66226085648249,89.23777814753863
2023-05-06 06:02:51.377185,11.346869542406147,66.0464336468382,34.8998884486053,39.3239464526063,86.54681204467502
2023-05-07 06:02:51.377185,11.474244981372879,49.33731341500198,28.674210404797442,39.177688747159515,93.328994995863
2023-05-08 06:02:51.377185,9.784451768598416,34.416913334024386,31.501313050339007,41.198759704873765,92.99779062354692
2023-05-09 06:02:51.377185,12.7189883882046,25.879620336929086,33.0864950522234,33.77690190961519,88.88144222212256
2023-05-10 06:02:51.377185,12.889300444005507,69.45757380323063,22.113146640479524,29.562205067726552,87.86136764645309
2023-05-11 06:02:51.377185,13.572793450013886,52.194259941490145,32.089989378234364,40.69698507022838,90.98302953545094
2023-05-12 06:02:51.377185,19.24173180104328,40.69477548757641,21.23373636061058,32.22832414606426,94.93418561824005
2023-05-13 06:02:51.377185,14.80533383218181,54.64157996073435,27.051125512911756,25.107157293809582,92.8978971761213
2023-05-14 06:02:51.377185,6.749154703500224,54.552271063333826,24.02246166270798,40.89022976251076,85.69143569687262
2023-05-15 06:02:51.377185,6.485733463010435,34.73348460170859,37.025161795447694,27.508991143629853,93.60454723711015
2023-05-16 06:02:51.377185,10.738319570812136,64.72949480798019,35.74757242226278,35.28171531794818,93.09153325524791
2023-05-17 06:02:51.377185,7.671661365244535,29.63966174527666,30.289705373355496,33.48506950841558,94.46141957739763
2023-05-18 06:02:51.377185,19.387239243352173,54.379551281553226,37.65802314868307,34.13724227480936,89.79844748184094
2023-05-19 06:02:51.377185,11.161238158725341,37.17623767568054,30.42892211433705,38.15073454462322,86.37789401555814
2023-05-20 06:02:51.377185,5.679336269996268,70.35321453647116,32.10163356488207,34.723963424066326,85.91867755494792
2023-05-21 06:02:51.377185,8.497121710802165,46.476655043026895,35.57009353477227,27.719594935040732,88.81340629992066
2023-05-22 06:02:51.377185,10.388143157077405,46.2185874562748,23.427949840839396,36.00415277966946,86.67133112469764
2023-05-23 06:02:51.377185,18.078779813136702,64.90905862310329,33.11975920188869,36.41139338034736,85.20675201748172
2023-05-24 06:02:51.377185,11.011872859052275,30.69069616596929,32.17549002621214,41.33113603095437,90.20644214611066
2023-05-25 06:02:51.377185,7.279504090536803,70.27069537410785,31.280668833627853,37.54797473237774,86.96659227397186
2023-05-26 06:02:51.377185,10.904643139167215,62.631221697993674,38.752196309588925,40.737059498270554,94.03793083719306
2023-05-27 06:02:51.377185,17.512536635836717,60.34843902054375,32.97179347493482,35.41423412976872,86.67078203609093
2023-05-28 06:02:51.377185,7.508893682085869,45.639964418597,33.50333629970608,36.894218433812924,88.16594589113946
2023-05-29 06:02:51.377185,5.764555418485893,51.444378090871524,34.253332753488735,36.09294367685016,91.12841210545974
2023-05-30 06:02:51.377185,15.712186735694974,43.255306449630474,20.40606484938023,30.88854910667707,85.79034151259424
2023-05-31 06:02:51.377185,16.74061491323637,53.572198910082534,36.05286761178038,28.878340652808166,86.15504830153806
2023-06-01 06:02:51.377185,13.655365032896752,55.55229904712354,26.62812719635284,44.50820687203623,87.19733890606211
2023-06-02 06:02:51.377185,16.827285239535858,44.073376902318806,38.638089813548895,37.57889833463966,93.10299181363892
2023-06-03 06:02:51.377185,19.996277202407253,63.664498469440325,37.31483866427747,44.579068697349655,87.90992029650872
2023-06-04 06:02:51.377185,9.519593500193029,52.43705262735981,28.016546748409343,32.489341147571835,90.43547709349487
2023-06-05 06:02:51.377185,10.003906545790066,47.02029774184665,30.871586032775706,38.12189942242454,86.30963724974703
2023-06-06 06:02:51.377185,9.744893810155766,53.688849621935994,23.047191457892623,32.16697916559017,86.70650425250702
2023-06-07 06:02:51.377185,18.978809388907187,50.11989208775383,23.39284705100035,27.22312517497745,90.16271895875043
2023-06-08 06:02:51.377185,19.236547964905647,54.46077827554659,37.65839649491191,36.49458800122366,91.6766054962128
2023-06-09 06:02:51.377185,9.872413367230207,63.46869906114563,23.786718884592105,37.806983461827365,85.78127978609484
2023-06-10 06:02:51.377185,6.028596415163269,67.12344799619366,31.33286091092736,27.816058447909423,91.12660160085778
2023-06-11 06:02:51.377185,18.017861783948852,47.482014135520714,20.776019573930494,39.24190314203145,93.89531031459408
2023-06-12 06:02:51.377185,14.889007665986021,55.96024541618666,23.163904373926517,32.522302282104945,85.6820131966212
2023-06-13 06:02:51.377185,9.890543140893026,27.141484358434298,28.16809827472737,36.125745827263366,88.08635458470145
2023-06-14 06:02:51.377185,7.336087758747444,34.670088008588834,38.02973440468448,34.21048146217382,89.41691914027449
2023-06-15 06:02:51.377185,19.640062293434035,43.31738913846083,24.213831939311255,33.92402984952269,91.4673305250193
2023-06-16 06:02:51.377185,7.42524013105329,70.67687181425681,28.463775852988594,31.10578393425252,92.6438558001987
2023-06-17 06:02:51.377185,8.364501771469232,36.05506655020119,31.709980326471484,39.73729743169138,87.46463033887501
2023-06-18 06:02:51.377185,9.790625901240508,60.7949365925269,27.778434493147635,41.09844901606253,91.87657963969002
2023-06-19 06:02:51.377185,17.658303673829423,70.53177401149104,35.150596401700255,41.28773757064263,94.72737213885681
2023-06-20 06:02:51.377185,11.86497555306524,56.6658729832506,37.8065433386964,34.10327921266494,91.40588626545409
2023-06-21 06:02:51.377185,19.218927999377915,51.12506843201267,36.30828095070769,36.32590703959701,92.810336298622
2023-06-22 06:02:51.377185,12.498114501585018,29.108974769522927,36.7351765835326,25.21095155244557,94.59364252970263
2023-06-23 06:02:51.377185,7.097825105000562,49.45904648940244,24.519437465499955,44.36209662129907,85.6718188523916
2023-06-24 06:02:51.377185,10.141423077535665,69.33316670810932,32.565608044721465,42.0534418943248,89.66371767562332
2023-06-25 06:02:51.377185,15.941456838853489,62.966937722356455,21.942662393981276,43.99093056671754,86.93290761247093
2023-06-26 06:02:51.377185,17.83079514475499,43.48891179737542,21.583146301198543,42.407583427211094,91.48383856795796
2023-06-27 06:02:51.377185,8.571278632904509,70.98631027029232,27.003394123134896,36.13202126434819,89.17061107003376
2023-06-28 06:02:51.377185,13.560652209046191,66.03980750250463,35.76577469189777,43.7628197629236,94.1331815682922
2023-06-29 06:02:51.377185,13.829403202902306,39.146460748352766,25.32900538550622,25.091866052497906,87.92740450878291
2023-06-30 06:02:51.377185,8.154058806036078,45.6324602039677,32.339967186571634,41.20278979798148,89.95075195374153
2023-07-01 06:02:51.377185,6.522827136804531,28.035808000826773,37.96103909181978,26.400820097020244,94.67525546221485
2023-07-02 06:02:51.377185,16.734299309569003,66.8711680196646,39.50502879777221,44.58059605809168,85.21643733908776
2023-07-03 06:02:51.377185,6.99957252892961,51.71200202575133,35.36309865358321,29.612519408276547,86.68094895847827
2023-07-04 06:02:51.377185,6.341942346935941,71.18732174192841,36.54007200755351,27.137794926281295,92.5665435250897
2023-07-05 06:02:51.377185,5.637519274110512,31.77789346402033,39.08264886312149,27.4270198043108,85.88115208412918
2023-07-06 06:02:51.377185,5.60931561655558,31.933551243647145,23.770832380455115,28.521108406143412,93.72595784766403
2023-07-07 06:02:51.377185,15.803711256358092,42.60775214203342,25.25058874196722,41.52614216583084,93.86210508343137
2023-07-08 06:02:51.377185,9.596554106864701,49.17740271033081,25.67413237418537,37.630563708194316,89.66246237701192
2023-07-09 06:02:51.377185,17.146765555952665,45.42087716463657,22.994342594404124,28.576990149792113,88.55249758124647
2023-07-10 06:02:51.377185,18.80322354270656,66.82600376864951,23.657653884361686,28.444297696206434,91.80178990232642
2023-07-11 06:02:51.377185,6.220604292734802,50.576552574444136,20.815407110338228,44.55302243822055,88.14904210714867
2023-07-12 06:02:51.377185,5.602856249009306,42.73705996232328,21.483193302204263,41.66164041830892,91.35713369839397
2023-07-13 06:02:51.377185,9.581314786280078,30.039003565601067,28.490981587785914,26.785319377872774,92.248833132357
2023-07-14 06:02:51.377185,19.50359331761101,55.32586791509364,22.85735074222863,38.22994600575079,88.74917980347868
2023-07-15 06:02:51.377185,15.687755509490767,28.485915321790927,32.79777766704641,40.181060425787265,93.35412094260563
2023-07-16 06:02:51.377185,14.942785321960264,67.50540197294728,24.99929589654952,26.278978930162957,92.246043041797
2023-07-17 06:02:51.377185,13.595192041017468,72.97269573506532,30.45136777071787,33.245136319518,94.81837454577979
2023-07-18 06:02:51.377185,15.361372812518537,59.98182312334093,25.850342179131264,37.273627382253885,87.86102044709159
2023-07-19 06:02:51.377185,9.77565031035411,72.94876845409594,22.412383765223332,40.32646852293856,87.54585695959602
2023-07-20 06:02:51.377185,17.614094892793464,67.70644770487087,37.93492048407058,25.095675106176085,91.39467093869247
2023-07-21 06:02:51.377185,8.011644497925799,50.3078455831376,36.7481167325655,38.6252247695624,85.13380795040206
2023-07-22 06:02:51.377185,11.435731916353138,72.75755173190319,23.17278704217163,25.166399453472224,94.42082017220083
2023-07-23 06:02:51.377185,7.470351622678856,38.52741079640081,32.47205025362649,32.64765663284569,90.74363463557302
2023-07-24 06:02:51.377185,14.960767547843986,56.17901318714233,30.368025017401564,41.518681771145815,92.26390888879658
2023-07-25 06:02:51.377185,7.585010780274269,29.221419552298126,20.297072622530987,30.626028471366848,85.61449464703102
2023-07-26 06:02:51.377185,12.655441460591137,25.377900380213042,27.301868814057425,40.82800127167917,93.59670393340002
2023-07-27 06:02:51.377185,14.463727912145103,43.44017748648562,38.23501349931601,28.343616720807987,94.9934913149156
2023-07-28 06:02:51.377185,12.214077410380417,50.82088438469326,27.069909674272846,32.04203949845534,92.74682287909758
2023-07-29 06:02:51.377185,14.43110329760124,29.5464627502597,28.33040092911689,31.626857622579447,92.25402053094946
2023-07-30 06:02:51.377185,11.88078405761607,30.99867970776462,24.50174932624431,42.98780725729272,89.7374543234885
2023-07-31 06:02:51.377185,13.193881366622772,55.173703181181736,39.10933372609572,39.45134347571325,93.61359703374504
2023-08-01 06:02:51.377185,9.060848876819476,35.31672125004418,28.90785895793443,41.3653416314019,87.16459689653358
2023-08-02 06:02:51.377185,14.684498710694125,31.535367609711116,29.146203707284037,36.32166054695764,89.95806002267801
2023-08-03 06:02:51.377185,13.425278346828714,51.27234816220311,34.50312421887978,28.939313249192864,92.86526919548913
2023-08-04 06:02:51.377185,7.005815165223273,57.35899228811523,23.94248556413837,34.69522587937183,89.29858850885529
2023-08-05 06:02:51.377185,7.636263761728581,64.90029338818195,34.61442581638714,30.56273891584442,87.3706334299544
2023-08-06 06:02:51.377185,17.74572871487398,44.58462622577397,31.49800684056595,25.411931306646277,87.38464644650419
2023-08-07 06:02:51.377185,15.365065040409615,44.591276230032356,31.63754418514882,30.28026988022009,87.5674711549102
2023-08-08 06:02:51.377185,16.113560928939805,25.24315417432041,24.291699507440374,41.752719587164314,91.67630230488638
2023-08-09 06:02:51.377185,8.584357760815548,72.90175476682151,35.78971722254815,38.83407398291865,89.4266486071758
2023-08-10 06:02:51.377185,9.306736968237699,72.32602768208936,35.14107425463858,38.39097841766902,90.4646348364038
2023-08-11 06:02:51.377185,17.41346580260967,62.02970726228881,27.332669371327736,33.3416829973066,87.54859689493881
2023-08-12 06:02:51.377185,8.009055853223,45.33226603831805,32.665466935666004,28.839456334175278,89.71635754575321
2023-08-13 06:02:51.377185,8.356914788591533,37.67071093440904,32.185969994473766,40.890244673022984,90.6520355484255
2023-08-14 06:02:51.377185,12.932021252537329,68.68362702639038,35.53142260293296,26.510435419405095,90.81852398985062
2023-08-15 06:02:51.377185,18.28598406573199,37.243652847436216,31.133573607902306,37.24170756076029,91.20319204296226
2023-08-16 06:02:51.377185,6.787480293738748,42.47957023559446,35.101115001202004,33.839135593795206,94.6164460436674
2023-08-17 06:02:51.377185,8.607505842589699,49.59479527630577,27.598836169836623,33.79091255101267,94.3129136091724
2023-08-18 06:02:51.377185,9.502857429835236,44.619367939904,39.95193733105388,27.626466063509362,90.347369333537
2023-08-19 06:02:51.377185,14.688471869357038,39.2623898832719,26.062173773514495,31.879626175958894,90.89551063411199
2023-08-20 06:02:51.377185,5.774156303779617,68.37974748505735,37.20185669664288,25.289539637649348,88.13456386297939
2023-08-21 06:02:51.377185,16.520417942024245,54.04329965227192,29.180267087633787,26.78703900860021,94.04141560619237
2023-08-22 06:02:51.377185,10.250099747057655,32.05901482529461,22.130935347727977,28.248153961906862,91.74330160680431
2023-08-23 06:02:51.377185,16.986378562877444,35.02066439114647,27.470658262409774,33.66540701108092,88.73315925122606
2023-08-24 06:02:51.377185,15.570918055170036,47.28799649663827,29.829851765890098,43.617274997093915,92.35526917253092
2023-08-25 06:02:51.377185,19.914947288388376,32.96088352079076,21.813779491174536,38.62058518224736,91.16891349959276
2023-08-26 06:02:51.377185,18.45013144257987,62.68638758659464,25.09480743324267,25.296554361500473,86.08699180558766
2023-08-27 06:02:51.377185,5.014263885740654,38.71888287124272,26.511406294808314,36.96600013159066,92.8394195500906
2023-08-28 06:02:51.377185,12.585784251478069,31.452691308921803,34.434335662349284,30.69575795426642,88.71031654170085
2023-08-29 06:02:51.377185,10.817986960235839,32.573584834946764,30.666015936182724,36.727273858195815,90.69566316434351
2023-08-30 06:02:51.377185,18.678576700840384,49.91115524454748,30.523984450936105,37.85761832657513,94.46932867773877
2023-08-31 06:02:51.377185,8.414260752500928,38.78267500262812,26.455107528932974,43.124875116518545,87.7034026778818
2023-09-01 06:02:51.377185,14.552864428410913,57.92150063303155,20.23044380572037,41.34316861085432,88.90573665206345
2023-09-02 06:02:51.377185,16.23014395866813,44.965349415452515,39.86757374854737,35.19247443553169,93.06630782028552
2023-09-03 06:02:51.377185,20.931996884810918,69.83050462945239,31.168891848695402,25.61649437231788,94.1578788340218
2023-09-04 06:02:51.377185,26.896215669330374,47.79574619452468,37.266585478740915,35.74208367474546,89.66357445127724
2023-09-05 06:02:51.377185,21.818680265728364,42.993374638354695,36.3842267166858,44.60537716585166,89.21268548744203
2023-09-06 06:02:51.377185,36.846347781304544,67.54515148346675,34.8473252937785,35.2618757898853,91.83126158042806
2023-09-07 06:02:51.377185,17.12204598508818,58.873469716924824,37.644388851198954,29.65389295579738,92.57758085953891
2023-09-08 06:02:51.377185,32.23096419014918,44.261577288034424,26.532215974008647,37.22622847136468,85.42212422238117
2023-09-09 06:02:51.377185,34.93797987784675,41.03790312273512,35.18883724530858,43.04019611714029,91.06503178808849
2023-09-10 06:02:51.377185,22.13233424641349,72.98344170652616,23.678899831100665,31.256584968945347,85.07144720149688
2023-09-11 06:02:51.377185,21.603136471743337,61.40406508336452,28.883456467244606,34.3218738285123,86.3997902892346
2023-09-12 06:02:51.377185,15.350248319881693,48.87539882589802,37.5366391771852,30.306740934591634,92.00549235702641
2023-09-13 06:02:51.377185,14.670423288988948,54.44741193212509,23.851487807230757,40.1129874158793,90.68965160942635
2023-09-14 06:02:51.377185,32.61446547456755,63.03702547353727,35.80502744873763,44.63930373450063,93.60967491124009
2023-09-15 06:02:51.377185,32.11887181498611,73.19151140810406,39.80453903334425,33.035084275102314,93.68161486332279
2023-09-16 06:02:51.377185,25.135203788188413,45.59641995865119,37.16656575295917,30.017121162667316,87.77555845765218
2023-09-17 06:02:51.377185,39.02535974283391,70.86776050600676,27.02386936008014,27.49407417680135,89.18645968842242
2023-09-18 06:02:51.377185,37.66749646099851,66.002301895479,30.51447243065275,26.569224584680917,86.75906915196146
2023-09-19 06:02:51.377185,31.749919219606607,57.425063751996134,35.60263965624141,25.974287693843596,86.56545843660834
2023-09-20 06:02:51.377185,16.34728146251122,31.640052934411045,20.235924700188228,43.89525131086097,90.55775073654239
2023-09-21 06:02:51.377185,24.75947274056092,62.581562591775146,33.35073754915136,28.70664168835677,90.82083032930393
2023-09-22 06:02:51.377185,13.775221069684052,48.45293641767745,36.58150763267103,41.41663949884202,90.4348913412367
2023-09-23 06:02:51.377185,33.364951145115434,56.521212072000814,20.166593925253743,26.378677818391473,89.94829788900309
2023-09-24 06:02:51.377185,14.875402094220252,51.35715110952393,36.51698240653044,37.75411687522839,93.56407096532281
2023-09-25 06:02:51.377185,19.29822864135611,54.834861576508644,35.319124836776005,33.214768937541855,89.22257183124172
2023-09-26 06:02:51.377185,24.899393168453376,42.559818220796316,27.83148036556746,25.073968934372747,88.02166439687187
2023-09-27 06:02:51.377185,31.100640548814972,61.922377772229495,38.20235945190144,30.30318719810215,88.62567037279122
2023-09-28 06:02:51.377185,19.006304134853806,59.10852082456197,32.07030880991788,44.90639097821307,85.7509367978555
2023-09-29 06:02:51.377185,36.56033062191117,25.039094968051657,22.699840929174183,35.94169866255725,93.02574123901219
2023-09-30 06:02:51.377185,17.22290434296994,39.19309197769313,38.921876155510844,29.42208098507606,90.10880622879976
2023-10-01 06:02:51.377185,37.4266627984521,31.642651271791088,30.56694123339874,38.965629449917024,87.79849601410365
2023-10-02 06:02:51.377185,30.62054462908239,69.14018165791335,37.4009827156188,28.004940474499303,94.43283912692509
2023-10-03 06:02:51.377185,20.348417594373966,63.747317273271904,34.933532387363584,37.373341671440045,92.7744764931245
2023-10-04 06:02:51.377185,14.62887983948584,62.458067629934426,25.57335062887734,37.531805251239824,85.42291370249049
2023-10-05 06:02:51.377185,35.74918497436266,49.96738453986481,35.68719971603348,42.038597406131125,92.25383982168717
2023-10-06 06:02:51.377185,19.351017278730843,32.70149434721313,23.581176424002408,37.098784734184086,94.65286565581692
2023-10-07 06:02:51.377185,31.743373063383807,64.56196744672701,20.303064213644543,38.957048125859195,92.01922876679801
