Date,Orders_Shipped_K,CastleGate_Pct,Two_Day_Delivery_Pct,Large_Parcel_Pct,Delivery_CSAT
2023-03-25 06:08:08.610688,269.1240777995516,39.37124283510477,85.74430384942849,43.77464109494407,88.74710762170025
2023-03-26 06:08:08.610688,104.18772572352088,21.544125056876855,83.64371759610084,41.63356683732605,82.61576212631127
2023-03-27 06:08:08.610688,189.62841475614746,27.032958800368785,87.62488193602509,49.795921871148174,88.12996324199953
2023-03-28 06:08:08.610688,125.90345484157719,36.554876425851624,77.9389889777139,41.765246301704096,93.68218075191484
2023-03-29 06:08:08.610688,146.45821346416017,21.412039838058988,70.23890146481814,37.808566194586966,91.5429447734138
2023-03-30 06:08:08.610688,198.2843124991275,31.215006533390266,88.4976625328008,36.00252952054041,80.32896616645024
2023-03-31 06:08:08.610688,290.880105257806,35.39887476698615,79.56492098909018,32.96225755328065,90.82221667384849
2023-04-01 06:08:08.610688,230.7343068849798,24.824734459986637,77.06370084618769,40.476658890383156,87.1040565687842
2023-04-02 06:08:08.610688,204.27121378022963,27.25424507116778,75.64630782564855,47.05311693275852,92.85807207050313
2023-04-03 06:08:08.610688,118.90242952320543,33.137606853140234,76.83333433963769,38.40463265320797,81.36305328819972
2023-04-04 06:08:08.610688,129.30282486011103,34.666817793106695,78.17731390913492,45.76817699492136,94.44517600772039
2023-04-05 06:08:08.610688,276.27773242363423,22.00831872987599,87.15094883506227,35.08256794334655,86.9420059821406
2023-04-06 06:08:08.610688,287.879052705947,34.021178841087185,73.32217369426543,32.74060024069924,82.48298254636667
2023-04-07 06:08:08.610688,156.60547287468378,22.8303192276883,81.33378227107447,46.34281811554571,80.03486559117006
2023-04-08 06:08:08.610688,213.27312925536913,24.568414398879572,77.66035526393145,33.68988963352067,90.83332291682888
2023-04-09 06:08:08.610688,243.31417291224605,29.07289345021266,81.65049928120645,33.522929997566244,92.73263167229237
2023-04-10 06:08:08.610688,179.88682157200628,24.304486575435693,86.49713458646059,44.49752731369181,93.09040565392974
2023-04-11 06:08:08.610688,230.3123365016847,29.977171522166184,70.01476282488798,41.84367750608544,83.46727718153052
2023-04-12 06:08:08.610688,203.71787281404264,33.774188246505766,82.35808967663458,49.447471640453486,83.685346169452
2023-04-13 06:08:08.610688,145.88006919603478,29.59705619889032,80.20551884685568,37.37482088511725,88.81454420626541
2023-04-14 06:08:08.610688,155.76627485977613,20.873040230502426,73.13076536532316,49.5443786995103,85.16919052065383
2023-04-15 06:08:08.610688,282.3955046404151,25.302016886475798,71.88333405442167,42.17258055113303,91.40492211365931
2023-04-16 06:08:08.610688,290.0619477971213,28.166241819456047,85.22693515762627,30.71167433198659,86.62460061551681
2023-04-17 06:08:08.610688,288.044148078938,21.23530055464152,72.80879070220524,47.520948903207525,86.71953858340704
2023-04-18 06:08:08.610688,235.2019555462971,38.277164125828655,77.27982540086391,46.26870224479741,80.17681120245307
2023-04-19 06:08:08.610688,227.7906060040993,39.536568498736315,74.32764026730558,42.517405335416655,91.29635352867886
2023-04-20 06:08:08.610688,180.36474450591874,24.823057398281122,70.78044806401233,30.094365123760895,90.24335843153334
2023-04-21 06:08:08.610688,135.20932430897716,38.542073708424994,88.38110902416062,30.977592680203912,85.7838319546444
2023-04-22 06:08:08.610688,282.212209873421,31.831718134644763,84.22976705521683,48.54503600303122,91.16470039575704
2023-04-23 06:08:08.610688,141.69668180702257,34.65349850331192,89.97585965017366,32.20178469519951,90.79418368306797
2023-04-24 06:08:08.610688,216.18174255376576,30.155872704408967,73.47343832125219,30.916970960558487,81.23231961474463
2023-04-25 06:08:08.610688,227.92616330469704,26.552192567474904,79.96866926545995,34.305575469379605,83.73095957248046
2023-04-26 06:08:08.610688,177.04739403447567,35.977925011621416,70.88843920773277,37.281979218595765,86.58814817429679
2023-04-27 06:08:08.610688,173.81865138499666,25.57109280589928,88.34837165172009,48.908137957704774,82.46743631719272
2023-04-28 06:08:08.610688,136.95453183660732,36.84993636728295,72.44057237277332,32.89839842917688,86.13757588303494
2023-04-29 06:08:08.610688,285.65847813052386,23.293733175275467,83.83256159487915,40.47524394741397,91.57635166662892
2023-04-30 06:08:08.610688,279.19377695220703,33.66836626131544,75.68234477129178,39.23207432746687,94.34477021600055
2023-05-01 06:08:08.610688,250.13523794048095,26.096603151953552,85.37422449501922,47.86056300318666,88.25776684458869
2023-05-02 06:08:08.610688,219.61944857462808,25.608070672562846,89.61716903538081,47.81151177727451,87.26933858896597
2023-05-03 06:08:08.610688,180.08118934542853,24.499463673160683,86.68742798819191,31.263958401891145,80.32909192763307
2023-05-04 06:08:08.610688,104.15421400186662,35.96335130386145,83.53085779385759,43.56961658354799,88.98052855406148
2023-05-05 06:08:08.610688,125.51693869907336,35.84705170521686,87.96768321955447,48.1927355470277,90.31639543010319
2023-05-06 06:08:08.610688,179.44634984992638,28.840313787155054,71.28235294718549,39.55595725411092,84.10856899687315
2023-05-07 06:08:08.610688,178.28604918443546,38.084833988432656,87.09427854504425,44.55995369234858,86.78358568946311
2023-05-08 06:08:08.610688,236.7977233254001,37.78352847242243,71.70125617100008,38.33202330492108,93.0315421074362
2023-05-09 06:08:08.610688,196.26343865679365,37.600135034236466,85.49155458827474,48.49112346915383,90.21170982249892
2023-05-10 06:08:08.610688,217.76259551469315,31.305193632642666,78.55798070639344,41.87649400663581,86.16653634981576
2023-05-11 06:08:08.610688,122.5105225059583,37.40118062910667,84.55480668331221,32.87491594904767,90.78629146450432
2023-05-12 06:08:08.610688,226.8301150435304,31.832207641572808,80.33225036118027,49.05496207179461,93.8817339353088
2023-05-13 06:08:08.610688,259.8962661104219,24.75262340736737,83.55317307346282,37.720690789562674,90.101544501593
2023-05-14 06:08:08.610688,206.22020213748183,22.955220619197387,83.22382710626916,42.32141033839691,94.6268597755829
2023-05-15 06:08:08.610688,255.44514619365358,21.04337652664361,80.32547112664714,47.8595343879233,81.3305991610739
2023-05-16 06:08:08.610688,204.59033803953744,29.193714485783776,82.11482875368448,36.13952985680101,85.61268218019974
2023-05-17 06:08:08.610688,172.96509107867013,29.31561369406108,73.83841530023841,39.741221155597785,91.80355992863511
2023-05-18 06:08:08.610688,212.02333866917172,33.59422237384022,76.18933166397998,47.5742947209412,81.78155255332967
2023-05-19 06:08:08.610688,233.17258319468482,34.33189425809946,83.92356860208966,37.659083108883216,84.55451428965506
2023-05-20 06:08:08.610688,120.17927363168536,24.38400938865665,89.7235073336112,39.073952779840596,84.75272918658516
2023-05-21 06:08:08.610688,143.48539658856873,22.17817494210033,71.03697273892503,34.95228405468443,80.50163472264875
2023-05-22 06:08:08.610688,263.1662568723205,31.80076314520646,85.63293793270668,30.423309298742282,90.50388479098902
2023-05-23 06:08:08.610688,234.95575248025798,22.53856480612537,77.8795130664877,45.912198093612034,91.54669479786969
2023-05-24 06:08:08.610688,108.87024676132447,38.316242289464945,82.36127026207375,36.42256639891832,92.52177152265809
2023-05-25 06:08:08.610688,162.8674497163036,29.49917828354276,88.60751113092492,30.97224724980624,90.25857057278131
2023-05-26 06:08:08.610688,201.26701476423344,39.92624008956612,84.94827175581239,41.455371019804694,80.36515591183745
2023-05-27 06:08:08.610688,131.65273230365372,24.89267339868824,86.74075319451327,33.944212381085684,90.33349755763838
2023-05-28 06:08:08.610688,120.72846851302033,22.90219259778373,89.59840496568734,33.38374749584402,94.42777322230262
2023-05-29 06:08:08.610688,272.8890352451057,29.0462929290114,87.62729547130489,43.69392913754718,90.03091526863152
2023-05-30 06:08:08.610688,154.84250821965483,20.775373970689415,79.70607125658819,40.35194441926013,86.59787268051075
2023-05-31 06:08:08.610688,193.53488430987278,27.593511447647124,72.54658752447774,32.542974464587985,82.52540879104143
2023-06-01 06:08:08.610688,164.8116537098695,20.356231119525155,89.99926326482577,40.17289468275751,94.71243190909523
2023-06-02 06:08:08.610688,216.77106258369972,38.491747790646436,77.53312048667037,35.27844188102852,84.09343076344358
2023-06-03 06:08:08.610688,224.0583715287848,22.1908498957253,87.81506230468793,34.23377745746032,82.71644667835692
2023-06-04 06:08:08.610688,174.65362397891582,27.599557704314982,77.13169767659821,42.149638141807166,89.90552246388788
2023-06-05 06:08:08.610688,131.32274440264615,20.368422025346923,89.0200587732949,35.68004490266587,86.4470848908903
2023-06-06 06:08:08.610688,280.253781085508,33.71924633285112,80.46394643576761,30.870501416888402,89.6296329954974
2023-06-07 06:08:08.610688,107.30892990235965,30.732171805677087,88.16305758784735,38.031857413023914,89.22750455685066
2023-06-08 06:08:08.610688,128.4637563001276,31.945341307417266,81.06086351454248,36.48552132899386,92.31036132022349
2023-06-09 06:08:08.610688,174.66217586530524,22.781165964791704,72.02795967137081,31.62967890741858,93.18588178400076
2023-06-10 06:08:08.610688,280.02379110566903,33.49339587114096,87.52700277826732,30.520989120778008,86.98333945320184
2023-06-11 06:08:08.610688,135.1398223511963,38.93955982193513,73.7890542927185,37.401556110074075,89.65236900164035
2023-06-12 06:08:08.610688,248.14243275886471,34.54538358119914,74.4100916609636,38.62636840050297,84.83445279237277
2023-06-13 06:08:08.610688,269.7800090155191,38.82860032283451,81.64593215555617,46.601437982118505,89.51994144740581
2023-06-14 06:08:08.610688,122.96990127096802,38.32169838767287,75.72877395690541,49.949132226876074,90.58131336433388
2023-06-15 06:08:08.610688,265.87066086755675,35.51229989544512,74.5364333433748,46.8768677042546,84.96207675179063
2023-06-16 06:08:08.610688,210.65964216382693,34.8065449506459,79.50363182392833,38.95093792246686,91.7169626573527
2023-06-17 06:08:08.610688,263.3876203121208,28.743884240582624,77.46290047699604,32.08921857957582,87.61423765526129
2023-06-18 06:08:08.610688,203.923012565523,27.749706690760757,81.68230714660983,38.764916594059045,89.89780791339801
2023-06-19 06:08:08.610688,217.89567274888697,29.103286545322103,89.27914958271715,45.6563344393369,82.89606288263786
2023-06-20 06:08:08.610688,236.07820531821622,37.740091132348155,89.73974278561217,30.01011368096215,89.24302626346508
2023-06-21 06:08:08.610688,163.87349095514557,38.07512619368826,84.19499294196456,34.70889696465046,92.2113003100401
2023-06-22 06:08:08.610688,127.15881778343183,32.2350560668776,83.64703705921019,43.35563541103435,84.15730141291743
2023-06-23 06:08:08.610688,166.15286996612573,38.82503155765653,86.6597657808775,39.00543484337867,90.46850041901628
2023-06-24 06:08:08.610688,265.6706995422742,20.588436356659155,84.70501163714452,35.27270726250638,81.08556347629779
2023-06-25 06:08:08.610688,259.4807802831118,35.611308908221524,77.29176136776556,46.14639024265985,88.92171781454469
2023-06-26 06:08:08.610688,143.08918822368523,29.28767228991869,74.1282374313507,32.52617248249907,88.38726926074816
2023-06-27 06:08:08.610688,156.16420450931835,34.88961519960231,70.0502314189938,36.38958185341489,84.48415331150233
2023-06-28 06:08:08.610688,238.16819380431193,37.61187211395269,70.88041952162922,33.91115267638712,92.1500170547774
2023-06-29 06:08:08.610688,224.926304405261,39.088661153423935,80.57228772961862,40.75302126336537,94.57102813360254
2023-06-30 06:08:08.610688,275.5853709647931,36.38864327996705,78.25759454706159,48.854588163740274,81.79197422820742
2023-07-01 06:08:08.610688,222.29345424539866,26.460941907732348,87.7069122328452,49.498382744305424,88.09373892342767
2023-07-02 06:08:08.610688,173.32973522817355,24.219318555082673,74.77597230020926,39.219873680127534,87.0811364126355
2023-07-03 06:08:08.610688,258.71171416322454,32.86160633270201,82.40616032125526,38.10115895813555,87.8187544967432
2023-07-04 06:08:08.610688,121.08164740709265,37.833661737559304,75.47370313576188,30.71084007697413,83.45765345286249
2023-07-05 06:08:08.610688,235.11388174256456,20.106853606650464,75.6592480141049,45.28000776274651,89.73985422131965
2023-07-06 06:08:08.610688,119.79835168766189,22.760896848955284,79.50222797652319,39.875467606017075,86.48271005986241
2023-07-07 06:08:08.610688,109.34740784942527,29.310142338553092,80.43939244906062,41.96721110482975,83.2057831874424
2023-07-08 06:08:08.610688,115.80790430994456,33.41886608226402,83.2377072679106,41.352059084603546,86.60815808132345
2023-07-09 06:08:08.610688,166.91094776530718,21.509171215131662,88.24388515114062,32.209535137625856,82.8087884020923
2023-07-10 06:08:08.610688,174.62799109455915,25.967778179627253,82.68601388613956,46.5059819095878,80.28443425633216
2023-07-11 06:08:08.610688,102.27030161868475,35.109707743950786,89.43011906273841,48.47097112942455,83.97726578011329
2023-07-12 06:08:08.610688,184.74029717330757,30.68235895584505,73.88843977523855,48.008702634125434,88.7098684113969
2023-07-13 06:08:08.610688,197.14914753914812,20.70052464260304,89.9569895897174,40.24586355123441,81.90859228065506
2023-07-14 06:08:08.610688,270.79677450814364,27.698027864295877,87.23982583023302,44.44765242837951,89.04889227785468
2023-07-15 06:08:08.610688,103.88289483550976,25.487411586009046,77.09878611482789,42.311970217410575,92.49498207549246
2023-07-16 06:08:08.610688,232.89130678681565,23.756005813756957,72.50376003144959,32.20558309757527,87.48893597546437
2023-07-17 06:08:08.610688,136.5440598131695,36.3953016451131,78.38715548733886,40.51272572529407,83.14801355327228
2023-07-18 06:08:08.610688,240.1822130237912,29.914824068837333,81.68326491706944,44.887446958065006,83.95832832074754
2023-07-19 06:08:08.610688,120.67259744238036,32.649756293152535,71.87652724686166,34.048842210464606,82.12967245884492
2023-07-20 06:08:08.610688,138.9605708637591,33.081838946884744,86.2272579328564,39.06854759795599,94.3149161259829
2023-07-21 06:08:08.610688,122.86404423327721,39.6332757873034,83.16891031589337,38.92131005892868,83.88319612162772
2023-07-22 06:08:08.610688,118.6020732832367,22.657622891715764,75.63964093736082,37.971565983646336,86.86582885996893
2023-07-23 06:08:08.610688,211.9264613686634,28.20576517075978,74.32269257968312,47.002075266866825,89.06130228762889
2023-07-24 06:08:08.610688,231.89848030305842,25.62944357098942,85.15140306957856,41.72807437032609,80.45087884906178
2023-07-25 06:08:08.610688,230.33298237185272,28.855528500214717,76.64765194441827,41.21891137028521,80.44674115032343
2023-07-26 06:08:08.610688,162.41696515953373,32.44524806439702,73.28372465068254,37.79051506728911,90.9567681163143
2023-07-27 06:08:08.610688,112.0385517969113,25.099213325531665,71.12869477574225,39.18575032438889,80.58127372698536
2023-07-28 06:08:08.610688,192.72849951636027,22.62464716699941,70.79682120745439,36.49824545832276,90.54654358230904
2023-07-29 06:08:08.610688,271.27210257428203,29.09684040257505,73.26816048705379,33.48171378501851,91.73048629816235
2023-07-30 06:08:08.610688,277.6191938714824,37.562765628708654,84.9549499978458,32.56538458207395,83.25222612669099
2023-07-31 06:08:08.610688,115.76379466003787,24.83091871288061,75.61844024702224,30.050958798032134,84.6173262754411
2023-08-01 06:08:08.610688,254.07447904441293,25.652019905791587,83.38666266464249,33.424872837866644,91.20642419263349
2023-08-02 06:08:08.610688,284.19728707694895,21.363872525630857,82.69897319716787,34.257993195046595,86.35654308310147
2023-08-03 06:08:08.610688,276.02464218109003,24.673598373247334,72.47451882539677,37.76914758924138,80.56693570604851
2023-08-04 06:08:08.610688,118.98608827100053,37.96166182804666,74.90020705374265,37.32807618804125,90.09479035463353
2023-08-05 06:08:08.610688,261.0118897728331,33.828972644654414,73.3936764129193,30.074769745202495,90.59406911308488
2023-08-06 06:08:08.610688,299.4627896291333,37.29772590321131,84.41017872526555,36.166478705370764,87.98963950093902
2023-08-07 06:08:08.610688,129.58863397273427,29.23548311477328,83.9809067902142,48.62082000539761,86.33828454007775
2023-08-08 06:08:08.610688,140.8372215272875,32.97856512662404,77.37735127880295,44.65166198894571,86.69994196235231
2023-08-09 06:08:08.610688,125.13204149336575,28.351191360139193,81.24913812903114,43.88280931589258,93.45448168122452
2023-08-10 06:08:08.610688,273.6474014166758,32.35704618151316,89.33078721072162,42.893498759192596,93.71510846640952
2023-08-11 06:08:08.610688,143.20081945312015,34.75260050985176,78.20475888374696,32.1294987113468,93.0528415992832
2023-08-12 06:08:08.610688,292.1342467963246,21.96822873010814,88.29310681312946,30.75477513171681,91.42113716299666
2023-08-13 06:08:08.610688,222.00404849773406,29.837438703844185,82.93760201500633,45.15735534692874,94.23971987540745
2023-08-14 06:08:08.610688,156.55413949254392,29.971671633591708,83.81972732322401,40.06236411484326,82.21109601107065
2023-08-15 06:08:08.610688,293.24907482871276,37.86634250070709,72.48805666287083,31.909509401348785,83.44272910922642
2023-08-16 06:08:08.610688,152.35819224398224,36.95447004356896,72.82384378675211,45.7182937192556,80.78537069147522
2023-08-17 06:08:08.610688,241.17785808931964,27.169704664330165,80.99755149191553,33.22526052916109,94.51573690701352
2023-08-18 06:08:08.610688,132.2561017915503,27.490254568796377,76.55735361637178,39.57365607227434,90.11458779392413
2023-08-19 06:08:08.610688,142.72448538932235,23.016407497984993,76.1834624341739,36.381605539188214,88.32629886737192
2023-08-20 06:08:08.610688,117.51414862644125,33.27986799941591,89.08180041385582,35.73891268009407,80.24474135909195
2023-08-21 06:08:08.610688,256.2985272685589,26.275317613851318,87.51163479085862,48.46933900529097,85.94883992319663
2023-08-22 06:08:08.610688,192.3231885332162,36.27318310566262,81.34632233926547,49.06344879414451,86.04880515150374
2023-08-23 06:08:08.610688,155.8700940404924,29.70397205271255,78.97035351101702,31.10901584565678,92.26851824362888
2023-08-24 06:08:08.610688,224.0121643400431,21.5094852667417,82.39067564623615,43.42354310641457,89.72680904896723
2023-08-25 06:08:08.610688,196.02570000066765,25.071089139544576,79.54364834096918,32.01510105803106,84.5211285226355
2023-08-26 06:08:08.610688,257.888864945384,39.356223685653184,79.13867873675039,45.53870117652208,80.41235198633197
2023-08-27 06:08:08.610688,239.12304952916395,28.632626500148156,86.52472326182466,41.608873483397765,89.88661966508181
2023-08-28 06:08:08.610688,112.3132588667674,32.69931550381277,83.90518684949132,36.734728236142736,85.98230173223949
2023-08-29 06:08:08.610688,161.92156547296958,27.288258904730032,77.1639367500318,32.24976053926054,89.98147256661997
2023-08-30 06:08:08.610688,230.95452745585513,29.43240714425587,80.60481292377217,37.300543308753745,85.78160500853006
2023-08-31 06:08:08.610688,249.36957860049145,23.443261071217186,75.60783581059779,32.670069477548495,84.0993230029291
2023-09-01 06:08:08.610688,272.06558250344676,39.35289664203819,85.83747897764437,32.92333750331175,89.37954836613898
2023-09-02 06:08:08.610688,163.26340454366908,22.72083137479411,88.40265366534437,47.31114195767722,85.82774308633473
2023-09-03 06:08:08.610688,163.15898153591314,22.949280040474996,84.27493849223731,40.058135225383396,85.80437139746711
2023-09-04 06:08:08.610688,212.74068141103191,30.067945848914096,80.63376875986974,49.859179092290574,87.0497252085216
2023-09-05 06:08:08.610688,186.81660196543552,30.209417072641127,78.75173031625941,36.20749605663328,88.20379990790435
2023-09-06 06:08:08.610688,188.4308125062026,32.98676828700153,82.82751170953377,48.92817153846276,94.62985192143641
2023-09-07 06:08:08.610688,186.70116023799437,33.108453845511875,73.89636705712955,30.8974437173409,89.12967435795805
2023-09-08 06:08:08.610688,171.98003513460685,24.34685406845212,83.6955051230056,43.13411540350003,89.04225898345317
2023-09-09 06:08:08.610688,147.8336793094741,30.89420954539718,84.2389157121086,43.561857623996076,89.49509396850767
2023-09-10 06:08:08.610688,213.75033120417223,27.850264665376486,75.7132424537664,45.98941131216339,93.94735824423145
2023-09-11 06:08:08.610688,247.96169024168242,39.20084667996647,80.20654653204221,42.20017284030937,90.57058431983361
2023-09-12 06:08:08.610688,216.2671808781686,33.754957271532305,72.33515207875072,40.987601532775656,92.11224010097165
2023-09-13 06:08:08.610688,191.0872959035856,35.17576434952079,71.96913816369843,36.10389663036472,86.0972236455929
2023-09-14 06:08:08.610688,288.33561261033424,28.448014400051196,83.38311674501185,38.55257218241474,93.84397300692427
2023-09-15 06:08:08.610688,142.83571491361312,21.04231686213671,71.02343812460676,45.866069128182296,86.22098546782584
2023-09-16 06:08:08.610688,102.99652864144282,31.355507884256305,70.64052394760658,47.858684808705554,92.37875283029102
2023-09-17 06:08:08.610688,153.16598411649446,29.522601888791723,89.30125299168068,49.44864854987588,81.94182905087557
2023-09-18 06:08:08.610688,282.07846555091123,34.4561116678613,84.46341284953894,32.166113225976886,81.08947522638933
2023-09-19 06:08:08.610688,151.3925564177819,34.744592732869556,70.57044751235031,39.56682959458437,85.11168206515701
2023-09-20 06:08:08.610688,266.69230596388053,35.06520555864322,73.72494218276552,47.21416392470611,92.3916047945674
2023-09-21 06:08:08.610688,145.8965787272695,26.674848566019215,72.50606609974471,40.899504677699774,89.88416424898186
2023-09-22 06:08:08.610688,137.59760063459564,32.43681510679741,70.89767194730642,46.46267794779085,90.02861940074214
2023-09-23 06:08:08.610688,290.2104579711161,29.202829714602352,84.18971771617277,40.212812644321666,87.50912362147979
2023-09-24 06:08:08.610688,142.36614985014765,34.63107131527059,85.97368228512967,44.39271716474651,91.05358702250713
2023-09-25 06:08:08.610688,236.84093819214925,26.259956245266057,83.26085517130099,41.06975893983631,91.61806635484031
2023-09-26 06:08:08.610688,165.48055084440432,23.893008411370353,87.22244704207536,37.09867821455273,86.70248303722535
2023-09-27 06:08:08.610688,106.61384537560477,21.342663485376345,70.1271498977192,44.79567516108875,83.99181935792076
2023-09-28 06:08:08.610688,236.32834129814069,32.301991372983935,81.32668517671452,31.429785697713484,90.35579178919006
2023-09-29 06:08:08.610688,227.6423052948108,39.616776590206655,81.59232636335913,42.31657699747497,82.55035909736914
2023-09-30 06:08:08.610688,115.13009245965699,38.88825343064081,77.85998943285749,41.9275386139123,81.1909516459403
2023-10-01 06:08:08.610688,109.22346478171052,26.760286200812793,84.36600064350678,43.79745169068087,83.075673543916
2023-10-02 06:08:08.610688,270.211399969957,25.664857903191876,83.4131434679909,31.274381770338266,87.26613176535604
2023-10-03 06:08:08.610688,187.79639508349806,35.21482294182815,80.14236344570672,44.73727018172038,92.52355880900366
2023-10-04 06:08:08.610688,128.78515373192775,32.2252098779151,74.93444480510179,38.899292018428476,87.29422980743277
2023-10-05 06:08:08.610688,104.9679598420296,25.97429347382006,82.52782923706953,35.713486158342164,91.71393064273263
2023-10-06 06:08:08.610688,208.97692278292632,24.214992004611887,71.59766096864846,41.76811087155958,86.44954716910841
2023-10-07 06:08:08.610688,174.47584600599595,33.07539598749141,74.26696222342393,32.49407833322085,86.09021940716676
