Date,Packages_Shipped_M,Same_Day_Pct,One_Day_Pct,FBA_Units_M,Delivery_Speed_Hours
2023-03-05 06:08:08.417363,17.677352477678788,16.14750491525165,37.72356807169845,7.939801427547543,66.74259337442153
2023-03-06 06:08:08.417363,20.25170630936191,24.43103062097982,34.39922793831691,7.054412961824747,28.373701469705615
2023-03-07 06:08:08.417363,25.128882519799273,23.142013871508766,26.594641979033156,6.9965170813536295,35.18462774604009
2023-03-08 06:08:08.417363,27.387805257137973,18.265143765295928,34.69409782893114,7.393219887215874,71.22417539562949
2023-03-09 06:08:08.417363,20.20147456591768,29.751458020011118,25.014646553908385,7.835385131196272,43.09347079278021
2023-03-10 06:08:08.417363,24.227597164898437,24.231312530600864,36.49652969240068,11.717775266910941,46.073117402715184
2023-03-11 06:08:08.417363,13.972778195922778,25.798693660504,27.891043337990435,9.806809282258783,42.231354579707116
2023-03-12 06:08:08.417363,14.587679769301117,23.339375861645646,26.20713089474852,7.591682858760798,52.44528402944489
2023-03-13 06:08:08.417363,28.741135980839108,21.53899158421577,31.076245027736235,6.817072557569844,70.68382307825708
2023-03-14 06:08:08.417363,20.839556757677794,20.10334891267642,29.584070710577027,5.927427256446887,37.954333814091854
2023-03-15 06:08:08.417363,22.667384892288965,27.963434836726886,27.603648339789736,7.476251299885542,30.767150716709494
2023-03-16 06:08:08.417363,13.529896003157045,15.063386485040736,27.02071321558254,7.156065310583664,70.3614315001045
2023-03-17 06:08:08.417363,19.3741617061209,21.216253683040126,27.30954690157388,5.922130860901964,70.42102172326173
2023-03-18 06:08:08.417363,28.331826880315553,26.288423311645772,32.121249021812666,10.094632505029939,58.79529053491001
2023-03-19 06:08:08.417363,18.937337999147218,21.350393590029064,26.294269238225247,7.340252179091178,47.11152283519314
2023-03-20 06:08:08.417363,16.79977676949932,22.970717946155613,27.29692682370228,12.675674496512464,43.81335059321468
2023-03-21 06:08:08.417363,23.698443768070884,22.226986260320857,34.55013903779889,14.461855745571667,58.09694587603501
2023-03-22 06:08:08.417363,15.323073947827911,29.98476641264773,39.805700068298755,5.02865335087109,35.192190263864646
2023-03-23 06:08:08.417363,13.264089302756945,18.727890994189824,29.59760826531618,13.009321112065042,37.90537376300014
2023-03-24 06:08:08.417363,27.858030256792215,16.80420716897061,27.372613869983685,8.07758262405136,57.00321200816968
2023-03-25 06:08:08.417363,10.433704904485388,24.357616604221914,34.647828013399106,11.740136940777651,38.16160526687035
2023-03-26 06:08:08.417363,25.178863405816298,20.190658442031726,31.191208662479166,5.285247647013388,55.93050970119086
2023-03-27 06:08:08.417363,23.41131956101869,16.060093604330536,39.21637108245061,12.991994032506499,66.30854424099714
2023-03-28 06:08:08.417363,13.550727400936305,24.43287610027291,38.06489697088579,9.568821829501461,38.22281558699532
2023-03-29 06:08:08.417363,24.221187378081474,16.818053592113614,36.94141563638556,6.712660185219064,58.03742428036471
2023-03-30 06:08:08.417363,23.390652164909163,22.391845273687313,34.62961968742702,10.579410680933908,33.358586464939
2023-03-31 06:08:08.417363,23.129725976552212,23.29632168411979,32.10182208235146,13.039050308310419,67.05695056907132
2023-04-01 06:08:08.417363,29.510823721010446,21.65141361343336,26.754640552972706,7.847354321405549,32.204378388931104
2023-04-02 06:08:08.417363,12.053691088795468,19.857445463905073,37.75632739748744,10.247112687076731,24.322015984520824
2023-04-03 06:08:08.417363,16.484392060652205,26.318607774148646,26.628252388333735,14.700546970021298,70.00558917646494
2023-04-04 06:08:08.417363,17.065452669343447,21.982957876463885,39.77431106389082,5.706711393519361,35.30268741633649
2023-04-05 06:08:08.417363,23.46191870067859,24.613820546434564,28.917520386542176,11.586381556302413,38.43013631093261
2023-04-06 06:08:08.417363,21.265528209007428,18.11364482057059,28.289606203268377,14.529469573428823,24.254001532944947
2023-04-07 06:08:08.417363,17.786189528460262,29.389973346196054,28.364051824112032,11.76005489041106,64.06365982356972
2023-04-08 06:08:08.417363,23.814019929148948,24.77428181376174,32.342128471883015,13.041651994602162,34.835968934729316
2023-04-09 06:08:08.417363,14.007472070244937,26.351350199037746,30.202991496155427,8.97501280459193,40.69306720680211
2023-04-10 06:08:08.417363,11.596461274112642,24.23962302350831,28.959577015492204,6.506976300544739,60.59743419174256
2023-04-11 06:08:08.417363,19.839760032446602,22.30218398479102,39.07113195641711,11.88950211038523,65.24158239217742
2023-04-12 06:08:08.417363,20.181867918391163,21.695101663637853,30.93472958686752,7.207475384304423,43.373304556186284
2023-04-13 06:08:08.417363,25.99620781411002,29.57266449651997,27.983040512312122,13.556928213929941,62.48973580366285
2023-04-14 06:08:08.417363,26.471301091271087,28.203547921937428,39.2441887992471,8.995598142299714,43.68195729282026
2023-04-15 06:08:08.417363,15.261357001284788,19.153638877672286,31.71305807701766,6.967140303612961,41.69955255338039
2023-04-16 06:08:08.417363,29.059018840278668,25.370546543543888,28.366936584426178,6.5174376686651225,31.858720821932025
2023-04-17 06:08:08.417363,12.677991627868488,29.437888837614228,39.24688511058485,14.5430479938394,29.963242584186702
2023-04-18 06:08:08.417363,16.438019589113374,20.907595597660478,38.67684088567591,13.084563127016912,45.99625306038919
2023-04-19 06:08:08.417363,25.646579135586173,28.646245559957716,27.209740867964385,9.090347176772253,55.62928714512315
2023-04-20 06:08:08.417363,29.56373178582293,22.432366056525083,28.75979365056003,13.128994301080054,51.77899860571624
2023-04-21 06:08:08.417363,15.950959278044817,22.406588553549952,35.09868775838763,8.962521302038546,53.51553873673368
2023-04-22 06:08:08.417363,11.207603917498012,16.749776522232036,31.91755933691419,14.600877911158127,41.780528412098974
2023-04-23 06:08:08.417363,22.34500859821803,15.258653695580449,35.23167455257418,6.555728953452565,34.23412339087373
2023-04-24 06:08:08.417363,11.931794451012408,17.600472360044275,29.56153690836489,14.726700080449927,33.312236709370204
2023-04-25 06:08:08.417363,18.611629711190044,18.255719566748215,39.17379932564283,10.458318823929341,60.432463377385155
2023-04-26 06:08:08.417363,27.690233636262224,19.506265784041492,34.38335742769974,5.171678604912541,63.82109163957737
2023-04-27 06:08:08.417363,26.74845743470447,17.44543741009474,33.343832810991245,13.740037078677931,33.098161856866454
2023-04-28 06:08:08.417363,17.417818443336895,23.656152915738424,39.31179627548394,13.861030169628945,44.704422106045584
2023-04-29 06:08:08.417363,21.598337645447145,15.252346811409899,29.98209522773057,7.345804293729011,48.183667518621405
2023-04-30 06:08:08.417363,11.120091183164826,23.495614599206593,37.17601121436386,9.252980792704282,38.173196401819666
2023-05-01 06:08:08.417363,28.206286697651393,23.494297402985286,38.936039573412785,12.215068872953118,42.8019373925907
2023-05-02 06:08:08.417363,29.35047844640462,28.666694250972284,36.299364501344236,14.902386288815643,50.696222775510186
2023-05-03 06:08:08.417363,23.253301524329444,21.5681893831764,30.175971459138353,7.352223478469371,54.82537648667326
2023-05-04 06:08:08.417363,19.897893806372945,26.764329232166467,26.9523277754625,12.04344818472516,38.26461157020658
2023-05-05 06:08:08.417363,15.949654398835145,23.22069646724836,36.46704991908933,12.757202958403429,35.97346600585622
2023-05-06 06:08:08.417363,21.64577272407636,28.265880276570307,33.604866065064606,9.005133432937875,40.063236531750924
2023-05-07 06:08:08.417363,26.30379494523949,15.92969202931068,37.15179355715284,9.619664053316985,24.073139803745846
2023-05-08 06:08:08.417363,16.97374742622256,16.422914643446074,36.52124895838709,6.963003799310449,25.072331649856935
2023-05-09 06:08:08.417363,10.9912912331103,29.613385988777605,34.99205139400907,10.686773756469044,24.077143445727785
2023-05-10 06:08:08.417363,23.31110413299647,28.359185596330875,38.146705101516005,6.073390540473959,24.3042160543864
2023-05-11 06:08:08.417363,23.27502194158257,28.529962876931943,35.10277649658377,9.743098719897654,37.68083304495283
2023-05-12 06:08:08.417363,28.90738583493184,26.418213557134905,26.114870717329982,5.39211751248587,33.753331045110215
2023-05-13 06:08:08.417363,26.520176913954483,15.961672888151089,32.15924919639297,14.844920898315229,58.89182594884413
2023-05-14 06:08:08.417363,21.8623713161709,18.255291064315724,36.03437752893934,11.455101676894042,60.31709622946878
2023-05-15 06:08:08.417363,10.654468548004878,27.71842388759635,26.744248572009447,14.350647946163642,27.31980381405534
2023-05-16 06:08:08.417363,22.586765698237222,15.544098208050707,30.778240211487603,5.026148848897957,41.76483026808172
2023-05-17 06:08:08.417363,22.625835919099245,24.151452519864804,32.52202439635952,7.650569873076581,55.952787416100975
2023-05-18 06:08:08.417363,21.710628666267677,19.89534576595682,27.609797847429267,8.261392308068325,69.7301046384637
2023-05-19 06:08:08.417363,22.114395942208937,20.047418223414127,29.736139555672064,9.000833346420652,35.969362934161026
2023-05-20 06:08:08.417363,16.018538336385998,29.03883594429015,25.424650123390897,12.944625401378095,55.177658666170785
2023-05-21 06:08:08.417363,14.038061767952282,24.03356739738305,25.3588833095922,7.753499766218898,67.26082399150728
2023-05-22 06:08:08.417363,15.586621351438803,26.754999313052075,32.65934401073554,13.239846875188402,46.64158656283445
2023-05-23 06:08:08.417363,18.943914384024968,28.678551346065166,34.87687976064766,12.617595893616192,33.007406315666074
2023-05-24 06:08:08.417363,26.813318444014882,28.23770915687711,27.436214261725944,7.248952137482393,28.178530510588974
2023-05-25 06:08:08.417363,25.359201003978104,15.625764995303205,27.528023777133562,10.601143211004013,45.25757533925456
2023-05-26 06:08:08.417363,26.408835765591924,29.093692515376635,32.23701133523725,14.498277911806202,39.49594593390127
2023-05-27 06:08:08.417363,10.987416012831616,27.56144935750674,36.92536231068918,10.834049831299149,36.427129453075224
2023-05-28 06:08:08.417363,13.957881301961638,16.388603382026748,31.826453903303197,11.027671907217497,56.30563048666697
2023-05-29 06:08:08.417363,27.929499478358515,20.790063669462796,25.638278197871344,8.366213661076724,48.256897630619925
2023-05-30 06:08:08.417363,16.639370985384453,26.913062648342507,39.62480990185695,5.42309777838177,45.80564576995642
2023-05-31 06:08:08.417363,11.837307011713794,23.50408702866829,27.680535282364694,6.551311122385155,55.97886000896333
2023-06-01 06:08:08.417363,12.67706236967263,20.098020428002975,38.63566709083113,11.749109251492868,64.95416076803917
2023-06-02 06:08:08.417363,17.577627585526777,16.636474479743573,31.171977556132212,14.312983651772162,57.12838832683244
2023-06-03 06:08:08.417363,12.248601507196192,23.94463980549272,38.81202450984527,7.524663098710197,52.92236808158432
2023-06-04 06:08:08.417363,11.51160671930906,15.549214336824337,25.096428604620098,14.263536156889993,59.63274911158838
2023-06-05 06:08:08.417363,11.277150594462109,26.977745083329083,28.13787748980402,9.53628502609184,32.17675716589462
2023-06-06 06:08:08.417363,14.128607434672771,29.879706676387343,33.539443088623365,9.928902667048472,55.99446696042208
2023-06-07 06:08:08.417363,16.28075086794306,26.070517993401083,26.31530875695989,13.043663617849967,52.36004045660104
2023-06-08 06:08:08.417363,14.264834573058645,18.6073359733243,27.327077806303624,5.452265031813466,67.22420520496365
2023-06-09 06:08:08.417363,15.546379851253931,17.043203598041075,39.132703143353424,9.377613966713191,64.21740675184891
2023-06-10 06:08:08.417363,16.567862322198508,26.29761192957375,37.56341285447891,8.577273283046692,47.57970310950087
2023-06-11 06:08:08.417363,22.90363733513273,20.083086815938007,33.88882363189583,8.884326592493636,70.79868038712519
2023-06-12 06:08:08.417363,21.360377440797777,21.948174476748314,31.056091968260624,9.11552180409008,47.05301956843985
2023-06-13 06:08:08.417363,22.245853046402054,21.57903993596015,31.142149290584396,6.8960375658527715,49.676788038645654
2023-06-14 06:08:08.417363,21.47016736872758,29.988699162863806,29.21085659654405,12.948355125616818,57.386309911395074
2023-06-15 06:08:08.417363,12.774244561940357,29.110203455637546,34.70852632869835,13.382539802745132,48.84987710463488
2023-06-16 06:08:08.417363,20.0114959483083,18.84362258272111,27.344528052519305,6.950204722676218,29.319729645364905
2023-06-17 06:08:08.417363,29.827185566110778,16.315578477036155,27.591342780194353,13.599325296621965,40.01078941166575
2023-06-18 06:08:08.417363,19.508886243293045,15.783453536241192,34.68879430598038,6.3273528434071915,71.64797287119212
2023-06-19 06:08:08.417363,24.731963566237543,15.787702403420608,36.09961887166423,6.70243850828363,59.15343223998777
2023-06-20 06:08:08.417363,10.763206601282258,29.661877425618293,25.09242210415296,11.293738592087477,65.65386484302547
2023-06-21 06:08:08.417363,26.26089726167603,17.264494473134818,32.39550143969304,6.245846105745895,60.53766150615385
2023-06-22 06:08:08.417363,26.15389789180427,20.067961008179935,35.68547953785913,6.1945762711134,38.92329524905034
2023-06-23 06:08:08.417363,13.472139980910175,16.47254635879823,34.36711980618796,10.188864460258683,57.877250344607816
2023-06-24 06:08:08.417363,17.81853591146077,15.666206363796151,34.45246258676879,12.82011275518895,38.855627390734725
2023-06-25 06:08:08.417363,20.83706457723644,25.38759430248936,36.911596914865555,6.291917349999782,45.745534515432205
2023-06-26 06:08:08.417363,29.064574018756254,17.740457728016796,30.93412311211467,14.366663010144793,36.017151650983934
2023-06-27 06:08:08.417363,19.119041128173315,18.145141001048522,34.77335430838935,10.328686944295498,43.68904696751104
2023-06-28 06:08:08.417363,27.822976497808746,18.330239336281736,26.723196224344605,7.68863075176479,69.93729374968844
2023-06-29 06:08:08.417363,24.210060431151977,23.38105837523581,38.44419907521039,8.504257815451776,41.713676860321904
2023-06-30 06:08:08.417363,13.94925685264721,18.568650595683582,34.914516283352114,6.5596538898629495,71.02470819355891
2023-07-01 06:08:08.417363,28.592596373715455,20.59614173240006,37.429345657701454,9.590038643309411,32.347447064803774
2023-07-02 06:08:08.417363,21.107887419565536,23.62760993645426,34.0540813828319,9.941049684200962,70.20812765679685
2023-07-03 06:08:08.417363,26.829731595135364,24.586142668767014,36.34616587109608,14.294401276472499,48.68681566709132
2023-07-04 06:08:08.417363,19.73289859038229,19.669604419756656,33.749286069530825,10.040632216989192,37.45213703192966
2023-07-05 06:08:08.417363,12.957840626843653,21.557119028884873,39.59453554798403,7.208735163978124,69.13792372333731
2023-07-06 06:08:08.417363,26.974920305898806,29.584197491693406,37.996627667333826,11.260498573369954,31.59096228335878
2023-07-07 06:08:08.417363,27.83237618598678,20.073548411133352,25.57549007720781,14.437909785021128,51.826987646645364
2023-07-08 06:08:08.417363,24.31952397314391,22.035381867947574,34.82304213638867,14.528627542617047,59.231322526729954
2023-07-09 06:08:08.417363,28.963741934310956,26.082134209952258,35.154330810537225,14.360614034346405,35.940007830627245
2023-07-10 06:08:08.417363,29.109241870402784,25.25300158799747,37.701867568701466,11.983044808349343,55.27621390006589
2023-07-11 06:08:08.417363,26.432941491380507,19.328885466249574,31.10477329214579,5.1471626135561275,27.593881756159096
2023-07-12 06:08:08.417363,44.008550604362014,20.375241709332332,32.97673366373487,20.865480470231994,63.51660639621238
2023-07-13 06:08:08.417363,50.08604948885133,29.510021702790894,34.829249240802824,39.325771935927015,46.41428613246183
2023-07-14 06:08:08.417363,19.864921226877982,26.331913630784083,25.112267325420046,12.232288906762307,68.3619544153383
2023-07-15 06:08:08.417363,22.339390113198785,16.128746752346363,37.577310546485954,11.287693819889244,24.397808345483142
2023-07-16 06:08:08.417363,11.701924055813127,29.33476625126226,38.046663080264736,6.180199014217367,60.47882535776561
2023-07-17 06:08:08.417363,14.543617160401155,15.54972301541659,38.482956821970944,6.963592182045475,56.57148978360851
2023-07-18 06:08:08.417363,17.745929963784025,23.78168290676143,36.90843786742072,13.460020955202866,69.30934940613952
2023-07-19 06:08:08.417363,11.3855187386782,19.247395867960506,25.461826602268278,8.681692793747223,32.23169963127838
2023-07-20 06:08:08.417363,20.355909536526173,17.040350079747533,38.60016092668318,13.413994821381893,34.699746764228294
2023-07-21 06:08:08.417363,10.448835282222273,17.2796969245991,27.465762396966333,6.335930208374787,53.71358863581136
2023-07-22 06:08:08.417363,28.156059129045474,27.605448116790697,34.86837339148771,14.923924346814207,62.78942788073776
2023-07-23 06:08:08.417363,26.58416629268591,29.101745161057597,29.356911793476474,10.402389585176895,69.35725265275028
2023-07-24 06:08:08.417363,16.065254261404437,21.41024477355942,39.123020929392716,5.930269845855078,47.31724791190608
2023-07-25 06:08:08.417363,10.136759887784063,19.682673475368667,32.51040774304016,14.162976806026096,42.74163506608746
2023-07-26 06:08:08.417363,20.258176310275854,29.75301662616671,32.5909557884756,7.078186452639913,66.57530235264308
2023-07-27 06:08:08.417363,17.521896756257746,26.125453027216338,36.91861945457337,14.258180270639777,48.294080929590564
2023-07-28 06:08:08.417363,23.970816211522777,24.085096030285104,33.11955979418212,13.297749619432178,60.49512428187294
2023-07-29 06:08:08.417363,21.025641879610973,22.066755987594053,27.93734566209606,5.742693964496382,44.207800768181485
2023-07-30 06:08:08.417363,21.499212264493327,19.290563480640657,31.226025150021684,13.523089922445442,51.68994717526183
2023-07-31 06:08:08.417363,15.341709649446347,28.307666530075824,35.62122760861229,11.77682859836547,41.087354823630974
2023-08-01 06:08:08.417363,19.034715266837416,22.99251737786015,35.54801498034305,8.41363110244552,49.42078004231503
2023-08-02 06:08:08.417363,12.500438535348497,17.619502881921417,31.693618267061858,8.994059937784568,39.490215970531324
2023-08-03 06:08:08.417363,22.39207731843168,19.68489620098918,31.720167904928843,11.856145988135845,57.16733898967259
2023-08-04 06:08:08.417363,11.909963251242882,16.30568289671142,36.65332380686355,6.289776600782498,35.54296485865804
2023-08-05 06:08:08.417363,18.931281066579594,25.123609278925127,25.29386070396311,6.324945731305142,37.04028494269009
2023-08-06 06:08:08.417363,29.03909276490727,16.145510557186338,33.136573937631375,11.773674061607723,32.593985797202635
2023-08-07 06:08:08.417363,18.31169038698057,22.94758199818349,26.119795339540364,11.860207324426463,65.13875429473396
2023-08-08 06:08:08.417363,23.15857566587279,17.84859719665656,35.48544687339295,14.721334735430435,35.00974076843469
2023-08-09 06:08:08.417363,19.011061373335274,27.6544937622542,33.076285744790134,8.324128403870542,50.57206974676608
2023-08-10 06:08:08.417363,28.15345163762665,22.07470389981532,26.602910532919065,6.811146996954607,53.62584532439227
2023-08-11 06:08:08.417363,11.207697778055849,18.907722348339,35.261177573537466,8.59554164419703,62.66061132113594
2023-08-12 06:08:08.417363,24.30283697837185,16.638538061470786,34.443708063138544,7.124266515110026,59.44244477808134
2023-08-13 06:08:08.417363,22.277441067944856,16.891544325624732,28.358616574317853,9.759321834112384,42.28734233308767
2023-08-14 06:08:08.417363,22.993940172704896,27.27944926207539,36.26097202560598,14.111501284010306,45.30398283320258
2023-08-15 06:08:08.417363,16.09499372329141,15.308393231847223,33.77817593377326,14.914285422516123,37.47636294779866
2023-08-16 06:08:08.417363,14.049157543871749,19.251308240568612,32.09303935918112,10.130857127787618,63.50143853981061
2023-08-17 06:08:08.417363,15.646362684934559,28.03488740410067,32.4739897728791,11.831157379432778,71.90479212787403
2023-08-18 06:08:08.417363,29.86007109500943,27.782891518774328,37.497071967966974,11.739516826012018,69.33439207471898
2023-08-19 06:08:08.417363,26.01739733839329,19.00728348581135,36.68226113260925,14.744811641861077,48.16015144066799
2023-08-20 06:08:08.417363,24.29907550485626,18.011034150975036,33.508363517612146,14.250074983392096,24.503708852431288
2023-08-21 06:08:08.417363,26.345616728477065,21.76988989984914,28.857424170484208,11.293781454330293,48.83566633618983
2023-08-22 06:08:08.417363,29.94077160814436,24.46021128297145,35.55948138236574,7.271313992645726,47.43775282238426
2023-08-23 06:08:08.417363,19.014520212003546,26.41661327407588,39.157682426835635,8.778865846371973,40.65252008530956
2023-08-24 06:08:08.417363,15.37200196868217,24.973369154502336,28.16810487793475,12.41161361801438,64.52596801908763
2023-08-25 06:08:08.417363,10.49322767665944,18.259114627259212,37.37721860008253,6.70484892570422,36.89336048559389
2023-08-26 06:08:08.417363,10.752640558901149,26.793543815480387,34.72753910932096,13.598096094556873,49.0344476211232
2023-08-27 06:08:08.417363,28.152086319046848,23.509178532263036,37.8878605940306,12.90599185546286,68.51161803444334
2023-08-28 06:08:08.417363,25.90055929783241,23.39084268560434,36.716571269088966,5.051853029326303,50.601115257219035
2023-08-29 06:08:08.417363,29.498592072168044,18.94126207617219,29.7318076421109,14.619437959845062,24.278990919179087
2023-08-30 06:08:08.417363,10.7461849056578,26.483557362984275,33.26978041713926,11.255785780198345,52.07038698964833
2023-08-31 06:08:08.417363,24.126266856079166,16.633937241829507,27.889203398692086,9.781156106302895,55.02013648823165
2023-09-01 06:08:08.417363,10.218902041453761,28.15800232828617,38.67231969016263,7.121956060227193,34.88965589678696
2023-09-02 06:08:08.417363,15.010329197161889,16.85335514184604,38.866742155278054,13.421976263498744,62.88164391845915
2023-09-03 06:08:08.417363,21.633343170709733,29.109767300265457,34.11168676372284,9.831698132445787,62.28144963557805
2023-09-04 06:08:08.417363,15.492288607141466,17.60809364547936,25.735275554624316,5.53241571759849,39.99893556048161
2023-09-05 06:08:08.417363,29.896354492902343,21.683624025791154,37.300961973808434,14.465908776293075,54.15621134622907
2023-09-06 06:08:08.417363,10.93648152458254,16.808279818712037,26.003924280041694,13.58186124979804,26.731832229865127
2023-09-07 06:08:08.417363,12.140642504992314,25.722940154088217,35.715840804545856,6.661781921155196,66.97364196332649
2023-09-08 06:08:08.417363,22.20008247996855,28.08887982104763,30.609390551615697,7.8584554626803085,29.597281706777245
2023-09-09 06:08:08.417363,23.51207449463533,16.21750257781437,38.374106354652575,7.436785258983512,37.98357873258128
2023-09-10 06:08:08.417363,19.315204223613797,28.30955727631856,31.415002499568534,6.5668423019773,62.96727908739093
2023-09-11 06:08:08.417363,11.299647507250265,19.80859238333067,32.28219040974577,13.354582646230316,24.09053319188434
2023-09-12 06:08:08.417363,20.379565319047288,23.303693316796824,27.470599028702335,12.766185908839718,30.884570678186762
2023-09-13 06:08:08.417363,13.616387201089468,27.416675521648106,36.976844690935756,8.826513858313454,71.74783002416672
2023-09-14 06:08:08.417363,22.551806449942053,24.879052679341623,35.459876411602636,12.775884683011796,30.96339763745631
2023-09-15 06:08:08.417363,14.040958119167001,24.058048112782455,25.721385575464968,9.967463827060088,45.820289403907424
2023-09-16 06:08:08.417363,16.76589296284365,23.397578163482407,36.65288834496395,14.679566503386704,32.906782011759276
2023-09-17 06:08:08.417363,21.56147933828959,29.63800193709329,25.00293666448787,13.944459753788141,54.27806593778739
2023-09-18 06:08:08.417363,27.21215478018965,22.2107675078355,36.906847722768475,8.947833328949496,33.073982581550446
2023-09-19 06:08:08.417363,28.772287093148236,21.83088525705658,33.535376647701,12.082586008312159,27.969159148321218
2023-09-20 06:08:08.417363,17.644337365954293,15.118258393201911,27.75078381195307,12.779874609376598,44.0384385163277
2023-09-21 06:08:08.417363,10.978290832606696,22.959233060613784,25.01693348544044,14.246277092997115,31.80030679710132
2023-09-22 06:08:08.417363,14.58539317636128,26.22868928344627,28.87525764344414,13.433705148018984,47.39204264082832
2023-09-23 06:08:08.417363,13.52222812442055,18.62941368431815,36.44085460275975,10.342727953970135,25.677893902048908
2023-09-24 06:08:08.417363,27.346000888329392,25.22193990131301,31.88167722307863,12.114246985387835,67.59959828911545
2023-09-25 06:08:08.417363,11.422495794893413,18.894987710785983,36.84459661249807,6.197389355905143,47.90726878503643
2023-09-26 06:08:08.417363,21.859814882884557,18.662415773895766,34.747227066913815,13.155903394456976,59.88040416959676
2023-09-27 06:08:08.417363,28.110639918781434,15.529599872494128,26.248146240417867,11.796490294353667,64.1011848024001
2023-09-28 06:08:08.417363,19.087759817572298,18.694495078014164,33.8388618894176,10.586329844447423,24.784896965050322
2023-09-29 06:08:08.417363,21.656438467382788,18.65622480825016,28.043385601121813,11.47844003658896,41.58357829847459
2023-09-30 06:08:08.417363,13.647520557829363,17.164725958552204,37.21720503224965,5.4133197738765295,42.36030785886152
2023-10-01 06:08:08.417363,25.366646347688633,22.58881343863163,32.97003400974674,9.164016744497369,33.08983836189245
2023-10-02 06:08:08.417363,17.118812297021226,24.049119880395864,37.325182361350805,14.980736335350441,47.19900341304964
2023-10-03 06:08:08.417363,19.8423533300483,28.48794575431313,33.24482559866309,8.801734261479336,57.7757354030767
2023-10-04 06:08:08.417363,20.087052104820064,18.16433528081337,28.041397904485258,12.812467045071834,39.18242634581439
2023-10-05 06:08:08.417363,21.77739764131428,26.34467152445567,38.125085077712335,11.086788245460749,43.194197336732365
2023-10-06 06:08:08.417363,26.779508637252672,18.2070878048133,27.372016717269105,7.4381447877216225,25.996796098685643
