Date,Franchise,Revenue_M,MAU_M,MTX_Revenue_M,Engagement_Hours_B
2025-03-31 06:05:36.714110,Call of Duty,2966.901888996713,115.92236277901998,1300.608358768441,2.6761208822571887
2025-03-31 06:05:36.714110,World of Warcraft,766.1338100162274,19.60247074824067,319.1996257535119,1.6243416742425782
2025-03-31 06:05:36.714110,Candy Crush,591.9930812413947,13.781500989406196,208.13088143583377,2.5263747492044244
2025-03-31 06:05:36.714110,Diablo,354.9424202221513,17.54153384747993,180.57400908536584,1.7308034280605118
2025-03-31 06:05:36.714110,Overwatch,285.68025821701553,12.091816093765132,101.84387078124868,0.6687127358803251
2025-06-30 06:05:36.714110,Call of Duty,3123.0692088179326,88.24726973621395,1229.297630463915,2.0657346996184005
2025-06-30 06:05:36.714110,World of Warcraft,852.6472149725705,36.46914048225911,351.37346501198226,2.8505454786448414
2025-06-30 06:05:36.714110,Candy Crush,607.1938260813822,29.275157835044837,227.55886778960942,1.1473369429374154
2025-06-30 06:05:36.714110,Diablo,436.69000728219584,4.5169866403764045,159.37156172211073,2.2018042430958267
2025-06-30 06:05:36.714110,Overwatch,292.0957803385867,13.016828243223728,132.98618586488223,2.768474373778556
2025-09-30 06:05:36.714110,Call of Duty,3152.7398987114534,76.40257577782516,1123.5012481461617,1.8875506143031326
2025-09-30 06:05:36.714110,World of Warcraft,851.7005708234927,7.432363057634792,285.74336702630154,2.127743703201794
2025-09-30 06:05:36.714110,Candy Crush,639.0396416653238,13.136811687846688,198.83873714866328,0.891071045048933
2025-09-30 06:05:36.714110,Diablo,326.40145297319555,18.529128710123246,168.82134872665807,1.8073975582922568
2025-09-30 06:05:36.714110,Overwatch,342.2822443950978,11.956048015660443,124.36422459954056,2.985045925892739
2025-12-31 06:05:36.714110,Call of Duty,4411.200007387397,85.3654886619744,1247.0418725232555,2.564267325053347
2025-12-31 06:05:36.714110,World of Warcraft,1161.3220808620863,39.546586020327695,330.80864729612574,1.7329770612216366
2025-12-31 06:05:36.714110,Candy Crush,910.8180438166398,27.681780947497455,247.26808848744162,1.3581253990587405
2025-12-31 06:05:36.714110,Diablo,679.8455085716437,5.809605118371382,159.229121349025,2.0605090956285173
2025-12-31 06:05:36.714110,Overwatch,469.5843837563599,4.91404338063366,123.41463984396148,2.9909123454089235
