Date,Total_MAU_M,DAU_MAU_Ratio,Session_Count_M,Total_Hours_B,New_Users_K
2023-03-13 06:05:36.717838,442.2219416151692,0.21756412623698582,129.6809041665614,1.289988796734431,230.72073998478953
2023-03-14 06:05:36.717838,402.0049520386855,0.172903939813869,135.17285153664878,3.2872824215421512,396.0879572996399
2023-03-15 06:05:36.717838,405.2375508723962,0.2234146092291969,126.01918814115993,3.6526205719577,366.0890164067949
2023-03-16 06:05:36.717838,387.521085122562,0.24988882443091087,110.25372878505824,1.5745594091211617,355.6981352816476
2023-03-17 06:05:36.717838,380.77109588019727,0.22148951961726449,75.29090701751375,1.4683358192426734,202.50757109137461
2023-03-18 06:05:36.717838,377.0215685778873,0.2334459173368001,156.37642669383825,5.492751305510369,379.32616165446353
2023-03-19 06:05:36.717838,381.4268189715914,0.22688292473227836,84.41745594324676,3.716087268283486,317.7720372994539
2023-03-20 06:05:36.717838,443.8537919118468,0.15794222286902343,96.18364648856986,1.3449281135825797,314.1863432037741
2023-03-21 06:05:36.717838,405.34187337478085,0.2326015918963162,134.5552064038601,2.1630119183399485,133.15340991112313
2023-03-22 06:05:36.717838,427.44428733333785,0.18647822869572628,129.0510456714196,3.023438619612996,406.7254312420745
2023-03-23 06:05:36.717838,354.028235444499,0.18008767680832727,123.2916335519342,3.3145047171311357,114.42287423066344
2023-03-24 06:05:36.717838,397.7515541856354,0.23163760632098465,145.64500471435164,2.7400901015888186,431.46111584858284
2023-03-25 06:05:36.717838,387.7924125517021,0.3037449536525617,109.58164775171358,5.184835577459578,390.64472015379204
2023-03-26 06:05:36.717838,391.3811347193425,0.288803509597107,104.65276034252702,3.660508557130269,154.25478972275695
2023-03-27 06:05:36.717838,378.4403008657384,0.22802933214971602,141.6620153160626,2.120997923949315,378.0056521593956
2023-03-28 06:05:36.717838,406.3006376008438,0.17422030371900438,50.03623057699147,3.734783968750425,177.71975917967197
2023-03-29 06:05:36.717838,400.6762377366241,0.1589513907766179,132.82006565486608,3.256305563732839,387.7702187201637
2023-03-30 06:05:36.717838,361.3094018792725,0.2128614613977625,119.9675439073619,2.8002013809113464,492.5006747278617
2023-03-31 06:05:36.717838,427.5783572384478,0.19227010223982188,125.93345774440088,3.491967581309999,119.56493545172235
2023-04-01 06:05:36.717838,442.2926070245254,0.27393134739734565,194.6393906288865,2.4820177043745315,452.5554615439887
2023-04-02 06:05:36.717838,438.77316361183483,0.27330717408251115,118.93929066038478,3.8956193079049513,375.04162207836714
2023-04-03 06:05:36.717838,405.75732946321125,0.15603071543575422,123.77657733043385,2.418011505364138,172.2723078718885
2023-04-04 06:05:36.717838,356.1325461206345,0.16575985781977473,52.67691150421441,3.2954761070523984,432.62638478081425
2023-04-05 06:05:36.717838,423.17481624709444,0.23862544885880846,120.8604082985079,3.87080850112004,497.700284793673
2023-04-06 06:05:36.717838,428.8183575067757,0.15706769547978353,71.85958087293636,3.709547777490508,467.1798141172671
2023-04-07 06:05:36.717838,405.06032264775325,0.2227137977175711,74.56193237949243,1.936331196039598,268.00090835354246
2023-04-08 06:05:36.717838,373.98712263272165,0.2837330887334002,205.99873900005306,2.5203130576095103,291.4142896091103
2023-04-09 06:05:36.717838,356.38962451873545,0.3081048246543339,145.6347469062222,3.5418653978483627,444.5904650565371
2023-04-10 06:05:36.717838,414.6459839965488,0.18856647451669029,141.60512304107615,2.1070565118637137,383.43575875702885
2023-04-11 06:05:36.717838,429.89413963995315,0.21508922759007268,50.93773399171704,1.8470588108601196,329.3900800475782
2023-04-12 06:05:36.717838,410.3463882757465,0.17695510797139183,140.52441404660493,1.8720547053010095,217.41269996702903
2023-04-13 06:05:36.717838,419.6868956930699,0.20325281969939618,117.46553602797036,2.4719527708204843,335.40382274799424
2023-04-14 06:05:36.717838,443.7311879658342,0.19139068748760457,139.74828742800665,1.932988744841927,411.18190696240697
2023-04-15 06:05:36.717838,412.4796179746936,0.26644262054429907,162.1990073853655,2.662346582520937,161.57894108495202
2023-04-16 06:05:36.717838,385.75158333937264,0.3112397757048398,201.20466433118477,3.27317188041068,190.15211902816708
2023-04-17 06:05:36.717838,407.6307471554451,0.1662948364952542,133.06080156566998,2.6215489552461952,125.30247531041235
2023-04-18 06:05:36.717838,354.20268462884826,0.2044795272863108,104.78894387701769,2.3810964843010956,400.87486616590127
2023-04-19 06:05:36.717838,365.58038536450806,0.21607164464700232,79.57984790136821,2.0906565727842294,128.85807716990803
2023-04-20 06:05:36.717838,392.45486371629363,0.2429852525339471,126.99471610975765,3.6966149692090964,414.3746894246258
2023-04-21 06:05:36.717838,435.43301288898226,0.1797161225448496,59.7914786930532,1.276468168946262,242.09812521545868
2023-04-22 06:05:36.717838,437.5894007526204,0.30251860473635617,96.20343331284434,2.7285783097268976,136.10937882120288
2023-04-23 06:05:36.717838,398.16311171579684,0.28310147502333066,181.16096839334313,2.0841686090290517,332.1395554889751
2023-04-24 06:05:36.717838,352.7197383215842,0.1825948648158338,75.57625069196612,1.9798886939863123,319.5408692307006
2023-04-25 06:05:36.717838,412.93740457644395,0.2411948014192961,51.613031321246304,2.6228351929671447,428.3539993300004
2023-04-26 06:05:36.717838,355.70511585663996,0.22224127288739134,61.49080547223949,1.5315060756301402,136.63170012114057
2023-04-27 06:05:36.717838,436.4718589616457,0.17012192057483674,79.85201207504632,2.454423506631682,343.3629340513627
2023-04-28 06:05:36.717838,404.4436249976808,0.19344717327150854,96.70480654174536,1.5600585238648432,376.3319474122863
2023-04-29 06:05:36.717838,355.0726453823978,0.26750455197975387,76.83111599941503,3.5860342528091533,121.88016799465609
2023-04-30 06:05:36.717838,433.1389338885545,0.2694406564885245,126.0333460629749,4.743482043525316,447.520239250926
2023-05-01 06:05:36.717838,407.20264075114284,0.20286105552211212,119.42164212330314,2.512714827569617,109.45042475005854
2023-05-02 06:05:36.717838,358.08280220481544,0.20092813544476487,137.2510213138989,3.1606286130556644,464.3688047587486
2023-05-03 06:05:36.717838,431.5579528242815,0.16141389062918152,92.86916293896812,1.952619232365633,427.68227107196617
2023-05-04 06:05:36.717838,394.6903095735187,0.15733711143341486,95.03300125868441,3.6250180106031005,232.57385199397774
2023-05-05 06:05:36.717838,409.87677703058273,0.18315122744670956,139.10899257316018,3.1107959154631364,305.36084434043886
2023-05-06 06:05:36.717838,441.68104632048573,0.2534432329636879,170.10527415004663,4.097163843406339,220.28800183491128
2023-05-07 06:05:36.717838,403.36620284452175,0.2996427028080347,110.64693373953762,1.8923320786270215,395.89991710671006
2023-05-08 06:05:36.717838,365.6780799935156,0.18843941579296067,83.59515842669327,1.1454661207796781,485.15883658902294
2023-05-09 06:05:36.717838,442.0687167839397,0.236006121467155,142.2827399182282,3.174909173954119,200.59553679933444
2023-05-10 06:05:36.717838,374.3550341702678,0.19347944735504272,55.48140748878215,2.958101022896768,369.04526823972475
2023-05-11 06:05:36.717838,379.61003635968393,0.22958357697743445,115.08695235576089,1.119400472027038,437.6668383009786
2023-05-12 06:05:36.717838,448.2496693430494,0.16024275502119734,92.47731654301685,2.998089799543327,183.9851609653934
2023-05-13 06:05:36.717838,395.24082614878847,0.25038663620723056,123.05701988564911,5.487552446774853,209.92167932079354
2023-05-14 06:05:36.717838,442.7900982241592,0.2915806524757904,207.4368584742002,2.8219777351440363,239.90642461162645
2023-05-15 06:05:36.717838,446.87946090305115,0.22794570981375503,119.14302845882152,3.7886734462218685,183.99332049657593
2023-05-16 06:05:36.717838,387.70099112557835,0.15493863887187026,53.192126675420646,2.9903363553742315,463.3021627363751
2023-05-17 06:05:36.717838,424.81166634084406,0.17305826608408387,134.04964709126523,3.6638404781147296,226.32804953861822
2023-05-18 06:05:36.717838,443.8751419238607,0.20735100385916896,57.537002449952936,3.458341280945347,232.70038938742195
2023-05-19 06:05:36.717838,425.3973001761976,0.1851263298989558,144.78554863519625,3.705148974127158,159.57334406967166
2023-05-20 06:05:36.717838,395.29441444264256,0.3205427341317697,200.80887459584574,2.6675484495749093,472.8406257535422
2023-05-21 06:05:36.717838,386.58302739845584,0.2688875346911405,137.2254098407117,1.5447801417144125,172.27989778771385
2023-05-22 06:05:36.717838,449.5505859390328,0.1614323066741581,103.38593153644132,3.14270453332308,241.7395542468522
2023-05-23 06:05:36.717838,374.6238160635298,0.20210954935432607,67.75503458484654,2.718667206582917,129.1357899475699
2023-05-24 06:05:36.717838,383.21111954199733,0.21777139280418709,68.0966738341886,2.0797004302713638,158.14659114727735
2023-05-25 06:05:36.717838,405.9167457405035,0.20865922244751037,53.18521359649261,1.5285281703704094,117.06801102244388
2023-05-26 06:05:36.717838,356.56147073436404,0.2332268332997905,110.70086298679131,1.3813125167267364,149.56571228409135
2023-05-27 06:05:36.717838,358.681436528891,0.295566868952633,132.01527914142994,1.4368933488601772,171.41441462135433
2023-05-28 06:05:36.717838,437.4271929453258,0.2174441437336065,193.33630698859986,4.777226066475208,449.5619864174148
2023-05-29 06:05:36.717838,369.70721920410347,0.19506817020603398,142.47244517793254,2.6003465032413065,201.51824693102287
2023-05-30 06:05:36.717838,359.63106563142856,0.20427874909626584,56.29437263267572,2.073541616032862,201.89700445148193
2023-05-31 06:05:36.717838,425.18524615789715,0.19793110332342947,145.9391091099896,2.5733242969978054,153.60329837056628
2023-06-01 06:05:36.717838,421.9084083254019,0.2319848933233281,135.25709876605728,3.5423978579144646,321.14777685338794
2023-06-02 06:05:36.717838,374.97320283223195,0.20907041986736521,125.67976602470924,1.4542905416704386,167.82100403377612
2023-06-03 06:05:36.717838,426.0101699438027,0.25352287890938224,149.68463832189286,4.3268009255467055,273.892329803972
2023-06-04 06:05:36.717838,428.1420757403695,0.2756302147739963,133.39472943712346,3.469817577485158,447.0389410990067
2023-06-05 06:05:36.717838,394.1810182066138,0.2155362009411338,115.32697924382155,3.206635313526063,461.4846983236643
2023-06-06 06:05:36.717838,442.59349382472425,0.1702400805259286,111.99821009018565,3.590972179569936,267.4616133839628
2023-06-07 06:05:36.717838,411.66944082678646,0.22538490166650402,120.57743808177621,3.335186213581228,328.91429209757473
2023-06-08 06:05:36.717838,402.3069139917083,0.23026493960473174,129.2304134182405,1.4134576285866618,239.3394629497095
2023-06-09 06:05:36.717838,447.16024563439856,0.21437849525213407,142.2278550654443,2.836361697203062,313.9715286527134
2023-06-10 06:05:36.717838,400.6643132936834,0.2637861715654681,92.35819642037693,4.07782205667558,152.8351518540064
2023-06-11 06:05:36.717838,424.522899136745,0.30903479748076784,171.86750620456394,2.9460068092687006,448.5980598087387
2023-06-12 06:05:36.717838,442.63178413557927,0.2287917492220971,147.92600212471058,1.3291232195950067,151.7899969456352
2023-06-13 06:05:36.717838,396.3913852288443,0.21467674209940063,76.35592844211968,2.8013922042727195,322.9204318758439
2023-06-14 06:05:36.717838,399.9170792311796,0.22323389091480134,53.72798072084348,2.8529262501734585,263.6820892584756
2023-06-15 06:05:36.717838,383.9863411153334,0.18089221123703883,56.5570521830168,3.2810376798765084,225.7177577561834
2023-06-16 06:05:36.717838,428.15760867801083,0.22286141288716835,122.36552179612364,1.652508314978932,350.2570854534499
2023-06-17 06:05:36.717838,362.79764990415794,0.3321584363613358,202.70648658145632,5.041145734252134,214.1070880559298
2023-06-18 06:05:36.717838,437.2117031050486,0.2538056092515376,197.43675674431972,4.632196728151788,199.47630288047526
2023-06-19 06:05:36.717838,431.80633349817043,0.24289319552836067,111.12040363863261,3.097647987201767,276.9813399333128
2023-06-20 06:05:36.717838,352.1176114916896,0.1574520816935395,125.63889387371627,2.9895285693187397,236.36144422644318
2023-06-21 06:05:36.717838,404.7832190624617,0.17673987424859905,54.4314732421803,3.8870487094388846,220.20691678318016
2023-06-22 06:05:36.717838,403.13354655024494,0.16976564271299205,104.75332965296448,2.836307946684446,148.60623788120046
2023-06-23 06:05:36.717838,403.19223805228705,0.22752005577217832,86.94639904771768,2.8138224113408445,282.45158624167186
2023-06-24 06:05:36.717838,433.22231750486077,0.33192209286497565,195.68340448123254,4.6834689730651915,480.35831496496456
2023-06-25 06:05:36.717838,426.3383008412785,0.2532435257182004,158.31667994113917,2.2518691038912424,340.56193607095884
2023-06-26 06:05:36.717838,374.3542496597604,0.16640717920170542,71.81971534187042,1.5846997981109432,319.6111721550544
2023-06-27 06:05:36.717838,393.5457715047377,0.1636141464931779,77.5014592807562,1.2506580893105537,278.93432834309425
2023-06-28 06:05:36.717838,368.45655987829196,0.24486461562793466,99.04224862980068,1.5790512084033093,208.21143385699042
2023-06-29 06:05:36.717838,375.4656359320737,0.22283936346694133,65.2051188902489,1.7739872310665874,134.66565542930593
2023-06-30 06:05:36.717838,417.91616175031606,0.21708162894000557,83.72238229717739,3.4061845168438385,455.1894165248193
2023-07-01 06:05:36.717838,393.6943957966915,0.3008613812979167,148.65825274170956,3.5855327881568066,463.9464216876875
2023-07-02 06:05:36.717838,388.3961376158323,0.23959370696310395,133.6932335702297,5.031347738093069,468.90282416016316
2023-07-03 06:05:36.717838,436.24825085837654,0.1503112548151141,143.18134697606402,3.1125635471612667,150.79874281590224
2023-07-04 06:05:36.717838,436.47235904378385,0.19563267564468428,144.12469684178083,3.5955754747141997,163.73842047359383
2023-07-05 06:05:36.717838,446.6249582353888,0.23846600508314478,59.65340803053131,3.3171051185954235,481.2913532133094
2023-07-06 06:05:36.717838,421.6998799048919,0.24809005943216944,85.93810002340054,2.5576985230226734,415.3293774107326
2023-07-07 06:05:36.717838,379.90498942845306,0.17880789736937622,92.06146301073235,2.3596619317173397,451.5044804144818
2023-07-08 06:05:36.717838,398.0348723540662,0.262431874620071,107.90776583144924,4.319229951542255,283.9688647289534
2023-07-09 06:05:36.717838,428.80865420860175,0.2677669647441939,74.20601102154001,2.841136492420687,440.09743714786873
2023-07-10 06:05:36.717838,352.3605937926213,0.19319629900497692,63.12252156019852,1.5122064696839055,447.03419136200495
2023-07-11 06:05:36.717838,354.6100918477129,0.1961286717828136,140.96698876861612,2.8208267377717915,429.2319356008364
2023-07-12 06:05:36.717838,413.8713272570189,0.19053608192583812,107.95561917225768,3.8080756762509376,159.69490532696318
2023-07-13 06:05:36.717838,440.77058825589035,0.2449917090832169,126.12546842453293,2.5657689470767835,318.1555653741432
2023-07-14 06:05:36.717838,420.4107836036379,0.2323414641347029,71.25775386013159,2.9450290474146326,402.5826212994339
2023-07-15 06:05:36.717838,422.5005457952318,0.3068993100732915,77.87885525687692,1.4427036025067344,475.0091607201454
2023-07-16 06:05:36.717838,386.5013923732798,0.2543256314194414,175.4207413005543,2.9025417043304453,311.1578265978456
2023-07-17 06:05:36.717838,359.74129458740293,0.20454487567600094,138.13705774333857,3.7097548960392874,372.2245230854816
2023-07-18 06:05:36.717838,382.5283394061952,0.20177372395941792,67.50788678862739,1.6483770369066533,110.75715486284707
2023-07-19 06:05:36.717838,394.50178688788554,0.1574720222306915,125.83050992703188,3.939015533693707,184.67975384562422
2023-07-20 06:05:36.717838,430.0045621567663,0.15962229438092834,119.57814573534498,1.3800603893890564,142.10987619622207
2023-07-21 06:05:36.717838,441.41716704015903,0.15545792300643146,139.28139168297224,2.2193627094481085,217.33551077553176
2023-07-22 06:05:36.717838,426.1751955043476,0.28101033475361725,101.57702010809558,2.449776158950531,369.5306825697734
2023-07-23 06:05:36.717838,369.31443538456784,0.30392163333523586,120.23929875114108,3.8996504947859703,296.0448090535559
2023-07-24 06:05:36.717838,399.20019876944775,0.1684335860481526,82.62970831946896,1.374580876435902,165.22439725682418
2023-07-25 06:05:36.717838,369.50561431039097,0.22669927588589484,119.76461939700715,2.348868742079397,139.34870540495558
2023-07-26 06:05:36.717838,390.7627332878246,0.17630854015299832,118.57352238541804,3.009608687424992,169.74686427275557
2023-07-27 06:05:36.717838,417.3866973453705,0.1880596462928919,81.76564791461696,3.642555985125481,223.28771030382853
2023-07-28 06:05:36.717838,421.44331647228216,0.1900283109675037,62.721056785937414,1.4700597557560178,208.11341767108274
2023-07-29 06:05:36.717838,402.39000269682714,0.2113363847573963,122.49179077510551,3.8065098873210674,348.84356308386873
2023-07-30 06:05:36.717838,407.7124553056478,0.25296072680141773,159.2041329725072,4.923459117095499,133.33084701429283
2023-07-31 06:05:36.717838,444.25300955893164,0.24984456355570006,70.77643638704507,3.86904485092007,138.17211520572536
2023-08-01 06:05:36.717838,404.877146147265,0.15230187580855295,53.8659551519296,2.36339369538475,455.79666553434475
2023-08-02 06:05:36.717838,365.8003205814762,0.17034261710347895,58.910965874893805,2.014870327564843,451.1788306622925
2023-08-03 06:05:36.717838,385.18524404728265,0.2447700240115315,133.0210486841262,3.2521665908687303,395.98909102955975
2023-08-04 06:05:36.717838,392.22333001788957,0.22483037868287759,125.28207284102703,1.7455166780612192,293.8377707733905
2023-08-05 06:05:36.717838,355.8313112565464,0.28378613735599195,132.75276048612716,4.199467793223394,207.06619951809944
2023-08-06 06:05:36.717838,429.05059050294466,0.2676132169791942,168.1717042679694,4.169209024931307,409.64893695752386
2023-08-07 06:05:36.717838,370.38337193525655,0.19508165464736807,64.97207648569633,1.8932043166466157,333.7768115542258
2023-08-08 06:05:36.717838,370.1319825429409,0.17523786423355764,129.51477733278435,1.1239075617664886,385.283040473271
2023-08-09 06:05:36.717838,415.0024250428072,0.15701352767888954,90.33179530772344,3.0345767868397124,247.9526200622523
2023-08-10 06:05:36.717838,382.27430621190587,0.19105545089457507,56.77348657417121,3.0224210476058087,127.31928910619361
2023-08-11 06:05:36.717838,416.22761928834086,0.166231134535578,65.22773647738575,3.471140614281635,197.35485208777453
2023-08-12 06:05:36.717838,418.99866454692665,0.2512063943879713,149.11955971210287,3.9490882490672985,360.41934934713373
2023-08-13 06:05:36.717838,426.5483279818937,0.2518776206945523,87.80738462060123,4.351192454346528,335.6481319872392
2023-08-14 06:05:36.717838,356.5616141765366,0.18267983365309956,146.29789029042016,3.664561041249616,452.2673576012355
2023-08-15 06:05:36.717838,351.8055579691384,0.22452842855605837,134.6062057680869,1.3580584153791642,443.296098402061
2023-08-16 06:05:36.717838,376.672827049536,0.17357994160626514,61.70489719430109,3.226366503702484,425.6237806971891
2023-08-17 06:05:36.717838,430.132386763987,0.1506022132400649,111.7682862457178,2.7462765760113843,425.07930224882614
2023-08-18 06:05:36.717838,372.28111910798975,0.152596069693645,73.53535547612962,1.444984952950254,455.5327702267089
2023-08-19 06:05:36.717838,401.1026308518764,0.2501948130580492,89.01022643223293,3.0833881027967593,169.97903734848282
2023-08-20 06:05:36.717838,362.6757894791513,0.31219693968257234,150.47985757378717,2.917061389768981,267.2384813275656
2023-08-21 06:05:36.717838,445.7613868105659,0.1618608121248589,85.16236460454955,2.9128379408368232,244.88254534966143
2023-08-22 06:05:36.717838,380.56544497592455,0.17843725619030024,69.87454369630566,3.9527563425678327,200.4615195795741
2023-08-23 06:05:36.717838,445.8531857398439,0.23114935344492843,65.32574778181241,1.2560388973346308,334.4953045808534
2023-08-24 06:05:36.717838,438.21891482051234,0.1903776057702,105.05740807504563,3.888460418907937,314.44559336494666
2023-08-25 06:05:36.717838,384.91265329582683,0.17312740282385128,60.40157666445156,2.0339230023882853,339.86211088574066
2023-08-26 06:05:36.717838,418.2287040696264,0.33720442192996514,118.805771742571,1.8358496788365823,226.32230174902702
2023-08-27 06:05:36.717838,383.99061229434943,0.30713637974253316,186.62936040418336,5.274206647567915,407.79304407346115
2023-08-28 06:05:36.717838,358.8307437526999,0.19216796307272446,80.6937603213029,2.0229782355005987,104.84459965320356
2023-08-29 06:05:36.717838,360.7522729140855,0.22073457663392962,66.35651736699286,2.291570308240437,257.0977879599863
2023-08-30 06:05:36.717838,380.7201069558707,0.22458427883274173,58.16939870142605,2.938149233418899,474.8769626892337
2023-08-31 06:05:36.717838,446.31535454793294,0.165066651476084,145.06098798790308,1.9350494637207247,135.32155081596042
2023-09-01 06:05:36.717838,433.56940177477907,0.214954409315865,71.0097390454534,1.0867795340437096,299.4425076720087
2023-09-02 06:05:36.717838,444.4403624578197,0.3025315331868784,169.8113633412868,3.6300127017635675,347.81647058790776
2023-09-03 06:05:36.717838,403.80493103035496,0.28106305772352297,117.48931597766294,3.162615666689367,237.70172473126473
2023-09-04 06:05:36.717838,417.02731799948754,0.23471960534382708,109.64724521348305,1.2245713041542938,248.2408459700479
2023-09-05 06:05:36.717838,350.16790935220365,0.21176433719816667,115.75225203238192,2.871608455294868,361.4109190715789
2023-09-06 06:05:36.717838,443.56197769854896,0.2008680395452604,124.2820246073283,1.1967933909301742,299.5942895516157
2023-09-07 06:05:36.717838,416.1676027095682,0.17409318670416943,100.9382401290741,3.237105288378497,376.98078122903854
2023-09-08 06:05:36.717838,355.8246337743984,0.16178521344312763,51.373780281432104,3.299368157121889,280.33164371765935
2023-09-09 06:05:36.717838,430.32760770137435,0.22643119072304446,90.42684748806877,3.354633119611316,207.2482199603472
2023-09-10 06:05:36.717838,382.0531093311046,0.24764344732940277,141.7305627013558,1.6861078834592886,417.41619686715717
2023-09-11 06:05:36.717838,437.98953579330873,0.22479209386316942,78.26365130650258,2.9827013095495616,280.95535952828993
2023-09-12 06:05:36.717838,443.0003886616346,0.2354834474608909,73.38358574848186,1.328346812678714,375.23613154069136
2023-09-13 06:05:36.717838,423.9783770543567,0.20799145314520878,85.26858827796553,1.4816779304989223,272.9119828589624
2023-09-14 06:05:36.717838,445.9411804151951,0.17144099058532186,140.22811140856177,2.43877608699402,126.74345633192279
2023-09-15 06:05:36.717838,386.8948672615744,0.22525583826920006,68.73831963108368,3.308343320479829,348.31969733080797
2023-09-16 06:05:36.717838,366.3894839621467,0.3417838373300214,153.36974020565194,2.532240117510868,300.97743754099025
2023-09-17 06:05:36.717838,360.91504857912594,0.28273349385715596,113.2896624130783,3.5596058825728742,411.9496562383413
2023-09-18 06:05:36.717838,418.294769078198,0.16416182189530298,129.7051132142272,2.8893918933730482,312.6257452950619
2023-09-19 06:05:36.717838,408.3169371471278,0.1981322494490975,133.5717188831049,2.5126610089687667,485.14672207543805
2023-09-20 06:05:36.717838,439.3854042933187,0.16200865480086832,125.16398659802284,2.823569204723028,155.86182773929949
2023-09-21 06:05:36.717838,386.1647910994292,0.2417122529663426,81.76831189843683,3.604669044632422,164.09752974042223
2023-09-22 06:05:36.717838,445.55017723575816,0.1591684695386792,117.49703152390845,3.7425676367249867,450.41266258074415
2023-09-23 06:05:36.717838,408.737102540337,0.2799427463123117,114.83265297102537,5.571162186660266,318.01692161048214
2023-09-24 06:05:36.717838,406.2416216405621,0.2714466971065238,79.96632095881732,3.126922172338838,497.30275450417224
2023-09-25 06:05:36.717838,414.7332371683605,0.21070779698515676,111.57801921441872,2.168462239767413,367.769735814754
2023-09-26 06:05:36.717838,351.8741035913548,0.23454281419892573,108.78720794343249,3.8278278830467922,103.52627042565126
2023-09-27 06:05:36.717838,400.9813856057365,0.24613147401511845,143.9714556634939,2.756370237769937,470.8412334092421
2023-09-28 06:05:36.717838,403.29766078287065,0.2379068735150635,135.189314131682,2.5385066356494894,388.62515618382986
2023-09-29 06:05:36.717838,436.8254054089131,0.20568209049827407,64.40449213109262,2.1063845383851425,174.57737842673316
2023-09-30 06:05:36.717838,439.65586602771856,0.2514154911556971,158.8211937930948,2.3638888006496424,386.24667206370407
2023-10-01 06:05:36.717838,429.6971028375073,0.2799884517586136,149.26673783850973,4.8830590025531935,456.0097855468071
