Date,NBA2K_DAU_M,MyTeam_Transactions_K,VC_Sales_M,WWE2K_Players_K,Borderlands_DAU_K
2023-04-30 06:05:36.902079,13.365545734583169,183.63627047797968,28.014439021154963,252.59300179648986,184.26784175404893
2023-05-01 06:05:36.902079,13.515376510356809,289.3932239694071,25.706449588327708,181.99636220936992,102.27020436091607
2023-05-02 06:05:36.902079,7.126793329057794,659.8768700780686,12.116259107715894,345.2424286416405,279.5277780287607
2023-05-03 06:05:36.902079,14.095297312102023,708.6458864631497,9.204210488330048,171.42948188703136,162.8306786817933
2023-05-04 06:05:36.902079,7.759813270386197,414.43048242786506,13.45613795662549,274.0679866682408,94.94179174640145
2023-05-05 06:05:36.902079,9.448502102423419,431.7858683860467,27.91169774578816,248.94317348233966,216.78568913215892
2023-05-06 06:05:36.902079,9.113856067755018,645.1299441937514,13.859237406433266,360.4675462505878,107.44999343894219
2023-05-07 06:05:36.902079,9.350188740095692,450.8996014691353,12.095990826611555,230.19399753591486,131.09277128905256
2023-05-08 06:05:36.902079,12.709826309286377,465.7610485731303,25.4934937667822,384.6467240397539,73.57654808941228
2023-05-09 06:05:36.902079,13.270121307094719,608.0481035460365,10.005172725025833,392.9575844722866,121.90947491952116
2023-05-10 06:05:36.902079,5.248606182879675,640.6228531668205,11.398927433670092,235.45629115015356,231.0838024482967
2023-05-11 06:05:36.902079,12.875204297017987,314.5790335340314,22.780510034773833,351.32294675808964,119.52763890537949
2023-05-12 06:05:36.902079,11.826963587038232,468.3489008145847,11.695096970239282,453.62630268835215,179.32375679391157
2023-05-13 06:05:36.902079,5.856305523854153,538.4595327564124,10.481953158915003,182.84979052039083,166.03245185550614
2023-05-14 06:05:36.902079,13.59247791610128,331.15860877357073,10.771964771611163,371.46673120192094,236.3365819572041
2023-05-15 06:05:36.902079,8.657945897664687,511.1613673785793,23.408569915179143,352.774857928689,70.94448991116349
2023-05-16 06:05:36.902079,7.050447471398867,426.2355494936233,9.879762976409959,370.34876047663994,67.60046703110937
2023-05-17 06:05:36.902079,7.299772283960152,338.24017784230125,7.776898393613261,273.9729865874137,248.33430344354105
2023-05-18 06:05:36.902079,14.438699756854792,665.8995801686862,12.257096800023415,435.92028954680535,146.2836538112295
2023-05-19 06:05:36.902079,8.475079516937635,439.0331694247743,10.625022646279358,174.4772473168367,137.36997337509038
2023-05-20 06:05:36.902079,12.896356905200117,706.9174918495889,21.89139061754267,234.5845440214788,265.59239107987185
2023-05-21 06:05:36.902079,10.096732967176397,336.4633197815833,15.902558875051994,198.76226478088444,57.63622101378517
2023-05-22 06:05:36.902079,5.669228448952906,692.2596013134066,17.832714532215753,124.23598052703232,287.7547497584414
2023-05-23 06:05:36.902079,13.583290989797565,191.92246657807223,26.863148613210093,397.60842564863356,190.85978786319728
2023-05-24 06:05:36.902079,14.676201103044022,560.9360687126057,29.051705459990465,387.4549821398689,224.8870318828373
2023-05-25 06:05:36.902079,5.302159297561249,365.5668149906963,9.320949551837412,356.1421353989816,109.25592948566572
2023-05-26 06:05:36.902079,6.841092463742942,643.5178615155962,26.647583052931864,178.9023439526828,98.68369753766649
2023-05-27 06:05:36.902079,11.89510360573015,289.2025172097745,28.36056681929525,486.5382356075651,186.13290377827752
2023-05-28 06:05:36.902079,12.107654300482803,315.4103798777444,28.97672665211729,186.8460856381763,279.7518049661254
2023-05-29 06:05:36.902079,5.660955911020896,414.69580098661874,20.401075188954493,152.68313073710638,258.54447566801434
2023-05-30 06:05:36.902079,5.913522664885887,744.4675711835996,21.264697013385536,129.8418418879919,231.0310101154808
2023-05-31 06:05:36.902079,13.805152498158858,664.274619282219,7.917065716919575,328.9189544560412,245.79226283002973
2023-06-01 06:05:36.902079,13.89618209365738,426.0916727676712,14.64307882413205,217.5503244790507,149.41773557944225
2023-06-02 06:05:36.902079,10.301689192665599,426.6824536171109,23.98026810884699,364.49478774596963,188.11479307384354
2023-06-03 06:05:36.902079,7.599146855611901,325.3219870134027,15.9574469530634,136.82892078833132,174.7646669797442
2023-06-04 06:05:36.902079,7.631239730975221,333.74698038921645,24.95350209967287,170.9686737050919,269.6500747310193
2023-06-05 06:05:36.902079,9.785670061801053,402.42972867827723,9.075545203986989,209.10968856681046,247.73549344344025
2023-06-06 06:05:36.902079,10.881854869429686,243.2116249511052,19.810828047887437,122.75967523101797,253.74056400824543
2023-06-07 06:05:36.902079,7.559131724838845,352.08071620873596,21.86981846592661,145.15914963659355,144.93775811614796
2023-06-08 06:05:36.902079,9.52309279064697,445.0304080686742,9.00037732049354,168.4884058738197,210.5453500461122
2023-06-09 06:05:36.902079,8.160285212530665,698.5512459193587,7.977406812613443,267.093641089542,261.6767702686729
2023-06-10 06:05:36.902079,10.381020534665858,399.45364582423645,27.17136406951282,351.3638770075688,268.11199332231314
2023-06-11 06:05:36.902079,4.539307209108551,187.60814316008924,21.866990674724548,123.52298399903367,254.09455879742418
2023-06-12 06:05:36.902079,14.849111453167442,701.7073748082836,26.63769975744936,311.1264882624526,104.26506997174293
2023-06-13 06:05:36.902079,10.865470405843261,577.6458176906598,23.508443796386004,379.23040496098946,288.2335858525753
2023-06-14 06:05:36.902079,12.284869239546474,709.699700922764,27.316728380957798,446.53957237882383,144.1866845510026
2023-06-15 06:05:36.902079,10.682653259587187,198.812021531695,25.649548881873223,434.57233490848586,174.30906308961548
2023-06-16 06:05:36.902079,13.546371656830024,501.9090693072928,10.695460324617986,441.37876956142424,95.9842572743867
2023-06-17 06:05:36.902079,9.788466086517133,421.5794119911173,11.380435226504344,302.70175075499714,151.87998361499172
2023-06-18 06:05:36.902079,10.063112745825755,614.2426637187584,26.56130252550602,130.15185647576803,122.6944210789926
2023-06-19 06:05:36.902079,13.713521813438685,273.7195869459032,23.535025661297368,145.41792848613633,123.46208905883994
2023-06-20 06:05:36.902079,14.871533145102095,364.87437293515154,14.35668525597957,408.27367857146913,230.53241128265682
2023-06-21 06:05:36.902079,9.923692665343328,573.7699251269092,17.111687107617218,323.3304339445146,179.7485667652078
2023-06-22 06:05:36.902079,5.55755456695189,713.4436017903038,13.376859797751646,255.66577030278728,156.08664114340698
2023-06-23 06:05:36.902079,13.630440208849532,200.4455319979445,14.557462448519976,468.9746974864024,235.90819923679612
2023-06-24 06:05:36.902079,12.982843805711454,676.9855178122191,16.76373428641706,384.1745627251344,128.1169821186752
2023-06-25 06:05:36.902079,9.271228459943163,246.9865724371838,21.843651761957055,181.49185362055684,181.54056210405525
2023-06-26 06:05:36.902079,12.612273295527668,356.39978304377195,11.665013457449252,110.81762477794985,172.28440796082438
2023-06-27 06:05:36.902079,10.113698999058263,250.61924110950568,8.870437311263569,169.51065843531862,126.72224778694728
2023-06-28 06:05:36.902079,11.758725143391857,335.526394271206,29.644625369626336,141.33348430816656,133.28493705839776
2023-06-29 06:05:36.902079,12.015694708737163,505.3097493658416,10.504427077719427,113.90363361256837,138.1518664655042
2023-06-30 06:05:36.902079,11.162681860002373,498.27456532984354,26.01518817593913,142.73935658101072,181.23052260925465
2023-07-01 06:05:36.902079,5.674102026605977,169.96675146526863,6.690656811639646,493.6364837853693,50.989296389689834
2023-07-02 06:05:36.902079,4.23646881606533,279.3298571760938,10.349315534129898,340.57845557640485,148.49804590500216
2023-07-03 06:05:36.902079,3.162301712834095,217.84784707043121,12.492687726073092,367.7287134730798,229.02963520925334
2023-07-04 06:05:36.902079,2.439758548254946,346.7374969927699,6.477933326270349,443.6275757353699,85.32335459577455
2023-07-05 06:05:36.902079,3.4203863441569387,101.87249352102546,9.35346346750585,180.85584341903416,153.11789686793614
2023-07-06 06:05:36.902079,6.147794046308072,256.00834908057215,13.441421508104279,492.11220811404013,201.61578014122892
2023-07-07 06:05:36.902079,2.813328153823412,323.22154339689337,11.437785478983995,256.8167961778245,56.775118533101114
2023-07-08 06:05:36.902079,4.396480875530929,137.5515367572313,8.476782753975918,182.71214284197907,65.469913227762
2023-07-09 06:05:36.902079,3.171534954769205,72.29460946574638,4.337424943157457,258.36191788607744,190.97643465170526
2023-07-10 06:05:36.902079,4.365331780988545,142.68787865791845,4.157770275394682,468.83841082815957,145.53965856114212
2023-07-11 06:05:36.902079,2.3163386933697048,115.19785229893691,5.2111019786208495,305.71707032629354,96.06101001103211
2023-07-12 06:05:36.902079,5.52301793323347,259.1612121235208,7.480374088958694,374.9333659834786,62.86452368337162
2023-07-13 06:05:36.902079,4.263687112769555,149.0526349713517,6.72725031130371,412.92665067350464,112.4924693330744
2023-07-14 06:05:36.902079,5.35767935419402,184.70853185145128,5.4003583428396364,388.78269423237543,187.04248188817473
2023-07-15 06:05:36.902079,2.437778856456593,252.1354252620461,13.95547671716915,136.84572638268025,229.66908335053893
2023-07-16 06:05:36.902079,2.1315536541468716,151.99222600366937,7.431680255912374,193.54606907025533,199.46118776603925
2023-07-17 06:05:36.902079,6.81067502226314,111.18411724985857,4.626285183751399,206.96722835581437,105.2872854998421
2023-07-18 06:05:36.902079,2.2851952066661463,222.2459640666269,10.551948574702736,124.77272771773404,57.29173738382677
2023-07-19 06:05:36.902079,3.992803874677247,223.86258946113105,13.764304910733019,127.18436319443502,191.06584172422714
2023-07-20 06:05:36.902079,4.339498496887076,114.0996079982127,10.28834430297613,189.79690095765136,177.29251255086345
2023-07-21 06:05:36.902079,3.9298812779290486,274.9674930495203,7.001292720886526,231.44391481775574,111.55423768060461
2023-07-22 06:05:36.902079,5.088577266975968,117.90379128124158,5.761286782088738,227.32282136320708,132.0003283014419
2023-07-23 06:05:36.902079,6.517528296337272,332.7495408533277,10.810085427654192,445.1200542871847,145.05066300598583
2023-07-24 06:05:36.902079,2.89472263974817,313.37592935430365,6.781669179094725,405.3456904803021,64.26223243395586
2023-07-25 06:05:36.902079,4.176657075353757,218.34402624861104,7.927283168574831,179.22334145712279,137.75289266241268
2023-07-26 06:05:36.902079,5.938609585175444,124.81661673371723,4.265568199001103,161.82955009428133,217.41652883789158
2023-07-27 06:05:36.902079,5.076276951262318,101.53097886076709,6.708582038822625,382.77735618136796,75.33579164245769
2023-07-28 06:05:36.902079,5.787399495779752,256.1083112830147,8.0006890452682,421.010201360054,251.8065243165434
2023-07-29 06:05:36.902079,2.533920297479435,125.43174168519622,4.044886932182978,252.31456725769598,163.74521031016738
2023-07-30 06:05:36.902079,6.72121096717617,188.57964235218773,6.481135460038412,309.1355355934342,258.1838715065776
2023-07-31 06:05:36.902079,2.267920530535661,158.8736149693089,13.422038232774224,470.7471038154365,153.978011181167
2023-08-01 06:05:36.902079,2.139474416905091,232.84240499596186,4.804761581752658,355.02051459920835,217.63888524619023
2023-08-02 06:05:36.902079,4.78452345568324,196.52181276672968,4.896353933771097,350.9724960625056,256.47484892887866
2023-08-03 06:05:36.902079,4.706008203009068,321.5008473785014,7.657604041947541,162.90635462900363,240.42081584403766
2023-08-04 06:05:36.902079,6.626832628581053,277.775423753311,8.385800566637565,465.0603360350472,181.87788444938963
2023-08-05 06:05:36.902079,2.3628155186107564,174.16429254604162,13.446902470571708,149.69938389357048,101.8758180230528
2023-08-06 06:05:36.902079,5.3945551352757635,179.2128566888939,8.248734895703546,202.9141218866521,270.7216769095943
2023-08-07 06:05:36.902079,2.9799315157771913,254.5161287836818,8.894541179292197,218.04099192633228,299.49015658093106
2023-08-08 06:05:36.902079,4.8066198266943605,72.52048561483369,5.321981563788723,189.68479789337113,87.24971224425283
2023-08-09 06:05:36.902079,4.505390221892624,335.17474561805005,8.185074307234855,115.29060808498058,195.6747626058252
2023-08-10 06:05:36.902079,6.828781802554649,292.88506161033445,12.49283039742133,207.66017340581243,88.36388031059337
2023-08-11 06:05:36.902079,4.839696947582494,135.35643680163057,4.6288613278089,117.60104375855627,150.0669824802227
2023-08-12 06:05:36.902079,3.857655873484245,259.6530180601278,8.118343047788365,128.69529945408692,177.4391406698524
2023-08-13 06:05:36.902079,6.7827605002777736,90.7512068062015,4.61824764790471,412.6137559488866,147.5261136606813
2023-08-14 06:05:36.902079,3.0925516341989794,80.77221287615292,12.895914469586602,487.1500231311263,97.06698244669415
2023-08-15 06:05:36.902079,5.478664119788049,76.34845740097747,4.407707238197479,169.12630608716051,217.48188923289402
2023-08-16 06:05:36.902079,6.634465329354817,321.41243277219496,12.074631124722801,357.3731407222461,224.7433475769164
2023-08-17 06:05:36.902079,6.01671965000223,315.10357041208744,11.556567304040206,116.4261923765734,201.63199623996294
2023-08-18 06:05:36.902079,3.241936957211331,251.40585933421536,9.72173351702032,154.30372678803215,151.30834048894326
2023-08-19 06:05:36.902079,4.66235628376865,157.97085847850505,11.806404834438116,375.17576254347387,211.47975994581495
2023-08-20 06:05:36.902079,3.498217701427209,169.72522635621976,6.583486955034606,455.0960653753048,103.18662148305486
2023-08-21 06:05:36.902079,2.832576745432182,209.80125689381723,9.230446487279622,406.41051007202725,266.5706006210408
2023-08-22 06:05:36.902079,2.512151032953189,246.66233720428178,9.687131919383285,485.36723608185247,90.86094480647817
2023-08-23 06:05:36.902079,6.707165501955654,290.73586458227425,5.809978938058338,446.7723461441369,178.68359571405085
2023-08-24 06:05:36.902079,2.476214028904811,306.2042371697854,6.635344116479973,256.63493440069135,80.77198012839796
2023-08-25 06:05:36.902079,2.711030554527013,259.82513510692917,7.451542622088005,239.93386558218637,96.69697740612305
2023-08-26 06:05:36.902079,5.365494407532082,320.70813057070046,10.27359092257554,243.07573647742123,163.53705413861758
2023-08-27 06:05:36.902079,4.787140219575852,88.16341724252432,6.031193035486196,337.5417544061054,121.05562311472008
2023-08-28 06:05:36.902079,5.4812127444826055,196.84409016983685,4.077657930367406,144.17463276881838,226.1919343626055
2023-08-29 06:05:36.902079,5.053523852101352,87.42077935828348,12.816854502865807,136.79081237437464,227.5364626363731
2023-08-30 06:05:36.902079,5.130975962195162,166.22009458413626,4.855284741926404,337.1156419313704,265.4241946566413
2023-08-31 06:05:36.902079,3.51338850812632,142.23696343456922,6.998445493787045,330.153974260966,258.86915508011816
2023-09-01 06:05:36.902079,4.246134276404184,94.47056207084835,9.210433124263089,333.2392589075121,284.05569611832397
2023-09-02 06:05:36.902079,4.811210670271812,279.16460602409336,9.819928025386359,139.4788304010119,73.75346972634621
2023-09-03 06:05:36.902079,3.077213239700025,227.4940943977222,6.379233520439398,371.8179690306583,252.6272331172808
2023-09-04 06:05:36.902079,2.798369941917385,161.5511563597773,9.100023911964614,180.87766149925685,255.45049572320963
2023-09-05 06:05:36.902079,5.993554907773867,292.56194546703887,10.020305971565408,131.24936879107145,270.64300378276954
2023-09-06 06:05:36.902079,5.197868428112065,192.33738918501194,7.2739124329298255,403.32296703015805,181.47023316128778
2023-09-07 06:05:36.902079,4.812950237104844,250.96619556437892,11.24121536311929,363.4064451643088,186.80801041898937
2023-09-08 06:05:36.902079,4.663285580448919,140.88975807290427,9.290626406394239,259.5563946918459,164.50740434516186
2023-09-09 06:05:36.902079,2.5658442925106306,249.98794706826445,9.797955482006737,334.53820663595326,263.08463178283114
2023-09-10 06:05:36.902079,6.741353984414782,167.4729370600328,12.334266456122052,377.43903009488355,190.78656273128885
2023-09-11 06:05:36.902079,2.2165623692471264,196.5821915207781,4.52432475703833,348.3120745365605,84.43205881321254
2023-09-12 06:05:36.902079,4.918031928733227,206.21564215857114,12.050748977124295,204.77590513831476,246.93679705784984
2023-09-13 06:05:36.902079,3.6318565961032885,219.9230036063532,9.721456263235316,218.7433178031744,254.4200359564384
2023-09-14 06:05:36.902079,4.256882792313065,338.7292131523976,5.676907430445359,111.65364096328325,296.85178557538046
2023-09-15 06:05:36.902079,6.862486768230691,324.20337242461073,12.979622604421168,492.95501954203786,281.8539381202466
2023-09-16 06:05:36.902079,6.9055323557640245,245.5576301024616,5.98098242911675,282.79078464603583,100.66566808459166
2023-09-17 06:05:36.902079,2.269306320259655,228.40190029936284,11.619861704650326,252.42821850311844,70.1915020979747
2023-09-18 06:05:36.902079,2.3324445758032857,204.06655005801173,12.49006576640829,207.83608196859328,253.8444138368627
2023-09-19 06:05:36.902079,5.492417586995756,207.71529912716497,13.054110866556272,284.9266016519084,201.5998517209637
2023-09-20 06:05:36.902079,4.945039677377714,251.9698172204107,13.744892768516292,118.27950865318493,299.92266851959397
2023-09-21 06:05:36.902079,2.972485353541693,106.89753333664851,12.806992303664298,290.81415445663475,109.59428219849775
2023-09-22 06:05:36.902079,3.2340586981862445,211.8300922003933,5.315871465659683,116.92930598824951,140.2168523318559
2023-09-23 06:05:36.902079,3.2299839182474948,333.4320074442381,9.35142398444738,297.3315863952342,228.99190931705598
2023-09-24 06:05:36.902079,4.188249349577507,322.30342931448945,11.040461190969317,383.1876489738777,249.34521408067528
2023-09-25 06:05:36.902079,6.081510566616186,208.6779856516565,4.6714828086617715,360.4282122716233,165.52649012116333
2023-09-26 06:05:36.902079,2.5126226266139784,250.77811858344913,10.988476133440107,290.6702908561389,247.56293784687517
2023-09-27 06:05:36.902079,6.38299264310204,73.73670873841203,13.104590639401145,468.9176949868522,280.7659436188522
2023-09-28 06:05:36.902079,3.7611233270137427,294.1754635767946,5.801216654890484,487.8909066032463,243.13199843680283
2023-09-29 06:05:36.902079,5.034179524380709,332.16030103360913,7.369037779601061,128.65411125567562,168.59764303259695
2023-09-30 06:05:36.902079,5.779216639238725,302.984615593713,10.24795542945393,398.70903355973064,248.02846078982003
2023-10-01 06:05:36.902079,7.2731579563096025,275.3487824909571,13.629826086602742,431.8742262610902,189.70352753504787
2023-10-02 06:05:36.902079,6.093315929481346,407.2519460073564,11.93997516605011,403.21997198923856,235.33764717281667
2023-10-03 06:05:36.902079,5.504318233934871,394.75135008564496,11.426731130911657,415.0668641027847,177.23513427407346
2023-10-04 06:05:36.902079,5.827322205868212,522.0950364670689,19.027040484699068,201.5547776807936,279.9471282306849
2023-10-05 06:05:36.902079,10.045184749935267,325.4697389060143,7.5227501193823825,374.3257474303976,296.81413422390784
2023-10-06 06:05:36.902079,9.596025096312541,749.8397394704502,12.766303353520504,136.2153917804061,71.95189239732795
