Date,Proved_Reserves_BBOE,Reserve_Replacement_Pct,Finding_Cost_BOE,Breakeven_Price,Carbon_Intensity
2023-02-20 06:11:47.447812,18.937986190062517,91.15162275394366,13.307379575960352,31.060678935420757,23.627178363851748
2023-02-21 06:11:47.447812,18.85278607366083,86.17820511974278,14.777021185520058,41.49551286468163,18.53362722138973
2023-02-22 06:11:47.447812,16.058982381957183,80.89793210538042,10.41646065889256,48.78828884888376,23.937860628294985
2023-02-23 06:11:47.447812,19.415376414218485,126.77291209197828,10.495871418641844,42.541289088810494,19.57523403495654
2023-02-24 06:11:47.447812,18.69973892547431,109.93066217611882,12.00672067246903,45.27086455092756,24.888067836357845
2023-02-25 06:11:47.447812,18.634874945097152,124.73560084273832,5.693919166459343,41.23363769569141,24.098946855242044
2023-02-26 06:11:47.447812,16.206042843236467,130.83910927776523,7.873625859391745,37.6735439706234,23.87100866079115
2023-02-27 06:11:47.447812,17.296368413043503,111.64445749420459,11.791375190174149,42.17056366399904,24.27480318001626
2023-02-28 06:11:47.447812,18.75789111574269,91.70090092219401,9.878131632995302,34.9306725117677,23.976142391573678
2023-03-01 06:11:47.447812,19.356983394474536,101.22562007776715,9.039035276064926,30.88740210414815,19.469048895611813
2023-03-02 06:11:47.447812,19.778010062559968,93.34905629482842,5.472793991756771,36.46257339386373,24.140358594458657
2023-03-03 06:11:47.447812,19.81927436699317,98.39850103585937,6.550112320464494,37.45410044941467,23.151837886215656
2023-03-04 06:11:47.447812,18.677219062849765,110.2418505237405,5.249134655385292,36.410891848225106,22.62648988387055
2023-03-05 06:11:47.447812,16.264095689226828,91.73952554421408,7.738003339486266,32.56039330541868,24.478752035531052
2023-03-06 06:11:47.447812,16.342915357156553,135.9068844299532,14.76091173727544,46.24656334123058,20.183952151462517
2023-03-07 06:11:47.447812,15.068164002322575,90.01150263956218,13.645104957765303,45.64541316191016,21.07821061390705
2023-03-08 06:11:47.447812,17.733570262802726,80.09877167315855,6.435983472475543,38.615223253490115,23.600685623264454
2023-03-09 06:11:47.447812,19.870527936642205,124.4064766024856,9.66923629867474,49.99240683529475,24.20937386668309
2023-03-10 06:11:47.447812,15.352695972048224,105.72830049636742,7.528804210190625,38.827475902521364,20.50679654588808
2023-03-11 06:11:47.447812,16.065715127176045,134.08969351376476,9.111753905150918,41.47906054071442,18.763372376918326
2023-03-12 06:11:47.447812,15.49384495147026,133.23884943588155,6.2540947719953985,38.10336411789978,18.04576579376646
2023-03-13 06:11:47.447812,19.816536098102752,145.54812277888905,5.735957254472552,31.422786439565886,18.91473997541671
2023-03-14 06:11:47.447812,15.821080347792186,93.19500823905737,9.748052154161972,34.483504526793176,18.544608059171132
2023-03-15 06:11:47.447812,17.868876229104522,115.18866433798516,8.296556144860107,38.763180998933755,24.22202457897399
2023-03-16 06:11:47.447812,18.66116163769733,105.83043733307298,7.4761495021998225,33.2305774189565,22.71432511459644
2023-03-17 06:11:47.447812,15.813820378308762,89.40333661652627,12.940788768253702,32.70979053692628,21.887306132849726
2023-03-18 06:11:47.447812,17.1283455014048,104.47538114817381,9.063270060453926,45.63174510141217,19.01790078702207
2023-03-19 06:11:47.447812,15.85987366693542,134.7601032601107,11.122798344672388,34.34507173548607,22.208938292287836
2023-03-20 06:11:47.447812,15.342381151721723,109.65783179005662,11.885901214532815,49.28521169133114,22.743874793898634
2023-03-21 06:11:47.447812,19.64264069571977,91.45180729966626,11.885405123330463,43.81063106609783,24.504247578212023
2023-03-22 06:11:47.447812,19.49464912353694,149.06348812995037,5.20705657569791,46.77468762807324,21.97342090230351
2023-03-23 06:11:47.447812,16.338934211160712,80.96881734194405,8.065893423846596,42.696247977795224,20.363154006459165
2023-03-24 06:11:47.447812,18.40126413050345,135.9672720947816,7.637416306755868,37.04788879391723,24.468735272118437
2023-03-25 06:11:47.447812,19.49579765749511,108.5536523886431,10.579906685321077,45.04315500255213,22.62620847592673
2023-03-26 06:11:47.447812,18.60945672917479,149.08190522526286,12.166030756554754,38.5169506288835,24.44733705704087
2023-03-27 06:11:47.447812,18.02906241546915,138.7307151996205,13.429045770456016,32.84281836467072,18.34931189382345
2023-03-28 06:11:47.447812,18.631285001773097,115.42163140242668,8.98137754265279,49.79166885672501,24.837464488850763
2023-03-29 06:11:47.447812,17.879950500612914,98.3047796555381,5.242731127034488,47.752428363035285,21.94088994682848
2023-03-30 06:11:47.447812,19.00172219541095,143.0760680719058,5.918773957571625,31.39194067037146,23.744686093846767
2023-03-31 06:11:47.447812,19.01530079733999,112.716630682665,13.109544727532121,37.54995132523028,24.994424507430054
2023-04-01 06:11:47.447812,18.73432528078299,80.20686851406181,6.6399915478732785,46.884511240697734,21.353067230086776
2023-04-02 06:11:47.447812,15.571156605681722,98.49227433668189,10.879217813310142,45.015883787406395,23.778785872558263
2023-04-03 06:11:47.447812,17.944122052219114,132.30796414507822,10.341600456269436,33.01639104547607,21.501912905640058
2023-04-04 06:11:47.447812,19.81159133889389,89.04390679489697,13.606579299362032,36.57839609441155,23.424386130161793
2023-04-05 06:11:47.447812,15.407543857785667,145.8288818487395,6.513308246684191,35.829851307919256,24.002886262490236
2023-04-06 06:11:47.447812,18.749473504685,136.88317712136265,6.2236527958465535,43.41083761171885,21.199933774813477
2023-04-07 06:11:47.447812,16.86082727093381,123.31413214143188,7.817390371195913,36.02514834403377,21.928171872700904
2023-04-08 06:11:47.447812,17.593063157904822,129.2276933393276,8.054340486558006,43.80063278820002,23.585293544310463
2023-04-09 06:11:47.447812,18.706102409008064,113.88379678307423,5.8793832396516175,38.616442701271446,24.535835664387747
2023-04-10 06:11:47.447812,16.141356022038284,113.1822052209967,11.724919990417673,38.96679081605162,19.657077410460566
2023-04-11 06:11:47.447812,19.667893908448796,92.3107607039881,13.664722798852758,45.18111456989973,20.946367460716388
2023-04-12 06:11:47.447812,19.534294421098945,87.68518042648125,11.915846889838404,37.28550270432498,24.783505561941084
2023-04-13 06:11:47.447812,15.646429100032915,91.15359732402877,14.001118065573836,43.00823502446233,22.764897520792406
2023-04-14 06:11:47.447812,19.684174046928362,125.64892297853088,8.071388593357424,30.1559040990915,21.057776134603447
2023-04-15 06:11:47.447812,18.77039274135516,131.97279747808525,7.467337090022657,39.644640481945885,24.082817851657367
2023-04-16 06:11:47.447812,17.685100273949125,110.71453623337662,14.461162941943732,31.95994218416429,21.931316867334264
2023-04-17 06:11:47.447812,18.652927089816252,115.28038953785752,10.680212053878936,30.82595098642518,21.89518947929213
2023-04-18 06:11:47.447812,17.821938686772196,133.7753830492608,12.188179756559643,43.28629621695869,20.91794238905992
2023-04-19 06:11:47.447812,18.820443366468652,138.35654565614695,5.2311092106120896,48.52203663742488,24.33321931393849
2023-04-20 06:11:47.447812,16.569240453247353,85.67375938122413,5.9599364999668625,41.075095040149726,23.22106636690062
2023-04-21 06:11:47.447812,18.074760326384244,116.64977295629359,9.508068335135647,46.88339839458128,18.138585429664293
2023-04-22 06:11:47.447812,17.52323291725876,127.82062153016771,6.213382105292937,35.72294642794552,21.862712973333693
2023-04-23 06:11:47.447812,17.610258844839798,81.63942400835678,7.959195460461414,35.480475058544855,21.19177583719088
2023-04-24 06:11:47.447812,15.865650972458484,95.05565706166237,6.11265633386227,44.18031706077424,24.091069694151926
2023-04-25 06:11:47.447812,18.19315050380001,122.17203336448175,11.426602749185932,48.75981360868325,20.076526067002458
2023-04-26 06:11:47.447812,17.890288919582243,130.0421732792672,5.335240526623127,47.55509295805906,21.687023374259546
2023-04-27 06:11:47.447812,19.740933823962216,105.95392582888007,11.416804059417498,44.254441065235426,24.69456595060626
2023-04-28 06:11:47.447812,16.049078489589927,122.06886419412069,12.137681449390449,41.283426510623414,22.947102722002974
2023-04-29 06:11:47.447812,17.80645854163568,96.28103748271228,7.392215347375708,38.08424732747943,20.91177844095138
2023-04-30 06:11:47.447812,19.52227673701086,114.09829456016458,11.237281135676978,38.09790278129273,22.98905028829943
2023-05-01 06:11:47.447812,17.455728810511395,133.81461263560277,6.640877881812645,46.92865654637742,24.11816695527969
2023-05-02 06:11:47.447812,16.513634826612357,125.81504861158703,9.981307119247743,43.98636385842658,23.236221887543724
2023-05-03 06:11:47.447812,16.197414661604228,128.37751884218247,13.969262525323728,44.82699194833703,21.868914785587272
2023-05-04 06:11:47.447812,16.574201477675892,95.31498975597816,8.735994701196034,47.77397944931203,21.1089941336518
2023-05-05 06:11:47.447812,19.59220245390739,105.60980237273968,8.74020865581096,30.925400314474917,24.109647322667147
2023-05-06 06:11:47.447812,19.729514556895804,93.82223750157975,7.885107564908047,44.048829673266546,21.424861485014947
2023-05-07 06:11:47.447812,16.49194293458288,92.92289857416846,6.844026565599098,48.559884667268115,21.732690942486197
2023-05-08 06:11:47.447812,19.142441592520644,120.94216749226514,9.538945355653876,45.373622289463256,22.170727802675234
2023-05-09 06:11:47.447812,15.073899262955493,84.0221683632999,9.306228190534254,43.419915920834306,18.716710048836354
2023-05-10 06:11:47.447812,16.535417381092437,120.30787309064713,13.01435375563677,34.9134106458956,24.538915662786383
2023-05-11 06:11:47.447812,18.67374901950127,135.50722678606826,5.16143541392772,49.099725951372534,21.97804026789106
2023-05-12 06:11:47.447812,15.892296831347725,141.57704891422904,13.111264555986478,31.354092006989,22.272493503279524
2023-05-13 06:11:47.447812,16.526234545046318,111.88379000904543,8.6242061584047,49.125784357827975,20.29772648617012
2023-05-14 06:11:47.447812,18.08611672307346,112.56400145131221,11.675964169547871,34.10733771769322,23.772622602425116
2023-05-15 06:11:47.447812,15.93523285255112,127.0019123100779,10.705408779274107,41.7287886396909,18.5633877476205
2023-05-16 06:11:47.447812,19.132262140641878,137.52635016409636,6.5664463079179995,44.0287519690157,20.558116241027058
2023-05-17 06:11:47.447812,16.432861656073484,103.75913945012266,9.330265478463174,32.7341310197597,21.193242138519697
2023-05-18 06:11:47.447812,17.918449142701537,148.78496183564795,10.425074522970807,38.830982004285666,20.529407822526316
2023-05-19 06:11:47.447812,17.009703607930245,130.33628010734986,12.649187314140242,30.187940891834234,24.014045681730806
2023-05-20 06:11:47.447812,17.720422545294984,145.84664755235886,9.99485596724169,42.93556860015651,21.817560533565594
2023-05-21 06:11:47.447812,19.83695871365562,119.7125029192957,6.604769972682557,33.88964392988728,19.571647692065106
2023-05-22 06:11:47.447812,15.752352084277806,125.44569178302152,7.947353801042448,47.22451594558506,22.252271542762337
2023-05-23 06:11:47.447812,16.117032408048363,85.97527860013024,12.833420583787511,41.850102179294396,18.84049033294513
2023-05-24 06:11:47.447812,18.48079344246636,84.05280646500377,8.828027236981695,44.065542250302535,19.899063916283943
2023-05-25 06:11:47.447812,18.827281164017784,101.19903337356914,5.613706270403714,38.82949798368442,24.89814089765366
2023-05-26 06:11:47.447812,16.90124326565804,90.6037676231153,12.813150101165373,40.563869275169246,22.949011376586167
2023-05-27 06:11:47.447812,15.773050329006413,87.19686262173992,6.364713272090538,43.647464263726775,22.674395472704138
2023-05-28 06:11:47.447812,17.61648903648074,127.66339477859856,6.49888927168848,39.97689620070442,24.604232424065998
2023-05-29 06:11:47.447812,16.716195071280833,133.6814603397065,7.207201571360432,49.06708582644572,24.560262273130256
2023-05-30 06:11:47.447812,15.597444368417786,115.81341151056415,11.668290099206258,45.81324955015951,19.49795739909527
2023-05-31 06:11:47.447812,19.667097370900404,134.78768979446573,12.407532954078468,40.74173752107405,18.376072390829066
2023-06-01 06:11:47.447812,19.631356055033425,84.79873024344708,11.988309493514556,31.717923410824785,20.03775550219785
2023-06-02 06:11:47.447812,19.91586393173483,139.73876498339328,12.406885394491775,49.58478063754487,23.535464081388376
2023-06-03 06:11:47.447812,17.524152585888583,121.26626586037834,14.662148846258717,39.35263265417668,19.85186086367162
2023-06-04 06:11:47.447812,16.991596251348493,84.04527606686388,11.633887340762726,33.11429533820301,18.47044902994045
2023-06-05 06:11:47.447812,18.14028644498175,115.02466374765235,8.310049773683382,38.38670519042255,18.347058194291908
2023-06-06 06:11:47.447812,17.688399844164405,149.55190614740627,11.55036404100328,37.34375589314208,19.5928078185311
2023-06-07 06:11:47.447812,19.272185641649607,127.1599426406123,8.868480585464242,30.003889793860584,21.47565927292046
2023-06-08 06:11:47.447812,18.358976039568425,91.07880961219065,5.090615997396753,36.94857001084251,24.553208059585735
2023-06-09 06:11:47.447812,18.86554809151849,126.92556106766548,12.533034066092466,40.985762254540745,18.93633090878744
2023-06-10 06:11:47.447812,18.63403485913715,142.25517157561657,8.709849891119685,34.170726448391356,21.45377071444072
2023-06-11 06:11:47.447812,19.914598329329987,116.20309259757231,10.925146253281156,49.636334351752986,21.11276144571606
2023-06-12 06:11:47.447812,15.900721521298875,115.95800034062276,12.20516474672997,48.24094764084785,21.92866582400081
2023-06-13 06:11:47.447812,18.98414387746697,110.95329601715443,9.375409489175974,31.003956272225953,20.8373492277387
2023-06-14 06:11:47.447812,19.533569896041914,81.22393262003868,13.14936780100116,30.71004460410139,22.172867793177577
2023-06-15 06:11:47.447812,18.66528060355718,87.78111328590101,9.810980734431574,34.22451715337842,23.901465710841432
2023-06-16 06:11:47.447812,17.612700371981948,136.94440437065944,5.0900386750877535,44.39293625417872,18.754015356340886
2023-06-17 06:11:47.447812,16.421654324723175,94.40190582048191,5.558765721056115,34.858377367952784,22.9945368702997
2023-06-18 06:11:47.447812,19.883183847368763,106.34755399854627,13.748861566297592,42.092549258838346,21.05613936384851
2023-06-19 06:11:47.447812,19.445001765900248,135.11217068952453,8.609430714009765,30.29636554708941,23.693299715547656
2023-06-20 06:11:47.447812,19.44779352325285,135.2822102841915,11.821991168341944,43.76175298744247,19.453214251782907
2023-06-21 06:11:47.447812,16.83541703828714,123.39204278936616,12.352990885542702,49.76244495483444,24.736901521864024
2023-06-22 06:11:47.447812,19.661216706291366,115.89837767029955,8.325348654879727,31.11073615801603,21.457313708420102
2023-06-23 06:11:47.447812,18.360606066420182,108.75814287155674,9.036281242373239,30.133715078429862,24.054712836352802
2023-06-24 06:11:47.447812,17.4588982300736,124.25974061098566,12.809132966094714,36.60481948896989,18.79590302162022
2023-06-25 06:11:47.447812,15.838422684470746,108.19171268857774,14.916277064256002,41.575832639219534,19.440185271615828
2023-06-26 06:11:47.447812,15.779261638521064,94.79568591390517,8.9686910186306,45.47338705623966,19.329346974874223
2023-06-27 06:11:47.447812,18.76676127383284,123.52866565821294,14.77651660608424,43.413685832833906,22.89898854039916
2023-06-28 06:11:47.447812,16.761552478905582,126.97337732411421,7.725149338719409,34.47198718305922,23.8594825988917
2023-06-29 06:11:47.447812,15.19273100272142,109.87621699773227,14.562669306645516,31.613045102394327,20.743340022691417
2023-06-30 06:11:47.447812,19.141810564284977,83.52398017872096,7.8279621958052505,33.759244784178144,19.217065029461285
2023-07-01 06:11:47.447812,18.611515823593336,117.82096895405984,7.395525489277283,37.8572184051109,20.23858439521398
2023-07-02 06:11:47.447812,18.11200469425015,104.97568025909716,5.97796041204168,47.740320120106176,19.956128800467038
2023-07-03 06:11:47.447812,15.906283900480549,81.58739271687944,14.271229261309646,47.83460143109154,21.015695742850365
2023-07-04 06:11:47.447812,18.61152216722841,133.3602166611647,5.487145121989556,42.704012957978144,20.1371355827061
2023-07-05 06:11:47.447812,16.438702560047467,132.01822847441312,13.609407586635925,48.987650505034864,21.451970922093906
2023-07-06 06:11:47.447812,19.568047356025392,89.37649640145735,6.241652969215334,38.14299429851832,21.997366808601704
2023-07-07 06:11:47.447812,15.200147321691757,116.21522747869612,11.921803320250156,36.802325361156676,19.126390856824404
2023-07-08 06:11:47.447812,16.936773378467798,130.31402976236322,6.441330699087434,34.80375354014002,18.240877807111584
2023-07-09 06:11:47.447812,16.073343999272797,101.9606658024698,10.78405274169142,31.1926857155904,20.64473322754226
2023-07-10 06:11:47.447812,19.86011113965186,120.63483961720212,14.188232558789615,38.802824567633536,20.283066352404756
2023-07-11 06:11:47.447812,16.417419243056898,92.84326294016873,14.932619371231242,40.22313009637978,24.728916203326687
2023-07-12 06:11:47.447812,19.72784846654063,135.30914578606453,8.293428352277138,30.30199495401169,18.96655370909132
2023-07-13 06:11:47.447812,17.98027886515266,135.9578732023204,5.98636807129316,32.11472860013819,22.985586620118735
2023-07-14 06:11:47.447812,19.54211253320188,102.48228077218141,13.423856305653743,33.7041624359272,23.204951324037726
2023-07-15 06:11:47.447812,17.945284289334285,137.74940238112023,8.388731502421848,43.88351811226446,24.778983886144523
2023-07-16 06:11:47.447812,15.349151766939757,81.32167395108331,7.746455993305683,36.55224137131731,20.017031060912622
2023-07-17 06:11:47.447812,17.954292298669046,90.4326916030314,14.516999882520912,33.60037385933896,18.86726096586312
2023-07-18 06:11:47.447812,16.179969516350667,105.4762853388343,10.579113408683758,38.95474275137217,23.56897896286836
2023-07-19 06:11:47.447812,15.649703979476541,123.54194662471232,7.5557912914447565,32.618757515603356,24.521984411417552
2023-07-20 06:11:47.447812,15.179196166097334,109.42516813231447,6.024625440369318,47.95284318719034,23.606423390301142
2023-07-21 06:11:47.447812,16.617513699555932,124.61619369382527,5.560822329436343,49.65219486371149,18.21127055352573
2023-07-22 06:11:47.447812,17.717776171195524,119.9355524046882,8.71384631261678,30.148238007576246,19.51053195646254
2023-07-23 06:11:47.447812,15.857996275873159,110.85462062483636,9.746105707268883,34.88031508230868,20.590088403846625
2023-07-24 06:11:47.447812,19.699527681931738,125.03029237225029,6.094187113290554,46.50149139192339,19.710809559626565
2023-07-25 06:11:47.447812,17.830582918374304,107.68286789593726,7.3192882559854855,39.85107726138279,19.459667004082032
2023-07-26 06:11:47.447812,18.675722337956916,105.18951083090849,13.235193000380185,37.035210365566876,24.493160358054226
2023-07-27 06:11:47.447812,16.72047196268594,97.09300797878832,5.8082876623623125,30.076837522697733,20.367937544667715
2023-07-28 06:11:47.447812,16.46393659047027,87.2168686024839,5.967748499570741,35.5788280002744,23.661525677039876
2023-07-29 06:11:47.447812,18.711239493058535,103.95756473223153,7.097809360837069,33.63405020736392,21.670492402999216
2023-07-30 06:11:47.447812,15.248498749697537,125.25186713485924,5.48407780326502,36.8523434880052,23.117840842228922
2023-07-31 06:11:47.447812,17.67078802549864,116.98977221987626,9.157454392039742,43.57395911914643,23.6959543795076
2023-08-01 06:11:47.447812,18.176418012388893,108.486183828395,14.248568384646639,46.50566570511048,22.147516446500767
2023-08-02 06:11:47.447812,19.88350288056075,82.42618913093472,8.584240652523457,40.63573637615409,21.68994656912746
2023-08-03 06:11:47.447812,17.946127890948905,112.58125417265101,8.71853082937716,41.78786871204446,18.756756276266895
2023-08-04 06:11:47.447812,19.735158371087017,129.10715233275695,6.540248223515115,34.692358946088405,18.88710157455052
2023-08-05 06:11:47.447812,17.815285884347794,113.9361354618853,9.291234745801631,48.43278270345847,23.195454136549596
2023-08-06 06:11:47.447812,18.05156277524906,147.2202989013543,13.05412853910274,47.77246548746626,18.187590745412784
2023-08-07 06:11:47.447812,15.524845081782601,109.3855350953317,10.918062844846393,41.45027156431216,22.009614768487967
2023-08-08 06:11:47.447812,17.077621957296426,117.2640748349629,10.282326094152715,45.54930876386835,19.732047803811675
2023-08-09 06:11:47.447812,18.283387986376926,99.46701777638549,12.101649517399721,35.08437460541466,21.436990329076107
2023-08-10 06:11:47.447812,15.403824718757248,89.64260089958225,5.694468666634446,44.08979482851617,20.0184854365136
2023-08-11 06:11:47.447812,15.922330882840773,125.12329178603534,9.938940197951927,38.136398606903796,21.117690988541458
2023-08-12 06:11:47.447812,17.541784586567694,81.73523248207403,14.747765359222232,39.95676598226814,19.84482665378934
2023-08-13 06:11:47.447812,19.99089860636409,127.62512193934394,5.027572904212599,31.89251464371537,20.406372031435854
2023-08-14 06:11:47.447812,19.352207627605363,137.0315034142223,9.51062286809551,34.2413726097089,18.012960958000534
2023-08-15 06:11:47.447812,15.85419777695304,103.03243419231625,12.317545160745869,44.15725286042418,20.588231882093687
2023-08-16 06:11:47.447812,19.50213423170633,136.9897841860761,10.510127205468372,42.655274860645825,21.274500185986348
2023-08-17 06:11:47.447812,16.955296586137408,120.74467748857842,12.264027068078363,42.77582548282865,18.470211361510593
2023-08-18 06:11:47.447812,16.470544682936527,136.8675246374147,13.624988995397176,39.88973797133983,18.630977052902153
2023-08-19 06:11:47.447812,16.583233191473788,121.87124725277525,11.507711653951704,37.006352768092206,24.464818174914036
2023-08-20 06:11:47.447812,15.924752297882494,149.71124289067387,6.792458051498952,46.36194386344108,20.69580109795376
2023-08-21 06:11:47.447812,16.381810504410726,109.90000524987686,14.942971619751281,36.93782059668047,23.731206561627513
2023-08-22 06:11:47.447812,16.201608102082126,97.90562393018422,13.841407449823034,36.46401205020272,21.051934887313994
2023-08-23 06:11:47.447812,19.5457475755857,107.12938570116391,10.585580752990065,38.5649869135515,23.558595664804024
2023-08-24 06:11:47.447812,19.099221662429155,136.90667523752617,5.893834519973005,48.70424545230501,21.506092742664237
2023-08-25 06:11:47.447812,16.75175300482764,92.55786064747373,13.098369460613728,37.502332167472474,24.87767672579081
2023-08-26 06:11:47.447812,15.080059340194664,143.4231231298966,12.401634468523293,46.73205363463804,24.00602250609208
2023-08-27 06:11:47.447812,18.309199349848598,145.37543049405542,13.38502186158191,36.507333491371,19.65177791678995
2023-08-28 06:11:47.447812,19.56853508099679,94.22761727629606,14.296938093942552,48.35368248248933,24.715415192961014
2023-08-29 06:11:47.447812,19.897509108790516,85.53591359486919,14.198542081693144,46.17117356275425,19.942368584669445
2023-08-30 06:11:47.447812,17.864866085852867,106.37027470818074,8.866639958895982,35.44987184400159,22.020285246752273
2023-08-31 06:11:47.447812,18.83176221426379,103.02393341919375,10.367135603192986,35.38385448854849,19.220679832667724
2023-09-01 06:11:47.447812,19.00217044775763,145.96272524595113,8.446044733763898,45.453123229793206,19.56613174080323
2023-09-02 06:11:47.447812,16.11906440974654,135.26727693454836,12.04853844340976,37.526841341842015,22.28540530281708
2023-09-03 06:11:47.447812,18.389483104873314,104.5447232897502,13.246061014943658,38.602928494089134,23.330731397694557
2023-09-04 06:11:47.447812,18.158988468554586,112.86502811618544,9.770360730624812,45.64540565505956,23.255988893765696
2023-09-05 06:11:47.447812,18.739908557444405,116.2089053721597,13.300454870831821,38.47629948230204,18.79404607184209
2023-09-06 06:11:47.447812,18.954628743581154,83.0005814296242,12.860184866227005,44.192778749066115,22.01235935382095
2023-09-07 06:11:47.447812,16.26485113587521,84.87056943742664,9.13677550603873,46.105443412593935,23.959694386470645
2023-09-08 06:11:47.447812,18.832430087683406,80.50106436463763,12.388137715015237,35.677092904630356,21.490719965141555
2023-09-09 06:11:47.447812,15.535533690958111,129.75867300748374,14.611562796680092,47.650269602756815,22.855351395071622
2023-09-10 06:11:47.447812,16.73278012645172,90.36781276089019,7.390206773295534,43.203653163320524,18.772862501174465
2023-09-11 06:11:47.447812,16.356106809024798,130.6750164579824,14.497515426419177,49.58049388155896,18.00883025160305
2023-09-12 06:11:47.447812,18.46215752764918,104.25357893693045,11.151680487720087,42.84226410716794,22.10346958192233
2023-09-13 06:11:47.447812,15.372955601797456,123.92870951825742,9.804144610833648,41.18781791716381,19.067605165643347
2023-09-14 06:11:47.447812,16.761448191314404,113.95444249204205,5.379215544879894,39.024854191085105,23.424720345318125
2023-09-15 06:11:47.447812,17.152265867554487,101.19969140225909,11.205957850743332,39.826892684468184,22.52920784288796
2023-09-16 06:11:47.447812,17.73552957739984,141.2203931781894,6.090824594284072,44.165454473307854,18.05917584466681
2023-09-17 06:11:47.447812,15.461038122692843,89.1437015392542,7.985148333229852,45.936040154947605,24.100284526846053
2023-09-18 06:11:47.447812,16.296347769727266,111.38918074249723,13.512273477492071,33.0639923040258,23.195282821575987
2023-09-19 06:11:47.447812,18.993789827306628,93.30582444055891,10.953426132105543,36.349732478373404,21.10869942637779
2023-09-20 06:11:47.447812,17.394550362448932,126.88066317096217,7.993133419285087,35.16046974535756,24.62456964557493
2023-09-21 06:11:47.447812,18.792967272531563,146.5759495328689,14.109161213839009,48.04975868960332,18.225971219667752
2023-09-22 06:11:47.447812,19.110047954642692,82.64767981835986,14.556341669086432,33.93065520623938,19.683226362431228
2023-09-23 06:11:47.447812,17.506198274541227,108.06128925653942,6.0323970868580465,31.573792177927977,22.64638076385944
2023-09-24 06:11:47.447812,17.180941628128394,80.41800021654251,9.434682325059185,39.69222663604484,22.20399403449804
2023-09-25 06:11:47.447812,18.09630903293529,89.19533739380915,6.0133489685864365,33.874217899654724,20.669304484960254
2023-09-26 06:11:47.447812,16.626893844620408,97.43278216842276,6.4023504217223834,30.59423072755443,24.609890071914904
2023-09-27 06:11:47.447812,17.637125943145342,134.39179996532252,12.51559933610113,45.905628701161575,21.18990823255315
2023-09-28 06:11:47.447812,15.507616829778561,112.19656869576119,8.082104924800191,47.75601736645021,21.89037888314325
2023-09-29 06:11:47.447812,19.825964664764637,136.1098295289187,12.302060306264018,33.37135180919213,21.67706659567006
2023-09-30 06:11:47.447812,16.944224806390746,125.19647668026376,14.704241143123536,41.88280844562191,23.23020605737278
2023-10-01 06:11:47.447812,16.09814698726755,146.47883581105893,10.544865972588847,30.374076239802285,24.076556987588848
2023-10-02 06:11:47.447812,15.387069943002428,82.11823494111034,8.446904125732937,33.11341685502639,18.80383295530053
2023-10-03 06:11:47.447812,19.08356192349941,105.54780218792042,13.02109730539223,43.47344377524772,20.105783158908853
2023-10-04 06:11:47.447812,18.57427204912876,110.32893264595366,6.993964839596205,30.369569901388633,18.545440607510994
2023-10-05 06:11:47.447812,19.7915818193174,111.52393371911563,7.097327543415563,38.211828408644614,20.35052411354943
2023-10-06 06:11:47.447812,19.289443498386156,104.83204687720297,9.608767425630106,45.76084437844434,20.706917941706973
