Date,CFO_M,FCF_M,Dividend_M,Buyback_M,Net_Debt_B
2023-04-03 06:11:47.495763,39.07684316459214,8.110693119339071,6.939909074658055,9.672259466756707,9.886226655068292
2023-04-04 06:11:47.495763,25.093418177588116,33.821596017107666,5.324511234580146,19.793547644088807,9.55884274201915
2023-04-05 06:11:47.495763,51.9265931767222,25.427438120565785,7.525273833564419,23.77643468833349,8.424503436182654
2023-04-06 06:11:47.495763,23.865825788333336,34.203548908876684,12.23490756578365,5.311943503980279,12.355796410479735
2023-04-07 06:11:47.495763,57.8641564080326,45.74419318760508,9.179899314978435,5.667771167461727,10.314596151293506
2023-04-08 06:11:47.495763,43.53767044092172,25.0087695562621,8.223125564075922,17.15457709841463,8.18502720233729
2023-04-09 06:11:47.495763,36.16683760401229,47.93966546765902,14.188713973148392,20.531420879406394,8.23244866602257
2023-04-10 06:11:47.495763,66.6093142084613,22.984270917548987,12.256355522405949,26.4233519176681,10.617912954769915
2023-04-11 06:11:47.495763,61.641810457982615,53.13618929476051,14.643422522912505,22.656488980093062,8.88916685165221
2023-04-12 06:11:47.495763,33.81717364713715,28.959399613696153,14.140225853401358,11.256748511165672,11.798062964768054
2023-04-13 06:11:47.495763,79.82039920043329,22.093207291242432,9.757571700605613,15.755580689768664,7.892620112137651
2023-04-14 06:11:47.495763,65.56161028775189,18.690726405304055,8.688280446506177,29.168081100845068,6.051603457984946
2023-04-15 06:11:47.495763,46.03843587927189,41.52536299178769,9.856603085228667,7.732365410497961,11.621597096088637
2023-04-16 06:11:47.495763,41.653731606647675,32.56821265277677,13.554670103736534,11.675085418702087,5.402560191064526
2023-04-17 06:11:47.495763,42.49459982246698,27.775027024993452,10.420422510065428,12.20090884140338,13.883509672453952
2023-04-18 06:11:47.495763,91.84524246267392,54.12507866554327,13.202638954262206,14.386672499151054,10.099509044142879
2023-04-19 06:11:47.495763,56.05708097431296,57.53494480415591,5.446857125306867,14.230739502748609,11.698122931264912
2023-04-20 06:11:47.495763,32.86144578225789,45.14542912376892,13.832589822718045,19.596471627312326,11.789117368104831
2023-04-21 06:11:47.495763,28.242210191081785,25.167692075227873,8.877919212546262,10.271433456094949,13.476634036283585
2023-04-22 06:11:47.495763,63.057856483769946,18.588781867322616,10.044435116407922,1.8840381427434993,5.445397077640606
2023-04-23 06:11:47.495763,67.44038093936895,27.408346056232357,6.249860874066574,28.790974585761976,5.543737136075714
2023-04-24 06:11:47.495763,69.70645760252553,12.074970241371306,6.15681633961362,7.392906433767756,10.597902552546397
2023-04-25 06:11:47.495763,63.637368424253395,42.559955148159354,10.78523055622981,6.328007607921329,6.174975460435602
2023-04-26 06:11:47.495763,77.11024302125998,12.902013112385477,10.339896758357781,4.7738530313983585,12.503188969655511
2023-04-27 06:11:47.495763,68.4532793150003,11.901092973650726,13.941041724404826,14.21907549180031,7.700022306692493
2023-04-28 06:11:47.495763,62.57332655505083,51.56818521803785,10.477153600102385,22.126295174542136,7.453759334178242
2023-04-29 06:11:47.495763,36.790478615650294,49.81377325599162,6.379986292196497,27.013306106309027,8.330153493864154
2023-04-30 06:11:47.495763,63.76281580126363,28.219994934362447,7.775893720853149,18.615352798110354,7.66107979169662
2023-05-01 06:11:47.495763,71.7981051110127,47.86135364204782,13.162553643039935,7.042425757441666,11.43665483716195
2023-05-02 06:11:47.495763,55.79748999547979,41.00793724448396,13.254922723430575,9.90582289939222,11.481361025996788
2023-05-03 06:11:47.495763,30.688766631730413,23.248045501090342,6.845493630168615,3.9660460174335865,6.53678991242939
2023-05-04 06:11:47.495763,33.31917129737592,16.84249712262906,14.396507575203673,0.4131050031722183,7.228855089361397
2023-05-05 06:11:47.495763,46.551809910813134,10.57660319117064,9.595712319123024,11.496942796455068,11.440737703689761
2023-05-06 06:11:47.495763,45.50495969895021,29.148917107247634,6.369237430930273,7.551121795936904,12.60583306853032
2023-05-07 06:11:47.495763,59.94543018207946,31.12421688260824,13.583513412829225,2.554849286971861,10.627957642610713
2023-05-08 06:11:47.495763,77.10794887891996,31.864466501799974,13.53295041632033,18.4223867629932,8.87527093461671
2023-05-09 06:11:47.495763,52.16046064997814,43.44275135944352,11.776565230846982,26.70172787678028,14.866579224402395
2023-05-10 06:11:47.495763,42.56308927032809,19.477382826939312,9.292582445865547,23.674188748295933,12.963111799511609
2023-05-11 06:11:47.495763,43.68138892711592,13.192221160738619,5.716544815927511,12.901765255302607,12.702632901337328
2023-05-12 06:11:47.495763,59.17434978569772,45.66575357133469,8.675837040608819,4.828330687045871,5.697094439398896
2023-05-13 06:11:47.495763,44.225316209953306,19.692042676820403,5.412482101280693,19.144724828561493,5.4950750963740616
2023-05-14 06:11:47.495763,29.27000488782759,17.884838882991506,8.98667678776578,7.738767722679743,10.82482754427808
2023-05-15 06:11:47.495763,90.59194130944334,58.47506327157035,7.985908417775438,15.167588157031789,6.272499514712645
2023-05-16 06:11:47.495763,31.602798473103725,8.410337002732481,7.929411714730216,14.755701724875873,11.207806309223136
2023-05-17 06:11:47.495763,80.15581603354353,45.03643654634379,14.696787179804407,11.940721114519487,11.551001743173778
2023-05-18 06:11:47.495763,49.59326766007135,43.817423455425896,7.316723629074456,9.13331161178654,10.189463115834975
2023-05-19 06:11:47.495763,76.60211047311645,31.48917923868102,13.49345966289821,10.700593122438187,7.561997378633477
2023-05-20 06:11:47.495763,48.74877418617657,22.3188006069995,9.00433907851946,26.301126039851695,12.486623498990744
2023-05-21 06:11:47.495763,41.52362552831916,9.29073767366549,5.325475883959994,21.707646005120008,8.102210274435496
2023-05-22 06:11:47.495763,50.72396212634381,52.2421879036281,6.8147061919365655,1.8128903761546222,12.556444850498545
2023-05-23 06:11:47.495763,32.71154743976345,42.905149873943444,8.428294586335449,21.771727293155497,6.91143323530452
2023-05-24 06:11:47.495763,83.95813846236044,25.284316446677884,11.569257490240837,21.888906003916315,6.877927138510048
2023-05-25 06:11:47.495763,28.580454417233767,30.513183203792444,11.06083625189802,11.792757354585305,6.133459262667792
2023-05-26 06:11:47.495763,54.478749705484596,30.864288710666408,8.387132393774179,0.8316537231555332,14.211124400205314
2023-05-27 06:11:47.495763,43.34728396545313,18.417449250891664,14.070429044945254,22.66900162267489,12.218175651245224
2023-05-28 06:11:47.495763,71.76715492545033,27.44660098532395,10.973393938380147,23.87751955712513,14.020282085336511
2023-05-29 06:11:47.495763,35.924756890614326,28.91459626414271,7.884597036440979,21.33342799025255,9.97310071596776
2023-05-30 06:11:47.495763,52.08655184921092,23.310456195239205,8.067318276168738,3.4304503103679695,12.910922242407365
2023-05-31 06:11:47.495763,43.1711573648911,28.754629712676113,12.463554541559468,12.705384981584775,9.385829487000082
2023-06-01 06:11:47.495763,36.089131204869624,53.35604021734812,5.339182067546374,20.176348426382674,13.559709715063827
2023-06-02 06:11:47.495763,75.27745767871667,16.594236211470054,14.327143261603359,11.463914019952638,10.58491061347822
2023-06-03 06:11:47.495763,44.27018226822416,58.33505511045485,8.168442845361156,12.846616707103689,6.50697845621658
2023-06-04 06:11:47.495763,26.867835181164086,12.33595947745087,7.055393012275115,4.970289947129871,11.339451042538686
2023-06-05 06:11:47.495763,48.462014651299235,11.559752329841507,13.087817790145909,12.809858104039437,14.070918380678815
2023-06-06 06:11:47.495763,30.766460426795334,35.86133676726895,11.680868626322088,5.779056186680282,7.329359019359148
2023-06-07 06:11:47.495763,73.7279212860065,24.07385688362591,8.626912006214583,20.535222508129387,11.26122780986804
2023-06-08 06:11:47.495763,51.02045357207633,64.33810384236695,12.246738458510249,27.538644559190864,5.429970763163764
2023-06-09 06:11:47.495763,65.45939373127385,20.725586954466838,9.66986425131138,22.994458206818038,7.947910068050183
2023-06-10 06:11:47.495763,75.3292167558575,42.37594920334998,10.796121593780967,28.02849597543995,14.266936948057056
2023-06-11 06:11:47.495763,74.71628246622058,48.862152288889256,7.544070839914273,3.0668731079236125,11.062135086177262
2023-06-12 06:11:47.495763,67.55355512686945,35.59590591515391,12.742732110813026,28.736068622478967,12.78689903980152
2023-06-13 06:11:47.495763,43.83501605663058,35.75590604648491,8.124945728228031,21.917933657922934,7.09377757602799
2023-06-14 06:11:47.495763,38.680006651893684,12.877573889494093,14.067449473666043,0.4347685352351838,12.107767469046776
2023-06-15 06:11:47.495763,50.47767546034466,36.69326714518846,6.144031549334398,13.695865221840398,14.88917518038028
2023-06-16 06:11:47.495763,51.12015134599625,38.02425343396493,12.176771642351294,13.519063610329077,11.525452073719956
2023-06-17 06:11:47.495763,53.84047459361328,53.93689586938399,14.415031490471035,11.726733139322555,11.385955841766481
2023-06-18 06:11:47.495763,38.429441149176746,26.45138834222467,7.846615692613486,19.968458911854373,11.742414170883178
2023-06-19 06:11:47.495763,35.987303711662555,24.392716965436797,13.037269217425541,3.173667499866214,6.072498941496169
2023-06-20 06:11:47.495763,99.15331684407211,44.94264990184715,11.721524488722721,8.864449249658215,7.788144465955464
2023-06-21 06:11:47.495763,78.77768498746617,55.94830955425458,12.739430231378876,15.028631106855402,6.279992064071907
2023-06-22 06:11:47.495763,95.35934673786616,38.64253364683147,5.481788997111554,11.67182185043923,5.619698158466914
2023-06-23 06:11:47.495763,80.93740336252817,34.44123268848262,13.436832956490639,10.288934357291055,7.438367520325744
2023-06-24 06:11:47.495763,42.39430178386303,16.3893092251355,8.496472868638218,15.263299974757627,6.448758089926352
2023-06-25 06:11:47.495763,57.563724999565935,10.909801483882251,8.163906180025354,3.9988487239039063,8.305236451268906
2023-06-26 06:11:47.495763,51.820358980239476,26.654716477507225,13.093086843970752,21.605466545101866,13.848155386204535
2023-06-27 06:11:47.495763,29.614089444654528,14.18696660579517,8.788201771503383,12.016735710738462,11.408983290269546
2023-06-28 06:11:47.495763,64.42391054931699,36.95402040638682,11.756971652443656,23.373887688185725,11.755986242251327
2023-06-29 06:11:47.495763,37.423710696745474,32.97334406969561,8.134024256761393,11.852345386140259,14.05360377459066
2023-06-30 06:11:47.495763,60.44014989687978,24.154158467857705,9.718824209768233,12.469158783161738,11.917677231869957
2023-07-01 06:11:47.495763,46.30699741295934,33.07637145257042,12.86125002775518,14.330792417631786,10.55175633676387
2023-07-02 06:11:47.495763,51.58053188065084,20.796897600644826,12.178761703508822,18.499708021068198,8.482388462831743
2023-07-03 06:11:47.495763,76.40925176580195,29.166216504168883,5.472483201393555,26.49577689505153,12.484731977648755
2023-07-04 06:11:47.495763,37.56690943770212,16.807207074461264,12.160009776589591,2.59621970859694,7.018035966549137
2023-07-05 06:11:47.495763,48.09151394721327,11.033281211286306,13.293232614720337,11.888518331343217,9.466400166673534
2023-07-06 06:11:47.495763,72.96076756001075,45.97878131965061,9.267958202075885,3.258360830297209,9.088018366294001
2023-07-07 06:11:47.495763,31.98736251090782,32.32685611502007,11.193679745157908,18.405187781020867,14.738571969378716
2023-07-08 06:11:47.495763,47.82535636909742,17.517543237497133,10.67415433626075,11.986423823571418,11.573212627737929
2023-07-09 06:11:47.495763,40.59973926317096,47.12048106592491,5.283612864672173,29.908855687072776,6.452836034917579
2023-07-10 06:11:47.495763,75.4545576563608,62.46089353946802,9.923616079837403,1.763348879572607,14.346822980387747
2023-07-11 06:11:47.495763,62.160965809526715,9.082575635438413,9.957630672421416,15.169332277448877,9.298405892696477
2023-07-12 06:11:47.495763,42.75180200023205,34.09289330282098,10.092346648494111,17.581519915302206,9.831087331209604
2023-07-13 06:11:47.495763,52.9143468061829,27.291445802212706,14.497339052905815,4.587520357294031,13.291582513433443
2023-07-14 06:11:47.495763,69.80662583045894,22.468407369479,5.552019225283251,26.007476467516558,14.440544979376037
2023-07-15 06:11:47.495763,54.18508530580094,27.620299886654447,11.708312331033847,26.501685995235693,8.691705440168064
2023-07-16 06:11:47.495763,70.48290367163989,41.61320325631605,8.582412151179064,15.396374704535999,6.142762404403782
2023-07-17 06:11:47.495763,68.4092114202075,10.965085730114815,9.887338270541285,17.223238587939278,12.03112720670591
2023-07-18 06:11:47.495763,27.40272014601938,14.975442462048067,14.079381268432329,21.31882694976244,8.559025743711736
2023-07-19 06:11:47.495763,43.803384186191956,39.999082685393994,14.542889233352017,20.528059933408805,10.265079041520073
2023-07-20 06:11:47.495763,42.13132914487937,17.306003121281123,7.377397013026634,25.876127194229653,10.541452706441705
2023-07-21 06:11:47.495763,43.223207486257834,12.962489309081688,14.001598315126918,15.741749652390318,9.108211575211115
2023-07-22 06:11:47.495763,42.37670198158539,19.064269281067425,8.325639756497115,2.936357502645477,11.304508887972776
2023-07-23 06:11:47.495763,83.5841178462371,13.904994451335744,12.195066675838778,27.910553548279058,13.01177581830111
2023-07-24 06:11:47.495763,59.11135175280421,16.406156319107534,5.8002048948696086,12.633162087889488,8.67162303970309
2023-07-25 06:11:47.495763,37.48637728993289,32.99410329354441,14.128589813795694,9.849022038166279,5.597767669281584
2023-07-26 06:11:47.495763,37.358644894853605,19.55984814261056,11.517240131073374,17.911974041227044,9.504645108538092
2023-07-27 06:11:47.495763,71.63068345513187,58.55149242228252,12.261265044795229,18.867257200102255,12.824106083520087
2023-07-28 06:11:47.495763,41.209939212562645,14.624980871113344,12.103258413016418,8.23995437054425,13.753013278507858
2023-07-29 06:11:47.495763,44.85055277856914,16.65720133439579,10.293386610064207,26.45621884158254,12.553084174626363
2023-07-30 06:11:47.495763,86.33054445160444,45.48130788032736,10.383658990148799,25.32876972528118,10.33005887895704
2023-07-31 06:11:47.495763,32.423669451544285,16.325881760940074,10.111420056856913,10.960282816096424,14.513590929866522
2023-08-01 06:11:47.495763,67.63972188611676,60.11467469531263,8.761471859571484,7.011738460321496,10.589078121008622
2023-08-02 06:11:47.495763,43.54573348436627,31.855097364247197,12.686881482017478,15.04843720442282,7.677943683811536
2023-08-03 06:11:47.495763,55.21470708000052,13.456796071870544,10.127073446367207,20.031983925082756,8.702676992206639
2023-08-04 06:11:47.495763,76.78234117518625,49.57499422382922,5.618867182383949,2.2677520638815505,8.298106724738629
2023-08-05 06:11:47.495763,63.83453514848471,50.84201626804916,12.140340031831213,4.430917788295684,5.738113658149006
2023-08-06 06:11:47.495763,78.19244433080077,47.1551782795691,10.145969996282547,5.446370224040251,12.993081612709025
2023-08-07 06:11:47.495763,40.372765965078834,25.351956286454808,11.377259435254995,16.821092837160474,13.962245598426579
2023-08-08 06:11:47.495763,68.33839488563937,22.58314240751821,7.87402997783185,24.80487213078087,8.946320399269247
2023-08-09 06:11:47.495763,24.564463358886286,22.439003532049913,11.561949944259688,2.1343512423706135,6.927401468284263
2023-08-10 06:11:47.495763,91.78405235123323,33.21708787502248,5.230891024445282,17.206016104851514,13.627496276748545
2023-08-11 06:11:47.495763,34.32047113485429,14.452907504883209,13.581375817708848,8.060742304735442,7.8479986727826665
2023-08-12 06:11:47.495763,30.683442177157755,33.761953827395665,13.023459514309284,27.998481969162807,10.163471389352955
2023-08-13 06:11:47.495763,63.724361992954805,30.6399534193705,6.213744159561489,18.23160933349653,6.185677444128879
2023-08-14 06:11:47.495763,52.970017271675545,28.211651560631783,5.2272755091406795,1.477011266081668,7.464834929861263
2023-08-15 06:11:47.495763,80.71327366420327,13.274740602670645,14.912298548279573,6.996549783370268,8.464482081935534
2023-08-16 06:11:47.495763,32.94866680013554,32.07430162922498,10.522179737631104,17.1006451808259,10.823165464691801
2023-08-17 06:11:47.495763,39.564301478021044,18.128337042722325,13.640779584431506,7.13378220392329,6.001891463297514
2023-08-18 06:11:47.495763,37.91755326180171,36.09240129461699,12.597504055672783,9.30285793895927,11.5617529959585
2023-08-19 06:11:47.495763,48.775018670695744,21.910045327627547,13.049425001915203,19.48995036612172,11.407078280298274
2023-08-20 06:11:47.495763,99.82566151188745,52.58165688600242,9.88534202399647,9.362375179029145,10.794417541108913
2023-08-21 06:11:47.495763,39.57208175530948,19.685942493258246,10.635879152307663,19.840010909123794,11.169622871541561
2023-08-22 06:11:47.495763,35.242136103710244,29.47870688088516,12.30717071596125,2.7386463139600425,5.438110476851867
2023-08-23 06:11:47.495763,53.7497122800084,37.34053125641112,12.26233873955605,16.915164501527023,14.200543698605529
2023-08-24 06:11:47.495763,48.54074945733519,24.217410900613068,6.948843794341259,0.9435716738784183,10.507452515683669
2023-08-25 06:11:47.495763,94.57128646346307,39.773802073915455,11.46464884242863,21.446975920368203,12.712609126753799
2023-08-26 06:11:47.495763,97.41801369673618,35.374844362414166,6.823293362782259,2.6544562258525906,11.298292814221586
2023-08-27 06:11:47.495763,61.8932384151017,38.16022996553227,6.8609613074163125,28.651830936851574,8.771422599149421
2023-08-28 06:11:47.495763,83.562147394798,49.48815208279657,6.373228994502624,11.540733635599109,10.272227250674822
2023-08-29 06:11:47.495763,59.785545620124296,31.873965326010634,13.400355386948933,0.3801365717026717,11.424264817163161
2023-08-30 06:11:47.495763,38.130359291994,14.609429977197498,11.740543590370589,4.830416721537908,6.523665133225283
2023-08-31 06:11:47.495763,62.882930105480376,22.91214180158377,14.011580566825726,10.586035444015506,7.238607748840277
2023-09-01 06:11:47.495763,58.01570641153342,12.856751333203771,9.244341422339513,24.452331533126884,13.344506416169443
2023-09-02 06:11:47.495763,38.06011631677814,50.888787945242186,5.765680097921058,12.632263355221712,11.282690002734672
2023-09-03 06:11:47.495763,29.02498891384021,17.656930860216622,10.476971751914768,1.3799632676006057,12.204395704233571
2023-09-04 06:11:47.495763,68.06922060564168,13.381047402748976,5.399154062555429,10.095156371916126,12.04121429649785
2023-09-05 06:11:47.495763,61.023188470514526,12.226560185441043,12.10261167158755,14.662997338231628,8.054270740620602
2023-09-06 06:11:47.495763,74.16041744481062,33.91343333872177,5.502630382174541,5.565357673066468,12.89667295886929
2023-09-07 06:11:47.495763,54.14987486998121,28.459799866329483,11.96762652824494,0.7869564478243873,9.53274109492293
2023-09-08 06:11:47.495763,49.023193985775634,33.827568505908246,11.775019665945806,28.426689662490013,11.45120594260822
2023-09-09 06:11:47.495763,38.045001383773226,41.23978061787413,8.069873982819772,0.9030330307671885,9.890190051376793
2023-09-10 06:11:47.495763,55.47362889946079,22.596243181797995,12.984495968402088,6.9430796400879355,7.7262366269563385
2023-09-11 06:11:47.495763,63.64778878278539,33.91793191958681,10.852414494180403,13.599429966937295,5.197330912993911
2023-09-12 06:11:47.495763,51.734608252806794,9.831138405947973,6.555545967825304,21.899467856589716,6.599866644955259
2023-09-13 06:11:47.495763,45.656739999680305,18.378327330725035,12.763596465293599,0.1810448128529385,5.181514068801332
2023-09-14 06:11:47.495763,36.80466302623573,18.675240573274206,14.023971046057675,20.50147188022503,9.552086180605823
2023-09-15 06:11:47.495763,51.02338371273248,26.456273043208025,13.425442504337408,18.473685475249784,10.347695244161748
2023-09-16 06:11:47.495763,37.428107799938374,41.89682415770032,11.895988292642297,0.1630254908597617,6.555275992521967
2023-09-17 06:11:47.495763,47.74289576812206,35.83810493828076,6.388336085006351,12.067822708014557,8.658520601389744
2023-09-18 06:11:47.495763,41.7062463385726,38.07978573688797,9.665681290635442,23.508556963055106,11.450526251546794
2023-09-19 06:11:47.495763,63.17716423956167,26.061240595420724,13.455346199806407,23.15344073550199,13.885454914222748
2023-09-20 06:11:47.495763,42.93443667229029,23.9558363542438,10.927561644765554,13.303118645959755,14.985312160988029
2023-09-21 06:11:47.495763,100.05091768594703,24.042886315784624,8.558734814749199,28.124029933198102,5.6065246241838
2023-09-22 06:11:47.495763,32.61662806586915,38.241568590719694,9.461541681111061,4.245968294315131,7.241326673180262
2023-09-23 06:11:47.495763,40.93303263780317,52.87689882501593,5.9008025474020345,22.655919051963906,10.625555101477959
2023-09-24 06:11:47.495763,21.657820123746813,18.219922159540392,6.336487795478948,17.162717925351224,8.91235892382782
2023-09-25 06:11:47.495763,50.625877885676935,34.782798137541775,5.010791184077466,7.708987483168875,11.575853318897227
2023-09-26 06:11:47.495763,35.3513882106162,12.318940457591172,5.882565596759592,19.8522766041705,14.899492218384685
2023-09-27 06:11:47.495763,78.05269995177747,50.109590026620914,5.793342344208372,15.256101455801868,13.067048936441589
2023-09-28 06:11:47.495763,36.706327532750706,33.15258812690365,7.206946399217982,24.462176592186236,13.538230713997816
2023-09-29 06:11:47.495763,69.94520573897645,32.62703683850337,9.736242405028442,14.45065542643352,11.426627274078445
2023-09-30 06:11:47.495763,63.712314154613175,34.234681172785045,9.487861776412243,14.968699564111473,14.016239992030812
2023-10-01 06:11:47.495763,88.7128920311082,28.660124209711785,12.113666511869747,21.285335454332362,9.080475496470255
2023-10-02 06:11:47.495763,56.125223767353134,32.76497985811583,6.36339654903065,3.8497914964790936,12.574019315488377
2023-10-03 06:11:47.495763,73.29563027525849,29.11837503942797,13.86305209583816,22.985856714634195,9.394248801958966
2023-10-04 06:11:47.495763,85.91099813926785,43.662991873394695,14.348638160477499,28.966034145674303,9.081737722655891
2023-10-05 06:11:47.495763,39.94276913358952,11.575714150800858,11.995706189240789,14.863542809711362,5.602525281022724
2023-10-06 06:11:47.495763,51.80228679300176,32.93471847569743,5.712111635318036,19.152346872547273,14.988099927362002
