Date,Basin,Production_MBOED,Drilling_Rigs,Breakeven_Price,Decline_Rate_Pct
2019-06-30 06:11:47.493529,Eagle Ford,140.4653073179338,4.0,31.78175918562382,35.39676709404814
2019-06-30 06:11:47.493529,Bakken,162.7618707277522,9.0,30.030857959283892,40.50046844469665
2019-06-30 06:11:47.493529,Alaska,68.18855187467064,2.8000000000000003,42.26312523797899,30.503386898310833
2019-06-30 06:11:47.493529,International,166.58505076529087,11.2,37.45775799163,40.60590724973617
2019-09-30 06:11:47.493529,Permian,264.72650494066784,10.5,33.625090465100826,39.25534576065868
2019-09-30 06:11:47.493529,Eagle Ford,279.4490728687719,14.4,46.230187798598685,32.64833372962999
2019-09-30 06:11:47.493529,Bakken,96.68993658505968,9.6,25.61969445541223,40.16357321188674
2019-09-30 06:11:47.493529,Alaska,87.54503900724374,5.2,25.165709997001976,32.3028934576459
2019-09-30 06:11:47.493529,International,258.03418472038004,10.5,34.13582504295795,36.24330792381034
2019-12-31 06:11:47.493529,Permian,381.17285352672286,21.0,26.243392945224468,27.756251620249994
2019-12-31 06:11:47.493529,Eagle Ford,310.2643338967482,4.0,29.43390963708145,39.89705997973207
2019-12-31 06:11:47.493529,Bakken,228.2108790786813,9.6,38.292164504382,26.356177281908113
2019-12-31 06:11:47.493529,Alaska,64.6038775129205,8.4,46.33605413167808,38.863481151059446
2019-12-31 06:11:47.493529,International,224.32672424451812,14.0,40.25635242872698,48.55966421442074
2020-03-31 06:11:47.493529,Permian,277.4202655025904,9.0,34.697087438351396,49.77748745510489
2020-03-31 06:11:47.493529,Eagle Ford,270.1975533496616,16.8,37.588790673770866,34.70016385899771
2020-03-31 06:11:47.493529,Bakken,200.59292532686848,4.8,41.80417877230222,34.99328851420834
2020-03-31 06:11:47.493529,Alaska,100.00620317659993,8.8,41.12327947147925,25.641867365109007
2020-03-31 06:11:47.493529,International,185.15638060563072,16.099999999999998,35.99043968514916,44.860089832965286
2020-06-30 06:11:47.493529,Permian,338.498834127025,12.0,36.23193307639767,34.34686513794344
2020-06-30 06:11:47.493529,Eagle Ford,283.2676320330375,8.8,25.143425353921398,49.2748162221362
2020-06-30 06:11:47.493529,Bakken,215.42223758942342,9.6,46.98559321776158,28.510440709719862
2020-06-30 06:11:47.493529,Alaska,87.06552985066682,6.800000000000001,34.81057159538177,29.01859202389292
2020-06-30 06:11:47.493529,International,275.2504836420994,4.8999999999999995,34.297885889078714,40.492922403127515
2020-09-30 06:11:47.493529,Permian,597.9837490197622,18.0,49.06051803483106,46.73933057069935
2020-09-30 06:11:47.493529,Eagle Ford,163.6340806176842,15.200000000000001,34.81219657424819,32.551684558233035
2020-09-30 06:11:47.493529,Bakken,230.01124058832116,7.199999999999999,27.774144883963828,49.303013984825384
2020-09-30 06:11:47.493529,Alaska,157.61337590254968,5.2,38.83652878981551,25.645769265070477
2020-09-30 06:11:47.493529,International,125.81958536916912,8.399999999999999,26.68880720341613,49.925100843544406
2020-12-31 06:11:47.493529,Permian,441.116590536879,19.5,30.089093131687765,47.30618759245601
2020-12-31 06:11:47.493529,Eagle Ford,260.60145958847784,10.4,37.69570984961432,38.97490692305026
2020-12-31 06:11:47.493529,Bakken,196.59508998217976,10.799999999999999,48.44365101161212,45.1917861276565
2020-12-31 06:11:47.493529,Alaska,99.21637158909186,2.8000000000000003,49.069776483619606,28.749467595331943
2020-12-31 06:11:47.493529,International,175.9642094215957,15.399999999999999,31.15870910951177,37.36403792535416
2021-03-31 06:11:47.493529,Permian,582.5786213609776,25.5,36.032732634245825,48.90866186653814
2021-03-31 06:11:47.493529,Eagle Ford,235.56939751449846,12.0,26.90042946925088,32.70759641946445
2021-03-31 06:11:47.493529,Bakken,164.4664297269873,9.0,27.370134557216925,28.572960805238214
2021-03-31 06:11:47.493529,Alaska,65.83728190665776,6.0,36.60593635351221,42.35485361573511
2021-03-31 06:11:47.493529,International,247.3495080953001,4.8999999999999995,49.38279512059484,47.74325240374592
2021-06-30 06:11:47.493529,Permian,463.0898853820685,19.5,43.65474330437596,44.48109901698423
2021-06-30 06:11:47.493529,Eagle Ford,214.58099347600142,16.0,47.836749769540916,47.68783940026011
2021-06-30 06:11:47.493529,Bakken,188.70765146328017,9.6,39.52444323336193,46.56156035210387
2021-06-30 06:11:47.493529,Alaska,135.39183165695383,6.0,43.46564061370277,30.124782350786017
2021-06-30 06:11:47.493529,International,130.6221295263036,12.6,32.1852167852096,49.81808568878672
2021-09-30 06:11:47.493529,Permian,391.9360377581304,24.0,46.77697762288259,27.57454195311801
2021-09-30 06:11:47.493529,Eagle Ford,203.26203167418,9.600000000000001,28.208384031523643,34.37465052602825
2021-09-30 06:11:47.493529,Bakken,232.81471923949488,4.8,29.80808888911389,39.03597634906754
2021-09-30 06:11:47.493529,Alaska,68.76234715840683,6.0,30.64613246956867,33.1831269693333
2021-09-30 06:11:47.493529,International,196.5372480993033,11.2,36.39229741137298,40.48539175880129
2021-12-31 06:11:47.493529,Permian,427.0559419505121,7.5,33.664446124010254,40.775187818962785
2021-12-31 06:11:47.493529,Eagle Ford,168.7613594920164,11.200000000000001,37.25776456949864,33.70259182598672
2021-12-31 06:11:47.493529,Bakken,134.35768978216467,3.0,26.470421608328714,33.843780077823304
2021-12-31 06:11:47.493529,Alaska,118.36379741228654,2.4000000000000004,34.45828276191605,37.33368746948963
2021-12-31 06:11:47.493529,International,163.0667300691638,11.2,47.82438559739993,37.08983325652679
2022-03-31 06:11:47.493529,Permian,437.50422729058664,30.0,34.834720898161244,39.713042030346045
2022-03-31 06:11:47.493529,Eagle Ford,271.3922005181137,14.4,43.5379770006996,35.9527456156877
2022-03-31 06:11:47.493529,Bakken,158.0705946029645,10.799999999999999,42.30991514809423,36.40027510872316
2022-03-31 06:11:47.493529,Alaska,81.89764058500722,2.8000000000000003,34.32714448740909,34.61454237765051
2022-03-31 06:11:47.493529,International,270.3115523631584,11.899999999999999,41.651850168582286,38.46116462810665
2022-06-30 06:11:47.493529,Permian,246.7521374220874,9.0,40.59023605996344,40.253198770973256
2022-06-30 06:11:47.493529,Eagle Ford,210.2409350830118,15.200000000000001,44.586767297332436,30.52954176097313
2022-06-30 06:11:47.493529,Bakken,226.2483707899386,3.5999999999999996,28.399330355833413,36.66519033352998
2022-06-30 06:11:47.493529,Alaska,95.59442758651005,4.800000000000001,35.56492967419254,38.849825176682415
2022-06-30 06:11:47.493529,International,266.8938330660959,13.299999999999999,36.471043429290965,37.88191145145386
2022-09-30 06:11:47.493529,Permian,326.7496202591941,27.0,27.981733736221095,40.49557093313764
2022-09-30 06:11:47.493529,Eagle Ford,128.01046047723727,12.8,26.219141233228637,35.77819672073792
2022-09-30 06:11:47.493529,Bakken,130.90293219185463,3.5999999999999996,34.59145175438675,25.236307774670227
2022-09-30 06:11:47.493529,Alaska,122.52075622384673,5.6000000000000005,37.72616688354573,48.95618415557806
2022-09-30 06:11:47.493529,International,148.90978343576558,16.099999999999998,43.15260730909196,28.789871175229965
2022-12-31 06:11:47.493529,Permian,429.84719071886536,12.0,45.348827933706396,31.298217251047706
2022-12-31 06:11:47.493529,Eagle Ford,267.94490047634594,8.8,25.6962700711313,39.74164739284956
2022-12-31 06:11:47.493529,Bakken,190.24852057361903,7.199999999999999,44.26025670305764,41.43767602273206
2022-12-31 06:11:47.493529,Alaska,144.04297972882605,4.800000000000001,42.54296493466489,39.359893109147926
2022-12-31 06:11:47.493529,International,120.83987910473081,7.699999999999999,42.38590773253087,46.2929164136789
2023-03-31 06:11:47.493529,Permian,401.07759783362326,18.0,45.89419118437809,25.338394550814318
2023-03-31 06:11:47.493529,Eagle Ford,168.95082259828234,16.8,37.14099960805317,40.75564972641526
2023-03-31 06:11:47.493529,Bakken,130.00165278120787,4.2,43.26225848572959,48.090183019706146
2023-03-31 06:11:47.493529,Alaska,148.05325331479082,7.6000000000000005,30.51833326002345,36.67237071291909
2023-03-31 06:11:47.493529,International,171.36271283991164,7.699999999999999,28.672832065686038,27.80662699624197
2023-06-30 06:11:47.493529,Permian,381.69020977933627,33.0,41.77958651014429,47.52682920933112
2023-06-30 06:11:47.493529,Eagle Ford,251.5046409236024,6.4,32.08937002803808,40.35116773627745
2023-06-30 06:11:47.493529,Bakken,164.19500869269208,6.0,41.58163040141633,38.117731212885204
2023-06-30 06:11:47.493529,Alaska,144.49892256291065,9.600000000000001,28.11237805022649,42.714361029616356
2023-06-30 06:11:47.493529,International,222.08977430589763,9.1,37.48301645584064,44.85800346665486
2023-09-30 06:11:47.493529,Permian,255.1306447097001,9.0,39.32354639128636,28.851560276101914
2023-09-30 06:11:47.493529,Eagle Ford,178.12086107182063,4.800000000000001,41.09967454863905,45.069069607926316
2023-09-30 06:11:47.493529,Bakken,216.75620532107413,7.8,28.89827061647196,34.99177484671768
2023-09-30 06:11:47.493529,Alaska,64.64864217114996,5.2,48.3362657544974,25.90441553320535
2023-09-30 06:11:47.493529,International,231.13070243281567,4.8999999999999995,32.66189686528034,26.10331000001049
2023-12-31 06:11:47.493529,Permian,323.0798596191925,12.0,46.885710380723594,37.67888900187693
2023-12-31 06:11:47.493529,Eagle Ford,155.4664826340699,12.8,36.570604943977585,29.269524795593238
2023-12-31 06:11:47.493529,Bakken,182.96221134447563,3.0,27.61338700247467,32.40950039037347
2023-12-31 06:11:47.493529,Alaska,153.5483116773725,3.6,44.251325588995876,36.96976825253672
2023-12-31 06:11:47.493529,International,250.96049238036136,5.6,48.15347305476764,49.34690929935338
2024-03-31 06:11:47.493529,Permian,253.35683442228805,22.5,28.061372688155476,35.59000942793669
2024-03-31 06:11:47.493529,Eagle Ford,208.1617191197514,5.6000000000000005,41.52415655029083,40.89352822605818
2024-03-31 06:11:47.493529,Bakken,155.6097609045856,9.0,46.713290023854945,45.37892783590308
2024-03-31 06:11:47.493529,Alaska,99.66931220567875,7.6000000000000005,32.227339430247895,40.6402717960531
2024-03-31 06:11:47.493529,International,169.9066860648686,13.299999999999999,26.541157888359695,47.48023162193008
2024-06-30 06:11:47.493529,Permian,449.25726865856643,7.5,48.19754106872254,38.26605477920135
2024-06-30 06:11:47.493529,Eagle Ford,270.0853750434416,9.600000000000001,49.88249833211996,25.6877947691958
2024-06-30 06:11:47.493529,Bakken,158.018368764806,10.799999999999999,26.140918627317614,32.699318430538554
2024-06-30 06:11:47.493529,Alaska,99.00003045519583,5.6000000000000005,45.12372379696383,32.888649789208564
2024-06-30 06:11:47.493529,International,119.0870500861002,11.899999999999999,25.8738218247281,44.598134400443314
2024-09-30 06:11:47.493529,Permian,565.8931875037409,25.5,37.98471034426999,33.85453821095157
2024-09-30 06:11:47.493529,Eagle Ford,205.99819306987197,10.4,42.13458914707315,30.32891829730078
2024-09-30 06:11:47.493529,Bakken,145.93901133965196,6.0,37.70361807057493,43.099796781135964
2024-09-30 06:11:47.493529,Alaska,141.97038887538233,8.8,45.91885577172603,41.899301933636636
2024-09-30 06:11:47.493529,International,232.39718803056365,4.199999999999999,46.65054929062784,48.14876209176933
2024-12-31 06:11:47.493529,Permian,520.1919323217762,21.0,46.895815227576506,44.14883961693398
2024-12-31 06:11:47.493529,Eagle Ford,227.42297319646542,6.4,27.360506920054704,36.70474572364033
2024-12-31 06:11:47.493529,Bakken,204.7473625079535,3.0,36.0208541625219,25.96865501877118
2024-12-31 06:11:47.493529,Alaska,62.32446794226954,8.8,30.277687356992352,25.503953163857705
2024-12-31 06:11:47.493529,International,183.76620237738263,9.799999999999999,32.879735340388066,29.999022045616382
2025-03-31 06:11:47.493529,Permian,245.11122757179334,31.5,31.552215472042228,35.58805924415496
2025-03-31 06:11:47.493529,Eagle Ford,120.88792802883059,10.4,42.70286185564011,39.57486365816545
2025-03-31 06:11:47.493529,Bakken,196.6542932958457,7.199999999999999,45.58100861158187,41.38482904988591
2025-03-31 06:11:47.493529,Alaska,102.29913288716483,2.0,46.21670311950735,27.096523928481496
2025-03-31 06:11:47.493529,International,110.50638602468148,15.399999999999999,43.910731497958785,42.78114028373328
2025-06-30 06:11:47.493529,Permian,488.22025980744183,18.0,45.791320131486145,34.6999490077145
2025-06-30 06:11:47.493529,Eagle Ford,212.94738045576574,10.4,39.279313388575105,43.18116786881982
2025-06-30 06:11:47.493529,Bakken,200.35827314570838,8.4,25.875218849172835,32.14950669448577
2025-06-30 06:11:47.493529,Alaska,148.2164625118032,7.6000000000000005,27.170995614971073,47.875740396002485
2025-06-30 06:11:47.493529,International,260.2631205421093,14.0,33.24138393591777,48.296728172557515
2025-09-30 06:11:47.493529,Permian,466.3549356292783,9.0,42.5278163434781,37.9302447216465
2025-09-30 06:11:47.493529,Eagle Ford,254.1102388576691,8.8,26.13224682288699,40.7732648566303
2025-09-30 06:11:47.493529,Bakken,235.38294580370757,5.3999999999999995,48.46734462339205,48.877061067534584
2025-09-30 06:11:47.493529,Alaska,92.9938430875952,8.8,28.959681886021198,47.153218780606785
2025-09-30 06:11:47.493529,International,121.74055864006637,12.6,37.607679413592464,41.054524862889195
2025-12-31 06:11:47.493529,Permian,570.5208829160322,24.0,48.671115336328725,26.17609838672556
2025-12-31 06:11:47.493529,Eagle Ford,263.1790697320034,8.0,49.71539552213653,37.75923277927064
2025-12-31 06:11:47.493529,Bakken,219.82204786080155,10.799999999999999,26.981712225777105,39.167650695488426
2025-12-31 06:11:47.493529,Alaska,157.29550118316055,8.8,30.713005553298043,37.01768360585208
2025-12-31 06:11:47.493529,International,133.1758448440038,6.3,26.37876863725399,46.71694772415776
