Date,Miner,Hashrate_EH,BTC_Mined,Electricity_Cost_kWh,All_In_Cost_Per_BTC,Gross_Margin,Uptime_Pct,Fleet_Efficiency_JTH
2021-09-30 05:53:36.696073,Riot,22.598728025165343,549.8846771951972,0.052493651914247846,32439.674113831366,0.5434531148146744,0.9421599669472165,29.654165178353168
2021-09-30 05:53:36.696073,CleanSpark,14.777047049723159,538.9158501503455,0.036972067669391775,34008.933679920374,0.4142998212544362,0.9507854499487729,28.347463700419652
2021-09-30 05:53:36.696073,Cipher,8.487725571354074,239.44598212401908,0.05189636150889007,18131.959860403924,0.4005499329184916,0.9671218891072422,24.525816768655982
2021-09-30 05:53:36.696073,Hut 8,6.084647650178384,185.77683123528945,0.04430352876260073,26450.136423690714,0.4332093119018823,0.920663008616628,22.32758167781752
2021-09-30 05:53:36.696073,Core Scientific,18.99730691892752,480.92412271946785,0.052335541190189856,15439.586692664336,0.6134463817681479,0.986501088190109,26.63927188996806
2021-12-31 05:53:36.696073,Marathon,25.3874434025281,764.6595119530355,0.05396982197491824,23106.16776131302,0.32707629124863324,0.9860101763651917,29.223357369485026
2021-12-31 05:53:36.696073,Riot,21.258263652746535,830.3435829942696,0.04600418840868396,23551.048120670323,0.6484675261304831,0.9833850982268384,31.981537848657087
2021-12-31 05:53:36.696073,CleanSpark,16.868301258414903,558.3533111273806,0.03576653631946983,30027.70019796828,0.42513839028451955,0.9644672988175449,21.06678853156135
2021-12-31 05:53:36.696073,Cipher,8.789127968221091,266.3269985069381,0.05920301752611924,16601.26779623676,0.5023527614774039,0.9368669485579177,33.41402434776842
2021-12-31 05:53:36.696073,Hut 8,6.7079132393880725,190.54945333018972,0.035442210604029384,33415.843052461816,0.3408001045778362,0.9827534495450588,31.969991087788415
2021-12-31 05:53:36.696073,Core Scientific,19.983265726918066,531.3459366348067,0.03220911987298457,23994.468303201138,0.6599115248304825,0.9729226774919978,30.272933508055647
2022-03-31 05:53:36.696073,Marathon,31.28284557962265,884.4090760234574,0.05470084835459925,30686.723103981833,0.4086747197209981,0.9774657444583471,23.817639218761855
2022-03-31 05:53:36.696073,Riot,22.699498425594765,762.1317182340487,0.044200265663436364,30659.16777429551,0.6566078835163377,0.9743381117045844,28.623490745370344
2022-03-31 05:53:36.696073,CleanSpark,17.49210580160189,533.2420234358692,0.044641054922242976,20195.524376101883,0.38768765267818517,0.9406217940518603,34.890332481112985
2022-03-31 05:53:36.696073,Cipher,9.040109927305982,286.844160036316,0.04989917078787124,15218.066571101874,0.432791281087523,0.9388993834349456,27.00343079295268
2022-03-31 05:53:36.696073,Hut 8,7.188958452593495,224.54951993194805,0.05306960788216844,24099.53200213732,0.4986647603790977,0.9667186540706015,21.279850510169794
2022-03-31 05:53:36.696073,Core Scientific,23.16757115085759,641.1276669750329,0.031099961776697955,23063.559708303022,0.37917395184244257,0.9882544068280594,20.20756068573291
2022-06-30 05:53:36.696073,Marathon,29.556672702824976,849.318076147229,0.05366474154660988,34360.531431281684,0.5433095654845952,0.9594110662781759,23.2654837459295
2022-06-30 05:53:36.696073,Riot,23.35955743147817,720.8450080016,0.05043142063125679,27900.650849518213,0.5660857372819547,0.9428024653275534,33.14369250072383
2022-06-30 05:53:36.696073,CleanSpark,17.885132878625797,654.8880790417876,0.04141501257861292,34821.44590935567,0.5075519914863358,0.9536268890048754,26.82731073039401
2022-06-30 05:53:36.696073,Cipher,10.472948480544018,354.456824414778,0.054085844490308004,33282.07477770857,0.46255425397150085,0.9483254357787843,20.338460953192744
2022-06-30 05:53:36.696073,Hut 8,7.396237536345963,195.87070790505015,0.032786427399519646,30812.987721990972,0.4621558506006009,0.9840284612501229,20.530626115549502
2022-06-30 05:53:36.696073,Core Scientific,19.369096044017258,660.5807090629191,0.03124574286341409,32556.10322372284,0.38881861778329857,0.963667108023059,22.160974242487544
2022-09-30 05:53:36.696073,Marathon,32.42710517723238,801.1297180161133,0.054133549929344715,15652.240291289903,0.35179624528229886,0.9247673433698742,33.50674223982724
2022-09-30 05:53:36.696073,Riot,23.863910711863273,594.9432964804998,0.058948346062364015,15673.749602714151,0.3418664595140031,0.9484911956617281,25.066440065470946
2022-09-30 05:53:36.696073,CleanSpark,18.690885691404674,575.2017443510929,0.04977076498367039,23414.80664967599,0.5833780201638541,0.965114631940606,26.386055910772537
2022-09-30 05:53:36.696073,Cipher,9.647040996458903,238.82502673264037,0.03584017402108464,18482.41689194643,0.6300462402652355,0.9546722990530844,29.415100467176675
2022-09-30 05:53:36.696073,Hut 8,6.903472933630604,219.7685120067679,0.05185498259283889,32620.77381107069,0.525000355834582,0.9366197164627118,29.01145592203615
2022-09-30 05:53:36.696073,Core Scientific,22.692633487524063,627.9183666365683,0.030480084981546796,24411.85032495354,0.324464919538267,0.939950379418639,24.68927073186551
2022-12-31 05:53:36.696073,Marathon,32.639770701342826,919.6110610514738,0.04473834051389937,16579.906028389476,0.677836800649381,0.9316016856051907,28.96997498944948
2022-12-31 05:53:36.696073,Riot,25.0115799395211,810.7862628452925,0.0339659191296265,26357.645522708746,0.36791077315664994,0.9300697503643782,22.30214865119807
2022-12-31 05:53:36.696073,CleanSpark,20.207676805075497,670.2172483809578,0.04322528653996787,23301.47874250419,0.38781850445588306,0.9238478024887525,24.621014523019685
2022-12-31 05:53:36.696073,Cipher,10.693324945946953,265.3959921697963,0.056361606959938665,34147.24645063144,0.6439071483829246,0.9715552708694623,21.61119287789063
2022-12-31 05:53:36.696073,Hut 8,8.168635193182126,239.9448468055121,0.03041006979093853,26044.121511556263,0.6430910586395372,0.9827771879778272,33.07380778898578
2022-12-31 05:53:36.696073,Core Scientific,20.97936230658065,714.0920757029667,0.030428302083570336,24334.72062022102,0.5194257637315249,0.9343032645410932,21.034969565253096
2023-03-31 05:53:36.696073,Marathon,30.63521123796749,1085.3348229106603,0.04504174428066378,28179.525624676586,0.4726708963292546,0.9294566917062949,20.58249125504664
2023-03-31 05:53:36.696073,Riot,29.14224835602096,752.4500340719216,0.05657820061447984,15428.340788065268,0.6571292139323754,0.9393111130179839,22.157864718083626
2023-03-31 05:53:36.696073,CleanSpark,20.602780391061625,583.2680793931723,0.05234476709891263,17081.302317832702,0.5716047609716511,0.9457390129377921,26.118351903827836
2023-03-31 05:53:36.696073,Cipher,10.09992376793283,381.83703734702,0.05634217856237685,27972.53031329868,0.5347678309627432,0.9421172457243631,20.51926942459581
2023-03-31 05:53:36.696073,Hut 8,7.39084099927592,257.92389726307306,0.032568621441841576,25955.77848288333,0.4856790043196661,0.9274007617553608,30.927715876607778
2023-03-31 05:53:36.696073,Core Scientific,22.781164448439146,683.7897228382772,0.04012664215623514,22137.452131006,0.6310826678176648,0.9816266851942613,28.542197222966195
2023-06-30 05:53:36.696073,Marathon,34.80596775730584,972.0055909370761,0.03357468992516001,28303.447082391394,0.5252205859782672,0.932002338132918,28.07894158232338
2023-06-30 05:53:36.696073,Riot,28.96310862676115,751.5721841494744,0.052708142802459536,26101.251696803294,0.42041164791073493,0.967028563263336,30.94358052456649
2023-06-30 05:53:36.696073,CleanSpark,22.12584948751599,655.3552678342344,0.042069438937757636,29402.304507890767,0.36475268403205957,0.921811179527296,24.20773351301195
2023-06-30 05:53:36.696073,Cipher,10.553591039814549,256.7095982243519,0.051661443404278494,24659.152839659673,0.5286514547418176,0.9891161693502072,28.264538237951925
2023-06-30 05:53:36.696073,Hut 8,8.550138100414243,286.32079175334934,0.04572821662344674,21675.672647208383,0.3906684059476087,0.9781808586975913,22.783158969150087
2023-06-30 05:53:36.696073,Core Scientific,24.479883514662674,816.2319440915312,0.031196841841906037,29602.546682567907,0.5760030384359797,0.930323413892633,24.15946283571983
2023-09-30 05:53:36.696073,Marathon,36.90213035597898,1186.745584289972,0.044452954435416706,17779.73480200233,0.45818732700470277,0.9307972265653072,29.412117513212
2023-09-30 05:53:36.696073,Riot,28.515329566888905,804.4146075501293,0.05866485361682967,26173.36230251933,0.3389311997882018,0.9372525128225292,22.584913868236917
2023-09-30 05:53:36.696073,CleanSpark,20.436467331921634,679.3368477125571,0.031384459597374584,34391.90574699258,0.5707712233435547,0.9755232728856135,22.949163945699336
2023-09-30 05:53:36.696073,Cipher,11.169648869516262,254.10166254519305,0.05385982225029667,26949.594344823774,0.3502076008010054,0.9875920648920122,27.00289095618351
2023-09-30 05:53:36.696073,Hut 8,8.012968548271255,218.27325824277457,0.057512059472197445,31258.83717478344,0.39768783258552926,0.9715374723520641,30.3784880815966
2023-09-30 05:53:36.696073,Core Scientific,27.19841985276887,771.5829731204528,0.040572131551315095,20530.01918370246,0.40887608066251613,0.9741870766034086,25.890232041945723
2023-12-31 05:53:36.696073,Marathon,38.1151448193405,1149.5585517409863,0.04033646465115662,21313.49990732884,0.5238925536033864,0.9584592256613543,30.92446907930351
2023-12-31 05:53:36.696073,Riot,29.667144655266824,729.7122111666943,0.04144796435842931,17407.522337552607,0.6993063212522665,0.9509082657099618,28.16331595136432
2023-12-31 05:53:36.696073,CleanSpark,21.558845017649688,745.3885778726662,0.04354842345416166,15431.883067768124,0.6247351687301826,0.9208207749859256,30.535420386932948
2023-12-31 05:53:36.696073,Cipher,11.526875686013968,358.1048677368907,0.056841905676267714,28750.707167195145,0.3504342531095774,0.9879815415209883,34.53506635014561
2023-12-31 05:53:36.696073,Hut 8,8.898670294572112,282.2114712117126,0.041812795177862926,15735.943613812251,0.6612718304714424,0.9265569975613468,27.17606258543555
2023-12-31 05:53:36.696073,Core Scientific,28.237362680391747,821.4767291187201,0.037693975307487616,34301.30580380641,0.4834361308229742,0.9606081021607304,20.97921742064135
2024-03-31 05:53:36.696073,Marathon,39.20715702619296,1000.8041732183855,0.03536329268649428,15879.959595234917,0.3811401851345567,0.9767126854754867,33.8303067844802
2024-03-31 05:53:36.696073,Riot,30.619099829058115,978.2520475312137,0.04865289330081091,19350.081398995077,0.5207147057187903,0.9303780460413583,24.03145698889925
2024-03-31 05:53:36.696073,CleanSpark,20.083191751787382,753.9598131485593,0.030624688322420667,16282.101360053242,0.35288180156817,0.9650078619727662,25.504067850381013
2024-03-31 05:53:36.696073,Cipher,11.922181820147335,355.1005134275541,0.04482445750977837,25342.423033553237,0.5949929346271787,0.9885140470659762,22.457751067045013
2024-03-31 05:53:36.696073,Hut 8,9.217342824485737,254.46130566474298,0.04180339435298981,29010.596099390947,0.6174073523377972,0.9385846504710352,20.338518364668552
2024-03-31 05:53:36.696073,Core Scientific,28.83050140149644,662.7049463762477,0.05031066531545499,15715.588368603734,0.6190454060068967,0.9448752442219708,34.79132289702358
2024-06-30 05:53:36.696073,Marathon,38.02721324991191,1118.6519963310195,0.04443493064559328,28562.694852476725,0.5681466448939434,0.9549782181049471,32.530657481539464
2024-06-30 05:53:36.696073,Riot,35.02729172176254,1045.4001767089405,0.05463400710523771,18965.545074303875,0.6774388041364876,0.9281478495696752,22.308264480182736
2024-06-30 05:53:36.696073,CleanSpark,22.80188784255331,646.2928793487977,0.035146958359774105,23641.555479143146,0.6552814581203079,0.9819953085055401,24.81653495828522
2024-06-30 05:53:36.696073,Cipher,11.516819226314132,384.8191651473697,0.03633753182340614,23177.53326348139,0.5732276054942077,0.9326029590798395,21.578596938711488
2024-06-30 05:53:36.696073,Hut 8,9.336928215065614,292.927088774459,0.043239389798742214,15106.017355919,0.6050658135490451,0.9824424337933089,30.041761508994668
2024-06-30 05:53:36.696073,Core Scientific,28.776393066885216,912.0559123077223,0.04558466093738139,20865.407764946187,0.6429333479477519,0.948483848431392,24.67503362086011
2024-09-30 05:53:36.696073,Marathon,39.32098321304653,1082.9435931901805,0.04988280040047258,34196.70890478107,0.4567528434437613,0.961607154333597,31.17282066693417
2024-09-30 05:53:36.696073,Riot,30.823850881107923,963.2637427044939,0.04147081938076326,31713.107075242362,0.6654386895628468,0.9833975920737595,20.192472832586077
2024-09-30 05:53:36.696073,CleanSpark,25.6780903799858,686.1977590579351,0.04197451415770076,19697.642273327703,0.5955149533161531,0.9517704643317677,31.57742192041759
2024-09-30 05:53:36.696073,Cipher,12.353676055390633,356.53228295680486,0.04944411153819172,22298.760153764106,0.4878907888664873,0.9536383697267472,22.389811987739616
2024-09-30 05:53:36.696073,Hut 8,9.961651449911916,270.1922731469365,0.03690001030854129,23783.730478704747,0.6480635471495233,0.9328380441355726,34.9455068523153
2024-09-30 05:53:36.696073,Core Scientific,27.214967004650074,925.5171326232532,0.03159253442435372,16683.630689334608,0.4605862396628554,0.9331633142100234,25.66495363390473
2024-12-31 05:53:36.696073,Marathon,43.0660524435652,1152.4599754147846,0.039983229057714745,15393.015966076533,0.4083013978226784,0.9445987566010958,32.99292218323779
2024-12-31 05:53:36.696073,Riot,34.167010463656055,1025.7827794442126,0.05558678703840055,17093.54702454886,0.452212307241058,0.9401624822593163,30.678770542112293
2024-12-31 05:53:36.696073,CleanSpark,25.45865910761096,759.8884456981608,0.05826545101416279,27402.787415296847,0.44310166377053123,0.9892974540112333,20.693815018374877
2024-12-31 05:53:36.696073,Cipher,12.579912234858654,335.6243156759011,0.035916835274293235,20376.03794209827,0.6548973200214262,0.9373163251887807,28.801611146676077
2024-12-31 05:53:36.696073,Hut 8,9.838450906090385,362.68597627521183,0.042405083779092655,26469.72515347719,0.32597486848663426,0.9712335370899084,28.96475990741461
2024-12-31 05:53:36.696073,Core Scientific,28.64929451345661,902.7822033813655,0.039247576791840585,31758.669658519146,0.5330051039242956,0.9890028995561576,25.289452513001883
2025-03-31 05:53:36.696073,Marathon,46.13617384267981,1487.6351944247776,0.0543961508881351,16536.22283113264,0.6538376251672571,0.9327837752210324,34.880048289723675
2025-03-31 05:53:36.696073,Riot,34.02575265612886,1080.7892798643895,0.036136335551486015,32617.261478911725,0.3565304328819509,0.953667209064964,33.38378799621514
2025-03-31 05:53:36.696073,CleanSpark,26.02731360993387,835.8054311892749,0.037126322258730485,16425.355609572634,0.49699740239785006,0.9606260796293533,30.540561712367044
2025-03-31 05:53:36.696073,Cipher,15.551394190025496,431.28360867296567,0.038640944292316105,15653.407346844315,0.3261140978153067,0.9391748626917746,27.748295079528294
2025-03-31 05:53:36.696073,Hut 8,9.975511287012534,282.0493672087675,0.03317239216684528,33401.03644869029,0.5240685259538899,0.9517401751625293,33.31400978415147
2025-03-31 05:53:36.696073,Core Scientific,30.196343845900035,998.6444807851542,0.03126028174584902,34540.27260779202,0.41386375858405094,0.9684816114709455,32.085623693952705
2025-06-30 05:53:36.696073,Marathon,43.358432094350654,1148.225572482466,0.04192488738711911,28807.247492207214,0.4689841326762749,0.957439185386106,23.558328253311405
2025-06-30 05:53:36.696073,Riot,35.78321302965587,931.1680357852273,0.04087929043308221,16828.770132197922,0.6416239389888156,0.9306269282181551,20.15618195607379
2025-06-30 05:53:36.696073,CleanSpark,30.29999429909068,857.9669819337014,0.059358731567797716,20984.794334960665,0.4022862116146234,0.9334041915346196,22.902835719293545
2025-06-30 05:53:36.696073,Cipher,14.774995308348823,460.1261215262758,0.0533056575039986,33850.532828243966,0.6780669538094017,0.9865679157432184,27.13744004738653
2025-06-30 05:53:36.696073,Hut 8,10.72628811301288,320.0189199368203,0.05154254138148914,32375.907307044105,0.4355377980365087,0.9807498632006365,26.56258685033013
2025-06-30 05:53:36.696073,Core Scientific,34.514722222815614,1133.8478388292904,0.05830544819521968,34471.22054407611,0.30987484334216087,0.9853720904525556,33.44238385070227
2025-09-30 05:53:36.696073,Marathon,47.29003153001503,1620.2387187113836,0.048682161229189676,26920.610792882086,0.4222017624098636,0.9748183565292982,34.752917680656985
2025-09-30 05:53:36.696073,Riot,39.94055894350873,1095.6270300524375,0.03960428537628639,16231.00981147378,0.6174962308597844,0.9232532234706508,21.08222751353779
2025-09-30 05:53:36.696073,CleanSpark,28.40880718995904,866.3296756200427,0.03279883100794049,27280.592819026268,0.5409771939461162,0.9325539963656863,27.493241102592865
2025-09-30 05:53:36.696073,Cipher,15.236925598682685,469.9803170780702,0.046442763742093475,20417.858001765097,0.5095326771204393,0.9659655686718327,33.031700977661465
2025-09-30 05:53:36.696073,Hut 8,11.614899931618258,354.5181367735478,0.03879475695896177,22017.14499497852,0.6330370340641582,0.9687230915133466,24.655424625572948
2025-09-30 05:53:36.696073,Core Scientific,32.94679761004627,954.6343802501892,0.054464797905473046,29945.508138539728,0.43686871558444995,0.978234941964502,28.47863299200381
2025-12-31 05:53:36.696073,Marathon,49.566349186118025,1563.0690187025587,0.05454712208045663,31232.671543297085,0.43439889368780715,0.9699228895293301,25.956537076969447
2025-12-31 05:53:36.696073,Riot,39.7028669217709,1108.6852261438942,0.03274462466786444,29834.4516634521,0.4143600966632751,0.9342375052561177,20.547709016812338
2025-12-31 05:53:36.696073,CleanSpark,28.301277615598842,847.1757168939387,0.041407085079130525,30671.844571831436,0.5836850551828829,0.9348092071092016,21.33793440009015
2025-12-31 05:53:36.696073,Cipher,15.853751887187704,428.42061376166066,0.04984674842359781,20675.840002353103,0.5777340306459239,0.9842083782850971,25.11707904633714
2025-12-31 05:53:36.696073,Hut 8,11.132441330260102,407.00316737891137,0.051815732263077445,29800.40332820772,0.6130200176305198,0.934506345711083,31.630976936918593
2025-12-31 05:53:36.696073,Core Scientific,34.97904173896754,1113.0566826763152,0.03390970747939412,27155.151890111774,0.430550237796254,0.9547563962435389,28.959354531035743
