Date,BTC_Perp_OI_B,ETH_Perp_OI_B,Funding_Rate_8h,Annualized_Funding,Long_Short_Ratio,Liquidations_24h_M,Options_Volume_B
2023-02-26 05:53:37.559841,10.840417907916354,2.373172285718102,-0.0011757353762273418,-1.2874302369689394,0.9404319955203972,75.89956765634972,0.784729224757762
2023-02-27 05:53:37.559841,17.192231936901738,6.7387410100446745,0.022231566053470552,24.343564828550253,1.2853238713617179,48.544329719173035,3.456909182199459
2023-02-28 05:53:37.559841,15.17156883343238,2.157026015032888,0.045767738201223485,50.11567333033972,1.0715217406208597,89.68839992934566,2.506350728150674
2023-03-01 05:53:37.559841,15.37381649841206,8.271686965455817,0.022234428317263768,24.346699007403824,0.8649323138878189,58.425701295964025,1.4119988132828474
2023-03-02 05:53:37.559841,7.96312710257952,7.7140051096618745,-0.02002164367056461,-21.923699819268247,1.2657901356153505,0.8722086940186861,3.148448544821131
2023-03-03 05:53:37.559841,8.083822451763686,4.030214033647167,0.028394583243581836,31.092068651722112,1.2485416105051759,110.93906661313238,2.380729054588993
2023-03-04 05:53:37.559841,15.828126684224694,2.236490192899633,0.014228932494219509,15.580681081170361,1.1342668427707971,12.022721864234562,1.7665880466354773
2023-03-05 05:53:37.559841,8.716751122258065,8.516962867306827,-0.05554144493385284,-60.81788220256886,1.0269751391083404,0.07247074820604031,3.7622819669794594
2023-03-06 05:53:37.559841,7.8794354770730575,2.594911807290435,0.004769269012836864,5.222349569056366,1.2390553676574292,88.61490304457263,3.3395027410264455
2023-03-07 05:53:37.559841,7.883185668201409,2.2118702923292224,-0.014994397657413701,-16.418865434868003,1.273964584065847,9.139318958129254,1.6968041448217825
2023-03-08 05:53:37.559841,8.073041187624181,8.427337106731393,0.0668884125113554,73.24281169993415,0.9716676534564844,75.6393439365951,3.3750759042000724
2023-03-09 05:53:37.559841,19.25242478354865,4.688236762893056,-0.01939839866203096,-21.2412465349239,0.9681979633848313,189.70311514241064,2.6156053879031447
2023-03-10 05:53:37.559841,9.816271776927298,5.056391490551392,0.013383834543470138,14.6552988250998,1.125950466348471,40.64477987456957,0.9450043078095847
2023-03-11 05:53:37.559841,7.174481628345832,4.033984259182001,0.020915049558500775,22.901979266558346,0.9518463165441936,132.94623013397256,4.9570480571514866
2023-03-12 05:53:37.559841,16.077677395951312,4.3693082284728595,-0.005780265248035308,-6.329390446598663,0.8446470948045386,64.46651341488621,4.261523801269223
2023-03-13 05:53:37.559841,13.747811770864594,4.204994283765617,0.04129038791740251,45.21297476955575,0.9368731880276067,12.366266268483308,3.2371327536271157
2023-03-14 05:53:37.559841,16.68170814854967,9.908028531240245,-0.01943691901519659,-21.283426321640267,0.9636975793402667,8.03505763529331,4.070661666775465
2023-03-15 05:53:37.559841,16.74816638217496,4.55746396883362,-0.0012547550524975549,-1.3739567824848227,1.1714976398546104,8.976422886227779,2.9498359515925525
2023-03-16 05:53:37.559841,9.076079547347769,5.042915613172507,-0.00486952649018275,-5.332131506750111,0.8322787932601159,89.74481139875135,1.3604601099432037
2023-03-17 05:53:37.559841,10.178519250271414,3.0220048373785042,0.007805924817934326,8.547487675638086,1.0308412885866822,5.3903269780450245,2.256267262533563
2023-03-18 05:53:37.559841,11.923719843217103,3.0473503320556627,0.02779225668169716,30.43252106645839,0.8570994994547502,322.50714832052273,3.0870614943642374
2023-03-19 05:53:37.559841,11.233663744053299,7.8796822883479045,0.036428192704672686,39.888871011616594,1.1925021485761744,99.64665353540404,2.528221679547416
2023-03-20 05:53:37.559841,13.302095202925482,7.885918270713527,-0.07428584012997884,-81.34299494232683,0.8345626689897512,80.30620378084733,1.9789186960623621
2023-03-21 05:53:37.559841,8.587236958864661,3.5683032052412944,0.0072646844334329375,7.954829454609067,1.196807902780088,164.169053499836,4.112329291061727
2023-03-22 05:53:37.559841,13.480382156867659,2.0794480676023017,0.01431156353315198,15.671162068801419,1.0851818309648207,10.216459796208522,1.1099044432803389
2023-03-23 05:53:37.559841,16.0548019180764,9.090917802713257,-0.034257715792249135,-37.512198792512805,1.2000853588340088,12.992798785993376,0.7639568714279612
2023-03-24 05:53:37.559841,18.321530504132628,3.2841204213747632,0.06081943573253659,66.59728212712757,1.1889976579952573,25.278958394567177,2.303631357800889
2023-03-25 05:53:37.559841,8.507482450397092,2.3069360038205478,0.0036539917220921266,4.001120935690879,0.8071688498447557,207.4230833140426,0.9413105617013479
2023-03-26 05:53:37.559841,8.832358060495372,6.545117634587055,0.03833082949288053,41.97225829470418,1.1335901851179537,36.434671272062936,2.236665455367352
2023-03-27 05:53:37.559841,12.49638373393318,3.5969982564738503,-0.035005074563173026,-38.33055664667446,0.8687831356913929,1.12913621943715,4.680305068366292
2023-03-28 05:53:37.559841,12.204930555054817,8.882270080509862,0.08903332214607891,97.4914877499564,1.148489038306406,30.81071237393902,2.9313013249183566
2023-03-29 05:53:37.559841,15.190486981237164,2.9630813737273822,0.021129420915627424,23.136715902612032,1.2397557857371009,41.1317558152771,2.00543765205072
2023-03-30 05:53:37.559841,14.73062743467458,6.6583462750656635,0.13243735036864657,145.018898653668,0.8891247151166534,47.355909674390894,3.7905214915226675
2023-03-31 05:53:37.559841,8.475923763828675,3.842421130604187,0.06899968245871885,75.55465229229713,1.1865649261435889,34.246038938489484,2.771466302013375
2023-04-01 05:53:37.559841,6.213286358562994,6.255495934723083,0.003324888599979526,3.640753016977581,1.1061868795793657,97.56088952857026,2.972781641912063
2023-04-02 05:53:37.559841,15.831357016881116,9.082347102359986,-0.014300542400504814,-15.659093928552771,0.9279867058129894,14.619898315093199,4.202202635702492
2023-04-03 05:53:37.559841,13.613860398828232,4.506185054669537,0.048077568082562416,52.644937050405844,1.0012858694704798,27.575093902519164,1.7022990679306766
2023-04-04 05:53:37.559841,6.43033930385271,6.375262057553253,-0.017472827074348857,-19.132745646411998,1.169193448546975,27.534092175580167,0.7674560089727285
2023-04-05 05:53:37.559841,5.177881649432747,7.589827543944849,0.03486113472577101,38.172942524719254,1.2373213002753052,102.85748335426068,0.8874416756961456
2023-04-06 05:53:37.559841,5.161089061758698,6.9566372393940314,0.03656062751955116,40.033887133908514,1.04079658525786,41.609707078261266,0.6350509206167159
2023-04-07 05:53:37.559841,16.12215133562674,8.348551068044458,0.017532910431316037,19.198536922291062,0.8285323958429026,70.08158205639172,1.1794750967993846
2023-04-08 05:53:37.559841,15.15526913955742,4.052170604441872,0.011788921074246443,12.908868576299856,0.8821816295045523,4.998852987252034,3.3755392262839248
2023-04-09 05:53:37.559841,12.805953793846589,7.753700524189144,0.021267156429034158,23.287536289792406,1.0983911179956278,6.954401028587951,2.492191917770323
2023-04-10 05:53:37.559841,17.809971022298466,5.842476881066857,-0.11331554442941538,-124.08052115020985,1.1088170465681093,29.042093420167674,2.242447115972449
2023-04-11 05:53:37.559841,8.639335617364384,6.217246603490417,0.007551137958712152,8.268496064789806,1.0929722644751316,32.063304048040386,0.915575408739479
2023-04-12 05:53:37.559841,6.297696582487521,2.1718629850005833,0.010662795718565096,11.675761311828778,1.0412806539869655,11.237981981094913,2.442110544824232
2023-04-13 05:53:37.559841,9.78312345571991,4.440141863162902,0.020281140398832595,22.20784873672169,0.9986478968544024,21.43752589587906,4.997825874371183
2023-04-14 05:53:37.559841,6.665631987129136,7.726300226415865,-0.01810289185110712,-19.8226665769623,1.1780602370600617,72.58464081285902,3.023679938569953
2023-04-15 05:53:37.559841,11.427627179787208,5.632255501421043,0.07113890417667322,77.89710007345717,1.178533844914427,25.416724105754813,2.1879034222233567
2023-04-16 05:53:37.559841,11.967951862217166,8.383425659388681,0.030710577566245404,33.62808243503872,1.2177923173004208,28.67488637902958,3.9239903432510364
2023-04-17 05:53:37.559841,13.092334744419922,2.032310437552688,0.012866000686315878,14.088270751515886,0.8500898957907901,99.58472882330732,4.1483573220182866
2023-04-18 05:53:37.559841,12.869588580679379,2.4683509892594913,0.024744552306852036,27.09528477600298,1.188868359736026,73.9534226285622,1.1768148108839587
2023-04-19 05:53:37.559841,8.408799827754825,7.134256545742493,-0.05746200793740066,-62.92089869145372,1.049160583544067,84.34309618153986,0.8860390085566376
2023-04-20 05:53:37.559841,17.124241194846412,8.428425515093434,0.08524539048152896,93.34370257727421,0.8732268887515267,8.158434159877517,0.662642615960505
2023-04-21 05:53:37.559841,18.46145255845418,2.908984554672796,-0.04922305594872547,-53.89924626385439,0.907235881845827,80.28621961586026,2.5476469832554343
2023-04-22 05:53:37.559841,7.683432942275488,4.354261452971629,0.0628744595235815,68.84753317832175,1.1146051211537817,103.6510938093798,4.8637213785104745
2023-04-23 05:53:37.559841,6.174003710107778,4.545494888034009,-0.035834915824134075,-39.23923282742681,1.1811434380007013,9.393681189326578,4.649241700234865
2023-04-24 05:53:37.559841,10.494539581135808,4.929563701713628,0.05811343475860628,63.63421106067388,1.2040597904159016,0.699904815096165,2.1778048935432395
2023-04-25 05:53:37.559841,8.430864890389039,9.0005453107009,0.01608090010728165,17.60858561747341,0.8205181833747938,45.075359370409096,3.517327297806558
2023-04-26 05:53:37.559841,13.750078391853247,2.0777784615303583,0.07871570204764045,86.19369374216629,1.2807864034420413,73.06725292633524,4.768946500309036
2023-04-27 05:53:37.559841,14.544634333834422,4.964484220282277,0.08698421559968655,95.24771608165678,1.1665458190082232,18.950643973489978,4.313970431700756
2023-04-28 05:53:37.559841,17.42866349750958,3.642324787330251,-0.019758784794309054,-21.635869349768416,0.9432193537605407,39.14183593341931,2.992991058116916
2023-04-29 05:53:37.559841,15.316212293764963,9.881552672038445,0.06302841776597737,69.01611745374522,0.8993762658044717,1.7257986331139108,1.0325271936410911
2023-04-30 05:53:37.559841,16.219167215713522,2.2968873730699997,-0.031241257263425463,-34.20917670345088,0.8592624372108741,1.9990665472124902,4.125353200054847
2023-05-01 05:53:37.559841,13.579732334890569,5.2473569122359445,-0.07968019024502482,-87.24980831830217,1.2939081642040249,8.723871097687397,3.217592679454435
2023-05-02 05:53:37.559841,15.959949083448743,6.778060798562466,0.0912992780079182,99.97270941867043,0.940433221932838,4.79426010984495,1.0837818941201858
2023-05-03 05:53:37.559841,7.6613388691433855,8.680763854260146,0.006704674860606268,7.3416189723638645,1.066142561237955,17.926824775048388,4.820419314836284
2023-05-04 05:53:37.559841,15.683401424780754,8.631897805705458,0.0024714420781830745,2.7062290756104668,1.0138391820990127,76.0547100474078,3.811534470642141
2023-05-05 05:53:37.559841,19.732598364008368,5.1450624920017765,-0.031582035953036484,-34.582329368574946,1.235475326391434,249.89436984715505,1.4658210467912811
2023-05-06 05:53:37.559841,11.53461335563075,2.9568015937969925,0.05909017036594438,64.7037365507091,0.8679019525607444,143.46579367367823,1.1354614876560887
2023-05-07 05:53:37.559841,18.034977382798683,9.001949428812065,-0.03268916360509059,-35.7946341475742,0.8609737231198551,4.891170735194093,3.40944334296661
2023-05-08 05:53:37.559841,13.622833004024331,7.490420454697915,-0.014845959532988907,-16.25632568862285,1.2171843922595762,130.6594519231338,2.07781994742039
2023-05-09 05:53:37.559841,9.93734282618059,2.13998209792327,0.01955417419752813,21.411820746293305,0.861206904323446,10.175600287365894,1.9391119380442294
2023-05-10 05:53:37.559841,18.824930459304564,9.556828991447068,0.057284090971899945,62.726079614230436,0.919283797731959,33.057127286582514,4.605302280405549
2023-05-11 05:53:37.559841,5.657469170555525,5.193679690594143,0.005976422144306415,6.544182248015525,1.2767640947187937,157.98816745083488,3.765395592876147
2023-05-12 05:53:37.559841,18.747022527636762,8.80862558989589,0.11257557385435328,123.27025337051684,1.259702065076708,2.507594115612417,1.4320190929184353
2023-05-13 05:53:37.559841,6.094862161719578,6.276549611655858,0.03658042785044167,40.055568496233626,0.8435863498908276,124.59223400880464,3.0194746634260414
2023-05-14 05:53:37.559841,12.151924389250603,5.761744025214463,0.0678283802354301,74.27207635779597,1.104993311253086,56.258797243232195,3.4975275003390944
2023-05-15 05:53:37.559841,10.607114412295356,9.692567661533708,-0.006523321674032322,-7.143037233065392,1.1576044459374448,65.78488335654995,4.8376979445993
2023-05-16 05:53:37.559841,9.932965805483656,3.4711666178832887,0.04656946101146085,50.99355980754963,1.0847909760956527,38.69874284828159,1.6663190044954432
2023-05-17 05:53:37.559841,11.280012710304307,8.586570460935121,-0.0037203108595028744,-4.073740391155647,1.0034203966781285,24.131127496318246,3.3508608942521674
2023-05-18 05:53:37.559841,7.874344412118168,4.0558456539643135,-0.029366658390766166,-32.156490937888954,1.1383302240640876,246.25592933758278,1.700391550702211
2023-05-19 05:53:37.559841,16.97971243839353,5.073404488251466,0.00988338228004456,10.822303596648792,0.9809048505673812,7.8660678365185825,1.2296181241608972
2023-05-20 05:53:37.559841,9.109389958517044,7.607717290922002,0.016068717075549098,17.59524519772626,1.0901874536128038,14.320031781038697,3.735088936571924
2023-05-21 05:53:37.559841,5.733238089961093,6.422766320392144,-0.02555762016526775,-27.985594080968188,1.2613392045477314,16.753279344940346,2.112045149414845
2023-05-22 05:53:37.559841,7.1814286594648005,5.069213256142877,0.07444047607842591,81.51232130587637,1.0927968633851264,197.35786452534225,2.100317555099373
2023-05-23 05:53:37.559841,16.790361261243437,9.57201914628395,0.027717031530891816,30.350149526326536,1.0858682304022165,0.7146309535096667,3.4839634252129823
2023-05-24 05:53:37.559841,7.386064653877783,7.2812909220970825,0.032919520589888895,36.04687504592834,1.0650272965330547,182.60949027549032,1.529551929760078
2023-05-25 05:53:37.559841,14.732790657181077,4.47946959308566,0.0422454796729005,46.25880024182605,1.0127534271524399,16.24517238268087,1.9332289509837806
2023-05-26 05:53:37.559841,16.26876104438717,7.846156836152881,0.12277327395350997,134.43673497909342,0.930180673718468,11.16403101741165,2.0041520397797226
2023-05-27 05:53:37.559841,12.909443745177036,2.005780402027577,0.04679102026631961,51.23616719161998,0.8058414717671027,31.398601221077328,1.7549340076640925
2023-05-28 05:53:37.559841,9.922705823490949,2.5083303727551725,-0.10123683212341818,-110.8543311751429,0.8270529318005476,81.98845663049816,0.618428814003585
2023-05-29 05:53:37.559841,13.624002381906951,7.996609652443185,0.12853655264212901,140.74752514313127,0.8680187783618343,135.1461309885246,4.60111903113865
2023-05-30 05:53:37.559841,15.552739209426944,9.230206732206575,0.007564465468597749,8.283089688114535,1.2096056991003177,9.895770222659321,3.909342384192545
2023-05-31 05:53:37.559841,16.553581740589525,6.529314912533346,-0.006472855507865601,-7.087776781112833,1.2414660956319377,27.516617220138013,0.5204315860399629
2023-06-01 05:53:37.559841,13.132073692081425,9.583009196420186,0.08136851138542454,89.09851996703988,0.8937999022431905,26.185346633899204,3.109044979525902
2023-06-02 05:53:37.559841,15.925658546663936,5.7997232337866205,-0.063460122661077,-69.48883431387932,0.9600736945380104,367.5552131721463,3.6770728388553344
2023-06-03 05:53:37.559841,12.16646505957789,3.281544579678589,-0.08058723266184523,-88.24301976472053,0.879868166561228,47.623244496704366,2.3730986175761606
2023-06-04 05:53:37.559841,10.092835499884856,2.9128378655998155,0.08797071031208498,96.32792779173305,1.0770524904516199,38.64373465237602,4.286990972537591
2023-06-05 05:53:37.559841,13.884829481963735,9.736453586755797,0.01066086410484562,11.673646194805954,1.17864531977022,31.725105888831536,2.803569977919117
2023-06-06 05:53:37.559841,7.3774323177400785,2.6267882792604897,-0.07551973357984412,-82.69410826992932,0.8445322059977194,15.7680107908579,1.33521845666241
2023-06-07 05:53:37.559841,6.783542807378234,3.291455754979343,0.04648717055669742,50.90345175958367,1.0370306166613499,9.08845733484258,1.9960497665798116
2023-06-08 05:53:37.559841,18.540700400587614,6.5592800608587245,-0.06165700406177316,-67.5144194476416,0.8074902473188063,82.08306202269146,1.0577607317905136
2023-06-09 05:53:37.559841,5.9108724603170195,4.818864092283353,0.058591414102239545,64.1575984419523,1.1332589946705602,105.56894606826563,1.5533825070148901
2023-06-10 05:53:37.559841,12.424856141677676,7.482901010549968,-0.02304307942235214,-25.23217196747559,1.0736091687762062,107.49608802040109,1.4371180702326662
2023-06-11 05:53:37.559841,8.78240324490363,6.074386700541672,0.023318058502054356,25.53327405974952,1.2925157808625283,0.18164415221665245,0.9595168245644063
2023-06-12 05:53:37.559841,9.160253771672986,2.289467671409855,0.0058137948754094365,6.366105388573333,1.2778690610105605,4.468420743542076,2.4321636620554035
2023-06-13 05:53:37.559841,7.974174425072483,4.406941925035016,0.04437211472412845,48.587465622920654,0.9495673824843982,97.02213011215647,2.118311025170442
2023-06-14 05:53:37.559841,11.309853424026336,2.840283492516572,-0.02511111227173387,-27.496667937548583,1.059410102032496,3.1251372349244044,1.1785265776301728
2023-06-15 05:53:37.559841,5.6031183857813165,7.874438022476791,0.039612433034834645,43.37561417314394,0.8936412229119984,34.90798843020569,2.2593378159190154
2023-06-16 05:53:37.559841,9.6928243684611,4.827601684707762,-0.04949845978116831,-54.2008134603793,0.891673741316547,71.44501970573494,4.466899454857415
2023-06-17 05:53:37.559841,14.195436364521944,8.429178635758497,0.02569813109152813,28.139453545223304,1.2612951896524898,0.011343426920734635,4.64595169644657
2023-06-18 05:53:37.559841,15.280977902634929,2.0445631713914745,-0.012350807575553005,-13.524134295230539,1.1650440568658285,51.64996374545827,1.7658037681410788
2023-06-19 05:53:37.559841,10.668053019383697,7.111709639227144,0.0426092282813512,46.657104968079565,1.2497502504490094,6.448265221662104,0.6864749256637175
2023-06-20 05:53:37.559841,14.405042040200891,3.4950668488381798,-0.03533032004716261,-38.68670045164306,0.8977899936112341,49.14323065869258,3.0654784118628298
2023-06-21 05:53:37.559841,11.030747984077738,4.693630246386174,0.019809180540692816,21.691052692058634,1.106271932395154,131.2868015793805,3.724474205175886
2023-06-22 05:53:37.559841,14.536543409332262,6.110204871191711,0.006184176953217745,6.771673763773431,1.017767139733572,20.146207375532835,3.0640468397040452
2023-06-23 05:53:37.559841,7.309881384895077,2.435835060768599,-0.003003201066498513,-3.288505167815872,1.1656395095682528,59.52408256388626,0.7114104986126557
2023-06-24 05:53:37.559841,7.419263101969368,9.144613366391248,-0.08746462751092131,-95.77376712445883,0.8701334495392519,142.68139818249642,2.9429164564650034
2023-06-25 05:53:37.559841,10.926563017256758,5.123881875747163,0.13155267052302727,144.05017422271487,1.284128006695004,31.078522136868397,2.469734047282135
2023-06-26 05:53:37.559841,11.62429284958732,5.924852544158769,-0.05158417025847817,-56.484666433033595,1.2466890924930418,1.7242795823238617,0.6857302065446935
2023-06-27 05:53:37.559841,5.614333070118826,4.551133420575126,0.04141428182301681,45.34863859620341,1.2489102718389806,37.374109765972634,1.7414230805986015
2023-06-28 05:53:37.559841,14.88289631021705,8.936259873925941,0.0687392169413103,75.26944255073478,1.2712073965554906,4.984142476895751,0.9818991515022155
2023-06-29 05:53:37.559841,10.829545288371962,3.678571817349309,0.020554518499317682,22.507197756752863,1.1158364954389801,1.0512492378606353,2.4713639066888846
2023-06-30 05:53:37.559841,9.939297842574865,2.4567776608633602,0.05785005750549131,63.34581296851298,0.8177984076415892,21.573015127459062,3.480481600959583
2023-07-01 05:53:37.559841,17.751735331622367,4.017681647541871,-0.00811639710919303,-8.887454834566368,0.8760378102447627,46.35021435647085,3.5254360947665058
2023-07-02 05:53:37.559841,11.698758962108217,2.637999885810957,-0.03319871437529909,-36.352592240952504,1.0999738122143066,16.15799635457299,1.4007253032319447
2023-07-03 05:53:37.559841,17.088155629771823,5.053088090508718,-0.003934738734196603,-4.30853891394528,1.0467995018735747,18.923081363301158,1.8559865721486577
2023-07-04 05:53:37.559841,13.381014690855126,6.352450225690989,0.02998223389744881,32.83054611770645,0.9513082528482333,11.128681931940159,2.6617930238159624
2023-07-05 05:53:37.559841,6.178879623939371,4.224359269701734,-0.05002217544195569,-54.77428210894148,1.0171162949988606,84.7922990308892,1.8244917738356183
2023-07-06 05:53:37.559841,10.79180816836123,7.830160655492382,0.08602388287762158,94.19615175099564,0.8381628332433828,84.82966555540771,3.7020217406103346
2023-07-07 05:53:37.559841,7.243462214647201,4.781999477195563,0.06369977350085856,69.75125198344013,1.017493648669567,0.01525152053798072,2.571672086655864
2023-07-08 05:53:37.559841,13.836692318680823,7.5555751961417705,0.06595189460552263,72.21732459304728,1.1105347892547694,105.6019542402658,1.260092415151289
2023-07-09 05:53:37.559841,19.502521087885096,6.70773972160752,-0.05553490814745329,-60.810724421461344,1.2017682987549327,37.38617886294594,3.6241596555909643
2023-07-10 05:53:37.559841,6.234446604554677,2.2469618926765023,0.08952085088864598,98.02533172306734,1.1093586446671841,7.072226394233529,2.7535462949713785
2023-07-11 05:53:37.559841,5.5979879865202316,3.924453193799578,-0.08865721129327978,-97.07964636614136,1.2668297120409362,15.812175046672387,4.446524608673469
2023-07-12 05:53:37.559841,6.675021176765763,8.915776686029455,0.017752203636764136,19.43866298225673,1.211272565998802,29.2325769464376,2.064167280267081
2023-07-13 05:53:37.559841,17.148791704297523,5.988785565658166,-0.09058790933377016,-99.19376072047832,1.2645417422606087,23.330795145201076,4.262861627443088
2023-07-14 05:53:37.559841,8.500571264409947,2.121678803035686,0.051834170405781,56.75841659433019,1.0958515577349162,24.70518613912156,0.8397728470771302
2023-07-15 05:53:37.559841,11.24976679943939,4.522279709964079,0.06574604712264379,71.99192159929494,1.296345012573549,48.54441902143208,3.426472141813232
2023-07-16 05:53:37.559841,9.782390518060017,2.0400817187858413,0.0020746817287863434,2.271776493021046,1.0758433193879053,54.082286883365526,3.916159516507832
2023-07-17 05:53:37.559841,17.214667730937887,7.411517016767266,-0.015927628175250584,-17.44075285189939,1.252598764939601,94.56091893156515,3.5628627840519997
2023-07-18 05:53:37.559841,18.801493368747657,7.1254433087697056,0.03669235466284988,40.17812835582062,1.2095182943600105,22.99059629720526,3.8367061677501377
2023-07-19 05:53:37.559841,13.178638636671344,6.07823331508693,0.1068815825683845,117.03533291238102,0.9382360016116282,4.841266986568391,0.9633907192473269
2023-07-20 05:53:37.559841,11.561865597846417,3.460372632920758,0.02958827712539602,32.39916345230864,0.932324897795709,3.8532280142515023,1.8077518598447075
2023-07-21 05:53:37.559841,8.01931859400914,9.156644713566923,0.035632452841432384,39.017535861368465,1.0028555358145503,37.158434403734816,3.9777489623238256
2023-07-22 05:53:37.559841,13.074910256365934,2.239855678870229,-0.08090238171031126,-88.58810797279082,1.0996388995435882,104.74078502762643,3.874403612716585
2023-07-23 05:53:37.559841,19.47122787459901,5.729221105766408,0.06804729950907588,74.5117929624381,1.0093061453171885,74.6076638917147,3.789115857556631
2023-07-24 05:53:37.559841,10.667136005617072,8.266569978087201,0.050848398767309684,55.678996650204105,0.8143415971525123,36.05055595431849,3.3135589203935383
2023-07-25 05:53:37.559841,7.289486820698523,8.933941399064215,0.024269036411136195,26.574594870194133,0.9495343014186104,42.61710692944581,1.7710832655074757
2023-07-26 05:53:37.559841,16.464439438740143,3.542673022453788,0.07354380660984618,80.53046823778156,1.2632570210045808,44.555739481219526,1.0618930074503812
2023-07-27 05:53:37.559841,10.85608659609286,9.546312776303578,-0.027479666033854395,-30.090234307070563,0.9668925468576801,18.88635250321975,0.9574928423500638
2023-07-28 05:53:37.559841,9.289956656447433,7.639776336003481,0.022499503669368592,24.63695651795861,1.1234032346757346,62.657387701076516,1.632437143068971
2023-07-29 05:53:37.559841,10.721111083736943,9.8217878905241,0.010911476376685835,11.948066632470988,1.0422140140564262,24.47255080468227,4.262836585505047
2023-07-30 05:53:37.559841,12.78116450058522,6.863066131622717,-0.05165016566240032,-56.556931400328345,1.1799818593648275,66.71995328161391,1.6895676569620952
2023-07-31 05:53:37.559841,7.9880456696259,6.170398463620179,0.01790033742408048,19.60086947936813,0.8864066563969796,10.28487010584336,1.9000331100458256
2023-08-01 05:53:37.559841,15.880281590442685,5.79950685821564,-0.12386636681125011,-135.63367165831886,1.0778626546075538,135.38596140836253,4.922608902156967
2023-08-02 05:53:37.559841,13.30631352655941,6.168040254630138,0.005719522924842646,6.262877602702698,1.1243456639782776,21.855332896298066,1.3596384818792062
2023-08-03 05:53:37.559841,19.649770300331525,9.920116960606808,0.054225898845292164,59.37735923559492,1.2828519397684381,37.91067573653636,1.7700020352643229
