Date,Company,BTC_Holdings,Avg_Cost_Basis,Current_BTC_Price,Holdings_Value_M,Unrealized_PnL_M,Pct_of_Market_Cap
2023-12-31 05:53:36.901380,Marathon,11740.503721425486,36322.0514219412,38651.512073161735,453.7882213336775,27.349041444568932,0.34633146787444075
2023-12-31 05:53:36.901380,Coinbase,10581.76160606121,22969.08535872832,38651.512073161735,409.0010864719942,165.94770089666017,0.19728428133825923
2023-12-31 05:53:36.901380,Galaxy Digital,4654.376292031909,29199.910662682854,38651.512073161735,179.89868144450907,43.99130952666825,0.4076071608982458
2024-03-31 05:53:36.901380,MicroStrategy,210000.0,39513.61391826039,42179.37284584834,8857.668297628152,559.8093747934697,0.7751694157791926
2024-03-31 05:53:36.901380,Tesla,10264.30685133001,36369.84042625976,42179.37284584834,432.942025686444,59.63082341740684,0.38410895227543407
2024-03-31 05:53:36.901380,Block,7793.977342058516,33839.91435630098,42179.37284584834,328.7450762627802,64.99755051256966,0.1910407576793556
2024-03-31 05:53:36.901380,Marathon,12605.111282551885,32178.486543490137,42179.37284584834,531.6756885501654,126.06228476537397,0.24452619042784945
2024-03-31 05:53:36.901380,Coinbase,9795.627422986398,31852.704775026887,42179.37284584834,413.1734213331598,101.15619294261666,0.05906085947571374
2024-03-31 05:53:36.901380,Galaxy Digital,4848.206626357306,35518.25610055995,42179.37284584834,204.49431492683732,32.29447034344678,0.12360302744059926
2024-06-30 05:53:36.901380,MicroStrategy,215000.0,21797.325405013664,46435.982461089094,9983.736229134156,5297.311267056217,2.9719472660022874
2024-06-30 05:53:36.901380,Tesla,9342.81979352894,35759.327687049874,46435.982461089094,433.8430160694259,99.75006155156888,0.26758126808922195
2024-06-30 05:53:36.901380,Block,7842.733245381715,28132.352496000207,46435.982461089094,364.1850234295457,143.5504872383676,0.08091440808394627
2024-06-30 05:53:36.901380,Marathon,12473.876331630288,30509.59266764952,46435.982461089094,579.2367025573784,198.6638166927041,0.287068288791688
2024-06-30 05:53:36.901380,Coinbase,9417.040964490909,20659.397993458162,46435.982461089094,437.2895490624574,242.73915185634056,0.08100315537091622
2024-06-30 05:53:36.901380,Galaxy Digital,5072.892615717664,37320.902104980705,46435.982461089094,235.5647525304538,46.239823830175375,0.4616817469081989
2024-09-30 05:53:36.901380,MicroStrategy,220000.0,32066.05820525277,53662.88063379717,11805.833739435377,4751.300934279767,0.6539689832399402
2024-09-30 05:53:36.901380,Tesla,10297.76547640095,32436.852759721467,53662.88063379717,552.6077595549415,218.58065704278098,0.07486060271605136
2024-09-30 05:53:36.901380,Block,7596.1900694095975,32384.153352870555,53662.88063379717,407.6334409663626,161.63725686104982,0.40985472095231334
2024-09-30 05:53:36.901380,Marathon,11886.05306179823,27171.307468986823,53662.88063379717,637.8398466622577,314.8802443274458,0.49729272615970244
2024-09-30 05:53:36.901380,Coinbase,9514.945903027316,29642.249171083524,53662.88063379717,510.59940623119223,228.55500892427622,0.23323402130700335
2024-09-30 05:53:36.901380,Galaxy Digital,5047.431238275208,36825.32066582634,53662.88063379717,270.8597000468615,84.98642615866808,0.0746822143861409
2024-12-31 05:53:36.901380,MicroStrategy,225000.0,22083.8382161501,50612.69722943313,11387.856876622454,6418.993277988682,2.952564290769415
2024-12-31 05:53:36.901380,Tesla,10400.729670872335,28867.761370820688,50612.69722943313,526.4089817970431,226.16319957588618,0.1751828916282408
2024-12-31 05:53:36.901380,Block,7967.036164935599,30375.934920780448,50612.69722943313,403.2331892318295,161.22701717424155,0.45909349473064603
2024-12-31 05:53:36.901380,Marathon,13406.444858312201,30508.379851733025,50612.69722943313,678.536334536846,269.52742233814416,0.49584898531910715
2024-12-31 05:53:36.901380,Coinbase,10147.413940653956,29433.563113866207,50612.69722943313,513.5879894400475,214.91344077528356,0.4559227515377731
2024-12-31 05:53:36.901380,Galaxy Digital,4523.939261586171,26102.420035125742,50612.69722943313,228.96876813100613,110.88300531168733,0.4702218852491772
2025-03-31 05:53:36.901380,MicroStrategy,230000.0,28967.45384395966,53598.81217933819,12327.726801247783,5665.2124171370615,2.8222513019270297
2025-03-31 05:53:36.901380,Tesla,10699.937443916768,33596.05648353767,53598.81217933819,573.5039373871628,214.02823465101534,0.24215655085714302
2025-03-31 05:53:36.901380,Block,8286.72798857599,20204.401192865473,53598.81217933819,444.1587770409495,276.730400183613,0.407258998422045
2025-03-31 05:53:36.901380,Marathon,12997.456234678799,28577.91735880789,53598.81217933819,696.648215531717,325.207985382344,0.10932458402769393
2025-03-31 05:53:36.901380,Coinbase,9821.009540307463,26041.41952122993,53598.81217933819,526.3944457624282,270.64141620128,0.3883350854481551
2025-03-31 05:53:36.901380,Galaxy Digital,5332.823009438802,28404.471299176985,53598.81217933819,285.8329788685634,134.3569607533683,0.4797367088569013
2025-06-30 05:53:36.901380,MicroStrategy,235000.0,35503.71060677111,57975.079023201215,13624.143570452286,5280.7715778610755,2.578992324444354
2025-06-30 05:53:36.901380,Tesla,10027.29845118414,39652.73763722059,57975.079023201215,581.3334200966236,183.7235854017106,0.10691390905780288
2025-06-30 05:53:36.901380,Block,7969.742905581161,25577.538592618952,57975.079023201215,462.0464747456651,258.2000680049118,0.4821638493613242
2025-06-30 05:53:36.901380,Marathon,11797.143928132582,33067.55990885703,57975.079023201215,683.9403514815649,293.8375878846317,0.2442842594507199
2025-06-30 05:53:36.901380,Coinbase,8992.289250785252,22126.44243282327,57975.079023201215,521.3286799137578,322.36130946696244,0.43574216089185625
2025-06-30 05:53:36.901380,Galaxy Digital,5353.317739373986,24636.784982028246,57975.079023201215,310.3590189765117,178.47048089107727,0.3154692306863096
2025-09-30 05:53:36.901380,MicroStrategy,240000.0,33356.25904585894,53528.80109218271,12846.91226212385,4841.410091117705,1.1998156868964702
2025-09-30 05:53:36.901380,Tesla,10969.729476550028,27854.822905402412,53528.80109218271,587.1964671853,281.6365952958263,0.21312672224304144
2025-09-30 05:53:36.901380,Block,7990.046455618923,31825.365196936196,53528.80109218271,427.6976074401247,173.4114610495669,0.10128223350869864
2025-09-30 05:53:36.901380,Marathon,11507.683333576053,20115.302249351782,53528.80109218271,615.9924921948186,384.51196375010824,0.4715357775659746
2025-09-30 05:53:36.901380,Coinbase,10299.82572678896,31086.008764260565,53528.80109218271,551.3373226134324,231.1568498001144,0.37273563160420214
2025-09-30 05:53:36.901380,Galaxy Digital,5295.989088315701,26013.239330505177,53528.80109218271,283.4879464948212,145.72211484872096,0.25788124742069646
2025-12-31 05:53:36.901380,MicroStrategy,245000.0,34888.443102862744,59319.77678992515,14533.345313531661,5985.676753330289,2.696956318136602
2025-12-31 05:53:36.901380,Tesla,9307.370393113019,21032.24993315597,59319.77678992515,552.1111342206221,356.35619389221307,0.4463325610814593
2025-12-31 05:53:36.901380,Block,8184.90876448252,37321.79250965014,59319.77678992515,485.5269609550051,180.0514943365716,0.48588729020805854
2025-12-31 05:53:36.901380,Marathon,13259.316284217208,32530.21775303442,59319.77678992515,786.5396823667844,355.21123638484346,0.3450333714031426
2025-12-31 05:53:36.901380,Coinbase,10698.364684704871,21897.757447012533,59319.77678992515,634.6246051139109,400.3544101685589,0.06728718428178877
2025-12-31 05:53:36.901380,Galaxy Digital,5449.314554835642,23128.693691444998,59319.77678992515,323.2521230509406,197.2165958838141,0.12857233431405146
