Date,Network_Hashrate_EH,Difficulty_T,Block_Reward,Daily_BTC_Issued,Avg_Block_Time_Min,Mempool_Size_MB
2021-03-19 05:53:36.687812,105.19428966009751,53.74140535112673,6.25,900.0,10.497145353960722,10.860031261567151
2021-03-20 05:53:36.687812,107.75797231542921,53.46913708190356,6.25,900.0,9.236230539787126,28.9463221929554
2021-03-21 05:53:36.687812,110.7566856037682,53.86730901891776,6.25,900.0,9.392152929384928,3.178715934336593
2021-03-22 05:53:36.687812,106.66171292730976,53.290597536810644,6.25,900.0,10.311831542408468,63.688518160244655
2021-03-23 05:53:36.687812,109.83593717371208,53.014371527952605,6.25,900.0,10.807021257025935,77.94196636112183
2021-03-24 05:53:36.687812,104.34211520228729,55.1434877155283,6.25,900.0,9.245853112566284,3.1107993301603267
2021-03-25 05:53:36.687812,108.02249359245633,53.401027168146456,6.25,900.0,10.736689674801035,39.12879226804453
2021-03-26 05:53:36.687812,111.25208543049803,53.61432418945963,6.25,900.0,9.785431766901555,129.1320517371469
2021-03-27 05:53:36.687812,105.45670378395529,53.29442908280929,6.25,900.0,10.97108049635639,7.94826291372822
2021-03-28 05:53:36.687812,110.4406135734836,53.73368225469328,6.25,900.0,9.995199715945871,59.87079108215926
2021-03-29 05:53:36.687812,111.0166242849952,53.636332668759664,6.25,900.0,10.20765561821447,57.069609239482396
2021-03-30 05:53:36.687812,109.3943741011174,54.514815854672214,6.25,900.0,9.113497084692831,20.03399931623652
2021-03-31 05:53:36.687812,103.53855331232424,54.831560950452534,6.25,900.0,10.952429262570432,29.400060084045766
2021-04-01 05:53:36.687812,110.00814947709588,55.05156974715868,6.25,900.0,10.810527465166883,15.235853817191472
2021-04-02 05:53:36.687812,108.36983503126537,54.135475256253635,6.25,900.0,10.194851477163663,40.42954814421015
2021-04-03 05:53:36.687812,105.67342114309339,54.51834560019034,6.25,900.0,9.669973815190001,69.96215362714986
2021-04-04 05:53:36.687812,110.95216471239549,54.99191167330075,6.25,900.0,9.82903907003979,61.44620957145488
2021-04-05 05:53:36.687812,106.01851734277204,55.26963961904463,6.25,900.0,10.537551539702077,21.151444715973298
2021-04-06 05:53:36.687812,110.02588280629904,55.238564584250064,6.25,900.0,9.540391904875072,127.66833542418354
2021-04-07 05:53:36.687812,112.94192676493698,54.99743952310891,6.25,900.0,9.983189744254872,5.390225326104012
2021-04-08 05:53:36.687812,108.8325813674711,54.886420444488856,6.25,900.0,10.186121129012838,122.43273265733939
2021-04-09 05:53:36.687812,112.02971205542937,54.95706462315185,6.25,900.0,9.140296883442158,80.40174151116621
2021-04-10 05:53:36.687812,111.09500635412925,55.53761740862949,6.25,900.0,10.167360058963565,5.991688236147672
2021-04-11 05:53:36.687812,116.29043101347104,55.20435501252918,6.25,900.0,10.047264124875714,6.065536510064036
2021-04-12 05:53:36.687812,112.64904488952264,55.46492268792382,6.25,900.0,10.670832738320529,40.68232772002629
2021-04-13 05:53:36.687812,111.82303808228083,55.70558565123854,6.25,900.0,9.466778575885737,47.045762123588716
2021-04-14 05:53:36.687812,108.40483412599328,55.880769471585765,6.25,900.0,10.304879992372756,6.0179425885039795
2021-04-15 05:53:36.687812,114.42011050483882,55.734400765872934,6.25,900.0,10.20942237572936,52.18406339052917
2021-04-16 05:53:36.687812,112.02961189885791,57.411920947421166,6.25,900.0,10.749955608116064,50.77981313710415
2021-04-17 05:53:36.687812,112.51435095543513,56.53149077110755,6.25,900.0,10.551186890026369,19.55637742284576
2021-04-18 05:53:36.687812,113.99072442626007,56.80033387511633,6.25,900.0,10.116959229231263,137.3091796678482
2021-04-19 05:53:36.687812,110.42438695482033,56.226737892469146,6.25,900.0,9.226546124422207,43.99024737440177
2021-04-20 05:53:36.687812,113.11680425306074,56.10685806169106,6.25,900.0,10.305481336565544,48.502422887107926
2021-04-21 05:53:36.687812,110.10850177458778,56.01648974618261,6.25,900.0,10.07896922469897,258.7580376881591
2021-04-22 05:53:36.687812,112.95014253589507,56.24870940994664,6.25,900.0,9.524368713966593,44.8466269695613
2021-04-23 05:53:36.687812,118.6775585792102,54.65913502637191,6.25,900.0,10.621438669057802,30.05905666486347
2021-04-24 05:53:36.687812,113.61626153468984,57.007973899888526,6.25,900.0,9.826264599359016,14.815252004093239
2021-04-25 05:53:36.687812,115.83863540053943,57.21377299410188,6.25,900.0,10.729757981468447,6.456498959071842
2021-04-26 05:53:36.687812,115.68561822156923,56.70338228710619,6.25,900.0,9.886228912575506,73.70124227329003
2021-04-27 05:53:36.687812,110.31844349368559,56.474507908050064,6.25,900.0,9.859641910787696,139.4493679752574
2021-04-28 05:53:36.687812,115.99213966384235,56.162515237465676,6.25,900.0,10.388382275020529,2.1607987909870014
2021-04-29 05:53:36.687812,114.30033422357602,55.792434315340714,6.25,900.0,9.390990028439392,56.66348124197721
2021-04-30 05:53:36.687812,114.86579891630196,56.718031888711536,6.25,900.0,9.366196381922597,10.185390473917154
2021-05-01 05:53:36.687812,109.47250689400232,56.98884372925903,6.25,900.0,10.427127012636445,3.7876068967812073
2021-05-02 05:53:36.687812,113.79452770182478,56.66833989795284,6.25,900.0,10.559063921743542,40.78288031893417
2021-05-03 05:53:36.687812,116.53339075464261,55.92824735192336,6.25,900.0,10.281318079746262,20.679527545156727
2021-05-04 05:53:36.687812,114.45574062379285,56.75157360355192,6.25,900.0,9.16315531033918,121.07899579137052
2021-05-05 05:53:36.687812,114.64272879224319,57.50657545307514,6.25,900.0,9.130709922943595,10.04604375587487
2021-05-06 05:53:36.687812,115.38414876362009,58.31982848187078,6.25,900.0,9.420371498451894,59.68195333148917
2021-05-07 05:53:36.687812,111.68301564274928,57.97940533168912,6.25,900.0,9.311751372957815,31.105533870111145
2021-05-08 05:53:36.687812,117.33358565537897,58.20806651764376,6.25,900.0,9.987112636282971,99.22522366866704
2021-05-09 05:53:36.687812,111.964696281772,57.211653108683514,6.25,900.0,10.518796860044278,43.45632623242111
2021-05-10 05:53:36.687812,118.71521858077719,58.83580863386158,6.25,900.0,9.65513741068598,52.86486283446795
2021-05-11 05:53:36.687812,118.06288236825243,58.447171117112184,6.25,900.0,9.56018364652822,98.85059963720761
2021-05-12 05:53:36.687812,114.34171657416765,57.56107418045169,6.25,900.0,9.419881871783412,81.52800938848942
2021-05-13 05:53:36.687812,118.8564100874841,58.33703396083534,6.25,900.0,10.496965015399939,57.717560504177456
2021-05-14 05:53:36.687812,117.15476652675821,57.769068101291225,6.25,900.0,9.528712731922168,17.248662273878487
2021-05-15 05:53:36.687812,116.46270688676445,59.03387130540357,6.25,900.0,10.200460556980769,28.975811839089605
2021-05-16 05:53:36.687812,119.09752230314109,59.43995050555025,6.25,900.0,9.170118507134777,32.90625891970798
2021-05-17 05:53:36.687812,118.42377542495608,58.84891990953992,6.25,900.0,9.289637434426957,43.40347253733779
2021-05-18 05:53:36.687812,117.81228394717215,58.252512250746584,6.25,900.0,10.51431394117259,34.0860411268135
2021-05-19 05:53:36.687812,118.11514279259106,58.53041161957005,6.25,900.0,10.280068287598912,19.020186344640575
2021-05-20 05:53:36.687812,120.8564904254366,59.28325329059387,6.25,900.0,9.769571201396458,62.596853600031224
2021-05-21 05:53:36.687812,115.3436797529359,58.057275879096544,6.25,900.0,10.214172289386761,2.3135613461956384
2021-05-22 05:53:36.687812,121.41786787112042,58.675448339067486,6.25,900.0,10.477333106705615,6.17195077446032
2021-05-23 05:53:36.687812,119.0992455244847,59.00901032934946,6.25,900.0,10.962630612789267,3.1983880998578726
2021-05-24 05:53:36.687812,119.18419820850559,59.39897757769204,6.25,900.0,9.866459220423819,21.277166082659136
2021-05-25 05:53:36.687812,118.93473225598557,58.937901224714146,6.25,900.0,10.032125226280359,39.58226771805834
2021-05-26 05:53:36.687812,119.51154212570773,59.13863475404184,6.25,900.0,9.469770764629233,152.7454322641115
2021-05-27 05:53:36.687812,117.83030234925351,60.26879889438975,6.25,900.0,9.590934923236153,76.8285061367106
2021-05-28 05:53:36.687812,120.36437883811853,59.10287596500984,6.25,900.0,9.547635681363152,2.405447364506966
2021-05-29 05:53:36.687812,122.44421653658388,59.83729325763875,6.25,900.0,10.949938274280703,32.20585041841254
2021-05-30 05:53:36.687812,117.97566726798433,59.88264051837536,6.25,900.0,9.509529979439918,4.94614423108416
2021-05-31 05:53:36.687812,122.20585222227899,59.4678088672815,6.25,900.0,9.44475756995737,0.8498484443991989
2021-06-01 05:53:36.687812,116.49245699747104,60.209507870465806,6.25,900.0,9.966749368433911,61.6069265333682
2021-06-02 05:53:36.687812,118.20161247010456,59.38747823296598,6.25,900.0,10.008351111243122,21.800266277218324
2021-06-03 05:53:36.687812,116.35683365610123,59.36858638913933,6.25,900.0,9.318410150976286,9.973471807509988
2021-06-04 05:53:36.687812,119.64918797234402,59.866011764028805,6.25,900.0,9.989955558534964,16.723402129876497
2021-06-05 05:53:36.687812,122.59714124486092,60.18575070631412,6.25,900.0,10.759033330191684,83.95817221054807
2021-06-06 05:53:36.687812,120.82818194309444,59.84677238131885,6.25,900.0,9.241042854145649,49.128359349814296
2021-06-07 05:53:36.687812,117.019140944798,61.04566078206124,6.25,900.0,9.216576546560738,8.540376880383931
2021-06-08 05:53:36.687812,124.3253103840281,61.28768570795397,6.25,900.0,10.532954557365573,7.1659100152951645
2021-06-09 05:53:36.687812,121.1359335219386,61.99189942832408,6.25,900.0,9.285736535821835,31.276903671729333
2021-06-10 05:53:36.687812,123.07149766488568,59.68841657332949,6.25,900.0,10.229420559842376,48.100210151401775
2021-06-11 05:53:36.687812,122.51084538265499,60.40749372662644,6.25,900.0,9.850416245948333,142.87149638820662
2021-06-12 05:53:36.687812,119.99009444625464,61.04048976876894,6.25,900.0,10.43164681617648,47.3931550587983
2021-06-13 05:53:36.687812,121.53840024445292,60.553443580696005,6.25,900.0,10.070814656450889,12.048736554952194
2021-06-14 05:53:36.687812,125.03124910789666,61.10408531934116,6.25,900.0,10.731666546701339,73.68497791317377
2021-06-15 05:53:36.687812,116.98417861239078,60.561491787591684,6.25,900.0,9.292665322879397,9.763841636855375
2021-06-16 05:53:36.687812,124.10735947988195,61.15793137839599,6.25,900.0,10.363603433750491,6.891575220509188
2021-06-17 05:53:36.687812,122.36853424705927,61.477935398727446,6.25,900.0,10.617704549875905,7.070799722627759
2021-06-18 05:53:36.687812,124.6549692799688,61.902227949606164,6.25,900.0,9.914039907302287,0.3897574076416465
2021-06-19 05:53:36.687812,124.78200842612519,61.597780781841635,6.25,900.0,9.309522641944376,24.851546011446523
2021-06-20 05:53:36.687812,120.43971673879366,61.8769402493037,6.25,900.0,10.66367395496797,49.09344289046556
2021-06-21 05:53:36.687812,121.5856169708778,61.40396141234048,6.25,900.0,10.71540404310912,7.304705287648468
2021-06-22 05:53:36.687812,122.90932776086262,61.36882767244771,6.25,900.0,9.774776716498646,15.21465907144835
2021-06-23 05:53:36.687812,122.71362021545859,61.66368881162805,6.25,900.0,9.928986520259581,26.715762914862832
2021-06-24 05:53:36.687812,128.25592600360312,62.470964480368345,6.25,900.0,9.862407791477484,161.39866051164958
2021-06-25 05:53:36.687812,123.09255579897642,61.62570500330803,6.25,900.0,9.99453679086322,54.074322786617316
2021-06-26 05:53:36.687812,122.80917029391813,62.08696447464318,6.25,900.0,10.325642613808355,4.986372210491801
2021-06-27 05:53:36.687812,122.2941807669283,61.91468194206044,6.25,900.0,9.046969145947296,16.578811779006674
2021-06-28 05:53:36.687812,123.70620661240582,61.06661133210225,6.25,900.0,10.780544115915113,93.88715227846943
2021-06-29 05:53:36.687812,128.3097253739408,61.74076857845943,6.25,900.0,10.608736155592501,4.242603437392322
2021-06-30 05:53:36.687812,126.24559952689133,62.92504609865927,6.25,900.0,10.911059563384558,218.90424385174794
2021-07-01 05:53:36.687812,126.15917487047652,63.68175362223414,6.25,900.0,9.113863169570235,57.12043508354372
2021-07-02 05:53:36.687812,124.45456259773216,61.982556908582914,6.25,900.0,9.35333823979689,5.688148696264873
2021-07-03 05:53:36.687812,129.44959807540687,62.5490818654762,6.25,900.0,10.022856503532516,22.140924093876208
2021-07-04 05:53:36.687812,121.83233228868737,61.74573942429611,6.25,900.0,10.158865740834916,139.13134459933818
2021-07-05 05:53:36.687812,127.44670549172868,62.540953246877024,6.25,900.0,9.096974982175897,72.10115990696946
2021-07-06 05:53:36.687812,128.76404170119847,64.01086502186337,6.25,900.0,10.407537942040078,171.85904037891927
2021-07-07 05:53:36.687812,125.42730120900734,62.5285415984221,6.25,900.0,10.021054327941668,12.710711497955593
2021-07-08 05:53:36.687812,128.4104656490656,63.09513869750095,6.25,900.0,10.44267088095437,0.8874062535923979
2021-07-09 05:53:36.687812,127.84088183064225,64.09491014408329,6.25,900.0,9.059975785776512,106.15051480736362
2021-07-10 05:53:36.687812,127.81651273159274,62.80181105388496,6.25,900.0,9.827110063944133,13.741654387677208
2021-07-11 05:53:36.687812,122.67331616408808,63.10648155105775,6.25,900.0,9.899205532475994,68.46956532255099
2021-07-12 05:53:36.687812,127.70674137270372,63.9772563435519,6.25,900.0,10.116090976295268,20.513492517279737
2021-07-13 05:53:36.687812,123.78996890526598,63.27105758358898,6.25,900.0,9.325458079548293,61.66620126585354
2021-07-14 05:53:36.687812,127.70747689457382,63.695180968565936,6.25,900.0,9.627053045356972,116.85090539077262
2021-07-15 05:53:36.687812,130.38493796460895,65.23120725879951,6.25,900.0,9.831876814225236,32.83199036311352
2021-07-16 05:53:36.687812,127.77191386056789,63.89856494892702,6.25,900.0,9.530096557981796,25.17732174382904
2021-07-17 05:53:36.687812,126.35607971384796,64.86127503552893,6.25,900.0,10.700416225890562,54.4843654785329
2021-07-18 05:53:36.687812,129.8453046062189,64.38712781815566,6.25,900.0,9.217020176993918,36.8508984255961
2021-07-19 05:53:36.687812,124.82485058355518,64.25443833190589,6.25,900.0,9.851758504114356,4.223682262587055
2021-07-20 05:53:36.687812,127.6423227281865,64.71792027988772,6.25,900.0,9.477325121382705,250.61550492492248
2021-07-21 05:53:36.687812,130.84517145006993,65.25534442778584,6.25,900.0,10.725293934984405,22.09073597003969
2021-07-22 05:53:36.687812,132.36473025080903,64.56310009296661,6.25,900.0,9.151077016204148,90.37206264840074
2021-07-23 05:53:36.687812,133.16481418971463,64.81137037095094,6.25,900.0,10.87635069578852,32.58127109203492
2021-07-24 05:53:36.687812,127.37463010292302,64.46926958599364,6.25,900.0,10.42453123027576,24.498472883342355
2021-07-25 05:53:36.687812,128.30783147404424,65.25993682670823,6.25,900.0,10.27440846866251,15.232343011030954
2021-07-26 05:53:36.687812,127.0080380064002,65.31664356805396,6.25,900.0,9.546478859508477,22.557740705864727
2021-07-27 05:53:36.687812,129.83278493629496,65.1467892093803,6.25,900.0,9.716157250243727,43.3938414133887
2021-07-28 05:53:36.687812,128.64760170905694,64.77810772712816,6.25,900.0,9.237886274728883,22.059100335617302
2021-07-29 05:53:36.687812,129.84094511373684,65.13534455759529,6.25,900.0,10.786817638628868,91.33444567393076
2021-07-30 05:53:36.687812,130.2722083704323,64.98131733983267,6.25,900.0,10.104646877843226,132.41984603729622
2021-07-31 05:53:36.687812,131.694073607622,66.21214398451072,6.25,900.0,10.210699732831223,51.26063843881718
2021-08-01 05:53:36.687812,133.76193859009538,65.62594231476268,6.25,900.0,9.881564126833684,74.44991822623011
2021-08-02 05:53:36.687812,136.51271159024958,66.26362662587348,6.25,900.0,10.010944316605334,57.26291487169125
2021-08-03 05:53:36.687812,130.08473181469154,63.826206385897834,6.25,900.0,10.139725363411644,186.8050936063926
2021-08-04 05:53:36.687812,132.96603867966988,64.79268693725957,6.25,900.0,9.348694986432376,33.78432707815041
2021-08-05 05:53:36.687812,130.4855396327978,65.05511442590355,6.25,900.0,10.933944585192023,65.59715516117608
2021-08-06 05:53:36.687812,132.46968617861492,65.09973744671002,6.25,900.0,10.29317920062829,99.39409146046853
2021-08-07 05:53:36.687812,131.529084233391,66.4981474238314,6.25,900.0,9.823438006571307,79.74166883478986
2021-08-08 05:53:36.687812,132.8714927936535,65.02012724932767,6.25,900.0,9.714784635153874,39.38827547851744
2021-08-09 05:53:36.687812,130.97048491116647,66.53999791464595,6.25,900.0,9.29537930341307,123.88867726541295
2021-08-10 05:53:36.687812,130.79136776014082,66.99646123191313,6.25,900.0,9.003106216085344,62.040109124709176
2021-08-11 05:53:36.687812,131.85011166476426,65.9219290825356,6.25,900.0,10.10856494316735,55.68452007333325
2021-08-12 05:53:36.687812,132.70294027057705,66.70157129864498,6.25,900.0,9.212406739104866,73.46123708809299
2021-08-13 05:53:36.687812,133.72532091943305,68.00462699968281,6.25,900.0,10.30177949562135,61.847647879870536
2021-08-14 05:53:36.687812,133.80917721457416,65.77913210486338,6.25,900.0,9.230905590454478,52.66389215840094
2021-08-15 05:53:36.687812,135.97215617656332,67.71908772095193,6.25,900.0,10.955064983479858,75.16488193080988
2021-08-16 05:53:36.687812,131.17540759993582,66.53795729606051,6.25,900.0,9.822923112995618,24.125478149347945
2021-08-17 05:53:36.687812,138.12835797711196,67.06813294251201,6.25,900.0,9.25570317054689,93.74785845853202
2021-08-18 05:53:36.687812,133.18343547358305,67.24954870781377,6.25,900.0,9.419434776898777,136.59176200423968
2021-08-19 05:53:36.687812,133.19578402756918,67.12198767507071,6.25,900.0,10.522263075912626,11.007287785270236
2021-08-20 05:53:36.687812,133.79749232922535,66.20504416834088,6.25,900.0,9.78194694788256,55.5755039371381
2021-08-21 05:53:36.687812,133.47547315242934,68.64936094928701,6.25,900.0,9.09717192871459,10.96510080436589
2021-08-22 05:53:36.687812,137.478803822339,67.58109217790509,6.25,900.0,9.352954736019722,13.248062098441862
2021-08-23 05:53:36.687812,136.5667007215388,68.62661373533449,6.25,900.0,10.763916362962934,45.41498734135343
2021-08-24 05:53:36.687812,139.01324788118168,67.29045191053397,6.25,900.0,9.010665565965716,11.852383259936445
2021-08-25 05:53:36.687812,138.51954675203743,68.14598778455273,6.25,900.0,9.649792491206243,11.922333717083776
2021-08-26 05:53:36.687812,136.33233533180407,68.7859402112707,6.25,900.0,10.772866231815986,32.61174593227815
2021-08-27 05:53:36.687812,136.95414417910402,67.22455445892196,6.25,900.0,10.637417877010858,5.804259753008047
2021-08-28 05:53:36.687812,137.93426713087578,68.73568745239729,6.25,900.0,10.523755070349248,28.148418450610237
2021-08-29 05:53:36.687812,132.27214832040156,68.52588772119232,6.25,900.0,10.113338717509116,33.76434204958264
2021-08-30 05:53:36.687812,139.57418626081665,68.64753664782913,6.25,900.0,10.927874609459847,39.702280935364946
2021-08-31 05:53:36.687812,137.39744899813437,68.47582383315009,6.25,900.0,9.88926757750577,112.89701390834566
2021-09-01 05:53:36.687812,140.0618895185839,68.08275303137619,6.25,900.0,9.246006272574572,4.436967880228149
2021-09-02 05:53:36.687812,140.03605073302484,68.63350698710967,6.25,900.0,9.586883274899186,105.14952212907949
2021-09-03 05:53:36.687812,141.86029079727913,68.51296522979928,6.25,900.0,9.177501678383912,110.60139526096077
2021-09-04 05:53:36.687812,133.71817395137268,69.13862986005444,6.25,900.0,9.155928729197921,24.226562529979038
2021-09-05 05:53:36.687812,133.7700669017702,68.78937552630501,6.25,900.0,9.178891852033697,25.802981037383375
2021-09-06 05:53:36.687812,137.48227334709705,68.70741574137504,6.25,900.0,9.134511107349775,40.5653434513208
2021-09-07 05:53:36.687812,136.67214166844323,68.44560183192613,6.25,900.0,9.641421004222815,15.360353069119961
2021-09-08 05:53:36.687812,138.76069129150926,68.98833063787099,6.25,900.0,10.487857464105094,67.75588138488206
2021-09-09 05:53:36.687812,141.00602015101057,68.53999305686713,6.25,900.0,9.552273403926447,33.55804967624862
2021-09-10 05:53:36.687812,139.20330357290064,68.69371707037678,6.25,900.0,10.355919402147084,19.208787531903535
2021-09-11 05:53:36.687812,142.05601075933228,68.95286714529182,6.25,900.0,10.083053023732083,88.55776351531391
2021-09-12 05:53:36.687812,137.517245584351,69.8975239557647,6.25,900.0,9.524278585182095,2.0836032167046983
2021-09-13 05:53:36.687812,141.76726134000145,69.9743674007914,6.25,900.0,10.819409515713437,20.05831997827114
2021-09-14 05:53:36.687812,142.1205605216062,69.94881002888042,6.25,900.0,9.069997752984749,54.91240183881787
2021-09-15 05:53:36.687812,134.57595972774533,70.68941804142376,6.25,900.0,9.333600626430403,75.93472662103842
2021-09-16 05:53:36.687812,139.30146925448568,70.53137802324747,6.25,900.0,10.866588912662662,9.710929917411388
2021-09-17 05:53:36.687812,140.45444543004794,70.2963880473516,6.25,900.0,9.820658017662197,15.766969425326444
2021-09-18 05:53:36.687812,139.61178332236668,70.60945997387945,6.25,900.0,9.587293711500603,30.756057120183726
2021-09-19 05:53:36.687812,140.9617121959339,71.10900982131825,6.25,900.0,9.14036009825318,178.3844806586256
2021-09-20 05:53:36.687812,145.66532042984673,70.02747947094407,6.25,900.0,9.087115936077025,6.051310953388404
2021-09-21 05:53:36.687812,138.5853652603932,70.15439605546301,6.25,900.0,9.067362046737417,11.361547244494759
2021-09-22 05:53:36.687812,144.75415584424846,70.5438970798376,6.25,900.0,9.546220855632944,20.241859248768414
2021-09-23 05:53:36.687812,139.85808907519208,72.31588999352967,6.25,900.0,10.619353854790978,68.26202508045834
2021-09-24 05:53:36.687812,139.69845390076102,70.86463345479676,6.25,900.0,10.222610860751551,82.27636031788022
2021-09-25 05:53:36.687812,142.71690372156533,70.48009231453558,6.25,900.0,9.095359922383201,2.653076061430472
2021-09-26 05:53:36.687812,144.1912017184948,70.18909140766885,6.25,900.0,9.96340612234869,3.122069695473338
2021-09-27 05:53:36.687812,144.5866591528582,72.26068606481478,6.25,900.0,10.888340429594058,68.35926868964074
2021-09-28 05:53:36.687812,139.42794352126415,72.11717749132042,6.25,900.0,10.83486394514075,5.023767900960651
2021-09-29 05:53:36.687812,140.80138735800122,71.83748849091529,6.25,900.0,9.717481342923675,18.20172775656744
2021-09-30 05:53:36.687812,144.24042046735855,71.00273386795666,6.25,900.0,10.196822950085432,85.01545638488392
2021-10-01 05:53:36.687812,142.50465471907978,71.38443885023165,6.25,900.0,9.911865115678761,68.99479924090954
2021-10-02 05:53:36.687812,145.405901747158,71.76766392444247,6.25,900.0,9.217804961619127,137.45917079679418
2021-10-03 05:53:36.687812,150.65348783853725,72.11465258575609,6.25,900.0,10.59432663390344,14.821588432530175
2021-10-04 05:53:36.687812,144.14883264142145,73.0325573351729,6.25,900.0,10.947503348459591,4.248020454433823
2021-10-05 05:53:36.687812,146.86062997028702,73.65989555353431,6.25,900.0,9.431293996851766,157.98234947609328
2021-10-06 05:53:36.687812,146.84246857819576,71.9549744434518,6.25,900.0,9.700181678867052,68.00319277006712
