Date,Energy_Requests_M,Retail_Requests_M,Insurance_Requests_M,Aviation_Requests_M,Agriculture_Requests_M
2023-02-20 06:16:13.675650,153.16441760975565,142.91096161521364,95.19223612396061,45.418780653962074,23.114939298030187
2023-02-21 06:16:13.675650,294.3195844825805,53.74476257068721,60.455880268019804,40.65254662872605,62.159839525863404
2023-02-22 06:16:13.675650,295.10327012673116,104.9266439768466,36.27601825710497,61.72055171119946,48.23615522823
2023-02-23 06:16:13.675650,238.57064035925154,136.78495466918667,41.846264381076466,118.39496686590591,68.18092192407504
2023-02-24 06:16:13.675650,295.0644466555691,98.83949912548786,73.66568813730858,85.04567223333058,35.064271557693445
2023-02-25 06:16:13.675650,255.64187032797213,64.47557964338414,81.49984396428212,103.11787003529068,22.318420022786224
2023-02-26 06:16:13.675650,268.3971627489945,96.50617580581596,55.15161135795462,71.97593209756262,60.28618728518568
2023-02-27 06:16:13.675650,220.384932259298,66.98880254476676,76.56242474787953,52.98173630038491,38.6604501133623
2023-02-28 06:16:13.675650,210.0873402932538,126.95061317612473,48.38402263348128,62.325443394305026,56.41396461183477
2023-03-01 06:16:13.675650,121.71619731599132,148.06557341789585,49.53438377322344,44.393741751761155,28.750010199488397
2023-03-02 06:16:13.675650,200.65659636624505,109.8013482581236,99.39314853316394,42.222842526594576,22.87120353336759
2023-03-03 06:16:13.675650,192.33087726348774,108.89609299526303,71.97124904234161,49.95600208390677,25.423062874309153
2023-03-04 06:16:13.675650,249.08407354472064,94.35842316063113,88.507760094392,70.45374827988583,39.11328912680866
2023-03-05 06:16:13.675650,141.7260890089309,143.23870341100013,46.43155796015307,64.89351453703127,70.1166196643785
2023-03-06 06:16:13.675650,218.94816754596454,90.14044708612869,42.37352479750593,49.290896155533055,26.16709743379079
2023-03-07 06:16:13.675650,272.9186299521887,113.3451928402592,64.05184232412489,74.14831810528477,43.89049048136705
2023-03-08 06:16:13.675650,149.7581048049673,70.08206638649513,96.17093792658152,64.05291043610416,75.67545302083471
2023-03-09 06:16:13.675650,171.7200404808762,131.82842700648936,43.68683410244102,106.32950973440673,24.520707053666545
2023-03-10 06:16:13.675650,275.3585524600321,140.71514409130833,56.15336975128297,50.26777566890583,47.98060048937656
2023-03-11 06:16:13.675650,194.64448497154626,142.53681742900284,84.38858956560391,56.82462531640449,44.54439012645185
2023-03-12 06:16:13.675650,185.21516965156204,98.59594105160012,58.33927002267218,47.95385058917396,37.9328332114817
2023-03-13 06:16:13.675650,137.40335416162722,133.47166202515604,98.23305164083764,96.89239620389105,73.15679088080664
2023-03-14 06:16:13.675650,216.50203873191396,88.70358667574402,91.59477956502491,108.18251177451273,23.39487048418161
2023-03-15 06:16:13.675650,131.31089910814433,118.40639383747936,41.85113367961749,57.50479760829548,20.166761490805712
2023-03-16 06:16:13.675650,224.1200204378253,108.47923109521257,64.96086819990283,74.6339000195141,57.49459251339001
2023-03-17 06:16:13.675650,135.95364776753354,134.17304730346387,70.08967727561529,119.62590214901573,77.91103357316123
2023-03-18 06:16:13.675650,109.15829567982264,59.57687629377075,45.94617851690553,75.06192416581793,33.796181796521154
2023-03-19 06:16:13.675650,296.40778428875655,76.75863459991442,65.56897262354957,108.06699268773484,48.661677290314685
2023-03-20 06:16:13.675650,283.54783283727164,51.95926615423928,83.15282503094417,85.93669808301951,24.28147379301702
2023-03-21 06:16:13.675650,155.48579360162626,76.99018810635336,56.3587196215251,111.43618161875834,38.80141768285069
2023-03-22 06:16:13.675650,219.87809329830367,107.1048746519251,95.69026940055157,93.02748908000767,70.58209819308829
2023-03-23 06:16:13.675650,116.9915633509637,144.37171076777125,90.91241164961026,119.78819563018018,20.010858282353567
2023-03-24 06:16:13.675650,116.37915346461556,139.29679211845252,89.5335971858426,87.10155538783962,67.99248900981517
2023-03-25 06:16:13.675650,134.5849270604954,53.779332263699374,63.429921940236305,44.97026414184221,27.308907710461195
2023-03-26 06:16:13.675650,248.00676194421538,55.22846111579798,87.76654683739979,86.5348314699763,26.495250417167366
2023-03-27 06:16:13.675650,293.1772161166071,77.42085547775837,53.79887538993997,66.85117535763284,39.69351548390703
2023-03-28 06:16:13.675650,171.39103884622884,147.74637982409612,63.74544712755878,57.479434269500594,51.42116423329465
2023-03-29 06:16:13.675650,184.46181741644992,117.06366715458239,52.44976914455436,88.776451001042,68.93341522727377
2023-03-30 06:16:13.675650,201.28335904532352,112.44543858018783,40.253294471498236,115.1223962001282,58.211564123883875
2023-03-31 06:16:13.675650,286.52673996952194,99.77174368825811,52.84498895756278,75.24785685744561,30.996727350218784
2023-04-01 06:16:13.675650,179.4208334605503,95.32633017936465,40.13217294936314,75.17181244949555,39.16062497372875
2023-04-02 06:16:13.675650,103.85195827930079,93.78153712460905,40.58553718982732,116.93088095755306,21.967334227012177
2023-04-03 06:16:13.675650,105.06692219190315,133.84163610567893,75.86341425101331,115.02371471432836,73.37328627239246
2023-04-04 06:16:13.675650,161.883604658833,124.84914268495606,96.8020154834955,80.10194483821938,38.1920379696899
2023-04-05 06:16:13.675650,211.02054422916913,147.89964011217978,73.13262373750854,88.68965801352665,47.484777704719804
2023-04-06 06:16:13.675650,167.96996609166095,109.50610931305465,34.100101712355496,87.04130784693834,52.63051452584633
2023-04-07 06:16:13.675650,115.47559839751209,139.5744147571093,41.549028314740035,94.0070862633294,24.00585835377197
2023-04-08 06:16:13.675650,206.1850777848264,51.70626018698141,72.23191918851538,60.654815709337456,20.93223339085092
2023-04-09 06:16:13.675650,199.17087288802017,102.59129839509437,67.96615410544806,69.12693898435437,77.01381004623545
2023-04-10 06:16:13.675650,122.5234616629681,72.59185010082355,46.265154966291874,107.23913533815625,60.8958873222678
2023-04-11 06:16:13.675650,263.24108893791197,145.18446280755845,48.625212357217066,64.44560478932091,54.55964721870882
2023-04-12 06:16:13.675650,136.03659843985372,74.96596723469398,30.1947846214197,73.98489818446659,23.689628137905462
2023-04-13 06:16:13.675650,146.77022820046813,59.54031350418669,82.68416728069764,49.54767729315665,31.192433048935545
2023-04-14 06:16:13.675650,144.78633992554322,147.87541727322383,88.50089715405821,116.96541864952196,48.944064544039314
2023-04-15 06:16:13.675650,220.58644435529882,69.1442331480618,94.75626646978533,61.01410823798665,40.40408116843618
2023-04-16 06:16:13.675650,245.10218376444206,132.98238142022512,95.44896901286597,89.8764645699252,70.93120748936826
2023-04-17 06:16:13.675650,217.80726005878114,60.309478851138586,55.86632963124385,107.8654055806039,36.33094748571573
2023-04-18 06:16:13.675650,134.08601099859666,82.73741845895883,85.61448588792086,108.54563981556649,73.26397084721982
2023-04-19 06:16:13.675650,231.99462886801604,101.89433440150717,88.61366909412865,80.03100833779848,45.55671816175484
2023-04-20 06:16:13.675650,285.2945278734276,93.5105163472507,66.7200471382463,113.2156417789234,25.921033706886316
2023-04-21 06:16:13.675650,109.16320097080008,75.22973504392108,70.68788852894498,107.21759603472127,76.13285793121113
2023-04-22 06:16:13.675650,104.88320354387999,135.91051014076973,47.526606820245966,91.38884246572032,49.43414971656834
2023-04-23 06:16:13.675650,289.29821044711326,116.49481745120056,78.35005341761652,112.17001088120045,63.563245037049185
2023-04-24 06:16:13.675650,245.39447619582515,87.04642918646542,79.00714625651172,77.47512107721873,34.070403786699714
2023-04-25 06:16:13.675650,123.09969648870727,143.52983067979883,55.4857835525996,105.8151527971165,61.850326318539096
2023-04-26 06:16:13.675650,284.54813694994056,147.11808686525603,84.53629585000049,55.03833649326413,52.666252332616125
2023-04-27 06:16:13.675650,142.46526015367027,107.38671947145289,84.73146785960179,67.25401557753702,55.54121712314128
2023-04-28 06:16:13.675650,153.89622460585633,114.29960370526719,56.21535583209206,44.89436954148856,26.2638635441886
2023-04-29 06:16:13.675650,221.2031433158286,107.81504164512933,79.83968581281923,68.70840743178458,47.67800869743826
2023-04-30 06:16:13.675650,118.02077608867395,50.33431391786459,36.39572036029771,102.45536866779742,37.77860471319278
2023-05-01 06:16:13.675650,161.4461988854787,149.13799300916247,85.97495206959564,84.2536611756154,25.256946862111445
2023-05-02 06:16:13.675650,217.62333494663824,93.2404213248569,87.23802966834064,100.75715473532733,54.311632409746785
2023-05-03 06:16:13.675650,106.59938234939803,75.44366637186752,51.769641530505595,83.38911096493612,37.611645200583794
2023-05-04 06:16:13.675650,265.5199633494889,76.29115838203401,78.52234386261499,113.08204050900785,46.34176715295317
2023-05-05 06:16:13.675650,220.14480813960995,56.44120882951831,94.02623112884291,48.055518235648364,60.92259569837563
2023-05-06 06:16:13.675650,271.1568205184114,102.92742918054896,91.28322132372095,88.24032216520622,62.369344504843475
2023-05-07 06:16:13.675650,231.83484090416707,54.09611041060347,85.58992019823125,74.29267823641288,34.80925847519258
2023-05-08 06:16:13.675650,200.73577654877312,72.0263335910008,58.054132949877335,88.06826244692522,21.197574867339398
2023-05-09 06:16:13.675650,160.6994317669952,79.05574888732255,62.925699673296585,43.30753545774427,25.758916380683846
2023-05-10 06:16:13.675650,270.3610059375708,105.3541888807722,52.459200087711594,94.17791408220103,78.80989884097822
2023-05-11 06:16:13.675650,196.49431859744632,71.43429081989558,88.02668322276966,40.54029061341116,60.27178273883129
2023-05-12 06:16:13.675650,250.0549652175487,89.7617048333361,96.45583898437557,79.0926367359767,35.65939283026463
2023-05-13 06:16:13.675650,239.24100371466506,142.86668929706366,51.543893284370846,65.69884577214916,40.40627505284812
2023-05-14 06:16:13.675650,129.51148413631853,92.56045547209712,53.256667499803115,47.31154350857935,36.07949986563049
2023-05-15 06:16:13.675650,213.30455414891597,95.76114264825762,42.469574640750835,117.00911021185215,33.756748846918995
2023-05-16 06:16:13.675650,117.54421928578181,109.33034773109279,61.30878986321245,61.479637692023736,59.49824564826075
2023-05-17 06:16:13.675650,183.52189552832928,97.60891765176474,74.37245880186842,102.7398793372958,52.02058579635401
2023-05-18 06:16:13.675650,230.0943121914693,71.62763267557578,41.8637170902962,109.63245257826536,53.36025152772746
2023-05-19 06:16:13.675650,117.39954361358164,123.0859368993451,71.58806229366161,84.25197388781011,32.95791338874067
2023-05-20 06:16:13.675650,105.1951018363652,122.54831878478495,70.60165019534493,114.01180023440403,46.972536637341015
2023-05-21 06:16:13.675650,234.003672884066,136.48324149909106,64.7016117257476,92.54705142475272,27.758704651764337
2023-05-22 06:16:13.675650,189.61563501429447,56.11547246948201,43.154892449434314,55.89265091239474,48.709838118920175
2023-05-23 06:16:13.675650,118.37265024900137,81.70613793581488,30.670424299728147,47.267193592258195,31.735161818120723
2023-05-24 06:16:13.675650,256.39819025252666,85.74846177364822,69.29033428251957,114.92798320776518,46.17342057560185
2023-05-25 06:16:13.675650,253.18549943312948,126.11070154800585,60.23750233405745,56.249009279687954,72.145897541298
2023-05-26 06:16:13.675650,144.27320254010885,122.87996412482185,48.144764917633566,109.88741570454863,21.73826607382893
2023-05-27 06:16:13.675650,132.1448120855207,93.6638462962564,47.868724119561165,90.31012959298207,46.59280548533871
2023-05-28 06:16:13.675650,256.511902863034,50.51780399385027,78.87705260143872,109.15250540948237,60.19636650722516
2023-05-29 06:16:13.675650,160.26030903001077,74.31218984518385,32.282585999984846,76.03654193884392,30.282827532634023
2023-05-30 06:16:13.675650,215.38532723744314,136.42402330332308,67.5520197995382,78.22517957743644,64.86055889775201
2023-05-31 06:16:13.675650,220.0853871726375,139.2403659375803,62.43870642238449,57.33276510848178,37.958645099646695
2023-06-01 06:16:13.675650,129.78843482692244,90.54086024499112,31.830457425386456,72.38202418206549,33.69179067714076
2023-06-02 06:16:13.675650,236.71983325813756,102.19606012811158,88.40405607646937,117.55850685053183,57.541546314588814
2023-06-03 06:16:13.675650,150.5152083767104,65.7998109569883,33.93247669220353,60.32778020591494,29.86225877777373
2023-06-04 06:16:13.675650,141.65436567644437,131.0770097785735,49.17987029251314,66.77532811375207,34.727755299849576
2023-06-05 06:16:13.675650,193.78885676069567,83.92863564962806,99.37217564287663,75.61207657090598,79.91559016614387
2023-06-06 06:16:13.675650,121.88621713329304,123.82347702239915,56.96994779296731,68.83970709835737,21.541057182619475
2023-06-07 06:16:13.675650,144.87765320201655,78.49006952710026,32.161418010528195,78.2222977123222,56.788480481393094
2023-06-08 06:16:13.675650,216.83421053997262,72.95457511123466,55.768201495020016,97.7521311795824,64.2502502870289
2023-06-09 06:16:13.675650,214.52700735572208,79.3196949025846,60.440700274777576,58.38399856138709,22.95789249209332
2023-06-10 06:16:13.675650,246.3980704863725,77.42307527056558,35.28152875656495,88.04807487134593,67.98076186918757
2023-06-11 06:16:13.675650,145.6600124671234,75.60652583650197,42.10325517639922,74.8117267108154,48.931659883544235
2023-06-12 06:16:13.675650,286.68032993038446,127.82133122976215,44.069167064740704,106.86495477091506,75.9903591555499
2023-06-13 06:16:13.675650,246.543762657033,143.36771819838282,48.121295118653556,58.52354408891838,31.20408936852916
2023-06-14 06:16:13.675650,161.26711492603783,140.95529153747543,46.167715779416966,105.88914265934875,38.50785859105929
2023-06-15 06:16:13.675650,126.23696048489998,72.91747789860712,83.10981002127822,75.24458132245711,27.24889932835775
2023-06-16 06:16:13.675650,125.33778387592851,139.7768391367002,44.100438908257814,67.80407752649032,37.3504323469775
2023-06-17 06:16:13.675650,189.8580940481938,92.16546957902476,68.15231643591558,107.0359953371454,53.198240551814926
2023-06-18 06:16:13.675650,113.61944429995454,95.55380783195375,98.69245386891642,115.87921448238939,26.10912175736431
2023-06-19 06:16:13.675650,280.76359258327614,60.50654666234109,32.76533674363216,71.60221060869831,49.778770288580155
2023-06-20 06:16:13.675650,236.21376329527516,136.53147870127478,33.462905554138544,74.28426531483925,67.09647322195804
2023-06-21 06:16:13.675650,180.92787236815238,129.92657384662016,50.15250152882158,75.10183542998061,59.58690493762001
2023-06-22 06:16:13.675650,217.30582477274572,78.42661922868308,53.14986047085172,112.979770658858,72.16095672428042
2023-06-23 06:16:13.675650,115.90572724047941,100.67711007149416,79.48908638767924,42.882879518198294,51.0440959814052
2023-06-24 06:16:13.675650,293.9360537883892,97.66000399447236,74.751507624492,53.47341422670478,40.054377510004855
2023-06-25 06:16:13.675650,190.97305884790458,77.61793211777021,47.47070886064617,105.37005101994157,37.82583646621217
2023-06-26 06:16:13.675650,153.25606318557365,73.87394340455886,76.78044280292698,90.14253179894138,35.152227573786384
2023-06-27 06:16:13.675650,256.83331285682124,71.03486152689229,88.83657381052035,91.94661595706577,23.72237040506625
2023-06-28 06:16:13.675650,132.08931064963895,75.01496751063705,85.52587105504595,93.41427072808531,51.304597454323705
2023-06-29 06:16:13.675650,189.96224189455415,122.82430689085813,33.26800666581695,55.13303081303153,69.00776627577045
2023-06-30 06:16:13.675650,131.74018588433927,127.12210502779058,46.42322902256772,53.89134870219322,39.77323751304912
2023-07-01 06:16:13.675650,233.50410275716766,62.656429217754585,60.9795611896095,78.48244385266267,42.841336730565246
2023-07-02 06:16:13.675650,238.57732285939503,83.87565968415522,65.08182247911243,42.82774534295634,55.77406496967547
2023-07-03 06:16:13.675650,290.23770018459425,74.24615227013048,54.35476255256337,105.48034608440587,26.534646781645847
2023-07-04 06:16:13.675650,104.82065150279854,53.596472987602304,61.91300646724125,106.19002977407686,79.92121666007839
2023-07-05 06:16:13.675650,151.02597388389478,50.729857863600216,67.00598819696286,72.46388082657236,52.23258084559031
2023-07-06 06:16:13.675650,179.83644810620362,50.911591581270784,50.48975328846156,80.4339903162054,23.063358033205684
2023-07-07 06:16:13.675650,288.7667567705046,89.67701758355089,97.37810199725988,115.18733333233416,67.62978256066592
2023-07-08 06:16:13.675650,202.9136822189163,126.44639715556076,42.63482054460706,75.46251934399749,45.93735231820736
2023-07-09 06:16:13.675650,216.14380476195078,119.03557735426881,79.4222674014167,119.85300472604246,78.22060628375046
2023-07-10 06:16:13.675650,146.65889942286557,145.30211861115154,79.90681885171932,104.655409000677,48.38166252114096
2023-07-11 06:16:13.675650,139.3836052376753,57.766614839525566,91.96863611977696,62.06790371220157,21.460460122849902
2023-07-12 06:16:13.675650,261.8777505292043,109.53722534692355,85.22928807611764,53.74920846155448,74.56531332512488
2023-07-13 06:16:13.675650,115.59273964454017,143.19146006481915,43.67189711964612,73.01263169478739,25.537049103252034
2023-07-14 06:16:13.675650,161.45002642496783,89.0959766958289,33.380685301283776,79.35535153372798,40.696001201169395
2023-07-15 06:16:13.675650,277.52203906471425,129.70896643193376,86.15062126679652,89.16331282102344,51.70596243016399
2023-07-16 06:16:13.675650,258.5878488470625,111.24928307540999,44.41697293588483,88.42484104420868,20.99868482558531
2023-07-17 06:16:13.675650,288.8903601892503,104.45656694430589,93.6239911474893,65.5966160821338,75.305569134041
2023-07-18 06:16:13.675650,255.6021890132224,124.51572154064002,32.79903036021612,78.22804824733991,24.911811366267198
2023-07-19 06:16:13.675650,260.00051133724514,140.0823391040439,67.42881996891617,64.87063434908545,25.341502294806393
2023-07-20 06:16:13.675650,285.22010273581776,65.69376615897376,85.8417158128889,87.62997454109792,34.02294708753911
2023-07-21 06:16:13.675650,183.64994149957755,81.5541551561779,47.182455573721626,60.92669086387711,66.02931078191037
2023-07-22 06:16:13.675650,297.5677164061242,77.73169169634244,98.49660850713481,95.19968898028289,48.070107904179295
2023-07-23 06:16:13.675650,165.58195391257323,103.21617675735148,88.97574211071665,111.30860454546233,35.71196852424527
2023-07-24 06:16:13.675650,189.97959787583184,140.5855845067979,68.05793045935816,97.74352718085122,35.035691591377166
2023-07-25 06:16:13.675650,209.28194493535065,142.00547860577072,42.72454455208058,76.19391801041034,27.831793483994133
2023-07-26 06:16:13.675650,190.23040515224184,120.84597604540073,43.374298147679916,52.30576671476642,27.170906955828162
2023-07-27 06:16:13.675650,265.4820080616114,75.31504557285683,96.56368089222396,110.90889104651463,21.869054044364084
2023-07-28 06:16:13.675650,166.51598836876943,112.64004335941115,33.820726511710824,111.330397075327,45.62686894903426
2023-07-29 06:16:13.675650,114.02591861038944,146.37018342447573,81.37913844144161,56.467613205181706,58.632667919652434
2023-07-30 06:16:13.675650,293.7619348242183,131.41283363460556,88.33600639570939,77.01776243136779,51.414410479684236
2023-07-31 06:16:13.675650,264.6010329465573,61.424476589245224,73.74948098113747,50.47435085004935,24.989935982072218
2023-08-01 06:16:13.675650,121.82943621597357,60.75498462012674,68.44077698760985,75.71225423610613,32.27145714178964
2023-08-02 06:16:13.675650,233.61713795268673,147.49001372922245,50.92395433203322,40.123889861387894,36.45995368999677
2023-08-03 06:16:13.675650,197.95267021105445,92.06171514246584,88.20679023629107,55.79789177436595,56.685456500093565
2023-08-04 06:16:13.675650,275.577975928268,74.79511872433224,84.18188348044653,73.8695013711388,59.7229864666498
2023-08-05 06:16:13.675650,226.13157840675072,130.12894638160915,53.4387984515981,48.47635607500762,38.443175911330215
2023-08-06 06:16:13.675650,275.4116700619283,125.94677861754656,44.03835131389752,83.20621571119575,62.64588015185582
2023-08-07 06:16:13.675650,290.76589125685996,118.43008203222765,57.27330053669919,49.147308437401385,42.910471294473524
2023-08-08 06:16:13.675650,264.00982304120316,142.9432847286453,63.60445400482669,84.14989590768575,20.939731330074842
2023-08-09 06:16:13.675650,227.95708791886088,119.91663430623616,71.24579790699846,111.03740983696187,69.13746306212362
2023-08-10 06:16:13.675650,256.2112580473781,144.3509292333614,54.041843927675345,73.26248931198351,70.79643229540665
2023-08-11 06:16:13.675650,118.84855171322121,146.2923975114338,96.9750573447227,84.7132737039003,26.67603863162419
2023-08-12 06:16:13.675650,248.47645048606427,101.01909077596717,39.667029579029375,61.48477474889532,28.70111203154722
2023-08-13 06:16:13.675650,280.8976605900443,76.8035954866211,89.51154393147189,74.80587352161814,78.30167112552216
2023-08-14 06:16:13.675650,200.52672192572138,112.62836855509516,50.89669063445099,81.6688810718818,43.940466889013344
2023-08-15 06:16:13.675650,132.20771593484184,74.79230491501664,85.34975881979943,61.04844356708245,30.043031221299998
2023-08-16 06:16:13.675650,128.6907103000952,114.83029875492522,76.4845054455486,91.99769232442642,74.67661233820397
2023-08-17 06:16:13.675650,193.03169612535063,66.45374702888908,51.96671934802122,106.81118309139221,51.218783709574616
2023-08-18 06:16:13.675650,180.84250242904756,70.00179506646734,49.78715407907809,50.11685689059182,30.40889695378887
2023-08-19 06:16:13.675650,145.2169420315597,93.72243555282573,45.3508520229319,105.38201362092838,56.6586829686757
2023-08-20 06:16:13.675650,157.7968049224579,145.49729500544495,98.4369210026081,84.32343619079144,45.05149386661426
2023-08-21 06:16:13.675650,138.21066265369024,98.22956185665441,86.80169571432351,71.07373900615673,38.73693035459221
2023-08-22 06:16:13.675650,263.42940999938975,73.36933902913867,40.5420742780784,84.59584686823946,37.76270708178118
2023-08-23 06:16:13.675650,216.59548012380347,146.91450391147902,34.88943386832463,62.50567861072334,75.7272044018432
2023-08-24 06:16:13.675650,138.17119936533697,127.03220792195079,91.1154608233298,104.61939060718197,47.16902150302981
2023-08-25 06:16:13.675650,150.64375906888318,106.43627176426337,94.54394405873471,92.13075551091342,77.6823558198359
2023-08-26 06:16:13.675650,122.3364776562946,142.50743364662299,62.14627224309021,71.4844255816549,26.99131323172596
2023-08-27 06:16:13.675650,253.76521290177257,78.70993577605564,81.47456569012236,92.31653969093679,24.215481821085646
2023-08-28 06:16:13.675650,211.34867536092074,78.97807510136103,98.65173945045564,80.1573675544213,76.55979425475357
2023-08-29 06:16:13.675650,201.23404606526066,104.34437683311214,47.94087559248773,55.87638178185084,31.120283279296586
2023-08-30 06:16:13.675650,215.33213162842014,73.47741299378667,41.962088578662126,70.69184100593553,46.40930574936705
2023-08-31 06:16:13.675650,139.2949223327441,83.64529506612254,33.61888542498029,40.81442003811327,44.4390876505552
2023-09-01 06:16:13.675650,215.3011288678381,70.38104144619369,44.272898514518026,60.14340211550888,56.66817094729049
2023-09-02 06:16:13.675650,183.9381228682424,101.512090618906,30.638681139336875,99.57388303479175,53.47945955577142
2023-09-03 06:16:13.675650,212.79725780131963,105.214480297658,89.70501525271222,85.07721596996353,70.0856335618929
2023-09-04 06:16:13.675650,221.3029661674027,59.607785984480685,67.24815741795528,41.917812765297626,68.005364724089
2023-09-05 06:16:13.675650,175.87254549207134,58.56547376311945,49.02659610590719,89.35379124291143,77.29803012022616
2023-09-06 06:16:13.675650,280.33918242366633,146.08003458034545,39.199667678236864,70.31341388322465,20.9776812163035
2023-09-07 06:16:13.675650,115.8339452392906,132.93273267703609,74.56762636010887,77.53740541930776,25.986853964188583
2023-09-08 06:16:13.675650,169.77998291027023,146.70149047718118,95.91087369130027,97.60966247933813,28.511664760136473
2023-09-09 06:16:13.675650,103.47569544445783,107.9986195818471,65.76868734187299,79.81797566028844,24.216863904645763
2023-09-10 06:16:13.675650,119.27250643293408,86.36472509968897,57.57748452638744,76.60901054970896,44.426322910898655
2023-09-11 06:16:13.675650,286.7420764214975,54.1110651239201,36.95899759500087,97.98459063195554,34.55777649096742
2023-09-12 06:16:13.675650,191.73129087111104,95.20515755013723,83.32954373930035,84.94589913860551,58.68381353092507
2023-09-13 06:16:13.675650,131.22179713534535,82.45728591079605,30.65095023469041,104.6409849456166,61.68947985585424
2023-09-14 06:16:13.675650,174.66662610567803,137.835819259898,67.6109477369471,118.94748068320267,33.00542043643057
2023-09-15 06:16:13.675650,107.5105637089784,111.46847508728152,51.86786077944679,73.86442844455422,48.893327157790964
2023-09-16 06:16:13.675650,148.33482263178362,79.75282108648389,90.58101109091562,99.56078523731232,29.330204327477436
2023-09-17 06:16:13.675650,178.12038637136757,90.99701181476055,59.34824061629703,53.57047601518386,68.23592122348516
2023-09-18 06:16:13.675650,227.0410044129034,88.35666014823396,50.062596541665336,84.534735869579,26.040353499400148
2023-09-19 06:16:13.675650,159.54684350799218,105.40604772628748,90.43504860507039,44.399009825513374,44.66447856574029
2023-09-20 06:16:13.675650,118.7966071624906,103.46612426783528,95.84196887285715,114.40145742425288,55.34655699405469
2023-09-21 06:16:13.675650,110.76990885625095,140.83695370237146,93.42334337507012,106.36513563258545,41.19822328855972
2023-09-22 06:16:13.675650,208.15217623813916,102.09260576863572,82.2614660794635,53.8228530336589,71.39970813719198
2023-09-23 06:16:13.675650,245.48182001387892,129.65540483537046,97.4676298591665,46.68325479680793,62.03740778038941
2023-09-24 06:16:13.675650,244.97808165766898,91.56881527473732,83.26170443353102,71.84922269317188,43.27120133932832
2023-09-25 06:16:13.675650,176.29103248984123,75.24953894948483,40.05571213222523,81.06795560004794,23.104571281136995
2023-09-26 06:16:13.675650,136.59756973139878,141.71897672471334,39.95342997895331,88.2552668356757,26.596544522808717
2023-09-27 06:16:13.675650,255.22822613883855,147.99474290806126,73.96985435461085,114.39718532807146,60.36959087750496
2023-09-28 06:16:13.675650,211.54291780669132,149.19401180707578,91.14714306595185,53.69853822716983,27.895277747493374
2023-09-29 06:16:13.675650,155.54614367382516,51.345829932368545,94.4323471387141,56.176264752049356,54.85048682006391
2023-09-30 06:16:13.675650,177.17788385743071,115.74927796439091,55.73368064346988,72.71092837146837,67.30632474277013
2023-10-01 06:16:13.675650,193.38127587911518,101.62918211555642,62.64360235854605,88.85021514361155,60.79502812558068
2023-10-02 06:16:13.675650,197.52292783174704,142.66584961821798,63.23985680405301,54.07840145235171,67.14354563206182
2023-10-03 06:16:13.675650,149.1987083097839,107.03466256383756,94.81157791720172,104.98242914290175,45.54672611736565
2023-10-04 06:16:13.675650,131.36128434761923,86.65234072129326,45.797508397421694,43.23362205047931,79.74990146188965
2023-10-05 06:16:13.675650,282.5721191826119,61.03249260566168,52.45589172541653,41.96023949714622,42.272050616868775
2023-10-06 06:16:13.675650,295.7690828001085,94.48933382630194,37.30189655475026,60.805166243032474,58.214579570313425
2023-10-07 06:16:13.675650,143.6682644341773,131.76979947533118,40.26471030306771,96.32330731093217,44.207130627014244
