Date,Systems_Installed_K,Avg_System_Size_kW,Installer_Count_K,Enlighten_Activations_K,NPS_Score
2023-04-24 06:16:14.668146,9.044516974357709,9.176553601582734,3.1242997363046263,15.071561107693544,73.89610681781542
2023-04-25 06:16:14.668146,13.442397913411908,8.4431012970168,3.6477604727563246,19.397078116337873,61.75953893622334
2023-04-26 06:16:14.668146,11.357849666806155,11.239836232614302,2.1049261027761306,17.318921413810045,60.38042719603655
2023-04-27 06:16:14.668146,7.398428277063652,8.980666633625713,3.9112760316988693,10.736601278941864,76.53351039401994
2023-04-28 06:16:14.668146,9.29421329411825,9.558888352219473,3.3357232274313176,15.508183288540833,68.64288119841392
2023-04-29 06:16:14.668146,12.702188811845712,8.080868690173679,2.0077056323024203,12.811178730148983,66.2240491712566
2023-04-30 06:16:14.668146,8.29241838565262,10.849829179126603,3.5382890189642096,11.682161009348723,69.57899985725498
2023-05-01 06:16:14.668146,10.535529175223253,9.961979311179057,2.969321964678161,12.34880577426045,70.81358589376475
2023-05-02 06:16:14.668146,10.312547824611071,10.47658421357985,3.258384727333362,21.243651051420926,67.74588780167991
2023-05-03 06:16:14.668146,17.47522555124961,9.06317978905529,2.96491095570427,20.21631079404049,70.64242438834
2023-05-04 06:16:14.668146,14.603083244135405,8.087357833916364,2.817221412998849,23.75188419789318,77.38750835570852
2023-05-05 06:16:14.668146,14.78441233698981,10.514172357954317,3.358580979447516,15.342539292094324,67.49772116955066
2023-05-06 06:16:14.668146,8.043203930049236,11.144190313252036,3.0705468294794667,16.24046311802993,74.24651243774254
2023-05-07 06:16:14.668146,16.54246823657389,11.09401399958463,2.268275655915351,24.728907799975495,64.57552496952697
2023-05-08 06:16:14.668146,11.87729018439364,10.198495963380909,2.5124436801412777,21.58436216718481,78.15391953039686
2023-05-09 06:16:14.668146,8.29271013024779,8.986224683003964,2.9489779519881125,16.997813670438624,69.41532127506781
2023-05-10 06:16:14.668146,10.941262286998057,7.357277334084564,3.3832425671967234,19.98812444023368,63.23185008386328
2023-05-11 06:16:14.668146,13.066684799910098,11.298012580515765,2.5267243675676023,24.65879651529505,65.64057698824124
2023-05-12 06:16:14.668146,15.413931686080852,10.489336928505743,3.996279853776877,19.647584697546474,61.729276047039356
2023-05-13 06:16:14.668146,13.125504931009802,10.58188492846163,2.1849117305851595,20.101976144583393,79.42586247527085
2023-05-14 06:16:14.668146,13.312802437415032,9.215460215834707,2.39365904219318,17.423362713102318,66.48212260984411
2023-05-15 06:16:14.668146,14.493258880864676,9.344548329483201,2.764035422689774,17.867999660852234,69.53702678651612
2023-05-16 06:16:14.668146,13.909192479366334,8.381844317921917,2.649743435323832,20.134444105516987,63.37415420195791
2023-05-17 06:16:14.668146,14.33577848409458,9.793810859681138,2.717725903361389,10.714001078159225,63.32749236005274
2023-05-18 06:16:14.668146,17.838928852775066,10.281924978559548,3.9389066902981957,25.297298685317656,79.66856964529254
2023-05-19 06:16:14.668146,17.07682287932017,11.584491243924012,2.50815616678324,11.905362251512168,72.15274402152392
2023-05-20 06:16:14.668146,17.036068054791073,7.876607230200525,3.430142061074142,24.87778324335206,73.5922738335305
2023-05-21 06:16:14.668146,18.01772651627554,8.577521767669761,3.8584859054120138,20.393487833587958,68.16329900968023
2023-05-22 06:16:14.668146,12.212428993068574,7.109652346349743,3.0815961320227476,19.096334098485652,74.2904189482572
2023-05-23 06:16:14.668146,7.866340377070235,8.859528186416842,2.353389210523163,11.602229281835944,78.35258501625364
2023-05-24 06:16:14.668146,9.480881357665929,8.190051516771359,3.0706615093912406,14.710208516752228,68.38399055915026
2023-05-25 06:16:14.668146,14.348714796485867,10.736631424441015,2.4590279729173083,19.395376708514696,74.85043090361174
2023-05-26 06:16:14.668146,7.312987327070191,9.365182554825035,3.9124996439431734,23.467651585868072,72.83149265254232
2023-05-27 06:16:14.668146,9.514902250044969,8.855531052781178,2.1395339789359733,23.427337796740208,60.07173805378946
2023-05-28 06:16:14.668146,14.58365277051314,8.920872420974424,2.1225626359291985,23.655853199338726,69.49050038435476
2023-05-29 06:16:14.668146,9.607620426249696,9.73414491030078,3.634160575102554,11.28623840214046,60.778718624352805
2023-05-30 06:16:14.668146,9.85597373509578,8.892219316618016,2.774172343128986,21.542446340696735,75.15581688262945
2023-05-31 06:16:14.668146,9.95369941860771,9.563822949759945,3.3558473714301997,16.48530741682528,60.17506010845057
2023-06-01 06:16:14.668146,14.47950620323553,11.902366590566007,3.4092434317068134,11.880249988117527,70.8622427004957
2023-06-02 06:16:14.668146,19.210229814341233,11.53041446852384,2.2090588582673796,15.413708075369088,77.12532282886743
2023-06-03 06:16:14.668146,7.282980148374682,11.516020298263692,3.198279228002261,24.35379475529558,62.64026293958102
2023-06-04 06:16:14.668146,14.725724370145935,8.853472539846294,3.6476470709064257,16.1243125598806,70.95078725690927
2023-06-05 06:16:14.668146,18.868095696011334,7.039422909107792,3.839757858377326,22.006795510441233,62.94640717200655
2023-06-06 06:16:14.668146,16.948312529908844,11.512388545138448,3.1751848549182125,25.18233974227738,63.01408093008885
2023-06-07 06:16:14.668146,17.141572098951524,7.795162114854076,3.7707361259942527,17.303640757579814,79.83028557316418
2023-06-08 06:16:14.668146,15.103958448589202,11.624874583812044,2.998625789516571,11.14564404651312,75.62782227696448
2023-06-09 06:16:14.668146,9.652521481383634,9.569079337508265,2.5816963606847936,19.360818340037813,63.92978544795242
2023-06-10 06:16:14.668146,14.831739844766547,10.039310579496712,2.4413102864499816,19.260981003259733,79.6975231524716
2023-06-11 06:16:14.668146,13.033421225305636,9.292317421506375,3.822514449688556,14.109826320674692,76.3681041592936
2023-06-12 06:16:14.668146,11.55109563435482,7.838724045938318,2.1764555115586854,14.689331961403301,73.4302504653943
2023-06-13 06:16:14.668146,16.411717178386965,11.839819551847382,3.251118134231609,25.403795865845563,73.5010940463526
2023-06-14 06:16:14.668146,16.221673828686516,7.968972126011133,3.8396736079455733,15.768139708668185,76.75829064095454
2023-06-15 06:16:14.668146,11.60848130556882,8.037310663583323,2.5356245912293494,11.401090330253002,74.28292035705566
2023-06-16 06:16:14.668146,13.653959667448419,10.8222364724876,3.74636891853809,17.126339777081032,75.86131229587042
2023-06-17 06:16:14.668146,8.352412205934572,7.7605460616570126,3.4445200656907904,10.407182513021727,77.95394006561536
2023-06-18 06:16:14.668146,17.226385027784215,7.093307489384898,2.109053257229388,23.652941924615295,71.65715738123117
2023-06-19 06:16:14.668146,17.690277736047666,10.429118227510774,3.1119204139789947,12.800825009356528,73.49621474213079
2023-06-20 06:16:14.668146,19.427441438821447,9.264040319793764,3.482876277449883,25.63153647668386,69.87678426943124
2023-06-21 06:16:14.668146,14.58373182224413,8.31173747133913,3.976640455815691,25.995364171267372,65.76605427762544
2023-06-22 06:16:14.668146,12.925365886770896,7.944891116127545,3.3432564057366334,20.98382077484437,62.53156535377131
2023-06-23 06:16:14.668146,10.386481683266945,10.671020366596931,2.5019178735300995,17.380066384242813,67.57996727265308
2023-06-24 06:16:14.668146,16.993269757540144,10.23483237979652,3.1362971932909587,11.425340754663786,67.32308243076014
2023-06-25 06:16:14.668146,17.7815352377833,11.1341920388682,2.980967327700008,19.855075266871633,78.10859783446018
2023-06-26 06:16:14.668146,9.320985805583824,9.357244638257825,2.1398408660420225,12.222485799452567,60.99166862656671
2023-06-27 06:16:14.668146,9.924370279758469,7.971582005131628,3.7850938743717646,24.170604441848038,74.21877343797004
2023-06-28 06:16:14.668146,17.486619615667315,9.296589787285306,3.2794161026922257,16.97539754980135,77.89976218336304
2023-06-29 06:16:14.668146,14.6177098308885,7.420636377576307,2.1178247067132983,13.269947178794325,61.063225995092814
2023-06-30 06:16:14.668146,8.306664103231956,7.24075949043799,2.8198054183745866,11.5617697982378,64.54042249896868
2023-07-01 06:16:14.668146,9.19722151557369,9.295906498410483,3.3283046774188674,19.964504189656676,62.569292571140295
2023-07-02 06:16:14.668146,18.076939955588873,7.303571194990679,2.9582384085445876,20.90417595480625,71.96975852206442
2023-07-03 06:16:14.668146,7.144844619072218,7.1509602900880775,2.9614742257816036,16.02783423345454,66.57806434177516
2023-07-04 06:16:14.668146,7.626308626150661,9.64655218267825,2.107941985104271,21.751835806102466,69.49807336780673
2023-07-05 06:16:14.668146,9.897591269359243,11.95401521742774,3.1379179372167636,17.846351967959666,60.074988272090515
2023-07-06 06:16:14.668146,12.798090567833325,11.482061293308938,2.4756364504040134,10.587259851256144,63.33989707578659
2023-07-07 06:16:14.668146,16.592406116710784,9.385373172673717,2.177593801006372,18.48747157782131,78.53781734018833
2023-07-08 06:16:14.668146,15.407069469497332,8.201549231049041,2.6197399913081294,13.834725012308274,61.65631344945343
2023-07-09 06:16:14.668146,17.633664334523207,11.440938860825662,3.4007757675837107,15.698743277848692,66.1458951972849
2023-07-10 06:16:14.668146,10.563544204936745,9.278253590451854,2.6900151321405756,24.093880998241406,65.76683778908286
2023-07-11 06:16:14.668146,8.358364246351552,9.521536910840954,3.8323556895752064,18.124282282843748,78.08042595872922
2023-07-12 06:16:14.668146,7.5510199466069325,10.452221898737573,2.9695292352364833,25.188863021068308,65.59080193594714
2023-07-13 06:16:14.668146,15.072869010336845,9.616401457882139,3.7829613111919436,15.126680542865895,67.19118254342519
2023-07-14 06:16:14.668146,8.081351059203069,8.67659296166773,2.610040493227369,20.243691251729278,64.58597170410138
2023-07-15 06:16:14.668146,9.034664611721572,8.623972014580154,2.1043964247643485,17.786629627213525,61.97378343744055
2023-07-16 06:16:14.668146,12.118792208310527,8.294989865005645,3.5850569371348007,21.616852958233594,62.9823948653684
2023-07-17 06:16:14.668146,19.061164176525338,11.644443021500676,3.9537765513348804,24.332947334898336,73.10591151542079
2023-07-18 06:16:14.668146,14.56459812126426,10.695476490746918,2.0862130991056036,23.650593616671642,62.55137595023564
2023-07-19 06:16:14.668146,16.310816592069695,8.328950761479767,2.1741884329040086,22.272732036819338,79.67921703523575
2023-07-20 06:16:14.668146,8.7282742321552,10.620620488221292,3.047332945480705,20.38026902484582,64.89496016258524
2023-07-21 06:16:14.668146,10.979715623913432,11.512209027178496,3.9024014595595133,22.150909716567227,75.19017148721001
2023-07-22 06:16:14.668146,11.036416177575509,7.306772921064573,2.086481072328402,13.252062776673597,62.930936440664524
2023-07-23 06:16:14.668146,16.336778298106893,7.38608434382654,2.2645135238298986,15.044056372021952,62.76207368238628
2023-07-24 06:16:14.668146,18.84979109572143,9.62414927947252,3.312377093512456,24.734128268920056,60.38944702021435
2023-07-25 06:16:14.668146,16.19657522547429,9.963510379875396,3.948864127558617,23.044943643464464,60.89775096284964
2023-07-26 06:16:14.668146,14.531613905500778,9.102675868742521,3.0917883974122464,16.369628450233748,71.64220097354456
2023-07-27 06:16:14.668146,17.570562752895317,11.22828591307818,3.4150464589921685,24.757330515185505,63.542679548454736
2023-07-28 06:16:14.668146,11.873554575872065,11.427720841782996,3.704251339844138,23.246417503473204,69.26586025227147
2023-07-29 06:16:14.668146,19.165588742449472,8.644076774149703,2.102723877415032,15.433831447075072,64.68510681419552
2023-07-30 06:16:14.668146,12.038773732955606,10.362979519397173,3.6612985053948877,20.020690671183118,70.66582552431322
2023-07-31 06:16:14.668146,9.570316612958175,9.663363772085349,2.1232380689994974,14.4928321973921,73.99914650445365
2023-08-01 06:16:14.668146,16.40704255940585,8.312889284385898,3.6075182449429883,22.171625051312787,66.18840288667299
2023-08-02 06:16:14.668146,14.915838358913764,7.904538652339061,3.686346573436416,11.203398394389488,74.986005618868
2023-08-03 06:16:14.668146,15.375174015621765,8.974745087628072,2.6646623576048,10.826855907025685,71.07637520978012
2023-08-04 06:16:14.668146,16.488831202410204,11.230668943625325,3.68965846398033,21.052599825366293,77.46510922908465
2023-08-05 06:16:14.668146,15.84761500743524,7.044970388890325,3.4911247268819485,25.702802976471794,70.74194261352496
2023-08-06 06:16:14.668146,7.471641779175174,8.286540180824174,2.068250245788595,21.00289249633607,77.89681795951715
2023-08-07 06:16:14.668146,11.45144338751009,8.377015351886874,2.976754584934088,13.80994182114023,60.61837298337137
2023-08-08 06:16:14.668146,14.953138272408477,7.305646147646155,2.6621685093487377,20.03263103732959,71.6585341843281
2023-08-09 06:16:14.668146,15.502822758838658,10.552590475542269,3.4480660163689754,16.76089451299926,78.59313484813595
2023-08-10 06:16:14.668146,18.54784867969921,8.387032162820656,3.095551150785554,24.356265868746394,71.98823727836893
2023-08-11 06:16:14.668146,13.590011852901329,8.4965514028618,3.2676979384665312,12.623477215915157,73.35704408528527
2023-08-12 06:16:14.668146,13.137427443204372,8.591308500203608,2.1903179222605607,19.699709268085602,71.73901806029319
2023-08-13 06:16:14.668146,16.917237599961133,7.681148174768564,2.3136156739211753,22.271446678029488,68.6266220797548
2023-08-14 06:16:14.668146,11.218489150261748,7.539575476876669,2.863072661183467,21.073343663650107,75.42264936831647
2023-08-15 06:16:14.668146,15.402155617484967,11.949548187147261,3.0071130069582996,11.489622678896374,78.01587677808006
2023-08-16 06:16:14.668146,11.624116579468067,11.546168882551894,3.555049763611841,25.587818726748626,78.6809478073977
2023-08-17 06:16:14.668146,16.818180962173052,8.224300953431674,3.3116029688528412,19.846704988926653,69.15984926117152
2023-08-18 06:16:14.668146,17.1030640415895,8.553323599681919,3.975509251525308,16.158143329395305,79.40679464535812
2023-08-19 06:16:14.668146,10.632443495846202,9.289091374858753,2.891197476354546,10.58713070819065,67.43449969349113
2023-08-20 06:16:14.668146,16.951754697863596,10.54645849601959,2.1307047725655663,25.751195550497783,65.10542357535127
2023-08-21 06:16:14.668146,16.69858753108786,8.616218910629934,3.651670475758822,24.01411199911915,60.012047390242465
2023-08-22 06:16:14.668146,10.60591592385032,9.222995491601491,3.6398410583987495,12.497705293249414,66.52079509884959
2023-08-23 06:16:14.668146,11.221781298738074,10.41288633499817,2.39574371782982,23.74889242214756,65.23394574179534
2023-08-24 06:16:14.668146,12.930800903406713,9.089822966832338,2.371451710162873,23.75599902211621,66.27706458976607
2023-08-25 06:16:14.668146,10.35598900479543,11.257648200559863,2.5862577711226558,22.672671350437426,78.40549907606687
2023-08-26 06:16:14.668146,17.674847785513858,10.890552216344203,2.117709384368758,24.951893109626273,77.24693902996937
2023-08-27 06:16:14.668146,18.870419643333392,9.177633157412123,3.2507976372844496,13.81482242873522,66.66960474853668
2023-08-28 06:16:14.668146,12.2266417094127,9.123765232140041,2.2240317713464046,10.40798140737621,63.11874645135543
2023-08-29 06:16:14.668146,16.36739264569098,10.145741845571301,3.032709191701289,12.861698521130966,62.33745859644637
2023-08-30 06:16:14.668146,7.880590106381221,11.572473386518295,2.2897311652870576,10.488635851161515,74.65302127721597
2023-08-31 06:16:14.668146,14.226973080113309,8.67706368722784,3.9144364565217518,15.924912699302475,70.86334282754555
2023-09-01 06:16:14.668146,7.978858594953042,8.738586478610076,2.446396993091314,18.543313334402413,75.5354921528941
2023-09-02 06:16:14.668146,12.327309133233802,8.021208316086794,3.874712310864072,24.86144490331901,73.64826501084055
2023-09-03 06:16:14.668146,7.7752202564762065,7.86296939255346,2.4306413875797843,11.880328628618017,63.86550409994681
2023-09-04 06:16:14.668146,7.809359859302296,8.282662212295577,3.4845994604816335,11.68830644458964,60.347820344088035
2023-09-05 06:16:14.668146,10.024333836456094,9.718033137158724,3.6595517515862994,14.10838604992126,75.41755251687752
2023-09-06 06:16:14.668146,9.086070579479458,9.898353166364489,3.1124495106519094,10.885322997732214,66.23921972618112
2023-09-07 06:16:14.668146,12.464889937575359,11.526068298246354,3.6037220204794833,22.34174375361878,74.44733721207335
2023-09-08 06:16:14.668146,16.46078720464914,7.213549463789398,2.056174635855826,22.732778276706743,61.651260014936604
2023-09-09 06:16:14.668146,14.627541049252073,8.264381824432661,3.200711375872319,14.514525404467527,64.20566193239456
2023-09-10 06:16:14.668146,11.00311225538526,10.580977271127622,2.0907080253633437,12.423761402427258,67.56765184120596
2023-09-11 06:16:14.668146,11.313095328072894,10.879177170761205,2.2132961457104754,20.020534588044967,73.23593471385585
2023-09-12 06:16:14.668146,18.276663329255058,11.75573171220681,2.3037431175649195,18.22591303455377,66.28791209606064
2023-09-13 06:16:14.668146,18.313846610170316,9.868264580399357,3.124514500838126,19.012416060405954,72.77051837651099
2023-09-14 06:16:14.668146,16.307393568713618,8.303302744601616,3.4832471823070805,15.28606358873946,67.98075417629448
2023-09-15 06:16:14.668146,14.085772780254954,9.841108123690342,3.137809838727188,25.83296477756726,73.70770201571464
2023-09-16 06:16:14.668146,16.3569568821808,10.352185039477574,2.5145378317864218,19.61564111907816,72.64745026150362
2023-09-17 06:16:14.668146,9.966059560386451,11.418653069271127,3.8457017914902973,17.104108575493118,77.60598506605776
2023-09-18 06:16:14.668146,19.173126531277166,11.79882849514653,2.4722365082292077,21.508617733472825,79.93376850870833
2023-09-19 06:16:14.668146,9.707300637457283,7.311035207084286,2.090321248688321,16.349604349862435,64.3055409067386
2023-09-20 06:16:14.668146,9.804414375748712,9.289750175958257,2.6432469212642244,12.818610216165101,67.95556978622753
2023-09-21 06:16:14.668146,18.438867110719578,8.300557223411996,2.9232663158801335,19.55741012209475,61.012322953643356
2023-09-22 06:16:14.668146,13.344464554045624,9.328375407230846,2.7622000316379216,21.508880353122183,72.43154567321372
2023-09-23 06:16:14.668146,18.171667329447686,7.09629939322325,2.199706646504635,17.042377982317078,62.57241060338314
2023-09-24 06:16:14.668146,6.745006798261168,8.488817345909883,2.079175671853581,17.447766240085073,63.670857677036686
2023-09-25 06:16:14.668146,10.480857521127378,11.46084756891086,2.6234273965227235,23.75518618223896,60.10514456739217
2023-09-26 06:16:14.668146,16.494884785107683,7.359950787406021,2.502933077372539,18.011301909063643,62.209157932813724
2023-09-27 06:16:14.668146,13.220980435460955,10.528137762362837,3.3573486910145904,13.374867616749286,63.019405011726406
2023-09-28 06:16:14.668146,11.472100750414045,8.748661082223366,2.8077675449812878,16.75813457005244,62.43975008006562
2023-09-29 06:16:14.668146,15.04046195753164,8.92383178119054,3.0715277856422025,11.89450182101867,75.42865307988717
2023-09-30 06:16:14.668146,9.833819905511678,8.828889613289126,2.952179713979649,17.899649108783226,67.88431145823063
2023-10-01 06:16:14.668146,6.745849957412357,11.981801417654191,2.870882086858009,11.441602191238172,71.76304608184886
2023-10-02 06:16:14.668146,10.899322616898344,7.883643821952634,2.9410448603986206,19.458493065672478,68.46250786865554
2023-10-03 06:16:14.668146,9.540598302796816,7.762042897586365,3.7504525066317083,10.583696454292223,75.7391104769725
2023-10-04 06:16:14.668146,8.732971663095904,7.286474602820185,2.955972104684694,16.574598312634645,61.245419278498375
