Date,Solar_Generation_GWh,Wind_Generation_GWh,Capacity_Factor_Solar_Pct,Capacity_Factor_Wind_Pct,Curtailment_Pct
2023-02-19 06:16:15.298688,19.793146517467378,62.879715535553736,19.180195361735947,44.74660548968777,2.9621837950558905
2023-02-20 06:16:15.298688,18.191813952957702,68.93579612133713,22.011339932600393,43.65177445540648,4.780042362920294
2023-02-21 06:16:15.298688,19.42571666321951,44.856338439068104,20.270308202244898,30.626435256859583,2.2638509994486276
2023-02-22 06:16:15.298688,41.13675956763275,60.286380128790725,26.96585797481152,32.73429334887622,4.958496566113883
2023-02-23 06:16:15.298688,35.79453207163753,74.10932249194943,27.756376804686138,30.055299956132366,3.4163895372151307
2023-02-24 06:16:15.298688,17.893972478090898,56.47205100439518,23.97558562712362,40.22685741805203,2.025990991578389
2023-02-25 06:16:15.298688,30.624473034376276,89.88397596795559,25.050934213509116,30.67441323700975,4.69139697487606
2023-02-26 06:16:15.298688,39.943769588654796,84.33423112314085,16.245730784661788,36.66512488011981,1.6826913146388014
2023-02-27 06:16:15.298688,33.31362812410952,60.328402246399854,26.474018241797154,39.71775030038532,1.64618916393071
2023-02-28 06:16:15.298688,22.219638464045477,60.0835137941881,22.782504958765806,35.36633262865252,3.4891002711704875
2023-03-01 06:16:15.298688,44.85613625556691,64.21778955034384,25.419449002035314,53.92066586442781,2.552177499203611
2023-03-02 06:16:15.298688,41.104168750666354,60.04803132196672,18.89643265880442,51.49965617283065,1.270672869955721
2023-03-03 06:16:15.298688,25.81052121098011,70.13083713010758,19.593270484840705,42.27616628897025,2.3218340884301676
2023-03-04 06:16:15.298688,16.790503995623013,97.20579398537818,21.652778004508402,58.24969806881204,4.238257471114074
2023-03-05 06:16:15.298688,44.59798880638418,76.29292946130285,23.38877267950471,46.349955413237815,1.3484416475691194
2023-03-06 06:16:15.298688,35.77134763622573,110.34071475161875,23.256627075611178,52.1872744218331,2.765126145419861
2023-03-07 06:16:15.298688,20.06481257658069,84.91553328252695,25.758617647656855,50.81192477029614,4.294743988114452
2023-03-08 06:16:15.298688,30.33743969244411,71.6418210868346,25.6744899706139,54.05138279531467,3.185192854813185
2023-03-09 06:16:15.298688,38.837260587453265,113.22221308903194,18.783420203411755,48.42564586726247,3.3243745373331928
2023-03-10 06:16:15.298688,34.390828330681735,94.74512497092627,18.513491783821465,58.38753815256647,3.1099692790456874
2023-03-11 06:16:15.298688,46.53779186123077,122.66254520340567,19.317209070634178,58.48770396042096,2.9077266131989585
2023-03-12 06:16:15.298688,27.12293184206378,91.07001753730131,17.49451609218211,50.83167547105229,3.5011444288171845
2023-03-13 06:16:15.298688,40.356465155560194,97.4832264900931,27.138464127457993,41.32608827549411,2.5490131200903514
2023-03-14 06:16:15.298688,28.265630339667958,81.62256102520911,19.650814622789266,48.872432814486146,2.2364046014476595
2023-03-15 06:16:15.298688,44.002495057766254,71.43073207747321,26.112103142450636,53.369636929422626,4.114532428640349
2023-03-16 06:16:15.298688,43.721461103807044,106.65631752675576,16.53238955594122,42.28843004478684,2.2011276408461837
2023-03-17 06:16:15.298688,34.73358381171514,77.81494313474569,16.6727553678144,50.52604202567115,4.992380838833932
2023-03-18 06:16:15.298688,33.04225324386444,89.05034736328865,27.581767953782716,57.355487229165846,2.65479524719427
2023-03-19 06:16:15.298688,35.76975708918309,97.79686639143817,24.565982070706003,46.46737727289308,3.9424316360564795
2023-03-20 06:16:15.298688,16.54017801519663,91.94792450870636,24.820660200754855,42.560594242807554,1.546749531874081
2023-03-21 06:16:15.298688,17.319841040921194,125.07816850371614,20.709071371260052,45.62732293076925,2.032479655194956
2023-03-22 06:16:15.298688,33.02668777921617,73.07825154997467,26.894359207628742,40.839227748359384,1.0229176495909962
2023-03-23 06:16:15.298688,47.40114462530898,108.30629334304638,17.39346489757857,43.04035155249359,3.0107919820661673
2023-03-24 06:16:15.298688,37.93736547548984,113.14160008104542,25.553713212632108,42.82223677246775,2.4977974058062706
2023-03-25 06:16:15.298688,22.607846434904936,96.48192364369923,23.72355430993788,46.411418208480626,3.310428140055365
2023-03-26 06:16:15.298688,17.2632517521536,54.153577866182914,16.116315289536452,47.661303839667255,1.0271677015711984
2023-03-27 06:16:15.298688,35.546827958163185,63.662804256309585,20.14831607009195,57.385252747396216,4.63936917432577
2023-03-28 06:16:15.298688,34.646249735448706,62.38750987893426,18.691058543022006,57.84239069916515,3.9139735785143093
2023-03-29 06:16:15.298688,31.494418317921568,85.19169729240453,18.567699157158778,43.06066731038342,3.7263147379936785
2023-03-30 06:16:15.298688,46.31877317950017,87.00813034185104,22.900199110433732,52.636609907602356,3.8873658977869856
2023-03-31 06:16:15.298688,27.78383791074096,78.92590814879699,25.29919592178855,51.45443204516469,1.7829531529536813
2023-04-01 06:16:15.298688,20.749016514703136,118.14960877962054,18.499417167816862,39.0376286051722,4.179478233359033
2023-04-02 06:16:15.298688,34.98940972095973,71.33920897734275,16.69357726919562,41.196840483389046,2.8526325226896314
2023-04-03 06:16:15.298688,39.432028881133625,67.6773718260177,19.830496885433302,47.842647760607825,4.822366956538378
2023-04-04 06:16:15.298688,28.227571206026393,129.81228520878707,27.17601166686775,51.71603952108446,3.779382913194858
2023-04-05 06:16:15.298688,28.164289006704447,84.6484605259434,21.966950960341943,49.05028159631678,3.426068112102044
2023-04-06 06:16:15.298688,16.587444411189935,96.58174329063233,16.480921504232423,41.51754936510108,3.0425413114778226
2023-04-07 06:16:15.298688,42.33349956157309,103.30440602767437,18.76854369614674,47.53313797894184,4.0177042950938855
2023-04-08 06:16:15.298688,30.449989763177726,120.9932355682728,21.6785090526691,44.867971539029035,3.3112702883734486
2023-04-09 06:16:15.298688,32.811400872690925,112.39544376777158,20.969325723932315,40.53484521379963,2.7572109773241524
2023-04-10 06:16:15.298688,36.28200923189167,56.12142178064381,22.07376212133272,45.12455239355482,3.4632878680098274
2023-04-11 06:16:15.298688,23.710729527312,97.28893756615679,21.26744905862978,46.97004202713461,2.808199261695302
2023-04-12 06:16:15.298688,18.764658433742337,77.07027121833366,24.226427122000946,47.68958136998591,2.6353445823092887
2023-04-13 06:16:15.298688,38.322736288853605,60.262141748992406,23.091949625608898,41.92302007938185,2.4854736923969516
2023-04-14 06:16:15.298688,28.21408517514483,62.65104058638036,16.172690088991654,49.19467135483352,3.8945604617434313
2023-04-15 06:16:15.298688,36.50877972882851,114.56751451973504,21.88835657126383,57.26686744640048,1.925274647779541
2023-04-16 06:16:15.298688,30.98933057859684,124.78236714797032,19.40158838673155,48.259932788088506,2.8677244944411884
2023-04-17 06:16:15.298688,46.05964863365252,64.42993495938903,25.633862904335444,46.04864242122953,1.7252757035355728
2023-04-18 06:16:15.298688,21.942137940584793,77.9755337768073,25.91811018733194,47.96703323715092,3.691314118990951
2023-04-19 06:16:15.298688,27.09578041382975,94.16668040968457,24.339720149911013,40.70891352121748,2.4441357181656547
2023-04-20 06:16:15.298688,20.204564593070135,110.42809799324198,26.54327439819864,46.92325391354963,2.926225997880775
2023-04-21 06:16:15.298688,40.53841718459762,102.67790238410011,17.35560680277282,42.485556025664316,3.811441018726191
2023-04-22 06:16:15.298688,28.424939966809173,111.88682059669536,23.49998583621909,49.89250266452076,3.4640153851676474
2023-04-23 06:16:15.298688,31.140571740673632,67.20188231600044,17.5338359895304,56.49441378935227,2.7734476522079325
2023-04-24 06:16:15.298688,29.63507891870593,121.94225036514706,21.40497465453562,57.13747351908042,2.0101818830330447
2023-04-25 06:16:15.298688,24.08756452313904,87.33028316811037,23.988407820370806,47.96992279515645,1.3421471738342765
2023-04-26 06:16:15.298688,33.11027469947035,67.62656879006914,26.19574776927025,46.960283551915005,2.876226434961583
2023-04-27 06:16:15.298688,42.2288199593925,119.70687755099274,26.762973221929453,52.80081821109507,1.2187753427028407
2023-04-28 06:16:15.298688,19.09678274917841,76.98390029066461,21.403389466949847,50.01782004730008,4.212579750253891
2023-04-29 06:16:15.298688,33.03972867655295,86.09227687413696,25.790625820557217,41.13142320939834,4.606321711312593
2023-04-30 06:16:15.298688,22.04664906397969,74.66912060547749,18.945838291932116,56.44857673359004,2.0453293373542847
2023-05-01 06:16:15.298688,33.86049973784138,53.33854625866303,47.22423937597951,30.540257427791996,1.6442433240267915
2023-05-02 06:16:15.298688,79.3088341058865,91.69184276842252,49.299067458017916,42.68107379546652,2.03084124266211
2023-05-03 06:16:15.298688,83.96935782947348,80.25021516726235,50.82342807203271,31.429889700710966,1.043548149671886
2023-05-04 06:16:15.298688,77.36753711483794,95.99474762268946,48.03386276200344,37.66324207306762,4.0168651697464295
2023-05-05 06:16:15.298688,69.20263297517783,48.326373415982665,46.77896361983457,35.92711583216482,2.237645792228439
2023-05-06 06:16:15.298688,64.69056667827816,66.4948584449607,50.872924341109844,34.11710723218828,1.0161126803516245
2023-05-07 06:16:15.298688,64.55561667744047,53.02307536127466,37.42652141409977,40.8396312197526,1.5007567407636242
2023-05-08 06:16:15.298688,53.27735292676857,71.11587159314988,44.059704108414564,44.789525006758126,1.9415642191588756
2023-05-09 06:16:15.298688,46.46576092472817,45.04248538086684,34.77900229812139,40.81520445447113,3.4262141311220518
2023-05-10 06:16:15.298688,49.19377209941966,52.94656280984416,39.567574410223756,34.667212821611386,3.255287878868554
2023-05-11 06:16:15.298688,40.21401497000649,84.63387929879929,38.63052674955043,42.774096701686226,1.575242904219833
2023-05-12 06:16:15.298688,85.18001559631918,88.888629054792,50.56253820658784,36.23109158607,3.938615435657253
2023-05-13 06:16:15.298688,81.94113373235679,96.92647958067877,36.859446741581074,36.045022898503404,1.54764793755677
2023-05-14 06:16:15.298688,86.80171069431913,45.67950384234778,52.33896816468449,33.38011520884776,2.3677663824503155
2023-05-15 06:16:15.298688,78.50077626374441,62.32997798659432,47.66705104179954,43.04330197179469,3.3323794567612155
2023-05-16 06:16:15.298688,73.43507590523495,72.19538678105803,47.86497077832216,35.93617607979504,1.2347375430058949
2023-05-17 06:16:15.298688,76.52039829260885,99.84729039659057,30.20428895134785,39.17743162859452,2.3143955911252707
2023-05-18 06:16:15.298688,66.17858373273359,62.708530709767004,36.34682245474596,39.21637034376197,3.2197885192790614
2023-05-19 06:16:15.298688,61.33814937674369,82.74914052087254,36.14148178753426,34.70091457687487,1.68640030810122
2023-05-20 06:16:15.298688,58.892728668426585,45.01349258590138,33.672408980576016,33.880728093918755,3.7737128571945324
2023-05-21 06:16:15.298688,71.2925905160345,99.54671487149442,48.693638744433116,43.42975950065905,4.1396719329960945
2023-05-22 06:16:15.298688,78.90505700985489,49.95500564437764,51.633717545947675,42.29633915584423,3.8086600947843685
2023-05-23 06:16:15.298688,82.79140467266922,49.99642485664768,34.845739288210346,34.29275393953049,2.082340334765166
2023-05-24 06:16:15.298688,88.79620427009655,49.86211645184272,41.570889884929734,36.269803790498834,3.0048878608671443
2023-05-25 06:16:15.298688,55.69072685385806,57.88681989599071,41.59984844020096,30.366122101158286,4.672959858142323
2023-05-26 06:16:15.298688,38.26706630288329,88.87581137965522,50.39170759202669,35.68859246020989,2.2300051176372206
2023-05-27 06:16:15.298688,83.28347192525578,68.74562669779483,38.524702206606506,41.000893554351435,4.518970113422653
2023-05-28 06:16:15.298688,40.74702881060003,56.97583702521293,31.36391372992015,32.12873046470441,2.3096178985976143
2023-05-29 06:16:15.298688,60.76944583337426,41.19529301302077,40.52192207014377,39.415421382745336,3.202741425604955
2023-05-30 06:16:15.298688,53.771607846848,71.38102045990003,30.729135053112923,39.14640555917706,1.8775510108772444
2023-05-31 06:16:15.298688,43.4924709500587,59.98324543544504,35.34731335858837,34.799963739674,3.927333331331026
2023-06-01 06:16:15.298688,81.1678776535072,86.89920829041397,38.077834238263954,33.67625539015858,1.2136889925833478
2023-06-02 06:16:15.298688,87.07912882928096,47.12357238946847,40.0645351110246,30.718351625538006,2.5317940235719143
2023-06-03 06:16:15.298688,64.02592858980182,65.34340226079188,49.67641461345812,36.37767535197463,2.681068491115526
2023-06-04 06:16:15.298688,34.80387674940028,98.122371067181,47.78949598410686,39.03517827269307,4.47523254168369
2023-06-05 06:16:15.298688,58.74415109468086,46.907454616020196,50.54314092332197,40.123031623162554,3.9645780169932237
2023-06-06 06:16:15.298688,55.42564471423038,66.18721365559976,51.59779257171967,41.70906595728362,2.1308086148985637
2023-06-07 06:16:15.298688,58.96669000920964,86.97113585172558,39.569500520214014,32.14713901991255,4.763207425373192
2023-06-08 06:16:15.298688,48.83518263261968,84.01794328764728,33.434419448986645,38.06786513356592,1.1473163111394382
2023-06-09 06:16:15.298688,84.47956212218556,90.67525164155708,51.35407807910922,39.58824262693225,2.116068250504695
2023-06-10 06:16:15.298688,61.470726251495385,90.87158376246973,41.193921561126274,39.288337764365956,3.902593518581438
2023-06-11 06:16:15.298688,48.83131987096234,56.78931591721522,36.074739613954165,40.90600816945875,4.537414326612769
2023-06-12 06:16:15.298688,54.125960591425496,44.2865142639885,46.50038820708511,34.65891695772798,2.5481663188453627
2023-06-13 06:16:15.298688,61.67127219336432,87.64498476521872,43.6506012719591,34.700493333273684,2.28401189893518
2023-06-14 06:16:15.298688,53.35092864930624,40.69552057115125,50.07147165524368,30.422977343007133,2.242496834771963
2023-06-15 06:16:15.298688,52.597790822186575,49.1640042942836,48.8432901442917,43.31650233284687,2.591118880181018
2023-06-16 06:16:15.298688,76.84387720584135,69.11840289753565,36.25166329837936,35.34846048432381,1.5897744848375703
2023-06-17 06:16:15.298688,46.76464356509277,87.40119760057146,33.677235852696256,33.87271940430294,2.655039462560954
2023-06-18 06:16:15.298688,31.092964100565847,98.23234650736364,45.885837649629636,34.886267889855546,2.5254359135702678
2023-06-19 06:16:15.298688,85.75253464246421,56.274373480815555,50.64210296469324,41.89228353532807,4.715379304999667
2023-06-20 06:16:15.298688,31.91829416247911,93.43664293528991,30.913396866862485,40.160002345597476,2.4396922952225597
2023-06-21 06:16:15.298688,40.09463125207898,74.59201358812741,33.35841221730654,38.39565970203145,1.1412514659587485
2023-06-22 06:16:15.298688,61.64697793254898,62.56406690871585,52.204102597637615,43.28029887717965,4.5998729962726745
2023-06-23 06:16:15.298688,61.05376789984339,65.08856487396365,43.47329953513523,33.13075342118353,3.1913764042413435
2023-06-24 06:16:15.298688,49.98409716040876,84.23778041747134,43.393707378178874,35.03743257732224,4.751148894653346
2023-06-25 06:16:15.298688,30.87884929567162,43.47845866685714,35.92891064010259,38.80627194295248,1.363260711484867
2023-06-26 06:16:15.298688,34.85869715933561,80.25393621153493,49.97938824984823,43.74875341582798,3.91753721897129
2023-06-27 06:16:15.298688,66.6824318017928,52.5543708142119,30.039720212123992,43.19152701500803,1.1087521805625276
2023-06-28 06:16:15.298688,72.82714478763171,43.739533517729086,47.636256961593425,37.35127177115917,1.9243125849021245
2023-06-29 06:16:15.298688,65.39774473100448,63.66254702597031,44.05327349709634,34.06710449551151,1.2291429007394425
2023-06-30 06:16:15.298688,68.03522253688877,77.43118480652205,47.922859792568744,32.740055928396664,1.5586038232091104
2023-07-01 06:16:15.298688,82.7935529408584,42.19310877685593,46.796944390126434,42.11246595019406,2.644793940152173
2023-07-02 06:16:15.298688,55.812348875108086,51.439361748805254,30.216419524115288,37.29554159470551,1.0805085221941324
2023-07-03 06:16:15.298688,63.6094790628965,68.29995443260356,47.145233931267526,36.63273807091701,2.618608443385422
2023-07-04 06:16:15.298688,87.91657721643507,69.80296570506938,37.1989591860569,43.31162700976385,2.6566787346129854
2023-07-05 06:16:15.298688,82.28768855873808,72.17305545899995,34.149415905279994,33.3667672855671,1.6239111447767676
2023-07-06 06:16:15.298688,84.7089997977452,89.87891854058645,51.78688939142373,36.88824872284545,3.7451187193404594
2023-07-07 06:16:15.298688,56.92684457051379,60.74687679342801,49.000143759028916,32.74617952963655,1.9919572232621081
2023-07-08 06:16:15.298688,50.615514114654474,77.78116218999908,30.354014928926826,39.4206698887972,3.7152837497149838
2023-07-09 06:16:15.298688,55.84382607279862,93.20863585100476,38.99744348465475,33.71401795669747,2.824222612269914
2023-07-10 06:16:15.298688,70.70543934587239,89.40177878439833,50.32509685366253,32.710546483298124,1.906449419549054
2023-07-11 06:16:15.298688,75.92865896460253,84.78063269818573,51.93328702514115,32.46695238405825,2.3686638075279745
2023-07-12 06:16:15.298688,51.1062120279676,61.5224847172857,38.02908304934721,30.807034728316925,1.4773573390998265
2023-07-13 06:16:15.298688,71.2888009636507,73.62472792628347,40.63181076045879,35.24393244709717,2.8387498302800425
2023-07-14 06:16:15.298688,34.969407670533215,42.994836767109916,38.54401237163684,43.2148622338363,1.480757508495358
2023-07-15 06:16:15.298688,39.84273199001021,49.75616480993229,36.23701364771006,44.483627785705835,4.722093626312331
2023-07-16 06:16:15.298688,30.163108740834286,42.01231862716864,51.42192609950541,44.06712823919466,4.741598669384661
2023-07-17 06:16:15.298688,54.6036866396756,94.07895560281294,45.56942749900845,36.05289680455409,2.4888084558646693
2023-07-18 06:16:15.298688,63.55389921252725,82.90911600699782,48.702738051114885,38.263917858887666,4.684391071739046
2023-07-19 06:16:15.298688,32.48363692127118,97.23460519134169,50.88902048516833,32.39842402170134,4.085479933875783
2023-07-20 06:16:15.298688,64.7266932147471,80.46092720834534,38.015909744635096,41.72476917616992,3.7694601090299305
2023-07-21 06:16:15.298688,33.60141355060561,94.93368157009589,48.38878701924973,41.93035279278771,4.514823086321729
2023-07-22 06:16:15.298688,68.35292129499972,95.78963628797237,43.33640516632967,37.54052583445742,4.294893882818645
2023-07-23 06:16:15.298688,89.15580187076728,94.59574514380493,30.53991808843068,36.35135078743704,4.543849680560642
2023-07-24 06:16:15.298688,56.80444352884976,77.33497831027812,33.81021094805802,41.81250517670732,1.8608067521329654
2023-07-25 06:16:15.298688,82.1917933586953,86.17953004686272,34.27686740028625,30.783473777796186,3.6047191032124446
2023-07-26 06:16:15.298688,71.20057148159783,78.77344239233706,37.913061067616844,37.79781346709621,1.9499313118600807
2023-07-27 06:16:15.298688,63.578139415185774,72.20492880286687,44.44929993748015,41.74143606273695,2.543034039706361
2023-07-28 06:16:15.298688,69.08734703302444,45.39400002420829,42.466532985231524,43.408315225607154,4.42294922294681
2023-07-29 06:16:15.298688,74.85572872256077,94.22290913513915,47.61941980022209,44.92084019228829,3.9842944015303416
2023-07-30 06:16:15.298688,66.36238168010554,62.35347588772471,47.82255946973962,36.25778987650409,1.1086132574611876
2023-07-31 06:16:15.298688,50.95405510637645,72.19245725255493,43.100918904350166,35.48896386241131,3.1085273541192335
2023-08-01 06:16:15.298688,56.121657143107036,46.676806578552274,38.698276863471214,38.01441412715966,4.196235139449211
2023-08-02 06:16:15.298688,55.78808668430996,63.445245274997944,47.11250895087927,42.553717952219515,4.103400655448679
2023-08-03 06:16:15.298688,62.979213930641805,52.204431373351426,38.2154132509953,40.72877102855007,1.6238751119105994
2023-08-04 06:16:15.298688,60.66754632187269,52.61891968816939,36.49788150748924,39.26703609145669,4.130016804744596
2023-08-05 06:16:15.298688,64.88530993868687,57.08937296068172,36.80250132970109,36.92892537119696,4.8957021818918385
2023-08-06 06:16:15.298688,87.45053649373043,78.26886795066193,47.29146264576449,33.0810086340753,2.3166411790923163
2023-08-07 06:16:15.298688,85.2293021831317,89.96637519113337,38.10537005256428,42.21721284209815,3.578861584396508
2023-08-08 06:16:15.298688,86.13756999414053,96.45629430029764,31.160796594563045,41.14389569363912,4.085386946139044
2023-08-09 06:16:15.298688,73.74941376077675,54.50102105788578,50.02599946130426,37.196086987884854,4.552830994257132
2023-08-10 06:16:15.298688,72.15548947215012,72.36619588561666,39.40764276009513,41.05595589964514,4.610300972190623
2023-08-11 06:16:15.298688,89.5893593240133,80.88878232610206,41.534197106757915,36.66488999698769,3.8989710374032405
2023-08-12 06:16:15.298688,74.94799079851171,99.94770476956934,34.151908166856636,32.58567772074552,4.862787704351777
2023-08-13 06:16:15.298688,42.13061366422754,63.10564691187937,49.60739282708613,43.85662480094369,1.4110830198564956
2023-08-14 06:16:15.298688,85.14800904625079,98.7945413436529,52.028355193289904,40.21541483493477,2.0970410120191287
2023-08-15 06:16:15.298688,37.50338693028047,64.82587230507464,39.83611326718692,33.88648064216246,3.8418760196925925
2023-08-16 06:16:15.298688,71.15616620921347,57.600940736637384,35.39511648990123,41.56442302180746,2.8736450757839074
2023-08-17 06:16:15.298688,36.31110015498882,58.21992638470988,49.65147115065142,33.385427263655586,1.6203329982710364
2023-08-18 06:16:15.298688,81.98879941420832,97.62820180927717,34.47490774511624,41.11767861451268,4.657028976401346
2023-08-19 06:16:15.298688,80.51916792590285,54.73284599600278,33.29576593773528,43.95247323023273,3.841706680283699
2023-08-20 06:16:15.298688,43.0739671606924,55.53552181208071,42.20398881465945,30.98474967319796,1.3805962795912552
2023-08-21 06:16:15.298688,71.18826802559988,90.23952875268954,36.727107526615015,35.34080324518653,3.494981511682143
2023-08-22 06:16:15.298688,40.60641200040595,66.24494953618638,39.572395326239985,42.80243868564011,2.9360401654905814
2023-08-23 06:16:15.298688,35.89064251754623,75.94063966372005,35.626382631570486,41.45677399730517,4.398004020023324
2023-08-24 06:16:15.298688,35.236208611943496,79.49759033540423,30.023080592533304,33.36354060970486,2.0669265188567714
2023-08-25 06:16:15.298688,60.164801601485536,70.13696981194902,49.85138786367506,38.59120433492087,4.8033880778722375
2023-08-26 06:16:15.298688,82.29570872614994,47.01982783355483,49.85372268416541,32.254024196966526,1.649036390680139
2023-08-27 06:16:15.298688,57.1956890949876,92.39840716325273,35.028028168513664,37.655746807850676,3.6543682331474616
2023-08-28 06:16:15.298688,72.215418253432,52.118150192648045,43.86920659167906,39.48164520220436,3.4268143705236076
2023-08-29 06:16:15.298688,62.77294624289888,45.45856073802683,36.53075605389251,42.448389095760646,2.912640611210421
2023-08-30 06:16:15.298688,45.84921084967098,99.950342322171,32.88465908716676,43.92060033407048,3.263418268187215
2023-08-31 06:16:15.298688,53.15801787053436,50.131687484684534,33.67989163679189,40.980928170032335,2.6008427211749363
2023-09-01 06:16:15.298688,33.04094075507893,54.20932981480567,25.031214961655905,34.138786099433716,2.146130648223182
2023-09-02 06:16:15.298688,35.31035639348595,63.303893308621674,22.81533225649659,32.9936431916468,3.4431709829691717
2023-09-03 06:16:15.298688,29.64417247936101,68.24833445491042,16.097903073926485,32.35295158910203,3.504372838424844
2023-09-04 06:16:15.298688,33.137551299944036,76.06500491308262,20.350847208050315,42.349837513940514,1.1417219791042963
2023-09-05 06:16:15.298688,27.065723770222135,53.341252375036596,17.914537752813345,30.560006921772068,3.1562365029549095
2023-09-06 06:16:15.298688,30.197955708602276,88.05765781349653,24.11567682847663,42.64669008885211,1.7513802737907018
2023-09-07 06:16:15.298688,20.7558203349317,52.76037290826371,18.859602808512673,40.1586962192557,2.8946113820329273
2023-09-08 06:16:15.298688,44.2744088158208,71.61032520642317,24.924284052191005,38.918836167488784,3.4206768836012236
2023-09-09 06:16:15.298688,35.77819606004965,64.66463708560832,17.782663401959002,35.2549212992589,3.8777312322616506
2023-09-10 06:16:15.298688,31.492014887071974,60.798889613937085,18.80637573218868,34.839107181803406,1.9726247814596785
2023-09-11 06:16:15.298688,43.68736277760793,96.60147125843469,20.800796259075597,34.5523715538244,1.776601311261182
2023-09-12 06:16:15.298688,21.10686047418784,96.16011156714241,24.40742917747452,30.961256138713246,4.507263926591767
2023-09-13 06:16:15.298688,39.5728685753506,84.93942840649775,19.556499152267914,36.131951086216404,3.046105914206848
2023-09-14 06:16:15.298688,24.329957542993107,86.43683802909652,26.760716562729442,36.51065217319384,1.4656155797406227
2023-09-15 06:16:15.298688,28.824618226067926,77.71524605111497,25.36805544799784,30.401162484980183,1.2132965869741907
2023-09-16 06:16:15.298688,19.13696471348464,52.42924151294401,19.629505381657708,37.43397851987978,3.428041262084505
2023-09-17 06:16:15.298688,39.94915529156046,83.60047104134937,22.259992200740943,33.8772796885349,4.697111920695141
2023-09-18 06:16:15.298688,19.066066629341716,54.03910230004515,23.763505576903853,37.07765734160219,2.735713793752536
2023-09-19 06:16:15.298688,25.84640134493236,55.68679396553747,19.27477926691906,41.971068868099685,3.34588402102709
2023-09-20 06:16:15.298688,39.279794834004065,65.15936242758775,21.324979301501394,33.23113438222671,3.4054435534349983
2023-09-21 06:16:15.298688,31.87656618265045,50.857002639583094,25.09635960008879,35.867503625897314,3.4155871637849384
2023-09-22 06:16:15.298688,19.413362991208388,80.39153422980806,24.206204246707017,44.83215073034555,3.033054544559264
2023-09-23 06:16:15.298688,19.028931463205435,98.25711621912838,16.057806179026745,38.03422890174778,2.235976127231519
2023-09-24 06:16:15.298688,24.88307148452337,43.5351352600249,18.274524832824834,37.136685161824545,3.588744962951065
2023-09-25 06:16:15.298688,28.947759635777096,83.43921258784685,16.902408448941035,44.8763909338403,1.4913001382717446
2023-09-26 06:16:15.298688,41.954270280386545,40.621051646381,26.77528984869548,43.14855635388449,4.7148434337383875
2023-09-27 06:16:15.298688,20.885357276209557,74.80110890340335,25.451773792605515,40.351131783953285,1.820680685916642
2023-09-28 06:16:15.298688,16.479923519059223,68.21070827539354,26.796827174475983,35.98797498604567,3.1850147919568963
2023-09-29 06:16:15.298688,21.95972309038186,43.25108178316815,25.988521734576093,43.90640091079299,2.1629071555346444
2023-09-30 06:16:15.298688,20.14019810576562,86.34513227557751,23.46405944949216,38.948025304222355,2.9886790339934004
2023-10-01 06:16:15.298688,17.415221339355078,72.59144284680863,19.580948105488005,35.08081520102603,1.954554785339453
2023-10-02 06:16:15.298688,37.36095932800924,70.67334889868665,26.30911892890893,40.750411285947436,2.9074904110089115
2023-10-03 06:16:15.298688,36.531095040420716,50.26387065182336,17.4032815296449,30.141002890828034,2.412787848741007
2023-10-04 06:16:15.298688,33.76469517101415,70.32407810693635,17.652718777093337,30.401230982953038,3.4604400504655954
