Date,Projects_Completed,MW_Commissioned,IRA_Benefit_M,US_Content_Pct,Lead_Time_Months
2023-03-03 06:16:14.715951,1,276.12270891908014,2.2842885360495457,96.61508180252528,9.319673735344374
2023-03-04 06:16:14.715951,3,388.4381368361494,1.1091349111150506,93.28610206664446,9.271869679407036
2023-03-05 06:16:14.715951,3,393.87654145482554,0.7225414129867358,89.08065778912268,17.09912289782647
2023-03-06 06:16:14.715951,3,57.36641370008461,2.046276486837736,90.96708333327666,11.740584576613532
2023-03-07 06:16:14.715951,4,196.8256227899118,5.453499708722709,85.67941339981013,9.85522082507375
2023-03-08 06:16:14.715951,3,176.16338269820253,0.7522183357501877,89.09919835051558,16.83979016328952
2023-03-09 06:16:14.715951,1,147.6471895396057,3.0552712290499473,85.95513723847988,6.786735666241029
2023-03-10 06:16:14.715951,2,28.455973269604364,4.66246365680421,85.75159302911347,17.424881135407723
2023-03-11 06:16:14.715951,1,155.36149555018736,3.8146660107588737,85.34356365164888,8.598523652063859
2023-03-12 06:16:14.715951,4,250.83501823054493,0.030708347815390225,86.73858856051025,16.29201281077883
2023-03-13 06:16:14.715951,1,175.03386477986376,3.2767066515336873,84.52417639132234,7.258278722047601
2023-03-14 06:16:14.715951,0,77.1009324616318,2.2703139620361554,82.88671677828562,13.366880445023874
2023-03-15 06:16:14.715951,1,410.009305521261,4.271238320983124,81.06739561483698,15.528863357102772
2023-03-16 06:16:14.715951,3,219.63561042062224,1.266603291251226,82.19550710583671,6.867447050215658
2023-03-17 06:16:14.715951,2,69.08479860137368,0.21748944623663835,80.16212553523074,13.96532145067654
2023-03-18 06:16:14.715951,2,23.057730050143277,3.381523437140567,88.94813721324321,13.649297895911584
2023-03-19 06:16:14.715951,1,298.75641301444415,2.767289860837346,95.55992977168121,8.969167521023557
2023-03-20 06:16:14.715951,1,192.4728510439846,7.339696099544128,94.69099629048607,11.413970503476845
2023-03-21 06:16:14.715951,4,41.04490341879502,0.5826762972905697,80.53970812609825,11.323487803860374
2023-03-22 06:16:14.715951,3,278.812489312577,7.07475274451564,81.27302794725205,11.154467910732723
2023-03-23 06:16:14.715951,3,192.52211824469327,1.4013795614306834,84.12940338095882,11.13488932699702
2023-03-24 06:16:14.715951,4,440.3638619667676,5.187407495528778,84.02253922731124,15.871303455454537
2023-03-25 06:16:14.715951,1,345.20181769805055,7.94930908379086,90.08110125693291,7.228146005438125
2023-03-26 06:16:14.715951,1,495.14216065381686,4.301803331974645,98.5724635827888,8.60307514577734
2023-03-27 06:16:14.715951,1,424.0489741345783,1.5795483248224829,91.47177592467884,13.324593772808392
2023-03-28 06:16:14.715951,4,278.70348929624953,1.4388453566987291,95.19533910245696,7.64772161555987
2023-03-29 06:16:14.715951,1,153.1852350600989,6.474681799146453,97.75743633890973,7.919833013832569
2023-03-30 06:16:14.715951,2,452.459972475002,2.256442278973827,85.91647665295145,11.853859834302016
2023-03-31 06:16:14.715951,1,95.98907831121589,6.520859285499822,93.16688230370947,6.672894787786667
2023-04-01 06:16:14.715951,2,441.3525140796807,8.241271436060542,89.40947646754032,17.04977784180315
2023-04-02 06:16:14.715951,2,51.38243498748613,7.854842241745147,93.26199133440237,17.113302007783727
2023-04-03 06:16:14.715951,0,27.354695439009312,6.0804180139275745,83.4030738875922,7.122394783350456
2023-04-04 06:16:14.715951,2,104.48725532163749,9.501471997458399,89.55007520948296,9.757559582807659
2023-04-05 06:16:14.715951,2,467.8149113636924,0.40576656025689384,86.333773219422,15.985727005186346
2023-04-06 06:16:14.715951,0,198.5398954351544,9.707045061738043,99.64984386728919,8.119389431153467
2023-04-07 06:16:14.715951,1,215.97796063939688,4.23281949115696,83.72616274920729,17.18638831669691
2023-04-08 06:16:14.715951,4,381.1270840155087,5.1553542577741815,82.03635949683901,10.039467768737488
2023-04-09 06:16:14.715951,0,382.4179699233914,9.385345789870554,88.35170912388303,10.004434469622897
2023-04-10 06:16:14.715951,4,198.4772906242324,5.248232402508121,86.33172363868347,15.314484468780648
2023-04-11 06:16:14.715951,2,429.60751331231796,8.321394832434247,97.03626958514383,6.594573201068294
2023-04-12 06:16:14.715951,1,123.22540784835218,7.987130180476156,92.4299324058395,13.324884938633438
2023-04-13 06:16:14.715951,1,292.0455482288324,8.841249545593042,97.93890242634004,10.104054861334843
2023-04-14 06:16:14.715951,2,263.42597061083274,8.861754938830735,83.8891948494737,12.552744952507613
2023-04-15 06:16:14.715951,2,389.82794498437903,8.7840710576063,89.3551667830212,9.491788088314866
2023-04-16 06:16:14.715951,3,445.0575447108755,7.151572793023268,80.01295561438845,14.432681582115691
2023-04-17 06:16:14.715951,2,209.0905773680426,4.7233578726936525,88.48995781054539,12.33769748764864
2023-04-18 06:16:14.715951,2,304.1677576771791,5.228913190067239,91.992621973547,7.210312535883091
2023-04-19 06:16:14.715951,1,276.0714650228005,1.5665528441072551,96.67469087666093,10.3279538400562
2023-04-20 06:16:14.715951,3,188.1526918181042,6.453743528584402,86.6154244080744,17.776640429864706
2023-04-21 06:16:14.715951,1,401.3552293858721,1.2160472421586677,86.51890045554133,11.835388158793842
2023-04-22 06:16:14.715951,1,51.971300056329106,4.077726080696838,98.75524078706025,6.662939102216169
2023-04-23 06:16:14.715951,4,293.1045241303694,4.239551372798212,98.75383558071866,6.919705144725577
2023-04-24 06:16:14.715951,4,402.9908095558836,0.066170122293433,98.14423787379992,11.208513330871018
2023-04-25 06:16:14.715951,4,399.0906939043956,6.3697528452604,95.56156863902947,17.14561262694955
2023-04-26 06:16:14.715951,0,49.16273002876309,5.473672007246036,90.54471909700092,8.01812233354599
2023-04-27 06:16:14.715951,4,124.67225251885938,7.274995619915064,87.80803935834346,10.199557562456953
2023-04-28 06:16:14.715951,1,282.2258897630163,0.15728642356538924,90.05572981056994,13.291837216688858
2023-04-29 06:16:14.715951,1,118.59734178829268,1.6611407790181654,80.50803900206965,6.5371705611707025
2023-04-30 06:16:14.715951,2,287.2401257525742,8.186141252288232,94.56330553643257,15.478472121107169
2023-05-01 06:16:14.715951,3,354.7460121283337,6.0032903296152575,95.17769077896052,13.6196863947074
2023-05-02 06:16:14.715951,3,333.89913200510784,8.07270749076414,98.80335360862644,16.372819073812607
2023-05-03 06:16:14.715951,4,345.3409482802236,5.475141710715336,88.17095045889522,7.693825466916825
2023-05-04 06:16:14.715951,2,382.8614510841083,0.2891168985516168,93.15331798439045,13.244114841118057
2023-05-05 06:16:14.715951,4,154.7237314226964,0.5602474869006346,92.57518354512956,13.510864481819258
2023-05-06 06:16:14.715951,3,29.489310173445414,2.95749148443318,83.51663777000073,15.944010229922625
2023-05-07 06:16:14.715951,4,291.26436390032194,0.3885189718940829,90.7850111720636,6.237796245628024
2023-05-08 06:16:14.715951,2,148.36370432448405,7.637978338463995,94.87898301215554,16.758236828455136
2023-05-09 06:16:14.715951,1,330.25549405853013,6.8558107715474605,97.02547012380512,11.057306343077594
2023-05-10 06:16:14.715951,1,91.71911515800912,8.31220260616835,99.21855604001735,12.327795178878763
2023-05-11 06:16:14.715951,2,44.82318554467762,6.95280508696301,96.80251604568801,12.047135288414275
2023-05-12 06:16:14.715951,4,140.0069477933753,4.405738517430869,87.91763196048377,14.800362199761025
2023-05-13 06:16:14.715951,3,361.029930453694,9.353571854601718,88.5481811808874,6.61946772951228
2023-05-14 06:16:14.715951,2,97.04132376088387,6.418774400175024,92.64185960282425,11.360381598432848
2023-05-15 06:16:14.715951,0,455.9589220548604,3.1959407211864765,91.46128176620661,14.482016114364452
2023-05-16 06:16:14.715951,4,283.1061114007315,8.760930060345224,86.19386685801051,16.252558887852256
2023-05-17 06:16:14.715951,1,66.95302944470832,0.4870349334699109,98.39808581354416,17.7470197787342
2023-05-18 06:16:14.715951,4,196.33990234958898,6.021432172360839,99.15467809620615,12.919675079710085
2023-05-19 06:16:14.715951,3,371.92726775295847,1.1570658717979754,99.6019078737547,11.051174525236755
2023-05-20 06:16:14.715951,1,346.44380990655833,7.252982665174843,86.81404755653543,7.958017181956839
2023-05-21 06:16:14.715951,2,241.03666747361711,0.15377848110302517,94.59000068565929,15.1823113749521
2023-05-22 06:16:14.715951,4,103.89513113169625,9.904275793091088,82.53074593268214,7.431540092013689
2023-05-23 06:16:14.715951,1,461.67645172795864,6.70823246904078,98.5179735717453,15.212695418017553
2023-05-24 06:16:14.715951,2,41.95649283854574,6.293581522813722,88.03512794071108,10.535140523673856
2023-05-25 06:16:14.715951,3,356.32008601223424,0.7534481767674517,99.14637788527035,7.516392698374747
2023-05-26 06:16:14.715951,0,209.37875731798334,0.7472208770879729,80.6414236234401,13.627058237682848
2023-05-27 06:16:14.715951,1,480.8892707655099,9.347254952580235,90.36592518803275,7.643484924056538
2023-05-28 06:16:14.715951,4,367.685048601075,0.8828733737342942,91.34078507750142,6.842381722993965
2023-05-29 06:16:14.715951,4,165.12025568127964,5.067938271201634,91.60335728393325,10.454985681831504
2023-05-30 06:16:14.715951,2,137.85405542722233,9.0300776350001,80.89591875058916,15.201544207556777
2023-05-31 06:16:14.715951,2,465.1460105415856,2.981973620964723,95.29557816482051,8.494076058183765
2023-06-01 06:16:14.715951,0,481.71104678135566,6.2709609344542185,95.18714276186161,9.382142566471984
2023-06-02 06:16:14.715951,0,208.45511921774002,8.477830085405301,85.84690624662791,13.56593619211079
2023-06-03 06:16:14.715951,0,77.68147268781644,1.0299360690933246,98.15307164384025,7.283075254051464
2023-06-04 06:16:14.715951,2,87.55293951229103,9.25815755192,89.50435965841747,13.432791211587503
2023-06-05 06:16:14.715951,0,81.96217253782234,6.32204515881503,96.35372298823366,11.10766222643632
2023-06-06 06:16:14.715951,3,280.14195525409883,6.751339515668318,93.24849986150461,13.372998263187931
2023-06-07 06:16:14.715951,4,106.25945786625024,1.1779575933948305,86.91332506566883,9.709073609033254
2023-06-08 06:16:14.715951,3,84.72954785549075,7.6207231198717515,97.41222376678617,7.834379494536164
2023-06-09 06:16:14.715951,1,135.61289697398195,8.091466643258517,99.67528734017455,9.572799640679152
2023-06-10 06:16:14.715951,1,419.47636405039094,1.4129897677612036,94.67937265582762,6.250432859942784
2023-06-11 06:16:14.715951,0,444.8450294937956,0.3670278171886654,96.94630841349766,17.460327771383916
2023-06-12 06:16:14.715951,0,313.64691935491453,4.629286939137459,98.3703714848802,14.945872922882181
2023-06-13 06:16:14.715951,2,120.31003541541374,3.991181095530912,86.52997662455033,10.410220546017971
2023-06-14 06:16:14.715951,2,409.9654731576999,8.874507077375597,88.22526584066404,17.79794224792195
2023-06-15 06:16:14.715951,0,184.32517767123014,1.8929688598027594,95.7085032162871,11.612255459295024
2023-06-16 06:16:14.715951,1,432.4772673996218,2.500709094580922,85.57674883701681,11.904966659412828
2023-06-17 06:16:14.715951,3,455.31931793456226,3.7875843538153644,93.91296003010227,11.71574354777071
2023-06-18 06:16:14.715951,4,468.8058241806021,0.15253341801865772,92.51805322467229,16.787488625989532
2023-06-19 06:16:14.715951,2,371.84288018078195,0.1468232208333875,85.51723979206577,16.68789014475406
2023-06-20 06:16:14.715951,1,408.4054393902916,7.456462279253603,81.0582586354916,6.370448392935501
2023-06-21 06:16:14.715951,2,441.74156790824685,2.190633231754635,83.29762404026859,13.212681929406545
2023-06-22 06:16:14.715951,2,434.44537940602004,8.302515362119934,97.7348590903485,13.882739466848015
2023-06-23 06:16:14.715951,2,307.2226378965593,5.133100505159266,86.4038094079818,10.120530320318531
2023-06-24 06:16:14.715951,2,115.68547967979697,7.675742023509321,81.70573606933239,7.949421836955416
2023-06-25 06:16:14.715951,1,245.7603516186218,4.5137058770251395,99.97648914895407,13.412920395376933
2023-06-26 06:16:14.715951,2,221.06568607160986,9.474406188010807,97.58682776955955,15.52633355145404
2023-06-27 06:16:14.715951,2,446.12883024805456,9.124057555243443,83.27683795928823,8.85927461041036
2023-06-28 06:16:14.715951,4,410.7457504141604,1.9996809486046085,98.1728426476147,12.018715921502952
2023-06-29 06:16:14.715951,1,55.35958773061528,1.0061476846309148,97.93408206262806,10.967284131986718
2023-06-30 06:16:14.715951,2,127.77689970925104,8.978808249928568,93.00035458861271,8.51251305149064
2023-07-01 06:16:14.715951,2,338.9055862352299,1.636232029685759,98.34076834751713,17.243785429361562
2023-07-02 06:16:14.715951,2,118.54767561060697,6.912467497801773,80.90158161342787,9.928897559174935
2023-07-03 06:16:14.715951,4,447.7137841698337,3.98952538631418,86.85480083682735,13.031043634128284
2023-07-04 06:16:14.715951,3,409.3510284904216,1.13006989063826,89.63214693479122,13.718669979410405
2023-07-05 06:16:14.715951,3,30.38072163651534,2.332636958091372,87.61793687349363,7.157735720848988
2023-07-06 06:16:14.715951,1,340.88083475886367,7.688183375021545,81.8692114708693,9.293158064806065
2023-07-07 06:16:14.715951,4,351.67525983407177,9.837999268601813,97.95610936261659,10.534202016532703
2023-07-08 06:16:14.715951,4,164.38478594032978,4.4113170423418815,91.16880224894288,16.674458644671212
2023-07-09 06:16:14.715951,2,245.02934611696259,5.922233537295659,90.38803731554165,11.645181676832307
2023-07-10 06:16:14.715951,0,211.45110630380958,7.511076198716574,80.85778715925149,16.534310033460105
2023-07-11 06:16:14.715951,1,145.78331304146002,0.2863424541713444,84.58241441828419,17.434307445091445
2023-07-12 06:16:14.715951,1,449.9311137129206,3.829472511760108,89.46641721500552,6.205117142025822
2023-07-13 06:16:14.715951,4,147.28407913720264,6.091004311628262,95.91690280009954,6.189308398114597
2023-07-14 06:16:14.715951,2,167.8980325483992,9.873770463251198,90.50442861122265,14.953674327491992
2023-07-15 06:16:14.715951,3,482.440827089854,2.3356770940960203,85.05823516534302,8.16867210468569
2023-07-16 06:16:14.715951,0,453.8329086440142,4.368055198704896,83.06837013767498,14.88797721182931
2023-07-17 06:16:14.715951,0,385.5573336916335,2.483541560578252,95.55433150974903,15.294912213634174
2023-07-18 06:16:14.715951,0,450.6447450163726,9.48568357111193,91.43756606659335,12.252969993529844
2023-07-19 06:16:14.715951,3,406.0072950591107,0.8639286344430286,85.11056599357165,10.4579966402597
2023-07-20 06:16:14.715951,0,217.69743022195965,9.271919669193515,89.34849708196326,9.601419394736752
2023-07-21 06:16:14.715951,0,204.7546278446014,6.112851476666503,81.2333804461061,9.37569472281055
2023-07-22 06:16:14.715951,0,416.1200714018795,5.979173562005059,82.77299428023241,15.990859462771937
2023-07-23 06:16:14.715951,4,116.6829336403305,1.8984169075915724,84.61334254886917,6.9225265711713435
2023-07-24 06:16:14.715951,3,102.06639838140103,5.370500086581387,86.28400162715148,9.860585150047402
2023-07-25 06:16:14.715951,4,446.9129952463787,1.2723492512933343,92.95665589526429,8.77886099822071
2023-07-26 06:16:14.715951,4,490.2138166395933,4.332070230630878,91.81112195034035,14.403571946907794
2023-07-27 06:16:14.715951,1,450.72315822501594,8.272931243820663,98.15147364026164,9.869800232167103
2023-07-28 06:16:14.715951,0,214.98769280458936,4.991269729343413,81.06627484736431,14.424751826276523
2023-07-29 06:16:14.715951,2,154.64786836456702,3.2070965687135056,85.50029130738055,9.469206189667794
2023-07-30 06:16:14.715951,4,496.7485315015337,3.931788081111641,91.92706322753162,6.899736831204441
2023-07-31 06:16:14.715951,3,415.54015265287666,3.929951310489902,93.9605007437526,16.755510439287004
2023-08-01 06:16:14.715951,1,284.18922726195734,9.274080846633021,93.74465720020537,12.98559220057607
2023-08-02 06:16:14.715951,1,21.932534568034345,8.985228970371676,86.05296079360343,8.475246927300773
2023-08-03 06:16:14.715951,0,317.0862946176409,8.327163073382403,98.05573193482796,9.901979551173824
2023-08-04 06:16:14.715951,0,399.3742015788883,3.5921642668618023,88.84557086548867,10.456036691307386
2023-08-05 06:16:14.715951,1,256.9776917579274,5.1206924285272155,98.1645674768113,6.788810249514171
2023-08-06 06:16:14.715951,0,286.30128554100037,2.033881251366875,83.01903027360024,15.678250261858558
2023-08-07 06:16:14.715951,3,402.52677245462746,6.055391565999949,86.6009380768259,10.883197755706105
2023-08-08 06:16:14.715951,3,275.0641374753911,1.1267980323249938,96.49387776683967,7.346099181075279
2023-08-09 06:16:14.715951,2,129.2910268362922,4.136594182097512,94.54050489925763,17.358720641511436
2023-08-10 06:16:14.715951,0,332.63193723527894,0.9088201978147359,91.04624219238026,16.977202501682044
2023-08-11 06:16:14.715951,1,376.9278609825039,2.12224691268284,84.11251289720276,12.533364150773634
2023-08-12 06:16:14.715951,0,52.428129198235695,7.302903854238137,94.04387077999445,14.43372200803688
2023-08-13 06:16:14.715951,1,287.8504519605254,1.5101298744584701,99.49995507679692,6.822597432289219
2023-08-14 06:16:14.715951,4,278.16114674301167,5.559574481121265,86.79430071409485,13.681964515431135
2023-08-15 06:16:14.715951,1,99.7086161625495,3.1691703265912095,89.98558794455346,12.11991659952062
2023-08-16 06:16:14.715951,2,372.7518869821384,6.249222211498301,98.66449991984885,17.034075199570044
2023-08-17 06:16:14.715951,4,446.92153576374193,0.47628172514764255,98.99358690642286,15.88920582065167
2023-08-18 06:16:14.715951,1,69.70980300633018,8.597190855409092,82.51491486816907,6.310641179606289
2023-08-19 06:16:14.715951,0,288.82737509201337,1.5925616211958027,82.38353452608234,11.53412137274502
2023-08-20 06:16:14.715951,3,172.95665922786498,7.237527149200821,92.7996383445991,9.203122682992648
2023-08-21 06:16:14.715951,1,51.184243824148766,3.7463228911265833,97.42124128643904,6.6467427412105895
2023-08-22 06:16:14.715951,0,180.89969187416466,5.565835890677713,82.82201759181791,13.197129436181697
2023-08-23 06:16:14.715951,2,411.2045137744443,6.6826676107779726,97.99921875977996,6.3029417312073015
2023-08-24 06:16:14.715951,1,311.08325713715095,8.370069275131842,96.85440812170906,13.657617768871862
2023-08-25 06:16:14.715951,4,387.7694058059432,8.731217892617885,97.74372317826261,15.72492309399537
2023-08-26 06:16:14.715951,0,37.51041890267498,7.623692069848374,94.02622155252764,17.095202109633785
2023-08-27 06:16:14.715951,1,130.38360884794542,3.682830082265504,98.66809799647184,16.313912386189667
2023-08-28 06:16:14.715951,0,419.72955984980797,7.985854061243418,89.28184268421614,15.47162792970516
2023-08-29 06:16:14.715951,4,388.36668819701254,7.0133155176526145,87.77654271216869,12.521132643286904
2023-08-30 06:16:14.715951,1,246.20048586514858,5.619232658144217,98.24977529154718,17.492369778942454
2023-08-31 06:16:14.715951,3,126.48829546669543,4.942690289648626,84.43652501025632,11.568216163907367
2023-09-01 06:16:14.715951,1,174.88644062079706,5.6338822062003,88.43464995148655,12.670605836264217
2023-09-02 06:16:14.715951,3,357.4034741240812,1.4396999467967053,96.93277918128362,15.945786042976604
2023-09-03 06:16:14.715951,3,75.41890705703213,5.272633032920292,84.77964374774774,17.59313393975505
2023-09-04 06:16:14.715951,1,24.300071376444134,1.4314733895105047,92.88567331781354,9.265152614382266
2023-09-05 06:16:14.715951,1,442.42991576503687,1.6052731278840748,88.69808834618553,8.645624564620299
2023-09-06 06:16:14.715951,2,473.94285639417524,9.440721078492864,98.93462048620701,12.595635566618283
2023-09-07 06:16:14.715951,0,319.9760973915214,8.530994064114006,92.21597509796645,17.727441121990225
2023-09-08 06:16:14.715951,3,481.8127208236353,0.2967385128087674,96.32473542467314,15.680133475603673
2023-09-09 06:16:14.715951,2,181.14987000981054,3.0285055685403526,96.1555047405874,8.413297182011227
2023-09-10 06:16:14.715951,0,208.91915160315432,5.884643388021757,81.56874244862095,13.009571936906502
2023-09-11 06:16:14.715951,2,4.8187873863796415,8.610904741536471,84.23329192670298,9.768041732661548
2023-09-12 06:16:14.715951,2,286.75250434571194,3.884407960419657,98.94808033351212,16.37491565848541
2023-09-13 06:16:14.715951,2,352.43060767048263,7.603299604602355,80.6979074868739,12.983744402784847
2023-09-14 06:16:14.715951,0,229.82022490544063,2.4966372230452816,88.74109008356747,9.535535540009517
2023-09-15 06:16:14.715951,4,132.42986890373038,3.437227208849847,93.087421420531,10.188672186092166
2023-09-16 06:16:14.715951,0,422.36152708500833,7.677875664753259,85.58442996465898,16.052319601677123
2023-09-17 06:16:14.715951,3,24.424703316412945,8.243574036411838,84.802404160553,6.902891223121266
2023-09-18 06:16:14.715951,1,482.03461973312216,7.730099297905114,93.33719231357048,12.030260880983116
2023-09-19 06:16:14.715951,4,52.942954509228976,3.447454816657043,91.99563057575243,13.329566063486896
2023-09-20 06:16:14.715951,4,74.34504885342913,1.3650853510509953,83.91737043341747,17.529830516965244
2023-09-21 06:16:14.715951,4,335.59233134789116,4.4606871145179685,86.1632330167648,13.86793561210567
2023-09-22 06:16:14.715951,0,237.72651994433275,8.183908032969835,85.71277896960906,6.239385553923164
2023-09-23 06:16:14.715951,3,41.99717316757451,7.163382690271757,87.59531754524097,9.525802488817774
2023-09-24 06:16:14.715951,0,209.5879084841474,1.6205627282842872,84.72850779121013,16.956774607780172
2023-09-25 06:16:14.715951,3,141.21238823737153,2.6444264340619994,92.88263034761182,9.233603460252972
2023-09-26 06:16:14.715951,1,70.34421037034677,3.5768899963591947,81.04575078294101,12.261480227017842
2023-09-27 06:16:14.715951,1,227.1682554669665,9.275990747502455,83.53485643955766,14.490196765571891
2023-09-28 06:16:14.715951,2,413.2283550903791,4.596004400178376,93.60124132234567,17.266315462978376
2023-09-29 06:16:14.715951,0,278.74012825019406,9.121463053680303,98.97520958634544,10.947984461050886
2023-09-30 06:16:14.715951,0,195.64068616729568,2.4760899873973106,84.19104977835552,11.803367122542294
2023-10-01 06:16:14.715951,2,271.24456355534323,8.215383024332018,82.20373198308043,8.069481191849844
2023-10-02 06:16:14.715951,3,388.1071351439253,8.030388089569495,96.3938392648492,13.83352146647077
2023-10-03 06:16:14.715951,0,400.61685176088696,4.987222796963727,87.22470458829713,7.857173983994155
2023-10-04 06:16:14.715951,2,17.524311124238633,1.833187943021024,91.90374240713889,9.204235564652725
2023-10-05 06:16:14.715951,4,130.99851035617667,2.065583763624752,90.56429232721531,7.003714358937004
2023-10-06 06:16:14.715951,3,147.8541873723077,2.9187361669742753,87.48013779733654,10.362366589090257
2023-10-07 06:16:14.715951,1,10.87540934428538,9.770712244643137,91.42470456583756,14.031626050164354
2023-10-08 06:16:14.715951,0,14.530434022311244,1.0872447419737408,92.349411169958,14.847217187729873
2023-10-09 06:16:14.715951,0,430.7552711726071,3.156092498314025,95.94300307858391,10.990051258991837
2023-10-10 06:16:14.715951,2,140.781624693327,7.005628490195409,85.28275888466169,11.145596804311346
2023-10-11 06:16:14.715951,0,368.7182257696266,0.057977148338984597,88.09369637336593,11.846231314434663
2023-10-12 06:16:14.715951,3,451.95995019076605,4.404207852998724,96.63364599979121,8.066436795617216
2023-10-13 06:16:14.715951,3,392.12431325263617,1.807104400744074,82.56583360204247,12.551417178452368
2023-10-14 06:16:14.715951,1,251.78170385594694,6.915797007402724,84.98201415573183,6.178995982521684
2023-10-15 06:16:14.715951,3,307.2996874064322,7.968559495185859,80.85182256193796,17.016097834985175
2023-10-16 06:16:14.715951,1,478.63349495360586,2.7383423593491485,90.3407846526618,10.768564241295314
2023-10-17 06:16:14.715951,4,275.0405229608803,7.745464505886694,80.23922408802898,15.96289878681889
2023-10-18 06:16:14.715951,3,166.69010189136512,5.32184388320538,99.62529133899409,10.575121053508377
2023-10-19 06:16:14.715951,2,391.7107108852902,1.4774194186471512,89.02916980590582,16.959927102665027
2023-10-20 06:16:14.715951,2,400.89954345279614,1.218072761723733,91.59590409393404,6.130264118516659
2023-10-21 06:16:14.715951,3,328.3603031484024,6.318876996683677,80.2416637746013,9.730706143074023
2023-10-22 06:16:14.715951,3,318.5675653164075,4.960760276716037,95.71793366910848,9.423422647275101
2023-10-23 06:16:14.715951,2,161.7298981643397,1.8626052712594243,90.24115909252022,13.496449963907754
2023-10-24 06:16:14.715951,0,325.605547278832,4.1380294860841635,80.05978382613476,6.960223914224997
2023-10-25 06:16:14.715951,4,444.65234825213076,1.5107874020863177,90.66732934176521,8.137566428576864
2023-10-26 06:16:14.715951,0,337.744795852227,3.294036238604081,83.68733374067016,13.375647297677308
2023-10-27 06:16:14.715951,2,463.05952916424854,6.1319243375905454,89.73708930289443,12.218689870760844
2023-10-28 06:16:14.715951,2,331.8717412543202,1.2248286949175247,99.19043090769907,13.993893462915533
2023-10-29 06:16:14.715951,0,362.48991471047304,2.696356001941446,93.23349519966717,11.075107202938947
2023-10-30 06:16:14.715951,3,17.89028178862484,6.227740230774038,93.69074075087468,17.940823878348517
2023-10-31 06:16:14.715951,4,49.29692662871249,3.422794522911224,91.54391308970037,11.262648159966004
2023-11-01 06:16:14.715951,0,126.39163950432486,8.585599204656283,98.89408994649604,16.559018138705603
2023-11-02 06:16:14.715951,4,244.16508230630495,5.891811793841299,85.82095064511377,14.493429102842576
2023-11-03 06:16:14.715951,0,367.0944959057674,5.689221574328687,82.69197221353275,13.471304052256084
2023-11-04 06:16:14.715951,2,350.97022951410213,1.9673233431950998,90.6143921411255,15.602661487120074
